"Gene","RUNX1"
"GIT1",0.485041208
"GJA12",0.227394189
"GJA5",-0.553871471
"GJA7",0.320628585
"GJB2",0.046310715
"GJB6",2.076601712
"GK",0.062868551
"GLB1L",0.683912092
"GLCCI1",-0.363249997
"GLCE",0.133599753
"GLDN",-0.073968711
"GLI1",0.374610923
"GLI2",-0.140407763
"GLI3",2.420271124
"GLIPR1",0.054654623
"GLIS1",0.205338481
"GLIS2",2.560966536
"GLIS3",-0.539698504
"GLRA3",0.376663666
"GLRX",0.171998831
"GLRX2",-0.15763854
"GLS",-1.884805875
"GLT25D2",0.044545077
"GLTP",2.322175331
"GLTSCR2",-3.220598968
"GLUL",2.547043648
"GM632",0.698795715
"GMCL1",0.634244246
"GMCL1L",-0.042182567
"GMDS",0.183228735
"GMEB1",0.18774214
"GMEB2",0.25443962
"GMNN",-0.195149206
"GMPPB",-0.850095918
"GMPR",-0.101052129
"GMPR2",0.251360667
"GNA11",0.101147008
"GNA13",-0.04317495
"GNA15",-1.526413077
"GNAL",0.068466892
"GNAO1",0.000537977
"GNAZ",0.084041305
"GNB2L1",-0.031758309
"GNB5",-0.044038959
"GNG11",0.688576175
"GNG2",-0.006486666
"GNPAT",-0.193177415
"GNPDA1",-0.087934642
"GNRH2",-0.121497953
"GNRHR2",0.238797271
"GNS",0.094484374
"GOLGA8A",-0.559417402
"GOLGB1",-0.058018828
"GOLPH2",-0.005873192
"GOLPH3",2.54205551
"GOLPH3L",1.085800554
"GOLPH4",0.624476622
"GOLT1A",-0.588950759
"GOLT1B",0.403344254
"GON4L",-1.509285882
"GORASP1",-0.182376368
"GORASP2",-0.356046639
"GOT2",0.125152492
"GPATCH2",0.087143813
"GPBP1",-0.369088508
"GPBP1L1",-2.353207297
"GPC1",-0.355465279
"GPC2",0.832301318
"GPC4",0.502016928
"GPC5",0.065462771
"GPD1L",-0.117176222
"GPD2",-0.346505817
"GPHN",-0.091307813
"GPM6B",-0.128861243
"GPNMB",-0.710251567
"GPR109A",0.12719466
"GPR109B",-4.826916762
"GPR110",-4.454712532
"GPR125",0.016729104
"GPR137C",0.040691672
"GPR153",-0.798675236
"GPR155",-0.701800035
"GPR157",0.152659071
"GPR161",0.316513655
"GPR18",0.022854203
"GPR180",-0.372558722
"GPR25",0.229066547
"GPR37",0.033111756
"GPR44",-0.008918538
"GPR50",0.171131939
"GPR64",-0.183600575
"GPR65",0.04181391
"GPR88",0.020497582
"GPRC5A",-1.530283255
"GPRC5B",-0.246983213
"GPS2",0.086023859
"GPSM1",4.105078514
"GPT2",0.286570449
"GPX3",1.323264326
"GPX4",-0.416424704
"GRAMD1B",0.267780913
"GRAMD2",-0.279414198
"GRAMD3",-1.29943439
"GRB10",0.913065355
"GRB2",-0.113401295
"GRHL1",-1.258384513
"GRHL3",-1.764653544
"GRHPR",0.672911878
"GRIA4",0.157291141
"GRIN1",5.589819899
"GRIN2C",-0.559643771
"GRIN3B",0.263097956
"GRINL1A",0.056054769
"GRK1",-0.624034076
"GRK5",0.411350358
"GRLF1",0.021835405
"GRM5",0.308148266
"GRM8",0.060994461
"GRPEL2",0.38530761
"GRTP1",-0.332720633
"GSC",-0.038179222
"GSCL",0.042330496
"GSG2",0.400129775
"GSH1",0.556335948
"GSH2",0.130237251
"GSK3B",-0.899141816
"GSN",1.736298661
"GSR",0.502971585
"GSTA4",-1.075470433
"GSTCD",0.219925184
"GSTM3",-0.034307093
"GSTO1",-0.252506862
"GSTZ1",0.176651639
"GTDC1",-0.955634491
"GTF2A1",0.305998266
"GTF2A2",0.250637787
"GTF2B",0.315471117
"GTF2E1",4.563728105
"GTF2E2",0.890646794
"GTF2F1",-0.327682981
"GTF2F2",0.140249256
"GTF2H1",-0.637260229
"GTF2H3",-0.076502702
"GTF2H4",1.168659039
"GTF2H5",-0.184803104
"GTF2I",0.251790362
"GTF2IRD1",0.457211297
"GTF2IRD2",0.069692195
"GTPBP1",-1.819265321
"GTPBP3",-7.177199547
"GTPBP4",0.094593315
"GTPBP6",-0.188001548
"GTSE1",0.249276341
"GUCY1A3",-1.064089311
"GUK1",-0.080259299
"GUP1",0.045438815
"GUSBL1",0.356705658
"GUSBP1",0.225396032
"GYG1",0.289664232
"GYG2",-0.055471563
"GYLTL1B",1.182912554
"GZF1",0.348916834
"H19",-3.865128492
"H1F0",-1.134589073
"H1FX",1.733968602
"H2-ALPHA",1.009028922
"H2AFX",-0.427848271
"H2AFY",-0.131110685
"H2AFY2",-0.571012659
"H6PD",-0.154611306
"HAAO",-0.374502058
"HAB1",0.090572052
"HABP4",-0.221484106
"HACE1",-0.26907153
"HADHA",-0.130883278
"HAND1",-0.419860088
"HAND2",-0.31822188
"HAP1",-0.337713303
"HAPLN2",0.065378322
"HAPLN4",0.357550567
"HAS2",-0.219329551
"HAS3",4.097166643
"HAT1",-0.229503437
"HAX1",0.840731924
"HBEGF",1.264581273
"HBP1",-0.040687353
"HCFC1",-0.264187624
"HCFC2",-0.022870845
"HCG12",-2.523417132
"HCG27",0.247762987
"HCG3",-0.191329123
"HCLS1",-0.53263869
"HCST",0.977327237
"HDAC1",0.142053134
"HDAC10",0.446511399
"HDAC11",0.065411402
"HDAC2",0.157184702
"HDAC3",0.171705492
"HDAC4",0.010059424
"HDAC5",-0.939863371
"HDAC6",-0.199820871
"HDAC7A",2.913715207
"HDAC8",-0.120458787
"HDAC9",-0.591726686
"HDGF",0.051550553
"HEATR3",-0.070210378
"HEATR5A",-0.594840769
"HEBP2",0.34045372
"HECA",0.306678899
"HEG1",0.253604861
"HELLS",-0.039983487
"HEMK1",0.688245424
"HEPH",-0.952565856
"HERC3",-0.363981487
"HERPUD1",-0.021276895
"HERPUD2",-0.120977706
"HES1",0.394358821
"HES2",2.634270991
"HES4",0.55861467
"HES5",0.063045222
"HES6",0.510114353
"HESX1",0.203386724
"HEXIM1",-0.416720572
"HEXIM2",-0.605342948
"HEY1",-0.147364564
"HEY2",0.07868451
"HEYL",0.169550924
"HFE",-0.042919199
"HGS",-0.85054515
"HGSNAT",-0.766080311
"HHEX",0.266329926
"HIAT1",-0.480444354
"HIBCH",0.646624465
"HIC1",0.042303718
"HIC2",-0.593671378
"HIF1A",-0.465963887
"HIF1AN",-0.10560788
"HIF3A",0.380960291
"HIGD2A",-1.282453128
"HILS1",0.342371821
"HINT1",-0.003332269
"HIP1",0.236464709
"HIP2",-2.820765498
"HIPK1",1.851214212
"HIPK2",-0.004079645
"HIRA",-0.222806754
"HISPPD1",-1.010316301
"HIST1H1A",0.269283221
"HIST1H1B",0.847745327
"HIST1H1C",-0.774437514
"HIST1H1D",-2.052415189
"HIST1H1E",9.132765036
"HIST1H2AB",0.110823072
"HIST1H2AH",-0.379628121
"HIST1H2AM",0.769039998
"HIST1H2BB",-0.917219632
"HIST1H2BE",-1.116466479
"HIST1H2BG",2.016810329
"HIST1H2BM",-4.286885752
"HIST1H3A",-0.072425881
"HIST1H3B",-0.085460132
"HIST1H3D",0.532162163
"HIST1H3E",-0.122170255
"HIST1H4A",0.268769817
"HIST1H4B",-0.306349921
"HIST1H4D",-1.095247301
"HIST1H4H",0.529829427
"HIST1H4L",-0.243684018
"HIST2H2AA4",0.901605286
"HIST2H2AB",0.394844691
"HIST2H2BE",-0.808869093
"HIST3H2A",-0.884737589
"HIVEP1",-0.273046981
"HIVEP2",-0.390686913
"HIVEP3",0.447584673
"HK1",-0.081061245
"HK2",0.095015231
"HKR1",0.086572515
"HLA-DMB",0.049452884
"HLA-DQA1",-0.157045662
"HLA-DQA2",0.048141804
"HLCS",1.535160697
"HLF",-0.12453737
"HLTF",-0.083322098
"HLX1",0.016657205
"HLXB9",-0.227626189
"HMBOX1",-1.55542487
"HMG20A",-0.43438239
"HMG20B",-0.292541721
"HMG2L1",-0.395965836
"HMGA1",0.226363899
"HMGA2",-1.805034405
"HMGB1",-0.274348106
"HMGB2",-0.047866528
"HMGCL",-0.187000763
"HMGCR",0.123562121
"HMGCS1",0.226501177
"HMGN2",-0.058846625
"HMGN4",-1.40985833
"HMHB1",1.013208021
"HMOX1",-2.135727314
"HMX1",0.280291213
"HMX2",-0.038348714
"HN1L",-0.583314418
"HNF4A",0.047340145
"HNF4G",0.029512764
"HNMT",-0.204487238
"HNRPA1",-0.002386567
"HNRPAB",-0.487078669
"HNRPD",-1.400608746
"HNRPDL",-0.247344567
"HNRPH2",0.781248474
"HNRPUL1",-0.038889172
"HNT",0.332571251
"HOOK1",-0.242330905
"HOP",1.742326891
"HOXA1",-0.204585509
"HOXA10",-0.02312918
"HOXA11",-0.118999603
"HOXA13",0.049895065
"HOXA2",0.080491293
"HOXA3",0.029345995
"HOXA4",0.512965067
"HOXA5",0.252278832
"HOXA6",0.289163982
"HOXA7",-1.85036058
"HOXA9",0.039004588
"HOXB1",-0.51019431
"HOXB13",-0.242264883
"HOXB2",-0.181432573
"HOXB3",-0.066755151
"HOXB4",0.097338371
"HOXB5",-0.060434197
"HOXB6",0.259171602
"HOXB7",0.069307991
"HOXB8",0.059353552
"HOXB9",-0.067195666
"HOXC10",-0.015127518
"HOXC11",-0.092200326
"HOXC12",-0.027891524
"HOXC13",-0.36944032
"HOXC4",-0.075651862
"HOXC5",-0.045537971
"HOXC6",-0.159647492
"HOXC8",-0.206986703
"HOXC9",1.914595022
"HOXD1",-0.602368298
"HOXD10",0.188057537
"HOXD11",0.186607071
"HOXD12",-0.01560127
"HOXD13",-0.188262263
"HOXD3",-0.547539331
"HOXD4",0.018288876
"HOXD8",-0.330764924
"HOXD9",-0.32679807
"HPCA",0.5059407
"HPGD",-0.450225136
"HPRT1",-0.523860169
"HPS4",1.319521685
"HPSE",0.092362946
"HPX",0.255376901
"HR",-1.73032234
"HRH1",1.831791942
"HRSP12",-0.374403047
"HS1BP3",0.227583342
"HS3ST1",-2.982817476
"HS3ST2",-0.515113184
"HS3ST3B1",-0.468451411
"HS3ST4",0.047377401
"HSBP1",0.064030182
"HSD17B1",-0.207956487
"HSD17B2",0.347992719
"HSD17B4",3.29091266
"HSD17B6",0.095833749
"HSD17B8",1.513015242
"HSF1",-0.416172457
"HSF2",0.001303302
"HSF4",0.027132471
"HSF5",0.04925162
"HSFX1",-0.502044534
"HSP90B1",-0.443078224
"HSPA12A",-0.436944248
"HSPA2",-5.19964318
"HSPA4L",-0.778504468
"HSPA5",1.848672601
"HSPA8",-0.059395674
"HSPA9",-0.257296792
"HSPB1",0.681589412
"HSPB2",-0.22003329
"HSPB8",-2.187243435
"HSPBAP1",1.163038608
"HSPC105",-0.465186962
"HSPC159",1.485800402
"HSPC171",-0.333212261
"HSPH1",-0.287553338
"HSU79275",1.09387066
"HSZFP36",-0.156291914
"HTATIP",4.469938695
"HTATIP2",-0.237282493
"HTATSF1",0.049812667
"HTR1A",0.14347352
"HTR1B",0.038088829
"HTR1D",-0.658894736
"HTR2C",-0.107888197
"HTR7",-0.114849143
"HTRA1",-0.652046776
"HTRA3",0.079266461
"HUS1",-0.043731693
"HYAL1",-0.191722978
"HYI",-1.359659036
"HYOU1",-0.144294987
"IBRDC2",-2.121561342
"IBRDC3",-0.175674479
"ICAM1",1.054529212
"ICAM5",0.606993025
"ICK",0.288700582
"ID1",-0.148746364
"ID2",-0.643559555
"ID3",-2.228271961
"ID4",-0.640761242
"IDE",-1.024962027
"IDH2",0.552220188
"IDH3A",-0.891210545
"IDH3B",-0.263335723
"IDI1",0.131925659
"IDUA",-0.010464918
"IER2",-0.196247978
"IER3",-0.413510162
"IFI16",-0.422520465
"IFI30",-0.735686831
"IFIT1",0.075505566
"IFIT2",0.085141686
"IFITM1",-1.128853191
"IFITM2",-0.851807159
"IFNAR2",0.477423346
"IFNB1",-0.017631205
"IFNG",0.274993306
"IFNGR2",3.168568843
"IFNK",0.463019572
"IFRD1",-2.219982828
"IFRD2",-0.149387736
"IFT20",-0.345603776
"IFT57",-0.301894505
"IFT80",-0.166612875
"IFT81",0.086922131
"IFT88",-0.347472147
"IGBP1",-0.655925774
"IGF1",0.337241612
"IGF1R",0.180455713
"IGF2",-0.05568792
"IGF2BP2",0.06541982
"IGF2BP3",-0.049273114
"IGFBP2",-0.125969228
"IGFBP3",1.618899328
"IGFBP4",-0.462485729
"IGFBP5",-0.28825868
"IGFBPL1",0.203018827
"IGFL2",0.975063623
"IGHD",-0.302921402
"IGHMBP2",-0.077672728
"IGSF1",-0.253175227
"IGSF22",0.252910271
"IGSF4",1.203585307
"IGSF4C",-0.148770512
"IHPK1",0.075389713
"IK",0.108606228
"IKBKAP",0.040834949
"IKBKB",-0.300514542
"IKBKE",0.308203226
"IKBKG",-0.276440066
"IKZF1",0.042783082
"IKZF2",-3.17101225
"IKZF3",0.036013333
"IKZF4",0.016229162
"IKZF5",0.164259058
"IL10",0.012788158
"IL11",0.013555949
"IL12B",0.253775046
"IL12RB1",0.181280155
"IL16",0.087866433
"IL17A",0.225147017
"IL17F",-0.325151169
"IL17RB",-0.479152991
"IL17RC",-0.159724572
"IL17RD",-0.013971128
"IL1B",-0.626580275
"IL1F5",-1.53599623
"IL1F7",0.888708071
"IL1F9",-0.56974361
"IL1R1",-0.325154166
"IL1R2",0.976692166
"IL1RAP",0.039144085
"IL1RAPL1",0.065569397
"IL1RL1",-0.826396258
"IL1RN",-7.275693213
"IL2",0.018233597
"IL20",1.378604606
"IL20RA",-0.800637767
"IL20RB",-0.074637353
"IL22",-0.043067329
"IL24",1.010893168
"IL25",0.061330958
"IL29",0.04078501
"IL31RA",0.049871559
"IL32",0.34721741
"IL33",-1.006593257
"IL4",0.042137211
"IL4I1",0.214903894
"IL5",0.12001728
"IL5RA",0.254885909
"IL6",-2.471849874
"IL6R",1.539018861
"IL7R",-2.630144682
"IL8",-3.365488486
"IL8RA",0.019678339
"ILF2",-0.015518409
"ILF3",-0.336844477
"IMPA2",-0.428596007
"IMPACT",1.915982194
"IMPDH1",-0.414035599
"IMPDH2",0.229077625
"INA",-1.127600126
"INADL",-0.317004683
"INCA",0.670086847
"ING1",-0.390186769
"ING2",0.051286315
"ING3",-0.481440717
"ING4",1.032847808
"ING5",0.52188128
"INHBA",-0.051326777
"INOC1",-0.601516442
"INPP4B",7.46784797
"INPP5F",-0.973913505
"INS",-0.167024702
"INSIG1",1.455129901
"INSIG2",-0.903715765
"INSL5",0.047043647
"INSM1",-0.187622938
"INSM2",0.301767829
"INSR",0.163229612
"INTS6",-0.518510331
"INTS8",-0.579425819
"INTU",-0.373630727
"IPMK",0.524644811
"IPO13",0.023806665
"IPO7",2.959639274
"IPO9",0.769889116
"IPP",0.077574139
"IPPK",1.9796498
"IQCK",1.654724546
"IQGAP3",0.061280161
"IQSEC1",0.246475322
"IQSEC3",0.094068031
"IQWD1",-1.77811529
"IRAK1",-0.02133421
"IRAK1BP1",0.177167024
"IRAK2",0.417108945
"IRAK3",0.41117138
"IRAK4",-0.064647564
"IRF1",1.358767509
"IRF2",0.077196111
"IRF2BP1",-0.045812734
"IRF2BP2",0.104093162
"IRF3",0.846685031
"IRF4",0.044368226
"IRF5",-0.239474483
"IRF6",0.212943496
"IRF7",-1.064800314
"IRF8",-0.059170122
"IRGC",0.580983194
"IRS1",-2.084115578
"IRS2",-0.119119745
"IRX1",0.415709779
"IRX2",1.073911012
"IRX3",-3.061046076
"IRX4",-0.160265168
"IRX5",-1.468807618
"IRX6",-0.529331549
"ISGF3G",0.353164692
"ISL1",0.118614192
"ISL2",-0.06254262
"ISOC1",-0.163334701
"ISX",0.041497365
"ISYNA1",-0.141871446
"ITFG2",-0.21141641
"ITGA6",-0.251228752
"ITGB1BP3",-0.400841123
"ITGB3BP",1.275485521
"ITGB6",0.340374583
"ITGB7",-1.875013048
"ITGB8",-0.523444589
"ITGBL1",-0.921326033
"ITIH2",0.162260222
"ITIH4",0.21363011
"ITIH5L",-0.296216599
"ITM2A",0.642695604
"ITM2B",1.296858946
"ITPKA",0.459604025
"ITPKB",0.228423988
"ITPKC",-0.291758896
"ITPR3",-0.340602635
"ITSN1",0.385098245
"IVL",3.39505294
"IVNS1ABP",-0.852909314
"IXL",-0.023153436
"JAG1",0.453403659
"JAK1",-0.134522111
"JAK2",-0.198100194
"JARID1A",0.871123457
"JARID1B",1.9591225
"JARID1C",0.441751949
"JARID1D",-0.312492194
"JARID2",1.484641697
"JAZF1",-0.526019488
"JDP2",-2.826147588
"JMJD1A",-0.092097243
"JMJD1B",-0.96618604
"JMJD1C",0.040429348
"JMJD2A",0.087153372
"JMJD2C",-0.728910294
"JMJD2D",0.457774449
"JMJD3",-0.078049807
"JMY",0.202898993
"JOSD1",0.017952729
"JOSD3",3.437957311
"JPH1",-0.09621354
"JPH2",0.350713008
"JRK",-0.287383749
"JRKL",-0.596543873
"JUN",-0.624123336
"JUP",0.392792326
"KAL1",0.098008764
"KATNAL1",0.658975824
"KAZALD1",-0.117125473
"KBTBD10",-0.077801958
"KBTBD11",0.007168268
"KBTBD4",0.436387359
"KCMF1",0.313489313
"KCNA1",0.048381981
"KCNAB2",0.933245793
"KCNB1",0.055215437
"KCND1",-0.025373596
"KCNG2",0.269244538
"KCNH1",-0.871977234
"KCNH2",0.116688053
"KCNH3",-0.170416444
"KCNH4",0.371402493
"KCNH5",0.023989758
"KCNH6",0.253563831
"KCNH7",0.056563694
"KCNH8",0.121850276
"KCNIP3",-0.424261888
"KCNJ15",-2.573463693
"KCNK1",-0.257192845
"KCNK15",0.295884785
"KCNK7",-0.218650491
"KCNMA1",0.007545627
"KCNMB3",0.253998364
"KCNMB4",-0.944526992
"KCNN1",-0.123155478
"KCNN4",0.440908352
"KCNQ3",-0.343954424
"KCNQ5",-0.206930248
"KCNRG",-0.164079109
"KCNS3",0.256794018
"KCNT1",-0.575662676
"KCNV2",-0.015111928
"KCTD1",0.168915827
"KCTD10",-1.160331248
"KCTD12",3.043294847
"KCTD14",1.006545047
"KCTD15",0.173308131
"KCTD17",0.097905842
"KCTD5",-0.358358201
"KDELC1",0.162744586
"KDELC2",0.195078111
"KDELR3",-0.191903398
"KEAP1",-0.166384382
"KGFLP1",-0.639142267
"KHDRBS1",0.028247388
"KHDRBS2",0.066914071
"KHDRBS3",-0.443697334
"KHSRP",0.189095165
"KIAA0020",-0.127536149
"KIAA0100",-0.054164948
"KIAA0101",-0.207931729
"KIAA0125",0.058594473
"KIAA0141",-0.502022213
"KIAA0143",1.053497803
"KIAA0146",-1.056583537
"KIAA0182",-0.223832996
"KIAA0232",1.742814488
"KIAA0241",0.050489121
"KIAA0265",-0.005395769
"KIAA0274",-0.29697846
"KIAA0284",0.036172069
"KIAA0310",0.185975076
"KIAA0355",0.507465833
"KIAA0404",0.244272849
"KIAA0430",-2.198439784
"KIAA0494",1.082046145
"KIAA0515",0.198026768
"KIAA0556",0.13070883
"KIAA0586",-1.124549864
"KIAA0692",-0.958686383
"KIAA0738",0.061516794
"KIAA0746",-1.171210318
"KIAA0776",0.862769709
"KIAA0802",0.54936737
"KIAA0828",-0.354202704
"KIAA0841",0.174298066
"KIAA0907",-0.464354331
"KIAA1005",-0.03058688
"KIAA1147",0.07956761
"KIAA1155",-0.289306408
"KIAA1199",2.470021681
"KIAA1305",0.091604637
"KIAA1324",0.429869579
"KIAA1333",-0.176497285
"KIAA1370",-0.450199099
"KIAA1394",0.316512607
"KIAA1411",-0.311571547
"KIAA1414",-0.26479565
"KIAA1443",1.534124962
"KIAA1450",-0.373226128
"KIAA1462",-0.137463035
"KIAA1467",0.209198496
"KIAA1468",-0.83426406
"KIAA1505",-0.234173726
"KIAA1522",0.433530482
"KIAA1524",0.276885515
"KIAA1529",0.199467852
"KIAA1546",-0.192722582
"KIAA1609",-0.699543887
"KIAA1618",2.072804309
"KIAA1622",-0.277852728
"KIAA1632",-0.304328826
"KIAA1655",0.466030391
"KIAA1666",0.319807764
"KIAA1688",-0.00149576
"KIAA1706",0.569762232
"KIAA1713",0.039381909
"KIAA1718",0.988859162
"KIAA1727",-0.400129305
"KIAA1729",-0.765009299
"KIAA1731",0.275001326
"KIAA1751",-0.657261596
"KIAA1754L",0.317077669
"KIAA1772",-0.281066939
"KIAA1794",0.926857595
"KIAA1822",-0.328229359
"KIAA1841",-0.198374106
"KIAA1856",0.042998197
"KIAA1881",0.242720439
"KIAA1913",-0.330964999
"KIAA1914",-0.214554704
"KIAA1920",0.113224768
"KIAA1946",-0.119253333
"KIAA1949",-0.811843438
"KIAA2013",-0.048488589
"KIAA2018",-0.309690321
"KIF1A",-0.806067926
"KIF20A",-1.276296053
"KIF23",0.617332698
"KIF24",0.077917004
"KIF26A",0.10030443
"KIF27",0.250048735
"KIF5A",0.114185187
"KIF5B",-0.91436466
"KIFAP3",0.609693588
"KIFC3",1.496255076
"KIR2DL4",-0.727014216
"KIR3DL1",0.373338915
"KIRREL",0.917351445
"KIRREL2",0.31588576
"KISS1",-0.08856556
"KISS1R",-2.873897913
"KITLG",0.005577763
"KL",-0.167692579
"KLF1",0.198257329
"KLF10",2.554650098
"KLF11",0.475535641
"KLF12",-0.459808453
"KLF13",0.217551171
"KLF14",0.226617627
"KLF15",0.303908925
"KLF16",-0.671157426
"KLF17",0.145314553
"KLF2",-0.071966079
"KLF3",-0.136697253
"KLF4",-3.516302896
"KLF5",-0.074968566
"KLF6",0.445915581
"KLF7",0.416011439
"KLF8",-1.536941132
"KLF9",0.352370187
"KLHDC1",0.160299271
"KLHDC2",-0.562672802
"KLHDC3",0.297311917
"KLHDC5",0.265689039
"KLHDC8B",-0.682155655
"KLHL11",0.151299622
"KLHL12",1.775314162
"KLHL13",-0.20910573
"KLHL14",-0.04562895
"KLHL15",0.167094587
"KLHL20",-0.002909789
"KLHL21",0.035838422
"KLHL24",0.332030794
"KLHL4",0.143560864
"KLHL7",2.949050126
"KLHL8",0.109692764
"KLHL9",0.814498101
"KLK10",7.501846636
"KLK11",-0.357485552
"KLK15",-0.02127909
"KLK4",-2.135041713
"KLK5",-3.047197992
"KLK7",-2.836060708
"KLK8",0.75162005
"KMO",0.047399641
"KNS2",0.069758861
"KNTC1",0.252880072
"KPNA2",-0.01789187
"KPNA3",-0.145670429
"KPNB1",-0.008021061
"KRAS",0.447226221
"KRCC1",-0.828582582
"KRR1",-0.132680221
"KRT1",-4.160942106
"KRT10",0.566263175
"KRT12",0.053433066
"KRT13",1.937239626
"KRT14",0.06011451
"KRT15",0.701473651
"KRT16",0.556695002
"KRT17",0.13497409
"KRT18",0.165344436
"KRT19",1.142834583
"KRT2",-0.187313683
"KRT20",0.133963308
"KRT23",1.873628715
"KRT24",-0.719470416
"KRT25",0.176733737
"KRT26",-0.018386783
"KRT27",-0.000478977
"KRT28",0.107322349
"KRT3",-2.246265198
"KRT31",1.779308613
"KRT32",-0.231852874
"KRT33A",0.17426378
"KRT33B",-0.064398125
"KRT34",0.53230455
"KRT35",-0.437227001
"KRT36",0.10461042
"KRT37",0.409125099
"KRT38",0.611571302
"KRT4",-0.283871242
"KRT40",0.028893859
"KRT5",0.059107217
"KRT6B",0.146827931
"KRT6C",0.118521475
"KRT6E",0.209539818
"KRT6L",2.90312846
"KRT7",0.493533548
"KRT71",-0.449242638
"KRT72",-0.130566576
"KRT73",-0.65022446
"KRT74",0.249035802
"KRT75",0.650301634
"KRT76",-0.165306816
"KRT77",-0.490259451
"KRT78",-1.367153276
"KRT8",-1.145689152
"KRT80",0.714532614
"KRT81",-0.773295412
"KRT82",-0.021715782
"KRT83",-0.68967285
"KRT85",-1.095989417
"KRT86",-0.355285048
"KRT9",-0.306119732
"KRTAP1-1",-0.403743805
"KRTAP1-3",-0.215647578
"KRTAP1-5",-0.345552735
"KRTAP10-10",2.015560384
"KRTAP11-1",0.117444039
"KRTAP12-1",0.409302411
"KRTAP12-2",0.091027569
"KRTAP13-1",-0.466923729
"KRTAP13-2",0.069905778
"KRTAP13-3",-0.120127946
"KRTAP13-4",0.038689114
"KRTAP15-1",0.229870424
"KRTAP17-1",0.975261431
"KRTAP19-1",-0.506177137
"KRTAP2-1",-0.933816011
"KRTAP2-4",-0.188168419
"KRTAP3-1",-0.286486173
"KRTAP3-2",-0.386144423
"KRTAP3-3",-0.04350461
"KRTAP4-10",0.046164641
"KRTAP4-12",0.352776653
"KRTAP4-14",-0.432704204
"KRTAP4-2",0.443991767
"KRTAP4-3",0.057122585
"KRTAP4-4",0.046255175
"KRTAP4-5",0.259401493
"KRTAP4-7",0.019753894
"KRTAP5-9",1.431992424
"KRTAP6-3",0.033599733
"KRTAP7-1",0.077615482
"KRTAP8-1",0.697168402
"KRTAP9-2",-0.157064974
"KRTAP9-3",-0.383591248
"KRTAP9-4",0.041758414
"KTN1",-0.219864212
"KY",-0.432012593
"L3MBTL2",0.337784147
"L3MBTL3",-0.17563261
"L3MBTL4",0.029189876
"LAIR1",0.050483318
"LAMA2",0.279548874
"LAMA3",-0.92602415
"LAMA4",-0.505025914
"LAMB3",-0.127642151
"LAMP1",0.035331274
"LAMP2",0.700338751
"LANCL1",-0.409733488
"LAPTM4A",-0.00876807
"LAPTM4B",0.007580574
"LAPTM5",0.789514592
"LAS1L",-0.25002404
"LASS2",-0.293598905
"LASS3",-1.026421035
"LASS4",-0.19327658
"LASS5",-0.03898663
"LASS6",-0.030132571
"LAT2",0.720009658
"LATS2",0.091141368
"LAYN",0.316184106
"LBH",4.712263744
"LBR",-0.479788195
"LBX1",-0.442792396
"LBX2",-0.287632309
"LCE1A",0.030360928
"LCE1B",0.045406759
"LCE1C",-0.42312815
"LCE1D",-0.454724768
"LCE1E",0.021681994
"LCE1F",0.569239635
"LCE2A",-0.273476161
"LCE2B",0.102780548
"LCE2C",-0.195276526
"LCE2D",1.17520232
"LCE3A",-0.233374314
"LCE3B",0.259085125
"LCE3C",0.215772676
"LCE3D",-0.129292207
"LCE3E",-0.456046259
"LCE4A",-0.042092651
"LCE5A",-0.575727323
"LCMT1",0.507239164
"LCMT2",-0.519155929
"LCOR",-0.238931347
"LCORL",0.078638262
"LCP1",-1.037437103
"LDB1",0.358407573
"LDHA",0.027106705
"LDHC",1.192813738
"LDLR",-2.940076296
"LEF1",0.141256021
"LELP1",0.123039726
"LEO1",-0.099602187
"LGALS1",0.14792703
"LGALS7",0.338387178
"LGALS9",0.66152481
"LGI2",0.06814622
"LGMN",0.121971322
"LGR4",1.562829496
"LGTN",1.39532687
"LHFPL2",0.492042028
"LHPP",0.047749216
"LHX1",4.399913348
"LHX2",0.161086524
"LHX3",0.251190661
"LHX4",0.051269108
"LHX5",0.086466478
"LHX6",0.415658764
"LHX9",-0.184321824
"LIF",-0.386228763
"LILRB4",0.245155549
"LIMD1",-0.151874693
"LIMS1",-0.516236146
"LIMS3",0.706170904
"LIN28B",0.056641437
"LIPA",-0.04968005
"LIPG",1.905079817
"LIPH",-1.388691609
"LITAF",-0.542029358
"LIX1L",0.372106292
"LLGL2",-1.125607699
"LMAN2",-0.041547074
"LMAN2L",2.102887489
"LMBR1",0.044863245
"LMCD1",-0.341166104
"LMO2",0.413546205
"LMO3",0.564097732
"LMO4",-1.00836612
"LMO6",-0.061683544
"LMO7",1.578086316
"LMX1A",0.031501352
"LMX1B",0.005015708
"LNX2",0.112321867
"LOC123688",0.056840771
"LOC124976",-0.606971266
"LOC128977",0.08866715
"LOC144233",-5.866040667
"LOC146909",0.189064141
"LOC147804",-0.383865066
"LOC150223",-0.234179614
"LOC152485",-0.233769966
"LOC152719",0.053407367
"LOC153222",0.295437649
"LOC153346",-0.364718209
"LOC161635",-0.739530859
"LOC163233",-1.36e-05
"LOC200312",0.262199673
"LOC202181",-0.205194159
"LOC204010",-0.023410207
"LOC253981",-0.687184467
"LOC283152",0.104510238
"LOC283537",0.085809506
"LOC283666",0.258941106
"LOC284371",-0.151471294
"LOC285016",0.04457061
"LOC285074",-0.31658253
"LOC285813",0.205395301
