"Gene","RORA"
"PKMYT1",0.297505234
"PKN1",-0.568330748
"PKN2",-0.527516038
"PKNOX1",0.551978847
"PKNOX2",-0.044121321
"PKP1",-0.907058816
"PLA1A",0.295795599
"PLA2G12A",-2.155131234
"PLA2G12B",0.167549905
"PLA2G1B",-0.892816009
"PLA2G3",1.399518959
"PLA2G4A",-0.185024367
"PLA2G4C",0.44349883
"PLA2G4F",0.609533922
"PLA2G7",1.17839452
"PLAC2",-0.350115255
"PLAC8",0.18807624
"PLAC9",-0.459474318
"PLAG1",-0.02954301
"PLAGL1",-0.158460054
"PLAGL2",0.130516741
"PLAT",-1.427713185
"PLAU",0.19396999
"PLAUR",-0.835921466
"PLB1",-0.354888214
"PLCD1",-0.512843138
"PLCG1",-0.070737866
"PLCL1",-0.089736257
"PLD1",-0.136732593
"PLEK",-0.057132027
"PLEK2",-0.098321677
"PLEKHA3",-0.497375828
"PLEKHA5",-0.444270626
"PLEKHA6",-0.466398161
"PLEKHA7",-0.448214263
"PLEKHB2",0.795347818
"PLEKHC1",-0.254225921
"PLEKHF1",0.808346784
"PLEKHF2",0.235246741
"PLEKHG3",0.021552032
"PLEKHG5",-0.561679222
"PLEKHH3",-1.698369064
"PLEKHK1",-0.642961258
"PLEKHM1",-0.519163749
"PLK1",-0.541507737
"PLK2",0.056564245
"PLK3",-0.876748631
"PLK4",-0.079829047
"PLLP",-0.273070472
"PLOD2",-0.06439951
"PLP1",-0.013434926
"PLUNC",0.224686565
"PLXDC1",-0.489443699
"PLXDC2",0.036427215
"PLXNC1",0.206453631
"PMAIP1",-4.253300755
"PMF1",0.600347449
"PMFBP1",-0.186749595
"PML",-0.170081117
"PMM2",-0.413287388
"PMP2",-0.023534989
"PMP22",0.130518235
"PMS2",0.228450663
"PMS2L2",0.584417519
"PMS2L5",0.120052012
"PNKP",0.03768253
"PNMA2",-0.317558494
"PNN",0.003293095
"PNPLA3",0.145565956
"PNPLA4",-0.094039179
"PNPO",0.272282508
"PNPT1",0.115681197
"PNRC1",-0.37668904
"PNRC2",2.458870672
"POF1B",2.652272295
"POFUT1",0.112549264
"POGK",0.059711885
"POGZ",-0.273551084
"POLA1",-0.965645071
"POLA2",-6.220969518
"POLD1",-0.770722226
"POLD3",0.208992753
"POLDIP3",0.096870327
"POLE",0.054274484
"POLH",0.461933273
"POLI",-0.212613697
"POLQ",-0.005956546
"POLR1D",-0.4936817
"POLR2A",0.029260602
"POLR2C",0.501559648
"POLR2I",-0.348195277
"POLR2J2",1.171927378
"POLR2K",0.214388521
"POLR2L",-0.276864948
"POLR3C",-0.591057023
"POLR3E",0.037744823
"POLR3F",-0.667756362
"POLR3G",0.087648926
"POLR3K",-0.14020712
"POM121",0.311814912
"POMC",0.997924244
"POMGNT1",-0.720150808
"POMZP3",0.532071895
"POP5",5.464516875
"POPDC3",-0.321474568
"PORCN",-0.450120353
"POSTN",0.003556404
"POU1F1",-0.192658013
"POU2AF1",0.349301533
"POU2F1",-0.207792435
"POU2F2",0.070407349
"POU2F3",0.204718289
"POU3F1",0.495153768
"POU3F2",-0.511043585
"POU3F3",-4.508934988
"POU3F4",0.297859449
"POU4F1",-0.614721588
"POU4F2",0.550834047
"POU4F3",0.19284132
"POU5F1",-0.331583219
"POU6F1",-0.116020434
"POU6F2",0.34701268
"PPA2",0.129991529
"PPAN",0.137593906
"PPAPDC1A",-0.126625367
"PPAPDC1B",0.104121936
"PPARA",0.098887306
"PPARBP",0.750299388
"PPARD",0.142086367
"PPARG",0.271668863
"PPARGC1A",-0.057944376
"PPARGC1B",0.387433156
"PPCDC",4.247611692
"PPCS",-0.403181399
"PPFIA2",0.354297285
"PPFIBP1",-0.11693962
"PPFIBP2",0.236093069
"PPIB",-0.034980224
"PPID",-2.749871476
"PPIE",0.008684922
"PPIF",-0.18400841
"PPIL1",-0.111018867
"PPL",-0.100925375
"PPM1A",-0.24495456
"PPM1F",0.399082144
"PPME1",-0.045479381
"PPP1CB",-0.721675117
"PPP1CC",0.130623391
"PPP1R12B",0.111887916
"PPP1R13L",-0.302003129
"PPP1R14A",-0.067641677
"PPP1R14C",0.234879495
"PPP1R15A",0.058779222
"PPP1R15B",-0.133761078
"PPP1R1B",0.130579646
"PPP1R3B",0.067084744
"PPP1R7",0.055063232
"PPP1R8",-0.337940025
"PPP1R9A",-0.095662179
"PPP2CA",0.471370275
"PPP2R1A",0.807820854
"PPP2R1B",2.895318559
"PPP2R2B",-0.513091991
"PPP2R2C",0.221689415
"PPP2R3A",-0.698723314
"PPP2R5B",2.615194152
"PPP2R5D",0.206593012
"PPP3CA",0.166172702
"PPP3CC",2.315540051
"PPP4R1",-0.330917673
"PPP6C",-0.191991051
"PPRC1",0.330216172
"PPTC7",-2.664958292
"PPY2",0.152595071
"PQBP1",-0.081923243
"PQLC3",-0.378602654
"PRAM1",-0.474236156
"PRAME",-0.037901384
"PRC1",0.022916485
"PRCP",-0.4745322
"PRDM1",0.161155285
"PRDM10",-0.316515312
"PRDM12",-0.248369846
"PRDM13",0.011623461
"PRDM14",-0.004146059
"PRDM16",0.002018099
"PRDM2",-0.227770404
"PRDM4",-0.89462643
"PRDM5",0.062955842
"PRDM6",-0.280265417
"PRDM7",0.020264413
"PRDM8",-0.383075055
"PRDM9",0.17319203
"PRDX2",0.104629396
"PRDX3",0.679981896
"PRDX6",-0.14535732
"PREB",-0.446857899
"PREI3",-0.428450881
"PRELP",0.307021005
"PREPL",-0.528958268
"PRH1",-0.010644378
"PRIC285",-0.143994797
"PRICKLE1",-0.188988448
"PRICKLE2",0.091370017
"PRIM1",-0.222801512
"PRIM2A",-0.152436942
"PRKAB1",0.078129384
"PRKAB2",0.367232632
"PRKACB",-0.111457681
"PRKAG2",2.661340745
"PRKAR1A",0.07658702
"PRKCA",-0.000714159
"PRKCB1",-0.130316984
"PRKCD",0.018355543
"PRKCDBP",-0.161324538
"PRKCH",3.892563524
"PRKCI",-0.539205846
"PRKCZ",-0.064338837
"PRKD3",-0.217211793
"PRKRA",0.255969058
"PRKX",0.10856238
"PRMT1",-0.038254914
"PRMT2",-0.167370449
"PRMT3",-0.47990291
"PRMT5",-1.599370549
"PRMT6",0.23193435
"PRMT7",-0.376805653
"PRND",-0.004573642
"PRO1073",0.278013635
"PROK2",-0.05837788
"PROP1",-0.252473685
"ProSAPiP1",0.026859533
"PROX1",0.00650645
"PRPF19",0.474985144
"PRPF4B",-0.063504238
"PRPF6",-0.018168373
"PRPS1L1",-0.24315622
"PRPSAP1",0.112047906
"PRR4",0.925021963
"PRRG4",0.755844145
"PRRX1",0.264158888
"PRRX2",0.617599835
"PRSS1",0.68712583
"PRSS16",0.033950931
"PRSS2",-0.185108573
"PRSS22",-0.309328487
"PRSS23",1.96709057
"PRSS3",-1.107161842
"PRSS33",-0.617413963
"PRX",-0.040115039
"PSAT1",-0.261765196
"PSCD2",-3.798865606
"PSD3",-0.430770928
"PSD4",0.732698515
"PSG6",0.114282895
"PSG7",0.097743367
"PSG9",-0.13741184
"PSIP1",-0.400046965
"PSMA3",0.062341082
"PSMA8",0.003891182
"PSMB4",-0.243698089
"PSMB9",-0.32579288
"PSMC2",0.005131347
"PSMC3IP",-1.166236706
"PSMC5",-0.099461704
"PSMD11",-0.222728115
"PSMD2",-0.009769741
"PSMD9",0.023836232
"PSME1",0.013173502
"PSME2",-0.130427398
"PSME3",0.230056874
"PSMF1",-1.008342277
"PSPC1",0.478456299
"PSRC1",-2.591360424
"PTAFR",0.596134581
"PTBP1",-0.204171
"PTCD1",-0.446443897
"PTDSR",-0.479686097
"PTEN",-0.975866724
"PTF1A",-0.275837172
"PTGER1",-0.360907808
"PTGER4",-0.468513872
"PTGES",-0.12665522
"PTGES2",0.441042037
"PTGS1",3.718442087
"PTGS2",0.034402886
"PTH",0.010997126
"PTHB1",0.097712594
"PTHLH",-0.138480572
"PTK2B",-0.159767911
"PTOV1",0.202226301
"PTP4A1",-0.212809
"PTP4A2",-1.087292254
"PTPN1",-0.628990171
"PTPN11",0.511389939
"PTPN13",-0.014542926
"PTPN18",0.045695716
"PTPN23",0.040645272
"PTPN6",0.047751009
"PTPRA",0.149363025
"PTPRB",-0.709048672
"PTPRCAP",-0.443491903
"PTPRE",0.597138127
"PTPRN",-0.230490487
"PTPRS",-0.387677498
"PTPRU",-0.112751341
"PTPRZ1",0.08980258
"PTRF",-0.205958921
"PTS",0.095694625
"PUM1",-0.206059381
"PUM2",-0.398723236
"PURA",-1.507258541
"PURB",0.835998744
"PUS1",0.866836544
"PUS7",-0.644857847
"PVR",-0.054645966
"PVRL2",-0.877728975
"PVRL3",0.238460423
"PVRL4",-0.360547001
"PWP2",1.064656311
"PXMP2",-0.219452203
"PYCARD",-0.337528764
"PYCR1",-0.03761846
"PYCR2",0.190879291
"PYDC1",0.600194426
"PYGB",0.245533703
"PYGM",0.155263782
"PYHIN1",-0.002709423
"QKI",-0.044368279
"QPRT",-0.27449038
"QRICH2",-0.363201091
"QSER1",-0.143149472
"QTRTD1",0.099363594
"RAB11FIP1",-0.571545382
"RAB11FIP2",-0.096306528
"RAB14",0.14398561
"RAB18",0.992062996
"RAB24",-0.834295372
"RAB25",-0.115573368
"RAB27B",0.128183238
"RAB31",0.894958188
"RAB34",-0.058345867
"RAB3D",0.155920177
"RAB3GAP1",-1.721449679
"RAB3IP",-4.278540174
"RAB40B",-0.499110179
"RAB5A",0.343462048
"RAB6A",0.287691479
"RAB6C",-1.29896076
"RAB7L1",-0.516478673
"RAB9",0.063834385
"RABAC1",-0.065866735
"RABEP2",2.190038366
"RABGAP1",-0.760320264
"RABGAP1L",-0.147587448
"RABIF",-0.414611047
"RAD1",-0.6679041
"RAD21",0.137156586
"RAD23B",3.202078322
"RAD51",-0.065517575
"RAD51AP1",-0.6951299
"RAD54B",-0.287174725
"RAD54L",-1.047411496
"RAE1",-0.328851353
"RAET1E",1.351900118
"RAGE",-0.470275888
"RAI14",-0.92157953
"RAI16",1.787267261
"RALA",0.401384061
"RALGPS1",0.03460207
"RAMP3",-0.214780133
"RAN",-0.740357719
"RANBP17",-0.311284056
"RANBP9",-0.072649319
"RAP2A",-0.67518628
"RAP2B",0.290608038
"RAP2C",-0.415081776
"RAPGEF1",-0.175211599
"RAPGEF2",-0.091759414
"RAPGEF3",0.497649655
"RAPGEF4",-0.022077537
"RAPGEFL1",0.409398847
"RAPH1",0.553864518
"RARA",0.636232514
"RARB",0.003747547
"RARG",1.343933525
"RASA1",-2.640622239
"RASA2",-0.163331778
"RASA4",-0.167837776
"RASAL2",2.776651887
"RASD1",0.2322917
"RASGEF1A",-0.237957729
"RASGEF1B",0.041935933
"RASGRF1",0.373962611
"RASL11A",0.384870843
"RASSF1",0.002923463
"RASSF7",-0.072141547
"RASSF8",0.073136008
"RAX",0.306389377
"RAXL1",-0.167257722
"RB1",-0.094716245
"RB1CC1",-2.775735507
"RBAK",-0.026884526
"RBBP4",0.808275662
"RBBP5",-0.158284066
"RBBP6",-0.039379538
"RBBP7",0.066426608
"RBBP8",0.086733192
"RBL1",-0.127307055
"RBL2",-0.187403963
"RBM10",-0.310453109
"RBM14",-0.001368733
"RBM15",-0.090114125
"RBM15B",0.099867556
"RBM16",-0.87812458
"RBM19",1.556296474
"RBM24",-0.456929975
"RBM25",-1.271013677
"RBM26",-0.406260875
"RBM28",0.008451963
"RBM3",0.646587491
"RBM39",0.222951297
"RBM5",-0.013193757
"RBM9",-1.313097241
"RBMX",-1.070199637
"RBP1",0.846126527
"RBPMS",-0.271500793
"RBPSUH",0.580923438
"RBPSUHL",0.379672866
"RCBTB1",-0.268902505
"RCE1",0.101478659
"RCN3",-0.084202686
"RCOR1",1.242238579
"RCOR2",0.211740055
"RCOR3",-0.193706485
"RDBP",-0.054337607
"RDH12",-1.604741785
"RDH13",0.543485679
"REC8L1",-0.022799793
"RECQL",-0.404612243
"REEP1",0.683230157
"REEP5",0.332908473
"REG1A",-0.666648203
"REL",-0.183028608
"RELA",-1.316336328
"RELB",-1.045451992
"REM1",-0.179657822
"REPS2",0.072881919
"RERE",0.149767924
"REST",0.004622075
"RET",-0.056270683
"REV1",0.254039223
"REV3L",-0.213806813
"REXO2",0.156729448
"REXO4",0.544255037
"RFC1",-0.379643923
"RFC3",0.031732916
"RFC4",0.160353888
"RFC5",0.068087397
"RFPL2",-0.157960191
"RFX1",-0.463732784
"RFX2",0.217212388
"RFX3",-0.075622083
"RFX4",-0.561462785
"RFX5",-0.386898792
"RFXANK",-0.207561981
"RFXAP",-0.316413681
"RFXDC1",-0.025599514
"RFXDC2",0.62420123
"RGL2",-0.072844494
"RGMB",-0.780069762
"RGNEF",-0.181395689
"RGS12",2.077985568
"RGS2",-0.618546391
"RGS20",-1.060801808
"RGSL1",-0.006855567
"RHBDL2",1.902005554
"RHEB",-0.338125426
"RHEBL1",0.344381703
"RHOA",5.133890904
"RHOB",-0.22504459
"RHOBTB3",-0.220102942
"RHOD",-0.544200433
"RHOF",0.452840318
"RHOG",-2.196251823
"RHOH",-0.378087843
"RHOJ",-0.174475997
"RHOQ",0.392540931
"RHOT1",-0.469972697
"RIC8A",-0.159422858
"RICTOR",-3.603805244
"RIMS2",0.520839804
"RIN1",0.93631577
"RIN2",-0.511310704
"RIN3",0.053584275
"RING1",0.108446491
"RIOK1",-4.334122997
"RIPK1",-0.025252913
"RIPK2",0.128712408
"RIPK4",0.446970871
"RIPK5",0.288825475
"RKHD2",-0.203272588
"RKHD3",0.144165618
"RLF",2.304694917
"RLN1",-0.139552261
"RMI1",1.733564165
"RNASE1",0.79772302
"RNASE7",0.425666731
"RNASE8",-0.421590667
"RNASEH2A",-0.037228815
"RNASEH2B",-0.955562604
"RNASET2",-0.461422862
"RND3",0.052201794
"RNF10",-0.122685286
"RNF11",0.363128769
"RNF12",0.426138325
"RNF121",0.286134044
"RNF126",-0.236636525
"RNF128",-0.352202519
"RNF13",-0.360907078
"RNF139",-0.459200795
"RNF14",-4.624380502
"RNF141",-0.272477908
"RNF144",-0.309625376
"RNF146",-0.651449502
"RNF152",-0.074138655
"RNF169",-0.167110406
"RNF170",0.254228487
"RNF182",0.274011487
"RNF187",-0.363500683
"RNF2",-0.01556959
"RNF20",-0.670786857
"RNF24",-0.369561331
"RNF34",0.805532235
"RNF39",0.32086159
"RNF4",2.504398285
"RNF44",-0.427821246
"RNF5",0.78997748
"RNF6",5.520067962
"RNGTT",-0.249501718
"RNPEP",-0.437305966
"RNPS1",0.522047887
"ROBO1",-0.754296554
"ROCK2",0.145244741
"ROR1",-0.13521311
"ROR2",-0.898636405
"RORA",-0.378423295
"RORB",0.199308954
"RORC",0.595692853
"ROS1",0.079201353
"RP11-125A7.3",-0.35941065
"RP11-130N24.1",0.004312954
"RP11-217H1.1",0.157197954
"RP11-298P3.3",-0.543628148
"RP11-321G1.2",-0.001486497
"RP11-35N6.1",-0.089158444
"RP11-529I10.4",-0.152062406
"RP11-54H7.1",-0.035498096
"RP11-82K18.3",-0.05466489
"RP11-93B10.1",0.557346991
"RP2",1.669351353
"RP5-1022P6.2",0.370779276
"RP5-860F19.3",0.763892645
"RP5-875H10.1",0.43393885
"RPA2",-0.076816053
"RPA3",-0.608914171
"RPAIN",0.198215508
"RPE",0.74066982
"RPGR",-0.511640287
"RPH3AL",0.660173366
"RPIA",-0.001032161
"RPL14",-0.061534119
"RPL17",-0.016954061
"RPL22",-0.025659862
"RPL27A",-0.105321797
"RPL29",-0.086966964
"RPL31",-0.060560974
"RPL32P3",-0.583024857
"RPL35",-0.042150978
"RPL37",-0.229915958
"RPL3L",-0.980815598
"RPL5",0.089869899
"RPL6",-0.058499762
"RPL8",-0.052528329
"RPLP1",-0.050143506
"RPN1",0.094129271
"RPP40",0.246030639
"RPRC1",-0.06136949
"RPS13",-0.048234845
"RPS14",-0.012323249
"RPS18",-0.028389502
"RPS2",-0.000883929
"RPS21",-0.104127897
"RPS27A",-0.038417452
"RPS29",-0.090434118
"RPS3A",0.001445473
"RPS4Y1",0.078910815
"RPS4Y2",0.088894099
"RPS5",-0.066798148
"RPS6",-0.017225029
"RPS6KA1",-0.238022834
"RPS6KA2",0.367197197
"RPS6KA4",-0.451784189
"RPS6KA5",0.039716799
"RPS6KL1",0.376113207
"RPTN",0.69384827
"RQCD1",0.227711333
"RRAGA",-0.333302539
"RRAGC",0.32275139
"RRM2",1.553626127
"RRM2B",-0.167658671
"RRN3",-0.263805394
"RRS1",0.295646705
"RS1",0.001116603
"RSAD1",-0.993960998
"RSC1A1",0.138771707
"RSF1",-0.186796001
"RSHL2",0.152825956
"RSNL2",0.035195845
"RTCD1",-0.558473586
"RTEL1",0.621079614
"RTN2",0.151785602
"RTN4",0.213359896
"RTP4",-0.705714907
"RTTN",-5.04747212
"RUNDC2A",0.364485708
"RUNDC2B",0.115324436
"RUNDC2C",-0.053221958
"RUNX1",-3.671385764
"RUNX1T1",-0.000698605
"RUNX2",-0.174906865
"RUNX3",-0.250428698
"RUTBC1",-0.243028595
"RUTBC3",-0.257097488
"RUVBL1",-0.28429452
"RUVBL2",-0.028974726
"RWDD4A",-0.863510425
"RXFP3",-0.613504447
"RXRA",1.249054399
"RXRB",-0.097925927
"RXRG",-0.074670931
"RYBP",-0.240146254
"S100A1",0.197029419
"S100A10",-0.198627596
"S100A11",-0.104622047
"S100A12",-0.865472244
"S100A13",-0.047649412
"S100A14",-0.002898644
"S100A16",-0.089754133
"S100A2",-0.011849497
"S100A3",-0.40421017
"S100A4",1.611633927
"S100A5",1.592524217
"S100A6",0.080072156
"S100A7",-0.854594263
"S100A7A",-0.170565884
"S100A8",-0.058785574
"S100A9",0.039311402
"S100P",0.207238588
"S100PBP",-0.355890485
"SAA3P",-0.590501419
"SAA4",-0.566518508
"SAFB",2.137125842
"SAFB2",0.990237401
"SALL1",-0.030228353
"SALL2",0.223334256
"SALL3",-0.109334809
"SALL4",0.141710359
"SAMD1",0.066221152
"SAMD10",0.155794695
"SAMD9",-0.075544325
"SAMD9L",-0.723025188
"SAP130",-0.108460517
"SAP18",0.06340947
"SAP30",-0.049431892
"SAP30BP",-0.812409802
"SAP30L",0.426281304
"SARM1",-0.00055625
"SARS",0.068825983
"SART2",-0.400842748
"SASH1",-1.370089835
"SAT2",-0.184842563
"SATB1",-0.023155556
"SATB2",-0.346936257
"SAV1",-0.25920113
"SBDS",0.139501858
"SBF2",-0.266885682
"SBNO2",-0.131587674
"SC4MOL",0.893708157
"SCAMP1",-0.493914502
"SCAMP3",-0.786893783
"SCAND1",1.818050781
"SCAND2",-0.562377985
"SCAP",-0.34210251
"SCARF1",-0.569346619
"SCCPDH",1.408922315
"SCD5",-0.345034231
"SCEL",0.085330234
"SCFD1",0.309560834
"SCFD2",-0.296950539
"SCG5",-0.997804082
"SCGB1A1",-0.096389327
"SCGB2A2",-0.004833785
"SCLT1",-0.114913548
"SCMH1",0.230291071
"SCML1",0.158691723
"SCML2",-0.518232389
"SCML4",0.004730053
"SCN1B",-0.099994728
"SCN4B",0.869321357
"SCNN1A",0.128596278
"SCNN1D",-0.072359142
"SCPEP1",-0.831758906
"SCRT1",-0.648800625
"SCRT2",-1.257392018
"SCTR",-0.361629264
"SCUBE1",0.079865639
"SCUBE3",-0.316785497
"SCYL1",-0.085033954
"SDC1",-0.175764684
"SDC2",0.115443954
"SDCBP2",-1.969286099
"SDF2",-0.910492222
"SDF2L1",-0.167620105
"SDHA",-0.423297942
"SDHALP2",-0.09743491
"SDHB",-0.13564464
"SDHC",-0.230995142
"SDHD",-0.039063289
"SDK1",0.133249561
"SEC11C",-0.059601253
"SEC14L1",-0.240199275
"SEC14L2",-0.007453589
"SEC22C",-4.765375713
"SEC23B",1.126514647
"SEC24B",-0.531126333
"SEC24C",-0.041178521
"SEC24D",-0.612578191
"SEC31B",0.114139283
"SEC61A1",0.045219087
"SEC63",0.297106868
"SECISBP2",-0.477714312
"SEL1L",0.185832097
"SELPLG",-0.058773466
"SELS",0.17815911
"SEMA3A",-0.166533903
"SEMA3C",0.822595839
"SEMA3D",-0.191983819
"SEMA3F",0.613270444
"SEMA4C",-0.24853471
"SEMA5A",-0.049041536
"SEMA6B",0.383329192
"SEMA7A",0.667078935
"SEMG1",0.056334967
"SENP6",0.107006205
"SENP7",-0.210009497
"SEPHS2",0.493508631
"SEPP1",-0.131817466
"SERBP1",-3.649506125
"SERGEF",-3.360714768
"SERINC3",-0.494480543
"SERPINA1",-0.104407723
"SERPINB1",1.314474795
"SERPINB13",2.158673991
"SERPINB2",-0.159590728
"SERPINB3",0.450617029
"SERPINB4",0.432189025
"SERPINB6",2.130019743
"SERPINB7",0.91899516
"SERPINB8",-0.557050487
"SERPINB9",-0.104044354
"SERPIND1",-0.09972052
"SERPINE2",-0.781078551
"SERPINF1",-0.612014245
"SERTAD1",-0.890282316
"SERTAD2",0.221572096
"SERTAD3",0.056931269
"SERTAD4",-0.605117086
"SESN1",0.302009856
"SESN3",-0.095987649
"SETBP1",-0.008611604
"SETD1A",0.012013695
"SETD1B",-0.321220422
"SETD2",-0.074477565
"SETD3",-0.680011487
"SETD7",-0.710404365
"SETD8",-0.668191068
"SETDB1",0.373416852
"SETX",-0.032836552
"SF1",-0.286751881
"SFMBT1",0.848285237
"SFMBT2",-0.092531829
"SFPQ",-0.769809534
"SFRS12",-1.091517902
"SFRS15",-0.099194611
"SFRS6",-2.243823164
"SFRS9",0.499789827
"SFXN2",0.539193191
"SFXN3",-0.415776738
"SGCB",-0.179769266
"SGIP1",-0.601562716
"SGK",0.135234353
"SGK2",-0.132020593
"SGK3",-0.253994349
"SGOL1",0.184436687
"SGPL1",0.570065443
"SGPP2",0.312404536
"SGSH",-0.499863379
"SH2B1",0.045027809
"SH2B3",-0.356690861
"SH2D3A",0.235717115
"SH2D3C",-0.187109108
"SH2D4A",0.045927555
"SH2D5",0.469444765
"SH3BP1",-0.00418896
"SH3BP4",-0.68391215
"SH3D19",-0.980484927
"SH3KBP1",1.656622012
"SH3PXD2B",-0.209110555
"SH3RF1",-0.034589708
"SH3TC2",-0.048666845
"SH3YL1",1.284973988
"SHB",-0.0765199
"SHC1",-0.039178646
"SHC4",-0.701063141
"SHCBP1",-0.643368314
"SHF",0.280635872
"SHH",-0.168019831
"SHMT2",-0.238956763
"SHOX",-0.040221677
"SHOX2",0.154219066
"SHROOM1",0.221332971
"SIAH1",-0.332010936
"SIAH2",0.367714246
"SIAHBP1",-0.096145125
"SIDT2",-0.765135139
"SIGIRR",0.795751107
"SIGLEC1",-0.007264534
"SIGLEC7",-0.167377164
"SIGLEC8",0.458511051
"SIM1",-0.796706085
"SIM2",0.837191048
"SIN3A",-0.392680268
"SIRPB1",0.46348483
"SIRT1",-0.266069377
"SIRT2",-2.728749978
"SIRT3",0.413131574
"SIRT4",-0.056801356
"SIRT5",-0.12994783
"SIRT6",0.150898654
"SIRT7",-0.7057202
"SIVA1",-0.041471554
"SIX1",0.11442261
"SIX2",0.513457479
"SIX3",-0.337121146
"SIX4",-0.356392977
"SIX5",0.153088682
"SIX6",-0.087875709
"SKAP1",-0.645214611
"SKAP2",-0.480223521
"SKI",0.484897026
"SKIL",-0.303428808
"SKP2",-0.571279704
"SLA/LP",-0.031988217
"SLA2",-0.09224916
"SLBP",0.611401784
"SLC10A4",-0.117127723
"SLC10A7",-0.087324471
"SLC11A1",-0.209794342
"SLC12A6",0.000565971
"SLC13A4",-0.003627089
"SLC15A2",-0.09965588
"SLC16A10",0.004448076
"SLC16A3",0.616101773
"SLC16A4",-0.789372454
"SLC16A5",1.90550327
"SLC16A9",-0.355168922
"SLC17A7",-0.855990457
"SLC1A1",-0.219610143
"SLC1A3",-1.317967135
"SLC1A4",-0.104085966
"SLC20A1",0.16941331
"SLC20A2",-0.392725493
"SLC22A11",-0.583794968
"SLC22A15",-0.638608388
"SLC22A17",0.481171572
"SLC22A4",-0.005052091
"SLC23A2",0.172007837
"SLC24A3",0.076024578
"SLC24A6",0.079815887
"SLC25A1",0.096926504
"SLC25A13",-2.129557664
"SLC25A16",-0.111748385
"SLC25A20",-0.153553341
"SLC25A23",-0.413098371
"SLC25A25",-0.309982855
"SLC25A37",-0.180699793
"SLC25A38",-0.324371489
"SLC25A4",-0.228855073
"SLC25A40",-0.245556143
"SLC25A41",0.043809976
"SLC25A6",-0.099289279
"SLC26A10",-0.012635191
"SLC26A2",-0.165798091
"SLC27A3",0.75538042
"SLC2A1",-0.394386814
"SLC2A12",0.09015732
"SLC2A3",-0.438988154
"SLC2A4",-0.259424481
"SLC2A4RG",0.165116325
"SLC30A1",0.664182101
"SLC30A4",0.21292756
"SLC30A9",-0.312082674
"SLC33A1",-0.089494945
"SLC35A1",-2.512793303
"SLC35A2",0.052200444
"SLC35B1",-0.417960335
"SLC35B2",-0.071511898
"SLC35B4",-0.050769023
"SLC35D2",-0.559036093
"SLC35E3",-0.089020846
"SLC35E4",-0.035429693
"SLC36A1",-0.183520345
"SLC37A3",-0.237411011
"SLC38A2",0.523619409
"SLC38A5",-0.448380522
"SLC39A11",0.26567538
"SLC39A3",0.353411875
"SLC39A6",5.1298017
"SLC39A8",0.779470287
"SLC39A9",0.009182722
"SLC43A1",0.376373246
"SLC43A2",-0.027854377
"SLC43A3",-1.389949309
"SLC44A3",-1.353236899
"SLC4A4",0.054641992
"SLC4A8",0.038485626
"SLC5A1",1.728378946
"SLC5A2",-0.540258569
"SLC5A3",0.027574597
"SLC5A6",1.448709596
"SLC6A14",-0.533791994
"SLC6A15",-0.391225989
"SLC6A18",0.764529418
"SLC6A8",-0.332321757
"SLC7A10",-0.000469807
"SLC7A11",-0.15327016
"SLC7A2",0.268591239
"SLC7A5",0.06578526
"SLC7A6",0.319175795
"SLC7A8",-1.053387629
"SLC8A1",-0.150595281
"SLC8A2",-0.119711733
"SLC9A3",-0.211769772
"SLC9A3R1",-0.374052699
"SLC9A5",-0.118379085
"SLC9A9",0.661913777
"SLCO1A2",-0.087799436
"SLCO2B1",-0.015932586
"SLCO3A1",-0.536392957
"SLCO4A1",0.208663135
"SLCO4C1",-0.341602322
"SLCO5A1",0.741804009
"SLFN11",-0.410784372
"SLFN5",-0.168298704
"SLITRK6",-0.54320652
"SLPI",-0.390294291
"SLTM",0.274627481
"SLURP1",1.319505541
"SMAD1",-1.254817769
"SMAD2",0.004987867
"SMAD3",-1.312049223
"SMAD4",-0.200825715
"SMAD5",0.086772962
"SMAD6",-0.474207926
"SMAD7",-0.139541261
"SMAD9",0.341804806
"SMARCA1",-4.83433742
"SMARCA2",-0.03606529
"SMARCA4",-0.151381498
"SMARCA5",-0.769227019
"SMARCAD1",-0.744326801
"SMARCAL1",0.788101339
"SMARCB1",-0.136598498
"SMARCC1",-0.023993039
"SMARCC2",0.094589096
"SMARCD1",0.066203128
"SMARCD2",0.191719555
"SMARCD3",-0.254813726
"SMC1A",-3.994042873
"SMC6",-0.621699598
"SMCP",-0.128680743
"SMCR7L",-1.172795312
"SMG5",-5.114708149
"SMO",1.500567819
"SMPDL3A",-0.4248239
"SMPDL3B",-0.192754785
"SMURF1",-0.084733955
"SMURF2",-0.583047992
"SMYD1",0.14401965
"SMYD3",-0.193436504
"SMYD4",0.405501227
"SMYD5",-0.021548226
"SNAG1",0.260689975
"SNAI2",0.69594097
"SNAP23",-1.417098666
"SNAPC1",-1.890434704
"SNAPC2",0.5066073
"SNAPC3",-0.464813967
"SNAPC4",-0.288107489
"SNAPC5",-1.908131117
"SNCB",0.512641182
"SND1",0.025927341
"SNF1LK",-0.534583958
"SNF8",-0.143413239
"SNFT",-0.482097906
"SNHG8",-0.61562878
"SNIP1",-0.001258184
"SNORD22",-0.327106883
"SNPH",0.207630377
"SNRK",0.313972273
"SNRPA",-0.625881052
"SNRPD2",-0.068080539
"SNRPN",0.272548814
