"Gene","CBX4_Over"
"MLF1",0
"MLF1IP",-2.9486
"MLF2",0
"MLH1",-1.7672
"MLH3",0
"MLIP",0
"MLK4",0
"MLKL",0
"mlklak",0
"MLL",0
"MLL",0
"MLL2",0
"MLL2",0
"MLL3",0
"MLL3",0
"MLL3",0
"MLL5",0
"MLL5",0
"MLLT1",0
"MLLT1",0
"MLLT10",0
"MLLT10",0
"MLLT10",0
"MLLT11",-1.4912
"MLLT3",0
"MLLT3",0
"MLLT4",2.1138
"MLLT4-AS1",0
"MLLT6",-1.4806
"MLLT6",-1.4806
"MLLT7",0
"MLLT7",0
"MLN",0
"MLN51",0
"MLNR",0
"MLPH",0
"MLSN1",0
"MLSN2",0
"MLST8",-1.5448
"MLX",0
"MLX",0
"MLX",0
"MLXIP",1.5983
"MLXIP",1.5983
"MLXIPL",0
"MLXIPL",0
"MLYCD",1.6575
"mm-1",0
"MMAA",0
"MMAB",-1.7979
"MMAB",-1.7979
"MMAC1",0
"MMACHC",-1.8116
"MMADHC",0
"MMD",0
"MMD2",0
"MME",0
"MMEL1",0
"MMGT1",0
"MMP1",1.9482
"MMP10",-2.1854
"MMP11",0
"MMP12",0
"MMP13",0
"MMP14",0
"MMP15",2.4378
"MMP16",0
"MMP17",0
"MMP19",0
"MMP19",0
"MMP2",2.3694
"MMP20",0
"MMP21",0
"MMP23A",0
"MMP23B",0
"MMP24",0
"MMP25",0
"MMP26",0
"MMP27",0
"MMP28",-1.5306
"MMP3",0
"MMP7",-2.0902
"MMP8",0
"MMP9",-2.9373
"MMPL1",0
"MMRN1",0
"MMRN2",-1.8396
"MMRN2",-1.8396
"MMS19",-1.673
"MMS19L",0
"MMS19L",0
"MMS22L",0
"MN1",-1.7829
"M0.0B",0
"M0.0B",0
"M0.0T1",0
"mnb",0
"MND1",-5.393
"MNDA",0
"MNS1",-2.6851
"MNT",0
"MNX1",3.1784
"MOAP1",1.6987
"MOB1A",0
"MOB1B",0
"MOB2",0
"MOB3A",0
"MOB3B",0
"MOB3C",0
"MOB4",0
"MOBK1B",0
"MOBK1B",0
"MOBKL2B",-1.6164
"MOBKL2B",-1.6164
"MOBP",0
"MOCOS",-1.5197
"MOCS2",0
"MOCS3",0
"MOG",0
"MOG1",0
"MOGAT1",0
"MOGAT2",0
"MOGAT3",0
"MOGS",0
"MOK",0
"MON1B",1.9197
"MON1B",1.9197
"MON1B",1.9197
"MON2",0
"mop-1",0
"mop-4",0
"MOP9",0
"MOR1",0
"MORC",0
"MORC1",0
"MORC3",0
"MORC4",0
"MORF",0
"MORF4",0
"MORF4L1",0
"MORF4L1",0
"MORF4L2",0
"MORF4L2",0
"MORN1",0
"MORN2",0
"MORN3",0
"MORN4",0
"MORN5",0
"MOS",0
"MOSPD1",1.5148
"MOSPD2",0
"MOSPD3",0
"MOST-1",0
"MOST2",0
"MOT8",0
"MOV10",0
"MOV10L1",0
"MOXD1",0
"MOZCBP",0
"MP1",0
"MPC1",0
"MPC1L",0
"MPC2",0
"MPDU1",0
"MPDZ",0
"MPDZ",0
"MPEG1",0
"MPG",0
"MPHOSPH10",0
"MPHOSPH6",0
"MPHOSPH6",0
"MPHOSPH8",0
"MPHOSPH9",-1.6589
"MPI",0
"MPL",0
"MPLKIP",0
"MPND",0
"MPO",0
"MPP1",-1.5799
"MPP2",0
"MPP3",0
"MPP3",0
"MPP5",1.8707
"MPP5",1.8707
"MPP6",0
"MPP7",-1.6854
"MPP7",-1.6854
"mpp9",0
"MPPE1",1.5667
"MPPE1",1.5667
"MPPED1",0
"MPPED2",0
"MPPED2",0
"MPRIP",0
"MPST",0
"MPV17",0
"MPV17L",0
"MPV17L2",0
"MPZ",0
"MPZL1",-0.0584
"MPZL2",0
"MPZL3",3.0877
"MR1",0
"MR1",0
"MR1B",0
"MR1C",0
"MR1D",0
"MRAP",0
"MRAP2",0
"MRAS",1.9154
"MRC1",0
"MRC2",-2.2857
"MRE11A",0
"MREG",0
"MRF-1",0
"MRFAP1",0
"MRFAP1L1",0
"MRG1",0
"MRG15",0
"MRGBP",0
"MRGPRD",0
"MRGPRE",0
"MRGPRF",0
"MRGPRG",0
"MRGPRX1",0
"MRGPRX2",0
"MRGPRX3",-1.7285
"MRGPRX4",0
"MRI1",0
"MRLC2",0
"MRLC2",0
"MRM1",-1.5746
"MRM2",0
"MRM3",0
"MRO",0
"MROH1",0
"MROH2B",0
"MROH5",0
"MROH6",0
"MROH7",0
"MROH9",0
"MRP3",0
"MRPL1",0
"MRPL10",0
"MRPL11",-1.7091
"MRPL12",-1.7031
"MRPL13",0
"MRPL14",0
"MRPL15",0
"MRPL16",-2.078
"MRPL17",0
"MRPL18",0
"MRPL19",0
"MRPL2",0
"MRPL20",0
"MRPL21",0
"MRPL22",0
"MRPL23",0
"MRPL24",0
"MRPL27",0
"MRPL28",0
"MRPL3",-1.5259
"MRPL30",-1.5519
"MRPL30",-1.5519
"MRPL30",-1.5519
"MRPL32",0
"MRPL33",0
"MRPL34",0
"MRPL35",0
"MRPL36",0
"MRPL37",0
"MRPL38",0
"MRPL4",0
"MRPL40",0
"MRPL41",0
"MRPL42",0
"MRPL43",0
"MRPL44",0
"MRPL46",0
"MRPL47",0
"MRPL48",0
"MRPL49",0
"MRPL50",0
"MRPL51",0
"MRPL52",0
"MRPL53",0
"MRPL54",0
"MRPL55",0
"MRPL57",0
"MRPL58",0
"MRPL9",0
"MRPS10",0
"MRPS11",0
"MRPS12",0
"MRPS14",0
"MRPS15",0
"MRPS16",0
"MRPS17",0
"MRPS18a",0
"MRPS18A",0
"MRPS18B",0
"MRPS18C",0
"MRPS2",0
"MRPS21",0
"MRPS22",0
"MRPS23",0
"MRPS24",0
"MRPS25",-1.7424
"MRPS26",-1.6547
"MRPS27",-1.6228
"MRPS28",0
"MRPS30",0
"MRPS31",0
"MRPS33",0
"MRPS34",0
"MRPS35",0
"MRPS36",0
"MRPS5",0
"MRPS6",0
"MRPS7",0
"MRPS9",0
"MRRF",0
"MRRFP1",0
"MRS2",0
"MRS2L",0
"MRTO4",-1.7509
"MRVI1",-1.7569
"MS4A1",0
"MS4A10",0
"MS4A12",0
"MS4A13",0
"MS4A14",0
"MS4A15",0
"MS4A2",0
"MS4A3",0
"MS4A4",0
"MS4A4A",0
"MS4A5",0
"MS4A6",0
"MS4A6A",0
"MS4A6E",0
"MS4A7",0
"MS4A8",0
"MSANTD1",0
"MSANTD2",0
"MSANTD3",0
"MSANTD3-TMEFF1",0
"MSANTD4",0
"MSC",0
"MSF",0
"MSGN1",0
"MSH2",-1.764
"MSH3",0
"MSH3",0
"MSH4",0
"MSH5",0
"MSH6",-2.3467
"MSI1",0
"MSI2",0
"MSI2",0
"MSL1",0
"MSL2",0
"MSL3",0
"MSL3L1",0
"MSL3L1",0
"MSLN",0
"MSMB",0
"MSMO1",0
"MSMP",0
"MSN",0
"mspl",0
"msps",0
"MSR1",0
"MSRA",0
"MSRA",0
"MSRB1",0
"MSRB2",0
"MSRB3",0
"MSS51",0
"MST1",0
"MST1R",0
"MST4",0
"MSTN",0
"MSTO1",0
"MSTP032",0
"MSTP9",0
"MSX1",0
"MSX1",0
"MSX2",0
"MT1A",0
"MT1B",0
"MT1E",0
"MT1F",0
"MT1H",0
"MT1P1",0
"MT1X",0
"MT2A",0
"MT3",0
"MT4",-1.6018
"MTA1",-1.5351
"MTA1",-1.5351
"MTA2",0
"MTA3",0
"MTA3",0
"MTAP",-1.5966
"MTAP",-1.5966
"MTAP",-1.5966
"MTAP44",0
"MTBP",-2.5053
"MTBP",-2.5053
"MTBT1",0
"MTCH1",0
"MTCH2",0
"MTCL1",0
"MTCP1",0
"MTCP1NB",-1.5475
"MTDH",0
"MTERF",0
"MTERF",0
"MTERF",0
"MTERF1",0
"MTERF2",0
"MTERF3",0
"MTERF4",0
"MTERFD1",-1.4907
"MTERFD3",0
"MTF1",1.763
"MTF2",0
"MTFMT",0
"MTFP1",0
"MTFR1",0
"MTFR1L",0
"MTFR2",0
"MTG1",0
"MTG2",0
"MTG8",0
"MTHFD1",-2.2547
"MTHFD1L",-1.8957
"MTHFD1L",-1.8957
"MTHFD2",0
"MTHFD2L",0
"MTHFR",0
"MTHFS",0
"MTHFSD",0
"MTIF2",0
"MTIF3",0
"MTL5",0
"MTM1",0
"MTMR1",0
"MTMR10",0
"MTMR11",-1.94
"MTMR11",-1.94
"MTMR12",0
"MTMR14",0
"MTMR2",0
"MTMR2",0
"MTMR3",1.8419
"MTMR4",0
"MTMR4",0
"MTMR6",0
"MTMR6",0
"MTMR7",0
"MTMR8",0
"MTMR9",1.4981
"MTMR9",1.4981
"MTNR1A",0
"MTNR1B",0
"MTO1",0
"MTOR",0
"MTPAP",0
"MTPN",0
"MTR",-1.8125
"MTR1",0
"MTRF1",0
"MTRF1L",1.536
"MTRNR2L1",0
"MTRNR2L10",0
"MTRNR2L2",0
"MTRNR2L3",0
"MTRNR2L4",0
"MTRNR2L5",0
"MTRNR2L6",0
"MTRNR2L7",0
"MTRNR2L8",0
"MTRR",0
"MTSS1",-2.243
"MTSS1L",-1.5429
"MTTP",0
"MTURN",0
"MTUS1",0
"MTUS2",0
"MTX1",0
"MTX2",0
"MTX3",0
"MUC1",-5.1879
"MUC12",0
"MUC15",0
"MUC16",0
"MUC17",0
"MUC20",-1.6966
"MUC21",0
"MUC22",0
"MUC3",0
"MUC3A",0
"MUC3B",0
"MUC4",0
"MUC5AC",0
"MUC5B",0
"MUC5B",0
"MUC5B",0
"MUC6",0
"MUC7",0
"MUC8",0
"MUCDHL",0
"MUCL1",0
"MUL1",0
"MUM1",0
"MUM1L1",0
"MURC",0
"MUS81",0
"MUSK",0
"MUSTN1",0
"MUT",0
"MUTYH",-1.6866
"MVB12A",0
"MVB12B",0
"MVD",0
"MVK",0
"MVK",0
"MVP",1.6716
"MX1",-2.8981
"MX2",-4.4423
"MXD1",1.5885
"MXD1",1.5885
"MXD3",0
"MXD3",0
"MXD4",0
"MXD4",0
"MXI1",0
"MXRA5",0
"MXRA7",0
"MXRA8",0
"MXRA8",0
"MY014",0
"MYADM",1.7402
"MYADML2",0
"MYB",-2.3013
"MYBBP1A",-1.7491
"MYBL1",-1.7062
"MYBL1",-1.7062
"MYBL2",-3.898
"MYBPC1",0
"MYBPC2",0
"MYBPC3",0
"MYBPH",0
"MYBPHL",0
"MYC",-2.461
"MYC",-2.461
"MYCBP",0
"MYCBP",0
"MYCBP2",-1.4748
"MYCBP2",-1.4748
"MYCBP2-AS1",0
"MYCL",0
"MYCL1",0
"MYCL1",0
"MYCL2",0
"MYCN",0
"MYCN",0
"MYCT1",0
"MYD88",1.5614
"MYDGF",0
"MYEF2",1.5537
"MYEOV",0
"MYF5",0
"MYF6",0
"MYG1",0
"MYH1",0
"MYH10",-1.5545
"MYH10",-1.5545
"MYH10",-1.5545
"MYH11",0
"MYH13",0
"MYH14",0
"MYH14",0
"MYH15",0
"MYH16",0
"MYH2",0
"MYH3",0
"MYH4",0
"MYH6",0
"MYH7",0
"MYH7B",1.7765
"MYH8",0
"MYH9",1.5218
"MYL1",-1.5108
"MYL10",0
"MYL12A",1.5923
"MYL2",0
"MYL3",0
"MYL4",1.8087
"MYL5",0
"MYL6",0
"MYL6B",0
"MYL7",0
"MYL9",1.7063
"MYLIP",1.8449
"MYLK",-2.2351
"MYLK2",0
"MYLK3",0
"MYLK4",0
"MYLPF",0
"MYNN",0
"MYO10",0
"MYO10",0
"MYO10",0
"MYO15",0
"MYO15A",0
"MYO15B",0
"MYO16",0
"MYO18A",0
"MYO18B",0
"MYO19",-1.7978
"MYO1A",0
"MYO1B",-1.5694
"MYO1C",0
"MYO1D",0
"MYO1E",0
"MYO1F",0
"MYO1F",0
"MYO1G",0
"MYO3A",0
"MYO3B",0
"MYO3B",0
"MYO5A",1.5125
"MYO5A",1.5125
"MYO5B",1.9893
"MYO5C",0
"MYO6",2.3211
"MYO6",2.3211
"MYO7A",0
"MYO7B",0
"MYO9A",0
"MYO9b",0
"MYO9B",0
"MYO9B",0
"MYOC",0
"MYOCD",0
"MYOD1",0
"MYOF",0
"MYOG",0
"MYOG",0
"MYOHD1",0
"MYOHD1",0
"MYOM1",0
"MYOM2",0
"MYOM3",0
"MYOT",0
"MYOZ",0
"MYOZ1",0
"MYOZ2",0
"MYOZ3",-1.6391
"MYPN",0
"MYPOP",0
"MYRF",0
"MYRIP",0
"MYSM1",0
"MYST1",0
"MYST2",0
"MYST3",0
"MYST4",0
"MYST4",0
"MYT1",0
"MYT1L",0
"MYT1L",0
"MYT2",0
"MZB1",0
"MZF1",0
"MZT1",0
"MZT2A",0
"MZT2B",0
"N-PAC",0
"N-PAC",0
"N1",0
"N2",0
"N33",0
"N4BP1",0
"N4BP2",0
"N4BP2",0
"N4BP2L1",0
"N4BP2L2",0.2938
"N4BP3",0
"N6AMT1",0
"N6AMT2",-1.9542
"0.0A10",0
"0.0A11",0
"0.0A15",0
"0.0A16",0
"0.0A20",0
"0.0A25",0
"0.0A30",0
"0.0A35",0
"0.0A38",0
"0.0A40",0
"0.0A50",0
"0.0A60",0
"0.0AA",-1.5977
"0.0ALAD2",0
"0.0aladase II",0
"0.0ALADASEL",0
"0.0ALADL1",0
"0.0ALADL2",0
"0.0B1",0
"0.0B1",0
"0.0B2",0
"0.0B2",0
"0.0BP1",0
"0.0BP2",0
"0.0C",0
"0.0CA",0
"0.0CA2",0
"0.0CAD",0
"0.0CAP1",0
"0.0CC1",2.2864
"0.0CC2",1.9883
"0.0ChR",0
"0.0CP",0
"0.0D(P)+ -dependent malic enzyme",0
"0.0DK",0
"0.0DK",0
"0.0DK2",0
"0.0DSYN1",0
"0.0000",0
"0.0F1",0
"0.0G",0
"0.0G",0
"0.0G-7",0
"0.0G13",0
"0.0G14",0
"0.0G18",0
"0.0G19",0
"0.0G8",0
"0.0GA",-1.5355
"0.0GK",0
"0.0GLU",-1.5758
"0.0GPA",0
"0.0GS",-1.5477
"0.0IF1",0
"0.0IP",0
"0.0K1",0
"0.0KAP95",0
"0.0LCN",0
"0.0MPT",0
"0.0NOG",0
"0.0NOGNB",0
"0.0NOS1",1.8618
"0.0NOS2",0
"0.0NOS3",0
"0.0NP",0
"0.0NS",0
"0.0P1L1",0
"0.0P1L2",0
"0.0P1L3",0
"0.0P1L4",0
"0.0P1L5",0
"0.0P1L5",0
"0.0P5",0
"0.0PA",0
"0.0PB",0
"0.0PEPLD",0
"0.0PG",1.4955
"0.0PG",1.4955
"0.0PRT",0
"0.0PRT1",0
"0.0PSA",0
"0.0RF",0
"0.0RFL",0
"0.0RG1",0
"0.0RG1",0
"0.0RG1L",0
"0.0RR",0
"0.0RS",0
"0.0RS2",-1.5848
"0.0SP",-3.0985
"0.0T1",0
"0.0T10",-1.9125
"0.0T11",0
"0.0T12",1.8259
"0.0T14",-1.8368
"0.0T15",1.5004
"0.0T16",0
"0.0T2",0
"0.0T6",0
"0.0T8",0
"0.0T8L",0
"0.0T9",0
"0.0TD1",0
"0.0V1",-1.899
"0.0V2",0
"0.0V3",0
"0.0XD",0
"0.0XE",0
"NB-1",0
"NBAS",0
"NBC",0
"NBC4",0
"NBEA",0
"NBEAL1",0
"NBEAL2",0
"NBN",0
"NBPF1",0
"NBPF10",0
"NBPF10",0
"NBPF11",0
"NBPF11",0
"NBPF14",0
"NBPF15",0
"NBPF20",0
"NBPF22P",0
"NBPF3",0
"NBPF4",0
"NBPF6",0
"NBPF7",0
"NBPF9",0
"NBR",0
"NBR1",1.7683
"NBR2",0
"NCA",0
"NCALD",0
"NCAM",0
"NCAM1",0
"NCAM2",0
"NCAN",0
"NCAPD2",-3.2719
"NCAPD3",-2.3876
"NCAPG",-6.8172
"NCAPG2",-4.3157
"NCAPH",-6.6967
"NCAPH2",-1.7671
"NCAPH2",-1.7671
"NCBP1",0
"NCBP2",0
"NCBP2",0
"NCBP2L",0
"NCBP3",0
"NCCRP1",0
"NCDN",0
"NCEH1",2.8126
"NCF1",-1.9747
"NCF1B",0
"NCF2",2.0709
"NCF4",0
"NCK1",0
"NCK2",0
"NCKAP1",0
"NCKAP1L",0
"NCKAP5",0
"NCKIPSD",0
"NCKX",0
"NCKX3",0
"NCL",-1.6812
"NCLN",0
"NCLN",0
"NCMAP",0
"NCOA1",1.5824
"NCOA2",0
"NCOA3",0
"NCOA3",0
"NCOA3",0
"NCOA4",0
"NCOA4",0
"NCOA5",0
"NCOA5",0
"NCOA6",0
"NCOA7",0
"NCOA7",0
"NCOA7",0
"NCOR1",0
"NCOR1",0
"NCOR2",0
"NCR1",0
"NCR2",0
"NCR3",0
"NCR3LG1",0
"NCR0.000085",1.7999
"NCR0.000116",-1.6356
"NCR0.000152",0
"NCR0.000174",0
"NCR0.000185",0
"NCS1",0
"NCSTN",0
"NCX",0
"NCX1",0
"NCYM",0
"ND1",0
"ND2",0
"ND3",0
"ND4L",0
"ND5",0
"ND6",0
"NDC1",0
"NDC80",-4.8117
"NDE1",0
"NDE1",0
"NDEL1",1.5799
"NDFIP1",1.7448
"NDFIP2",1.4993
"NDN",0
"NDNF",0
"NDNL2",1.5177
"NDNL2",1.5177
"NDNL2",1.5177
"NDOR1",0
"NDP",0
"NDRF",0
"NDRG1",0
"NDRG1",0
"NDRG2",-1.9524
"NDRG2",-1.9524
"NDRG3",0
"NDRG4",0
"NDST1",0
"NDST1",0
"NDST2",0
"NDST3",0
"NDST4",0
"NDUFA1",0
"NDUFA1",0
"NDUFA10",0
"NDUFA11",0
"NDUFA12",0
"NDUFA13",0
"NDUFA2",0
"NDUFA2",0
"NDUFA3",0
"NDUFA4",0
"NDUFA4",0
"NDUFA4L2",-1.9024
"NDUFA5",0
"NDUFA6",0
"NDUFA6",0
"NDUFA7",0
"NDUFA8",0
"NDUFA9",0
"NDUFAB1",0
"NDUFAF1",0
"NDUFAF2",-1.6743
"NDUFAF3",0
"NDUFAF4",0
"NDUFAF5",0
"NDUFAF6",0
"NDUFAF7",0
"NDUFAF8",0
"NDUFB1",0
"NDUFB10",0
"NDUFB11",0
"NDUFB2",0
"NDUFB3",0
"NDUFB4",0
"NDUFB5",0
"NDUFB6",0
"NDUFB7",0
"NDUFB8",0
"NDUFB9",0
"NDUFC1",0
"NDUFC2",1.6346
"NDUFC2-KCTD14",0
"NDUFS1",0
"NDUFS2",0
"NDUFS3",0
"NDUFS4",0
"NDUFS5",0
"NDUFS6",0
"NDUFS7",0
"NDUFS7",0
"NDUFS8",0
"NDUFV1",0
"NDUFV2",0
"NDUFV3",0
"NEAT1",2.4333
"NEB",0
"NEBL",-1.687
"NEBL",-1.687
"NECAB1",0
"NECAB2",0
"NECAB3",0
"NECAP1",0
"NECAP2",1.6197
"NECAP2",1.6197
"NECL1",0
"NECL2",0
"NECTIN1",0
"NECTIN2",0
"NECTIN3",0
"NECTIN4",0
"NEDD1",0
"NEDD4",0
"NEDD4",0
"NEDD4L",3.2309
"NEDD8",0
"NEDD8",0
"NEDD8",0
"NEDD9",0
"NEDL1",0
"NEFH",0
"NEFL",0
"NEFL",0
"NEFM",0
"NEFM",0
"NEGR1",0
"NEIL1",0
"NEIL2",0
"NEIL3",-2.5201
"NEK1",0
"NEK10",0
"NEK11",0
"NEK2",-4.1816
"NEK3",0
"NEK4",0
"NEK4",0
"NEK5",0
"NEK6",0
"NEK7",1.6011
"NEK8",0
"NEK9",0
"NELFA",0
"NELFB",0
"NELFCD",0
"NELFE",0
"NELL1",0
"NELL2",0
"NEMF",0
"NEMO",0
"NEMP1",0
"NEMP2",0
"NENF",0
"NEO1",1.7935
"nephropontin",0
"NEPRO",0
"NES",0
"NESCA",0
"NESG1",0
"neshbp",0
"NET-2",0
"NET-6",0
"NET-7",0
"NET1",-1.8936
"NETO1",0
"NETO2",0
"NETO2",0
"NEU1",2.2373
"NEU2",0
"NEU3",0
"NEU4",0
"NEU4",0
"NEUD4",0
"NEUREXIN II",0
"NEURL1",0
"NEURL1B",-1.7266
"NEURL2",0
"NEURL3",0
"NEURL4",0
"NEUROD1",0
"NEUROD2",0
"NEUROD2",0
"NEUROD4",0
"NEUROD4",0
"NEUROD6",0
"NEUROG1",0
"NEUROG2",0
"NEUROG3",0
"NEXN",2.016
"NF-ATcC",0
"NF-kappa-B",0
"NF1",0
"NF2",0
"NFAM1",0
"NFASC",-1.6989
"NFAT1",0
"NFAT5",1.6624
"NFAT5",1.6624
"NFATC1",0
"NFATC1",0
"NFATC2",0
"NFATC2IP",0
"NFATC2IP",0
"NFATC3",0
"NFATC3",0
"NFATC4",0
"NFE2",2.9519
"NFE2L1",0
"NFE2L1",0
"NFE2L1",0
"NFE2L2",0
"NFE2L3",0
"NFE2L3",0
"NFE4",0
"NFI",0
"NFIA",-1.784
"NFIB",0
"NFIB",0
"NFIB",0
"NFIC",0
"NFIL3",0
"NFIX",-0.202
"NFIX",-0.202
"NFKB1",-1.5153
"NFKB2",2.398
"NFKBIA",0
"NFKBIB",1.9068
"NFKBIB",1.9068
"NFKBID",0
"NFKBIE",1.5569
"NFKBIL1",1.5523
"NFKBIL2",-3.0186
"NFKBIL2",-3.0186
"NFKBIZ",0
"NFRKB",0
"NFS1",0
"NFU1",0
"NFX1",0
"NFX1",0
"NFX2",0
"NFXL1",0
"NFYA",0
"NFYA",0
"NFYB",0
"NFYB",0
"NFYB",0
"NFYC",0
"NFYC",0
"NG23",0
"NG3",0
"NG36",0
"NG5",0
"NG7",0
"NGAP",0
"NGB",0
"NGDN",1.5639
"NGEF",-2.5384
"NGF",0
"NGFB",0
"NGFR",-2.4055
"NGFRAP1",0
"NGLY1",1.4734
"NGRN",1.6764
"NGS-17",0
"NHE2",0
"NHEJ1",0
"NHERF-2",0
"NHLH1",0
"NHLH2",0
"NHLRC1",0
"NHLRC2",0
"NHLRC3",-1.5012
"NHLRC4",0
"NHP2",0
"NHS",0
"NHSL1",0
"NHSL2",0
"NIBAN",0
"NIBP",0
"NICE-1",0
"NICN1",0
"NID1",0
"NID2",-2.3155
"NIF3L1",0
"NIFK",0
"NIFS",0
"NILR",0
"NIM1K",0
"NIN",0
"NIN",0
"NINJ1",0
"NINJ2",0
"NINL",0
"NIP7",0
"NIPA1",0
"NIPA2",0
"NIPAL1",0
"NIPAL2",0
"NIPAL3",1.8204
"NIPAL4",0
"NIPBL",1.6482
"NIPBL",1.6482
"NIPBL",1.6482
"NIPS0.0P1",-1.5425
"NIPS0.0P1",-1.5425
"NIPS0.0P3A",0
"NIPS0.0P3B",0
"NIR1",0
"NISCH",0
"NISCH",0
"NIT1",1.5506
"NIT2",0
"NJAC",0
"NKAIN1",0
"NKAIN2",0
"NKAIN3",0
"NKAIN4",0
"NKAP",0
"NKAPL",0
"NKAPP1",0
"NKD1",0
"NKD2",2.4324
"NKEFA",0
"NKEFB",0
"NKG2-F",0
"NKG7",0
"NKIRAS1",1.9896
"NKIRAS2",1.516
"NKp46",0
"NKPD1",0
"NKRF",0
"NKTR",0
"NKTR",0
"NKTR",0
"NKX1-2",0
"NKX2-1",0
"NKX2-2",0
"NKX2-3",0
"NKX2-3",0
"NKX2-4",0
"NKX2-5",0
"NKX2-6",0
"NKX2-8",0
"NKX2.8",0
"NKX2B",0
"NKX3-1",0
"NKX3-2",0
"NKX3A",0
"NKX6-1",0
"NKX6-2",0
"NKX6-3",0
"NKX6A",0
"NLE1",-2.4594
"NLGN1",0
"NLGN2",0
"NLGN3",0
"NLGN4X",0
"NLGN4Y",-1.4931
"NLI-IF",0
"NLK",0
"NLN",-1.5932
"NLRC3",0
"NLRC3",0
"NLRC4",0
"NLRC5",0
"NLRP1",0
"NLRP1",0
"NLRP10",-1.5111
"NLRP11",0
"NLRP12",0
"NLRP13",0
"NLRP14",0
"NLRP2",0
"NLRP3",1.7285
"NLRP4",0
"NLRP5",0
"NLRP6",0
"NLRP7",0
"NLRP8",0
"NLRP9",0
"NLRX1",-1.8964
"NMB",0
"NMBR",0
"NMD3",0
"NME1",0
"NME2",0
"NME2P1",0
"NME3",0
"NME4",-1.5091
"NME5",0
"NME6",0
"NME7",0
"NME8",0
"NME9",0
"NMES1",0
"NMI",0
"NM0.0T1",1.525
"NM0.0T2",0
"NM0.0T3",0
"NMRAL1",0
"NMRK1",0
"NMRK2",0
"NMS",0
"NMT1",0
"NMT2",-1.4927
"NMU",-3.7585
"NMUR1",0
"NMUR2",0
"NN8-4AG",0
"N0.0T",0
"NNMT",0
"NNT",-1.4809
"NOA1",0
"NOB1",-1.555
"NOBOX",0
"NOC2L",0
"NOC3L",0
"NOC4",0
"NOC4L",0
"NOCT",0
"NOD1",0
"NOD2",-1.8766
"NODAL",0
"NOG",0
"NOGOR",0
"NOH1",0
"NOH61",0
"NOL1",0
"NOL10",0
"NOL11",0
"NOL12",0
"NOL3",0
"NOL4",0
"NOL4L",0
"NOL6",0
"NOL7",0
"NOL7",0
"NOL8",0
"NOL8",0
"NOL8",0
"NOL9",0
"NOL9",0
"NOLA3",0
"NOLC1",-1.7463
"NOM1",0
"NOMO1",0
"NOMO2",0
"NOMO3",0
"NONO",0
"NONO",0
"NOP",0
"NOP10",0
"NOP14",0
"NOP16",0
"NOP17",0
"NOP2",0
"NOP56",-1.7955
"NOP58",0
"NOP9",0
"NOS",0
"NOS1",0
"NOS1AP",0
"NOS2",0
"NOS3",0
"NOSIP",1.5335
"NOSTRIN",0
"NOT3",0
"NOT4-N",0
"NOT4H",0
"NOT56L",0
"NOTCH1",-1.4946
"NOTCH2",0
"NOTCH2NL",0
"NOTCH3",0
"NOTCH4",-1.8779
"NOTCH4",-1.8779
"NOTO",0
"NOTUM",0
"NOV",0
"NOV",0
"NOVA1",0
"NOVA2",0
"NOX1",0
"NOX3",0
"NOX4",0
"NOX5",0
"NOXA1",0
"NOXO1",-1.509
"NOXRED1",0
"NP101106",0
"NP389850",0
"NP94",0
"NPAP1",0
"NPAS1",0
"NPAS2",0
"NPAS2",0
"NPAS3",0
"NPAS3",0
"NPAS4",0
"NPAT",0
"NPAT",0
"NPB",0
"NPBWR1",0
"NPBWR2",0
"NPC1",1.6082
"NPC1L1",0
"NPC2",0
"NPC3",0
"NPCR",0
"NPD011",0
"NPD012",0
"NPD014",0
"NPD016",0
"NPDC1",0
"NPEPL1",0
"NPEPPS",0
"NPEPPS",0
"NPEPPS",0
"NPFF",0
"NPFFR1",0
"NPFFR2",0
"NPHP1",0
"NPHP3",0
"NPHP4",-1.4788
"NPHS1",0
"NPHS2",0
"NPIPA1",0
"NPIPA3",0
"NPIPA5",0
"NPIPA7",0
"NPIPB15",0
"NPIPB5",0
"NPIPB6",0
"NPIPB9",0
"NPL",0
"NPLOC4",0
"NPM1",-1.5131
"NPM1",-1.5131
"NPM1",-1.5131
"NPM2",0
"NPM3",-3.9968
"NPNT",-1.7497
"NPPB",0
"NPPC",0
"NPR1",0
"NPR2",0
"NPR3",0
"NPRL2",0
"NPRL3",0
"NPS",0
"NPSR1",0
"NPSR1-AS1",0
"NPTN",0
"NPTX1",0
"NPTX1",0
"NPTX2",0
"NPTXR",0
"NPVF",0
"NPW",-1.536
"NPY",0
"NPY1R",0
"NPY2R",0
"NPY4R",0
"NPY5R",0
"NPYR",0
"NQO1",1.6601
"NQO2",0
"NR0B1",0
"NR0B2",0
"NR1",0
"NR1D1",0
"NR1D1",0
"NR1D2",2.9185
"NR1H2",1.7075
"NR1H2",1.7075
"NR1H3",0
"NR1H4",0
"NR1I2",0
"NR1I3",0
"NR2C1",0
"NR2C1",0
"NR2C2",0
"NR2C2AP",0
"NR2E1",0
"NR2E3",0
"NR2E3",0
"NR2F1",0
"NR2F2",0
"NR2F2",0
"NR2F6",0
"NR3C1",0
"NR3C1",0
"NR3C2",0
"NR4A1",0
"NR4A2",0
"NR4A3",8.5883
"NR4A3",8.5883
