"Gene","STAT3"
"LOC150223",-0.014627716
"LOC152485",0.091111773
"LOC152719",-0.013253946
"LOC153222",0.191018007
"LOC153346",-0.542168736
"LOC161635",-0.551086794
"LOC163233",0.062991679
"LOC200312",-0.392080374
"LOC202181",-0.208001098
"LOC204010",-0.102902101
"LOC253981",-0.188794496
"LOC283152",-0.261163779
"LOC283537",-0.000946384
"LOC283666",-0.00989825
"LOC284371",-0.044320549
"LOC285016",-0.042439889
"LOC285074",0.258051502
"LOC285813",0.028877692
"LOC338328",-0.891128433
"LOC339229",-0.5826794
"LOC339344",0.023248701
"LOC342900",0.364067897
"LOC344167",-0.151450112
"LOC375449",-0.21371628
"LOC401233",-0.199950004
"LOC404266",-0.341391135
"LOC440104",0.104521224
"LOC441383",-0.219713802
"LOC442319",0.372221532
"LOC51152",-0.03354328
"LOC54103",-0.177119227
"LOC541473",-0.332226943
"LOC554202",-0.242520081
"LOC55565",-0.329491117
"LOC55908",-0.242543718
"LOC56757",0.014757718
"LOC57228",-0.954630583
"LOC643233",0.038254073
"LOC643641",0.250573773
"LOC644165",0.129691457
"LOC644538",-0.370196912
"LOC644617",-0.454137688
"LOC645843",-0.042072638
"LOC650392",-1.50462589
"LOC653284",-0.11212493
"LOC653499",-0.276042367
"LOC653866",0.223233131
"LOC654433",-0.22784763
"LOC654780",0.722554623
"LOC728411",-0.154535361
"LOC730498",-0.235812729
"LOC730766",0.055656157
"LOC731680",-0.54917808
"LOC81691",0.138340903
"LOC84661",0.18926426
"LOC90826",-0.326544831
"LOC91664",-0.081530121
"LOH11CR2A",-1.195622145
"LOR",0.376638915
"LOX",-0.102213939
"LOXL2",-0.092193066
"LOXL4",-0.029829422
"LPAAT-THETA",-1.866970048
"LPHN1",4.927925029
"LPHN2",-0.300792156
"LPIN1",-0.422666763
"LPIN2",0.041103579
"LPXN",-0.11316884
"LQK1",0.387672141
"LRAP",0.118903936
"LRBA",1.907487834
"LRIG2",-0.159981679
"LRIG3",-0.59337447
"LRP11",-0.712096699
"LRP12",-0.339520564
"LRP5L",0.276158056
"LRPPRC",0.461125267
"LRRC1",0.38880796
"LRRC15",-0.418645541
"LRRC2",-0.228387059
"LRRC20",2.22233222
"LRRC37A2",0.083477586
"LRRC50",-0.040637154
"LRRC51",0.25851961
"LRRC6",-0.294505674
"LRRC7",-0.179107302
"LRRC8A",-0.314167808
"LRRC8B",-0.048024763
"LRRC8C",-0.563173388
"LRRC8D",0.907327273
"LRRFIP1",-1.409917024
"LRRFIP2",-0.56814435
"LRRIQ2",0.07714623
"LRRN6A",-0.026582029
"LRRTM4",-0.12205873
"LRTM1",0.42561688
"LSM11",0.562700964
"LSM4",-0.618837061
"LSM6",0.244107278
"LSMD1",-0.115063007
"LSS",-0.859823796
"LTA4H",-0.040774548
"LTB",0.108005929
"LUC7L2",1.225895846
"LUZP1",-0.505303421
"LUZP4",0.292646458
"LY6D",-0.382445255
"LY6G6C",1.559669674
"LY6K",0.078983194
"LY96",-0.082551606
"LYL1",-0.244908594
"LYPD3",-0.040176897
"LYPLA1",0.370347714
"LYPLA3",-0.418993119
"LYPLAL1",0.876532448
"LYRM1",0.647947516
"LYSMD3",0.021394143
"LZTFL1",-0.141806073
"LZTR1",0.069783785
"LZTS1",0.272651486
"MACF1",0.192108139
"MAEL",0.114422322
"MAF",-0.143973371
"MAF1",0.185479851
"MAFA",-0.252180525
"MAFB",6.74258374
"MAFF",-0.145293601
"MAFG",-0.156256501
"MAFK",-0.371279788
"MAGEA5",-0.450364517
"MAGED1",0.18548813
"MAGED2",0.142388298
"MAGEF1",-0.630487436
"MAL2",0.063589344
"MALAT1",0.643281641
"MALL",-0.486704168
"MALT1",-0.834388685
"MAMDC2",-0.069343986
"MAML1",2.993701615
"MAML2",-0.078235925
"MAML3",-0.082209915
"MAN1A1",-0.209112924
"MAN1C1",0.352035202
"MANBA",-0.245915016
"MANEAL",0.450944127
"MANSC1",-0.253719647
"MAP1LC3B",0.443275163
"MAP2",-0.068807612
"MAP2K1",0.790460269
"MAP2K1IP1",3.989742619
"MAP2K3",-0.060883302
"MAP2K7",0.005952868
"MAP3K1",0.018885889
"MAP3K12",0.031246523
"MAP3K13",0.068318833
"MAP3K14",0.551020395
"MAP3K5",-0.65644513
"MAP3K6",-0.098811365
"MAP4K3",-0.168315335
"MAP6",-0.288360385
"MAPK1",-6.231699275
"MAPK10",-0.0928781
"MAPK13",-0.473827995
"MAPK14",0.080695213
"MAPK3",0.261788165
"MAPK6",-0.604145522
"MAPK8IP1",-0.066772953
"MAPK8IP3",-0.143580561
"MAPKBP1",-0.848732736
"MAPRE1",0.183584432
"MAPRE3",-0.051985168
"MARCKS",0.033698941
"MARK1",-0.038590942
"MARK3",-0.150107931
"MARK4",0.005455485
"MARS",-0.441289985
"MASK-BP3",0.193006015
"MAST3",-0.405717806
"MAST4",-0.028442859
"MASTL",-0.036872721
"MAT2A",-0.12009357
"MAT2B",1.949374837
"MATK",0.240907183
"MATN2",-0.307239048
"MAZ",-0.055697812
"MBD1",-0.213037241
"MBD2",-0.584118997
"MBD3",0.123797244
"MBD3L1",0.088759783
"MBD3L2",-0.080034689
"MBD4",-0.087918507
"MBD5",-0.190036055
"MBNL2",0.525892403
"MBNL3",0.020332736
"MBOAT1",0.179571094
"MC1R",-0.085484993
"MCC",-0.225311125
"MCCC1",-0.149541229
"MCCC2",-0.567086077
"MCEE",0.32307323
"MCL1",0.333817302
"MCM10",0.701253013
"MCM2",-0.852498912
"MCM3",-0.127900958
"MCM3APAS",-0.364209829
"MCM4",-1.624764402
"MCM5",-0.607479039
"MCM6",-0.170153915
"MCM7",-0.244755996
"MCM8",0.16980492
"MCMDC1",0.177613442
"MCOLN1",0.421996427
"MCTP1",-0.256157275
"MCTP2",-0.261463956
"MCTS1",-0.16947031
"MDC1",0.294764262
"MDFI",-0.143418901
"MDFIC",0.841026
"MDM2",0.121456627
"MDM4",0.179646474
"ME1",0.315455489
"ME2",-1.393336905
"MECP2",0.68311435
"MED10",-2.285060213
"MED11",-0.479486182
"MED12",0.079166924
"MED12L",-0.035205292
"MED18",-0.335938085
"MED19",-0.611689319
"MED25",-0.05334997
"MED28",0.083674046
"MED31",-1.600065399
"MED4",0.063230219
"MED6",0.068846524
"MED8",-0.248577329
"MED9",0.507263644
"MEF2A",-0.143694609
"MEF2C",-0.376494649
"MEF2D",0.181903925
"MEG3",0.11090238
"MEGF6",0.205756809
"MEIS1",-0.009265821
"MEIS2",-0.229016025
"MEIS3",-0.445044909
"MEIS3P1",-0.974438366
"MEN1",-0.376516341
"MEOX1",-0.400400603
"MEOX2",-0.043082154
"MESDC1",-3.815503929
"MESP1",0.470087125
"MEST",0.436442651
"METAP2",-0.044258206
"METT5D1",-0.20813875
"METTL7A",-0.648225427
"METTL7B",0.197850512
"METTL8",0.336485066
"MFAP3L",0.110704851
"MFGE8",0.066810085
"MFNG",0.812853008
"MFSD1",0.504304829
"MFSD2",-3.225927689
"MFSD3",-0.173998353
"MGA",-0.572643662
"MGAT4B",-0.720545868
"MGAT4C",-0.04313036
"MGAT5",-0.110367969
"MGC11257",-0.002291758
"MGC11332",0.410695674
"MGC15634",0.051282329
"MGC16169",0.041347754
"MGC17330",-0.336182489
"MGC21874",-0.437229657
"MGC24039",0.26282789
"MGC24125",0.101119413
"MGC26356",0.264295907
"MGC26963",-0.045292841
"MGC29671",-0.230028456
"MGC29891",0.182464168
"MGC4859",-0.082632914
"MGC5139",-4.297774879
"MGC52110",-0.179952004
"MGC5370",-0.394454092
"MGC61571",-0.19255273
"MGC7036",-0.044975418
"MGC70870",-0.103151399
"MGC9712",5.01626111
"MIA2",-0.268760105
"MIB2",1.656882396
"MICAL1",0.131667755
"MICAL2",-0.808963159
"MICALL2",-0.544148914
"MID1",-0.289470066
"MID1IP1",0.236005017
"MID2",0.503352606
"MIDN",-0.245236534
"MIER1",-0.683013579
"MIER2",-0.527281368
"MIF",-0.131402954
"MINPP1",-0.556490804
"MIP",-0.202134718
"MIPEP",-0.228020191
"MITF",0.188610101
"MIXL1",-0.142943079
"MIZF",-0.13465808
"MKI67",0.076111434
"MKKS",-0.523790331
"MKL1",0.090466733
"MKL2",0.565619213
"MKNK2",3.874419278
"MKS1",0.045706347
"MKX",0.318914003
"MLF1IP",-0.604420134
"MLF2",-0.033999513
"MLH3",-0.033669258
"MLL",0.70296025
"MLL2",0.060474933
"MLL3",0.047689722
"MLL5",0.098687778
"MLLT1",0.014799721
"MLLT10",-0.11538692
"MLLT11",1.811637903
"MLLT3",-0.055430867
"MLLT6",0.071579273
"MLLT7",-0.194882843
"MLX",-0.62821631
"MLXIP",3.42143503
"MLXIPL",-0.364861586
"MMAB",-0.398116791
"MMD",-0.732283463
"MMP1",0.188146719
"MMP10",0.98328269
"MMP19",0.09163039
"MMP2",0.005488215
"MMP24",-0.217055964
"MMP28",-0.012057501
"MMP3",0.015170521
"MMRN2",0.084306328
"MMS19L",-0.904547401
"MN1",-0.341780009
"MNAB",0.045729266
"MNAT1",0.129971083
"MNDA",-0.311672949
"MNT",-0.387861492
"MOBK1B",0.018901693
"MOBKL2B",-0.48092016
"MOCOS",-0.095435683
"MOG",-0.356575454
"MON1B",-1.492688888
"MORF4L1",0.286972559
"MORF4L2",-0.83551523
"MORN3",0.026377458
"MOV10",2.206269675
"MPDZ",-0.086902202
"MPG",-0.360157689
"MPHOSPH6",0.091154482
"MPI",-1.258796985
"MPP3",0.06806539
"MPP5",1.003325864
"MPP7",0.171585707
"MPPE1",-0.111184722
"MPPED2",-0.17844936
"MPV17",-0.762118253
"MR1",-0.19851035
"MRGPRE",-0.732979341
"MRGPRX4",-0.810593481
"MRLC2",0.030912571
"MRPL12",-0.131707907
"MRPL17",-0.143392931
"MRPL23",-0.284020131
"MRPL28",0.071714057
"MRPL30",-0.120163317
"MRPS14",-0.178358367
"MRPS18B",-0.259059294
"MRPS26",-0.042248937
"MRPS27",0.827755188
"MRPS28",-0.076688998
"MRPS31",0.274375429
"MRS2L",-0.049115979
"MS4A4A",-0.136696653
"MSC",-0.026279557
"MSH2",0.142452732
"MSH3",0.159532531
"MSH6",-0.175198879
"MSI2",0.116002958
"MSL3L1",-0.46979879
"MSRA",2.17175105
"MSRB2",0.031822166
"MSTO1",0.143993649
"MSTP9",0.19139119
"MSX1",-0.035848319
"MSX2",-0.136612266
"MT1E",-0.140921056
"MTA1",-0.865166213
"MTA2",-1.845917673
"MTA3",-1.114421179
"MTAP",0.094824136
"MTBP",-0.037693374
"MTDH",0.107793124
"MTERF",-0.415842754
"MTERFD3",-0.218268901
"MTF1",-9.317442586
"MTG1",0.402443564
"MTHFD1",-0.13016489
"MTHFD1L",0.171775918
"MTMR11",-6.557848912
"MTMR2",-1.713852165
"MTMR3",-0.983125869
"MTMR4",-0.200426042
"MTMR6",-0.194317398
"MTMR9",-0.16847772
"MTUS1",-0.244528824
"MUC1",1.321678541
"MUC15",0.302002752
"MUC5B",-0.468337742
"MVK",-0.243706223
"MXD1",0.438913192
"MXD3",0.316309723
"MXD4",-0.109092107
"MXI1",-0.227943072
"MXRA8",0.307052571
"MYB",1.10175427
"MYBBP1A",0.041983217
"MYBL1",0.035011468
"MYBL2",-2.511044147
"MYBPC3",0.347657443
"MYC",-0.642155288
"MYCBP",0.219518434
"MYCBP2",0.400988812
"MYCL1",-0.072630856
"MYCN",5.532683338
"MYEF2",-0.284358989
"MYF5",-0.221163836
"MYF6",-0.116463688
"MYH10",0.214030016
"MYH14",0.517667833
"MYH15",0.333821707
"MYH2",0.400394468
"MYH7",0.214845187
"MYL9",-0.627910566
"MYLIP",0.046501268
"MYLK",-2.657964274
"MYNN",-0.17624822
"MYO10",0.715730091
"MYO15B",0.315975618
"MYO18A",-1.87931349
"MYO1E",-1.193562015
"MYO1F",0.386858766
"MYO3B",-0.163657669
"MYO5A",0.527662873
"MYO5B",-0.230491429
"MYO5C",-0.099762545
"MYO6",-0.128685948
"MYO7B",-0.389766274
"MYOCD",-0.047186155
"MYOD1",-2.950235883
"MYOG",-0.175713367
"MYOHD1",-1.101981852
"MYST1",0.413618831
"MYST2",-0.215152774
"MYST3",-0.447700995
"MYST4",-0.020058984
"MYT1",-0.415483706
"MYT1L",0.523733919
"MZF1",-0.186288036
"N-PAC",-0.206659464
"N4BP1",-0.161059944
"N4BP2",-0.152325721
"NAB1",0.908062557
"NAB2",0.167804556
"NADK",0.014958429
"NADSYN1",-0.020466844
"NAG",0.789493544
"NANOG",-0.077706961
"NANOS3",-0.031009516
"NAP1L2",-0.278884887
"NAP1L5",0.01729007
"NAP5",0.075021914
"NAPG",-0.300985283
"NARF",-0.462628082
"NARFL",0.326431555
"NARG1",-0.256183426
"NARG1L",0.27878151
"NARS",0.067488746
"NARS2",-1.520627563
"NAT14",0.384257196
"NAT9",-0.147587197
"NAV3",-0.578818933
"NBEAL2",-0.42084949
"NBPF10",0.303588006
"NBPF11",-0.512175901
"NBPF14",-3.06622146
"NBPF15",0.022651662
"NBPF20",0.947894869
"NBR1",-0.033048379
"NBR2",0.203065185
"NCALD",-0.557942226
"NCAPD2",-1.153708365
"NCAPD3",-0.508364864
"NCAPG",-0.249939675
"NCAPG2",-0.122735006
"NCAPH",3.41105553
"NCAPH2",-0.4544762
"NCBP1",0.413988708
"NCBP2",0.179997813
"NCF2",2.2861448
"NCK1",-1.719041425
"NCKIPSD",0.094587045
"NCLN",2.061044623
"NCOA1",0.002880676
"NCOA2",-0.206924213
"NCOA3",0.241139383
"NCOA4",-0.844273789
"NCOA5",-0.093836103
"NCOA6",0.658672043
"NCOA7",-0.195224305
"NCOR1",0.667118111
"NCOR2",-0.048633526
"NCR3",0.109289939
"NDE1",0.023633936
"NDEL1",-0.274321901
"NDN",-0.212682965
"NDNL2",-0.398966967
"NDRG1",0.222780184
"NDRG2",-0.13169982
"NDRG4",0.499955516
"NDST1",0.28218995
"NDUFA1",-0.247773927
"NDUFA10",0.063642208
"NDUFA11",-0.207845853
"NDUFA13",-0.127733561
"NDUFA2",-0.206413517
"NDUFA3",-0.864786283
"NDUFA4",-0.152426456
"NDUFA5",0.068916243
"NDUFA6",-0.16853233
"NDUFA7",-0.32635994
"NDUFA8",-0.033258383
"NDUFB10",-0.055337113
"NDUFB11",-0.286953589
"NDUFB2",-0.089795794
"NDUFB3",-0.104470825
"NDUFB4",-0.102218727
"NDUFB6",-0.267418588
"NDUFC1",-0.048151123
"NDUFS3",-0.116474787
"NDUFS5",-0.040256207
"NDUFS7",-0.13581052
"NDUFV1",-0.134984461
"NDUFV2",0.129600371
"NEB",0.103112375
"NEBL",-1.373734414
"NECAP2",-0.563799999
"NEDD4",-1.55715432
"NEDD4L",-0.273480738
"NEDD8",-0.010357865
"NEDD9",-0.325751463
"NEFL",-0.602482831
"NEFM",0.84622351
"NEGR1",-0.041348369
"NEIL3",0.006582839
"NEK4",-0.296408961
"NEK6",0.218049848
"NEO1",-0.039581174
"NES",-0.325835706
"NET1",0.055230283
"NETO1",0.047525068
"NETO2",0.101390462
"NEU4",0.301512703
"NEUROD1",-0.151354296
"NEUROD2",-0.289559815
"NEUROD4",-0.059418691
"NEUROD6",0.053132508
"NEUROG1",3.810796939
"NEUROG2",-0.034469933
"NEUROG3",-2.052194341
"NFAM1",0.14060206
"NFAT5",0.586686615
"NFATC1",0.030138004
"NFATC2",0.106230822
"NFATC2IP",-0.008323727
"NFATC3",-0.015871733
"NFATC4",0.272520079
"NFE2",-0.24395766
"NFE2L1",-0.991776365
"NFE2L2",0.222101157
"NFE2L3",0.646160182
"NFIA",0.58705518
"NFIB",0.177004004
"NFIC",-0.116882187
"NFIL3",-1.562760907
"NFIX",1.280574255
"NFKB1",0.830902368
"NFKB2",-0.24234993
"NFKBIA",0.30390605
"NFKBIB",-0.026898666
"NFKBIL2",0.68168614
"NFKBIZ",-0.403932493
"NFRKB",-0.258631053
"NFX1",0.461284514
"NFXL1",-0.245064822
"NFYA",-0.179178651
"NFYB",0.237590658
"NFYC",0.425755854
"NGB",0.060145924
"NGFB",0.182402321
"NGFRAP1",-0.083861215
"NHEJ1",-0.009331108
"NHLH1",-0.285740536
"NHLH2",0.179150615
"NIBP",0.183145639
"NIF3L1",-0.155583648
"NIN",0.082239633
"NINJ1",0.749535505
"NIP7",0.267122036
"NIPA2",-1.201951783
"NIPBL",-0.135347448
"NIPSNAP1",0.481561887
"NISCH",-0.807685879
"NIT2",-0.182662308
"NKRF",-0.230029101
"NKTR",-0.201384598
"NKX1-2",-1.365684721
"NKX2-2",-0.039490329
"NKX2-3",0.141789354
"NKX2-5",-1.109000418
"NKX2-8",3.680388184
"NKX3-1",-0.301487366
"NKX6-1",0.354631344
"NKX6-2",-0.198974341
"NLGN1",-0.026545355
"NLK",-0.167687352
"NLRC3",-0.181693737
"NLRC5",-0.18615269
"NLRP1",-0.640830191
"NLRP10",0.477259601
"NLRP3",-0.550023997
"NLRP6",0.207950678
"NME2",-0.02303613
"NME4",2.389519036
"NMI",-0.882931938
"NMU",-0.381531456
"NNAT",-0.184290506
"NNMT",-0.632527782
"NOC3L",-0.577138736
"NOD2",-0.746901655
"NODAL",0.307229183
"NOG",0.299105533
"NOL4",-0.043698983
"NOL7",0.352675283
"NOL8",0.08191098
"NOL9",-0.117149038
"NONO",0.311745103
"NOP17",-0.518079335
"NOTCH1",-0.500433107
"NOTCH2",0.144535917
"NOTCH3",0.171502728
"NOTCH4",0.323156919
"NOV",0.138661638
"NOXO1",2.878990911
"NPAS1",0.269274976
"NPAS2",-0.279443399
"NPAS3",-0.699680648
"NPAS4",-0.086059798
"NPAT",-0.024370622
"NPC2",-0.091859119
"NPEPPS",-0.088349774
"NPHP4",0.038869993
"NPLOC4",0.532571449
"NPM1",0.043493419
"NPM3",-0.256455654
"NPNT",-0.308676362
"NPTX1",0.032158489
"NPTXR",-0.571473848
"NQO1",-0.08518838
"NR0B1",-0.049710909
"NR0B2",1.1170397
"NR1D1",-0.48578238
"NR1D2",-0.322468945
"NR1H2",-3.616865975
"NR1H3",-0.608573599
"NR1H4",0.11853001
"NR1I2",-0.10247005
"NR1I3",-0.207064988
"NR2C1",-0.129816715
"NR2C2",-0.062917179
"NR2E1",0.351035029
"NR2E3",-0.2830619
"NR2F1",-0.075832961
"NR2F2",0.277585031
"NR2F6",-0.55741345
"NR3C1",-0.823163963
"NR3C2",0.029456207
"NR4A1",0.36729486
"NR4A2",-0.077671333
"NR4A3",-0.367926909
"NR5A1",0.385616603
"NR5A2",-0.027766441
"NR6A1",-0.186454676
"NRAP",-0.043090143
"NRBF2",-0.559608464
"NRF1",-0.138506009
"NRG1",1.6430494
"NRG2",0.177810305
"NRIP1",-1.020458803
"NRIP2",0.27712287
"NRP1",0.18327106
"NSBP1",-0.102474867
"NSD1",0.436563052
"NSMAF",1.839760557
"NSMCE1",-0.119264592
"NSUN7",0.083603219
"NT5C1A",0.498217255
"NT5DC3",-0.061097796
"NTF3",0.13112292
"NTNG1",0.443416798
"NTRK3",-0.414727567
"NUAK1",0.908386539
"NUAK2",0.57924671
"NUBPL",-0.04264278
"NUCB1",0.156389141
"NUCB2",-0.506927386
"NUDCD3",-1.922255287
"NUDT2",-0.231913259
"NUDT3",-0.043018057
"NUFIP1",-0.156064167
"NUMA1",0.141193845
"NUMB",-1.826112694
"NUP107",-0.03765191
"NUP160",-0.588057348
"NUP210",0.062816863
"NUP43",-0.017214657
"NUP50",-0.495280406
"NUP54",0.18184719
"NUP62",-0.148237016
"NUP85",-0.24451278
"NUPL1",-1.158589927
"NUPR1",-1.024774912
"NUS1",-1.584340432
"NUTF2",0.109769491
"NXN",-0.073865568
"NXT1",-0.298984291
"OAS1",0.16234479
"OAS2",-0.485583076
"OAZ1",-0.078958351
"OBFC1",-0.395828369
"OBFC2A",-0.084875123
"OCEL1",0.05200947
"OCLN",0.045663179
"OCRL",0.251146082
"ODC1",-0.046289811
"ODF2",-0.362480589
"ODZ4",-0.019422084
"OGT",-0.055776654
"OLFML1",0.879853265
"OLIG1",-0.294102522
"OLIG2",-0.127871925
"OLIG3",-0.056627676
"OLR1",-0.277431761
"OMA1",-1.728075241
"ONECUT1",0.203554333
"ONECUT2",-0.342632522
"OPCML",-0.042561173
"OPHN1",-0.063549893
"OPLAH",1.289416238
"OPN1MW",0.530222345
"OPN3",-0.155564315
"OPRD1",-0.882192107
"OPRL1",0.125207585
"OPTN",-0.012221624
"OR10H3",-1.004804861
"OR1E1",-0.39754129
"OR2A7",0.021214192
"OR3A2",-0.456295351
"OR52A1",-0.207932562
"OR5T2",-0.104351029
"OR7D2",0.155904447
"ORC1L",0.248494191
"ORC6L",-3.988892611
"ORMDL2",0.386131277
"OS9",-0.062346618
"OSAP",-0.59179864
"OSBP",-2.101793848
"OSBPL10",-0.614395814
"OSBPL3",-0.245287848
"OSBPL8",-0.13314385
"OSGEPL1",-0.029010706
"OSGIN2",0.079390612
"OSM",-0.269725331
"OSMR",0.167616817
"OSR2",-0.001509825
"OSTF1",0.194795023
"OTEX",-0.155155837
"OTOP1",0.130650433
"OTP",-0.340844538
"OTUD1",-0.611680571
"OTUD7A",3.518495419
"OTX1",0.462933691
"OTX2",0.052312165
"OVOL1",0.116093775
"OVOL2",0.879313284
"OXCT2",-0.43230483
"OXR1",0.111877286
"OXSR1",0.234810854
"OXTR",0.698102718
"P18SRP",-0.211273228
"P2RY1",0.119511234
"P2RY2",-0.89483463
"P2RY5",-0.353249229
"P4HA2",-1.038095524
"P4HB",0.031980757
"P53AIP1",0.573263809
"PA2G4",-0.013485152
"PABPC1",0.058281715
"PACS1",0.387206522
"PACS2",-0.028287146
"PADI3",0.445623923
"PADI4",-0.256325467
"PAF1",0.212251298
"PAFAH2",0.14378355
"PAG1",1.167134233
"PAH",-0.028727696
"PAICS",0.044787748
"PAIP1",-0.054389735
"PAK1",-0.601460289
"PAK2",-0.276432364
"PALMD",-0.320609976
"PAN3",0.001016495
"PANK1",-0.190810792
"PAOX",-0.12727506
"PAP2D",-0.07687138
"PAPD1",-0.497671926
"PAPPA",0.372533271
"PAPSS1",3.730118637
"PAPSS2",-0.183431811
"PAQR6",-0.138713082
"PARC",-0.047544143
"PARD6G",-0.889998587
"PARP1",-0.083889435
"PARP11",-0.172109382
"PARP14",0.088817406
"PARP15",-0.105173329
"PARP4",-0.014560068
"PARP8",-0.163840616
"PARS2",-0.185478639
"PARVB",-0.008845431
"PASK",-0.094653274
"PATZ1",0.121312745
"PAWR",-0.292585264
"PAX1",0.289374722
"PAX2",-0.302213637
"PAX3",-0.068106963
"PAX4",0.300964973
"PAX5",0.093770362
"PAX6",0.075775601
"PAX7",0.063330606
"PAX8",-0.02541143
"PAX9",-0.088057965
"PB1",-0.285780311
"PBLD",-0.207502003
"PBX1",-0.156764255
"PBX2",-0.180585653
"PBX3",-0.658699453
"PBX4",0.029383986
"PBXIP1",-0.022813008
"PCAF",0.299254174
"PCBD1",-0.067434399
"PCBD2",-0.153247321
"PCBP1",0.053133071
"PCBP2",-0.191401719
"PCBP4",0.161512355
"PCCA",0.416678426
"PCCB",0.319786355
"PCDH1",0.887531323
"PCDH12",0.014048265
"PCDH7",-0.223762774
"PCDHB1",0.645037084
"PCGF1",-0.126662549
"PCGF2",0.345891324
"PCGF3",1.384521393
"PCGF5",0.161095785
"PCGF6",-0.312846927
"PCID1",-0.04398377
"PCID2",0.617171086
"PCK2",-0.55395265
"PCMT1",0.59071392
"PCMTD1",-0.186123812
"PCMTD2",-0.005348263
"PCNT",0.376885835
"PCNXL2",-0.066783653
"PCOLN3",-0.053103031
"PCQAP",0.01857885
"PCSK6",0.083649321
"PCTK2",-0.261041242
"PCTK3",-0.184108102
"PCYT1A",-0.736760099
"PDCD1",-0.480243922
"PDCD1LG2",-0.328227481
"PDCD2",1.175014602
"PDCD4",-0.906835623
"PDCD6IP",-0.874069443
"PDCL",-0.039518241
"PDE3B",0.037455985
"PDE4A",0.309164904
"PDE4B",-0.363741852
"PDE4D",0.053664885
"PDE5A",3.41e-05
"PDE6D",-0.488664663
"PDE8A",-0.250594726
"PDE8B",0.015348677
"PDGFA",0.003075472
"PDGFD",-0.207586027
"PDGFRA",-0.191727637
"PDIA3",0.325267017
"PDIA4",0.531027937
"PDIA5",0.942793674
"PDIA6",0.200434399
"PDK1",0.067509397
"PDK2",0.296771872
"PDLIM1",0.26237158
"PDLIM2",0.449551818
"PDLIM4",-0.018208921
"PDLIM5",-0.436479359
"PDPN",-0.049971371
"PDSS1",2.400308908
"PDX1",-0.391481955
"PEAR1",-0.317120275
"PECAM1",0.037570346
"PECI",-0.066814099
"PEG10",-0.053078841
"PEG3",0.174365532
"PELI1",-0.482306113
"PELI2",-0.580292917
"PEPP-2",-0.184940647
"PER1",0.205148656
"PER2",-0.00372525
"PER3",-0.281301264
"PEX10",0.906749212
"PEX11B",1.544859331
"PEX14",-0.474310184
"PEX26",-0.829617837
"PEX5",-0.512733425
"PEX6",1.177908605
"PFAAP5",-0.376058091
"PFDN5",-0.074628776
"PFKFB3",-0.4315447
"PFKL",-1.149130635
"PFKM",0.049889483
"PFN1",0.510129875
"PFTK1",0.374170942
"PGAP1",-0.210921063
"PGBD1",-0.193451668
"PGBD4",0.053595435
"PGC",0.286615767
"PGCP",-0.122916711
"PGEA1",-2.334442843
"PGF",-0.083607926
"PGK1",0.037042842
"PGLYRP3",0.416563555
"PGLYRP4",0.047711228
"PGM1",0.204147594
"PGM2L1",-0.686525366
"PGM3",0.124037601
"PGR",-0.030227322
"PGRMC2",0.062082781
"PGS1",0.236295212
"PH-4",0.316794043
"PHB",-0.131362356
"PHB2",-0.194428766
"PHC3",-0.193027692
"PHF1",-0.254141267
"PHF10",-0.451690697
"PHF11",-0.604044549
"PHF12",-0.325205747
"PHF15",0.007421583
"PHF17",0.038522424
"PHF19",-0.631665312
"PHF20",-0.519654763
"PHF21A",0.052513351
"PHF3",0.048178014
"PHF5A",-1.218091367
"PHF6",0.682785202
"PHF7",0.110981709
"PHF8",-0.047916881
"PHGDH",-0.63845441
"PHGDHL1",-0.010971983
"PHIP",0.057455689
"PHKB",-0.001928649
"PHLDA1",-0.538203041
"PHLDA2",-0.160138407
"PHLDB1",0.277495199
"PHLPPL",-0.092200273
"PHOX2A",-0.369408892
"PHOX2B",-0.09405766
"PHPT1",-0.038504891
"PHTF1",-0.596877052
"PHTF2",-0.186991959
"PHYH",-0.080119375
"PI16",0.337825091
"PI3",-0.377980261
"PI4KII",-0.085355045
"PIAS1",2.957602421
"PIAS2",-0.148760281
"PIAS3",-0.084424228
"PIAS4",0.125285983
"PIB5PA",0.173294076
"PICALM",-0.868485642
"PIF1",-2.03859427
"PIGC",0.799012721
"PIGG",0.957559219
"PIGN",-0.186229754
"PIGR",-0.394548037
"PIGV",0.594307331
"PIGW",-0.246282709
"PIK3C2B",-0.370141105
"PIK3C2G",-0.329599106
"PIK3C3",0.589826651
"PIK3CD",0.067264398
"PIK3R1",-0.147117916
"PIK4CA",2.864582803
"PILRA",-0.094746293
"PIM1",-1.26970831
"PINK1",-0.31078856
"PIP5K1A",-0.274737616
"PIP5K1C",-2.137681158
"PIP5K2A",0.280428549
"PIP5K2B",1.861802385
"PIPOX",0.337464052
"PIR",-0.165116392
"PITPNA",-0.725001605
"PITPNB",0.638137496
"PITPNC1",0.040633611
"PITPNM1",0.051197985
"PITPNM2",0.0268034
"PITPNM3",0.226090305
"PITX1",0.343051207
"PITX2",0.545669191
"PITX3",-0.841249321
"PJA1",-0.404340601
"PKD1L2",-0.085077912
"PKD2",0.129813222
"PKIA",-0.749362278
"PKIB",0.455416665
"PKIG",-0.568248293
"PKMYT1",1.268118517
"PKN1",-0.503133906
"PKN2",-0.385866873
"PKNOX1",-0.03043451
