"Gene","CEBPG"
"RP11-94I2.2",0
"RP1L1",0
"RP2",-1.0456
"RP2",0.0237
"RP42",0
"RP5-1022P6.2",0.3037
"RP5-1022P6.2",-1.3649
"RP5-860F19.3",4.3974
"RP5-875H10.1",-0.0383
"RP9",0
"RP9P",0
"RPA1",0
"RPA2",-0.02
"RPA3",-0.5142
"RPA4",0
"RPA40",0
"RPAIN",-0.1459
"RPAIN",-1.6645
"RPAP1",0
"RPAP2",0
"RPAP3",0
"RPB3",0
"RPC32",0
"RPC62",0
"RPE",0.5408
"RPE",0.2856
"RPE65",0
"RPEL1",0
"RPF-1",0
"RPF1",0
"RPF2",0
"RPGR",-0.2004
"RPGRIP1",0
"RPGRIP1L",0
"RPH3A",0
"RPH3AL",-0.1087
"RPIA",-0.1599
"RPL10",0
"RPL10A",0
"RPL10AP2",0
"RPL10L",0
"RPL11",0
"RPL12",0
"RPL13",0
"RPL13A",0
"RPL13AP17",0
"RPL14",-0.0696
"RPL14",-0.0441
"RPL14",-0.0519
"RPL15",0
"RPL17",-0.0197
"RPL18",0
"RPL18A",0
"RPL19",0
"RPL21",0
"RPL22",-0.095
"RPL22L1",0
"RPL23",0
"RPL23A",0
"RPL23AP53",0
"RPL23P8",0
"RPL24",0
"RPL26",0
"RPL26L1",0
"RPL27",0
"RPL27A",-0.1567
"RPL28",0
"RPL29",0.0041
"RPL29",-0.0608
"RPL3",0
"RPL30",0
"RPL31",-0.0486
"RPL31P11",0
"RPL32",0
"RPL32P3",-0.3767
"RPL34",0
"RPL35",-0.0119
"RPL35",-0.3453
"RPL35A",0
"RPL36",0
"RPL36A",0
"RPL36AL",0
"RPL36AP6",0
"RPL37",-0.2184
"RPL37",-0.1388
"RPL37A",0
"RPL38",0
"RPL39",0
"RPL39L",0
"RPL3L",-1.0065
"RPL4",0
"RPL41",0
"RPL5",0.2052
"RPL6",-0.0183
"RPL6",0.0188
"RPL7",0
"RPL7A",0
"RPL7L1",0
"RPL8",-0.0252
"RPL9",0
"RPLP0",0
"RPLP1",-0.12
"RPLP1",-0.1496
"RPLP2",0
"RPML2",0
"RPN1",0.0245
"RPN1",-2.3272
"RPN1",-0.4302
"RPN2",0
"RPP14",0
"RPP21",0
"RPP25",0
"RPP25L",0
"RPP30",0
"RPP38",0
"RPP40",0.7208
"RPRC1",-0.0354
"RPRC1",-0.1455
"RPRD1A",0
"RPRD1B",0
"RPRD2",0
"RPRM",0
"RPRML",0
"RPS10",0
"RPS11",0
"RPS12",0
"RPS13",-0.0261
"RPS13",-0.0683
"RPS14",-0.1154
"RPS14",0.5421
"RPS15",0
"RPS15A",0
"RPS15AP25",0
"RPS16",0
"RPS18",-0.1032
"RPS19",0
"RPS19BP1",0
"RPS2",-0.0561
"RPS2",0.5109
"RPS2",0.0239
"RPS20",0
"RPS21",-0.0693
"RPS23",0
"RPS24",0
"RPS25",0
"RPS26",0
"RPS26P2",0
"RPS27",0
"RPS27A",-0.0907
"RPS27L",0
"RPS28",0
"RPS29",-0.0708
"RPS2P32",0
"RPS2P35",0
"rpS3",0
"RPS3",0.0028
"RPS3",-0.1926
"RPS3A",0.0063
"RPS3A",0.1012
"RPS4X",0
"RPS4Y1",0.0563
"RPS4Y2",0.0788
"RPS5",-0.0788
"RPS5",0.063
"RPS6",-0.0378
"RPS6KA1",0.6833
"RPS6KA2",0.9336
"RPS6KA3",0
"RPS6KA4",-0.9789
"RPS6KA5",-0.4707
"RPS6KA5",-0.304
"RPS6KA6",0
"RPS6KB1",0
"RPS6KB2",0
"RPS6KC1",0
"RPS6KL1",0.0495
"RPS6KL1",0.0531
"RPS7",0
"RPS8",0
"RPS9",0
"RPSA",0
"RPSAP15",0
"RPSAP52",0
"RPSAP58",0
"RPTN",0.0067
"RPTOR",0
"RPUSD1",0
"RPUSD2",0
"RPUSD3",0
"RPUSD4",0
"RQCD1",-0.4674
"RRAD",0
"RRAGA",-0.1039
"RRAGB",0
"RRAGC",-0.2946
"RRAGC",-0.6158
"RRAGD",0
"RRAS",0
"RRAS2",0
"RRBP1",0
"RREB1",0
"RRH",0
"RRM1",0
"RRM2",3.2844
"RRM2",-0.8418
"RRM2B",0.2556
"RRN3",-0.4297
"RRN3",-0.4492
"RR0.0D1",0
"RRP1",0
"RRP12",0
"RRP15",0
"RRP1B",0
"RRP22",0
"RRP36",0
"RRP4",0
"RRP46",0
"RRP7A",0
"RRP8",0
"RRP9",0
"RRS1",0.2269
"RS1",0.2417
"RS1",-0.5274
"RSAD1",-0.0273
"RSAD2",0
"RSBN1",0
"RSBN1L",0
"RSC1A1",0.1095
"rse",0
"RSF1",-0.1879
"RSF1",0.4354
"RSG1",0
"RSHL1",0
"RSHL2",0.3003
"RSL1D1",0
"RSL24D1",0
"RSNL2",-1.2941
"RSP3",0
"RSPH1",0
"RSPH10B",0
"RSPH10B2",0
"RSPH14",0
"RSPH3",0
"RSPH4A",0
"RSPH6A",0
"RSPH9",0
"RSPO1",0
"RSPO2",0
"RSPO3",0
"RSPO4",0
"RSPRY1",0
"RSRC1",0
"RSRC2",0
"RSRFC4",0
"RSRP1",0
"RSU1",0
"RTBDN",0
"RTCA",0
"RTCB",0
"RTCD1",0.7414
"RTCD1",-0.2079
"RTDR1",0
"RTEL1",0.684
"RTF1",0
"RTFDC1",0
"RTKN",0
"RTKN2",0
"RTL1",0
"RTN1",0
"RTN2",0.0211
"RTN3",0
"RTN4",0.149
"RTN4IP1",0
"RTN4R",0
"RTN4RL1",0
"RTN4RL2",0
"RTP1",0
"RTP2",0
"RTP3",0
"RTP4",-0.2137
"RTP5",0
"RTTN",0.7511
"RU2",0
"RUBCN",0
"RUBCNL",0
"RUFY1",0
"RUFY2",0
"RUFY3",0
"RUFY4",0
"RUNDC1",0
"RUNDC2A",0.0792
"RUNDC2B",0.0179
"RUNDC2C",-0.3789
"RUNDC2C",-0.056
"RUNDC3A",0
"RUNDC3B",0
"RUNX1",-3.0938
"RUNX1T1",0.2135
"RUNX2",-0.1353
"RUNX2",-0.1412
"RUNX3",-0.0333
"RUSC1",0
"RUSC1-AS1",0
"RUSC2",0
"RUTBC1",-0.9388
"RUTBC3",-0.3452
"RUTBC3",-1.7446
"RUVBL1",-0.3895
"RUVBL1",-2.9542
"RUVBL2",0.3634
"RWDD1",0
"RWDD2A",0
"RWDD2B",0
"RWDD3",0
"RWDD4",0
"RWDD4A",-0.4662
"RWDD4A",1.0711
"RX",0
"RXFP1",0
"RXFP2",0
"RXFP3",-0.8112
"RXFP4",0
"RXRA",1.8007
"RXRA",-1.6335
"RXRB",-0.2707
"RXRG",0.1422
"RY-1",0
"RYBP",-0.0884
"RYBP",0.1003
"RYBP",3.3172
"RYR1",0
"RYR2",0
"RYR3",0
"S-MAG",0
"S100A1",0.0909
"S100A10",-0.2837
"S100A11",-0.1765
"S100A11",-0.1438
"S100A12",0.0826
"S100A13",-0.1761
"S100A14",-0.0607
"S100A16",-0.0663
"S100A2",-0.0967
"S100A3",-0.4581
"S100A4",2.1746
"S100A5",0.0285
"S100A6",-0.0359
"S100A7",2.9255
"S100A7A",0.0332
"S100A7L2",0
"S100A8",-0.064
"S100A9",-0.3065
"S100B",0
"S100G",0
"S100P",-0.4169
"S100PBP",-0.1928
"S100PBP",-0.4086
"S100PBP",-0.9622
"S100Z",0
"S1PR1",0
"S1PR2",0
"S1PR3",0
"S1PR4",0
"S1PR5",0
"S2P",0
"S81524",0
"SA",0
"SAA1",0
"SAA2",0
"SAA2-SAA4",0
"SAA3P",-0.2154
"SAA4",0.094
"SAAL1",0
"SAAS",0
"SAC",0
"SACM1L",0
"SACS",0
"SAD1",0
"SAE1",0
"SAF-A",0
"SAFB",2.866
"SAFB",-0.0793
"SAFB2",-0.8489
"SAFB2",-0.1224
"SAG",0
"SAGE",0
"SAGE1",0
"SAGE2P",0
"SALF",0
"SALL1",0.1888
"SALL2",-0.2667
"SALL3",0.0856
"SALL4",0.4012
"SAMD1",-0.3374
"SAMD1",-0.298
"SAMD10",0.6785
"SAMD11",0
"SAMD12",0
"SAMD13",0
"SAMD14",0
"SAMD15",0
"SAMD3",0
"SAMD4A",0
"SAMD4B",0
"SAMD5",0
"SAMD7",0
"SAMD8",0
"SAMD9",0.8242
"SAMD9",-1.2981
"SAMD9",0.5631
"SAMD9L",2.8272
"SAMHD1",0
"SAMM50",0
"SAMSN1",0
"SAP130",0.0708
"SAP18",0.0515
"SAP18",0.0664
"SAP25",0
"SAP30",1.3838
"SAP30BP",-0.7275
"SAP30BP",0.6974
"SAP30L",-0.1211
"SAPCD1",0
"SAPCD2",0
"SAR1A",0
"SAR1B",0
"SARAF",0
"SARCOSIN",0
"SARDH",0
"SARM1",-0.3765
"SARNP",0
"SARS",0.0728
"SARS2",0
"SART-2",0
"SART1",0
"SART2",-0.1649
"SART3",0
"SAS",0
"SASH1",-1.0991
"SASH1",-0.1296
"SASH3",0
"SASS6",0
"SAT1",0
"SAT2",-0.2676
"SATB1",0.1531
"SATB2",-0.0103
"SATB2",0.1768
"SATL1",0
"SAV1",-0.0678
"SAV1",-0.8301
"SAXO1",0
"SAXO2",0
"SAYSD1",0
"SBBI26",0
"SBBI31",0
"SBBI42",0
"SBDS",-0.2419
"SBDS",-0.2187
"SBF1",0
"SBF2",0.2074
"SBK1",0
"SBK2",0
"SBK3",0
"SBNO1",0
"SBNO2",-0.1132
"SBSN",0
"SBSPON",0
"SC4MOL",-0.7383
"SC4MOL",-0.1593
"SC5D",0
"SC5DL",0
"SCA7",0
"SCAD-SRL",0
"SCAF1",0
"SCAF11",0
"SCAF4",0
"SCAF8",0
"SCAI",0
"SCAM-1",0
"SCAMP1",-0.369
"SCAMP1",-0.683
"SCAMP1",-0.034
"SCAMP2",0
"SCAMP3",0.7016
"SCAMP4",0
"SCAMP5",0
"SCAND1",1.1457
"SCAND1",0.5579
"SCAND2",-0.3707
"SCAND2",0.0713
"SCAP",0.0979
"SCAPER",0
"SCARA3",0
"SCARA5",0
"SCARB1",0
"SCARB2",0
"SCARF1",-0.4743
"SCARF2",0
"SCAR0.017",0
"SCAR0.023",0
"SCAR0.08",0
"SCAR0.09L",0
"SCCA1",0
"SCCA2",0
"SCCPDH",-0.2472
"SCD",0
"SCD5",-0.3212
"SCD5",2.8203
"SCDGF-B",0
"SCEL",-0.2712
"SCFD1",-0.0708
"SCFD2",-1.0879
"SCG2",0
"SCG3",0
"SCG5",0.1568
"SCGB1A1",-0.2621
"SCGB1C1",0
"SCGB1D1",0
"SCGB1D2",0
"SCGB1D4",0
"SCGB2A1",0
"SCGB2A2",0.2141
"SCGB2B2",0
"SCGB3A1",0
"SCGB3A2",0
"SCGN",0
"SCHIP1",0
"SCIMP",0
"SCIN",0
"SCLIP",0
"SCLT1",0.8002
"SCLT1",0.3409
"SCLY",0
"SCMH1",-0.1401
"SCML1",0.0997
"SCML1",-0.0089
"SCML2",-0.3521
"SCML2",0.2076
"SCML4",0.2053
"SCN10A",0
"SCN11A",0
"SCN12A",0
"SCN1A",0
"SCN1B",-0.0965
"SCN2A",0
"SCN2A2",0
"SCN2B",0
"SCN3A",0
"SCN3B",0
"SCN4A",0
"SCN4B",0.0457
"SCN5A",0
"SCN6A",0
"SCN7A",0
"SCN8A",0
"SCN9A",0
"SCNM1",0
"SCNN1A",-0.2307
"SCNN1B",0
"SCNN1D",-0.2171
"SCNN1G",0
"SCO1",0
"SCO2",0
"SCOC",0
"SCP1",0
"SCP2",0
"SCP2D1",0
"SCPEP1",-1.744
"scr2",0
"SCRG1",0
"SCRIB",0
"SCRN1",0
"SCRN2",0
"SCRN3",0
"SCRT",0
"SCRT1",-0.5622
"SCRT2",-1.3877
"SCT",0
"SCTR",-0.1851
"SCUBE1",-0.094
"SCUBE3",0.0528
"SCX",0
"SCYA1",0
"SCYA13",0
"SCYA16",0
"SCYA17",0
"SCYA22",0
"SCYA24",0
"SCYA25",0
"SCYA27",0
"SCYA7",0
"SCYB14",0
"SCYB5",0
"SCYB6",0
"SCYC1",0
"SCYC2",0
"SCYL1",-0.5799
"SCYL2",0
"SCYL3",0
"SDAD1",0
"SDC1",-0.0657
"SDC1",2.9682
"SDC2",-0.1355
"SDC3",0
"SDC4",0
"SDCBP",0
"SDCBP2",-1.7509
"SDCCAG1",0
"SDCCAG16",0
"SDCCAG3",0
"SDCCAG8",0
"SDE2",0
"SDF2",-0.618
"SDF2",-0.4316
"SDF2L1",-0.1958
"SDF4",0
"SDHA",0.4111
"SDHA",0.1947
"SDHAF2",0
"SDHAF3",0
"SDHAF4",0
"SDHALP2",-0.2735
"SDHB",0.0434
"SDHC",-0.2516
"SDHD",0.3866
"SDHD",-0.7211
"SDK1",-0.1216
"SDK1",-0.3123
"SDK1",-0.3819
"SDK2",0
"sdp35",0
"SDPR",0
"SDR16C5",0
"SDR39U1",0
"SDR42E1",0
"SDR9C7",0
"SDS",0
"SDSL",0
"SE20-4",0
"SE57-1",0
"SE70-2",0
"SEC10L1",0
"SEC11A",0
"SEC11C",-0.3319
"SEC13",0
"SEC13L1",0
"SEC14L1",-0.1886
"SEC14L1",0.465
"SEC14L2",-0.2554
"SEC14L3",0
"SEC14L4",0
"SEC14L5",0
"SEC14L6",0
"SEC16A",0
"SEC16B",0
"SEC22A",0
"SEC22C",-0.8582
"SEC22C",-1.4246
"SEC22C",-0.5839
"SEC23A",0
"SEC23B",1.6415
"SEC23IP",0
"SEC24A",0
"SEC24B",-0.1967
"SEC24C",-0.5335
"SEC24D",0.0563
"SEC24D",0.0608
"SEC31A",0
"SEC31B",-0.1744
"SEC34",0
"SEC61A1",0.6156
"SEC61A2",0
"SEC61B",0
"SEC61G",0
"Sec62",0
"SEC62",0
"SEC63",1.4868
"SEC63",-0.5067
"SECISBP2",-0.1342
"SECISBP2",4.2001
"SECISBP2L",0
"SECP43",0
"SECTM1",0
"SEDL",0
"SEEK1",0
"SEH1L",0
"SEL1L",-0.2081
"SEL1L2",0
"SEL1L3",0
"SELE",0
"SELENBP1",0
"SELENOF",0
"SELENOH",0
"SELENOI",0
"SELENOK",0
"SELENOM",0
"SELENON",0
"SELENOO",0
"SELENOP",0
"SELENOS",0
"SELENOT",0
"SELENOV",0
"SELENOW",0
"SELK",0
"SELL",0
"SELM",0
"SELPLG",-0.3312
"SELS",0.117
"SELS",-0.0222
"SEMA3A",0.0539
"SEMA3B",0
"SEMA3C",0.4095
"SEMA3D",-0.3646
"SEMA3D",-1.6445
"SEMA3D",-0.2048
"SEMA3E",0
"SEMA3F",-0.0593
"SEMA3F",0.277
"SEMA3G",0
"SEMA4A",0
"SEMA4B",0
"SEMA4C",-0.2555
"SEMA4C",-1.1508
"SEMA4D",0
"SEMA4F",0
"SEMA4G",0
"SEMA5A",-0.2817
"SEMA5A",-0.0695
"SEMA5B",0
"SEMA6A",0
"SEMA6B",-0.0687
"SEMA6C",0
"SEMA6D",0
"SEMA7A",0.3511
"SEMAY",0
"semaZ",0
"SEMG1",0.1251
"SEMG2",0
"SEMP1",0
"SENP1",0
"SENP2",0
"SENP3",0
"SENP5",0
"SENP6",0.1127
"SENP6",0.1302
"SENP7",0.0177
"SENP7",0.5677
"SENP8",0
"SEPHS1",0
"SEPHS2",1.4881
"SEPP1",-0.2274
"SEPSECS",0
"42988.0000",0
"42989.0000",0
"42990.0000",0
"42992.0000",0
"42980.0000",0
"42981.0000",0
"42982.0000",0
"42983.0000",0
"SEPT5-GP1BB",0
"42984.0000",0
"42985.0000",0
"42986.0000",0
"42987.0000",0
"SEPX1",0
"SERAC1",0
"SERBP1",-1.9828
"SERF1",0
"SERF1A",0
"SERF1B",0
"SERF2",0
"SERGEF",-3.84
"SERHL2",0
"SERINC1",0
"SERINC2",0
"SERINC3",-0.482
"SERINC3",-0.369
"SERINC4",0
"SERINC5",0
"SERP1",0
"SERP2",0
"SERPI0.01",-0.3038
"SERPI0.010",0
"SERPI0.011",0
"SERPI0.012",0
"SERPI0.02",0
"SERPI0.03",0
"SERPI0.04",0
"SERPI0.05",0
"SERPI0.06",0
"SERPI0.07",0
"SERPI0.09",0
"SERPINB1",-2.0751
"SERPINB1",-0.3128
"SERPINB10",0
"SERPINB11",0
"SERPINB12",0
"SERPINB13",0.0487
"SERPINB13",-0.048
"SERPINB2",-0.455
"SERPINB2",-0.8527
"SERPINB3",0.5372
"SERPINB4",0.5575
"SERPINB5",0
"SERPINB6",0.6755
"SERPINB6",0.3893
"SERPINB7",-0.4852
"SERPINB8",-0.4389
"SERPINB8",0.062
"SERPINB9",0.2739
"SERPINB9",-0.0473
"SERPINB9P1",0
"SERPINC1",0
"SERPIND1",-0.0048
"SERPINE1",0
"SERPINE2",0.2724
"SERPINE3",0
"SERPINF1",-0.0333
"SERPINF2",0
"SERPING1",0
"SERPINH1",0
"SERPINI1",0
"SERPINI2",0
"SERTAD1",-0.4385
"SERTAD2",-0.1011
"SERTAD3",-0.0286
"SERTAD4",0.1284
"SERTM1",0
"SESN1",-0.5777
"SESN1",-0.378
"SESN2",0
"SESN3",-0.4439
"SESTD1",0
"set",0
"SET",0
"SET07",0
"SETBP1",0.499
"SETD1A",-0.2729
"SETD1B",-0.3241
"SETD2",0.1606
"SETD2",0.7352
"SETD3",-0.3486
"SETD4",0
"SETD5",0
"SETD6",0
"SETD7",0.674
"SETD7",-0.2184
"SETD8",-1.1631
"SETD8",-0.3133
"SETD9",0
"SETDB1",-0.4401
"SETDB1",-0.9109
"SETDB2",0
"SETMAR",0
"SETX",-0.1788
"SEZ6",0
"SEZ6L",0
"SEZ6L2",0
"SF1",0.0673
"SF3A1",0
"SF3A2",0
"SF3A3",0
"SF3B1",0
"SF3B2",0
"SF3B3",0
"SF3B4",0
"SF3B5",0
"SF3B6",0
"SFI1",0
"sflt",0
"SFMBT1",-0.0654
"SFMBT2",-0.5157
"SFN",0
"SFPQ",-0.579
"SFR1",0
"SFRP1",0
"SFRP2",0
"SFRP4",0
"SFRP5",0
"SFRS1",0
"SFRS12",1.3308
"SFRS15",-0.2556
"SFRS17A",0
"SFRS2",0
"SFRS2IP",0
"SFRS3",0
"SFRS6",-2.6898
"SFRS6",-5.0688
"SFRS7",0
"SFRS9",0.3371
"SFSWAP",0
"SFT2D1",0
"SFT2D2",0
"SFT2D3",0
"SFTA1P",0
"SFTA2",0
"SFTA3",0
"SFTP1",0
"SFTP3",0
"SFTPA1",0
"SFTPA2",0
"SFTPB",0
"SFTPC",0
"SFTPD",0
"SFXN1",0
"SFXN2",-0.1061
"SFXN3",-0.1028
"SFXN3",-0.2814
"SFXN4",0
"SFXN5",0
"SGCA",0
"SGCB",-0.144
"SGCD",0
"SGCE",0
"SGCG",0
"SGCZ",0
"SGEF",0
"SGF29",0
"SGIP1",-0.3961
"SGIP1",0.146
"SGK",0.8967
"SGK1",0
"SGK2",0.0762
"SGK2",0.0395
"SGK223",0
"SGK3",0.6468
"SGKL",0
"SGLT2",0
"SGMS1",0
"SGMS2",0
"SGO1",0
"SGO2",0
"SGOL1",-0.2166
"SGOL1",-0.3206
"SGOL2",0
"SGP28",0
"SGPL1",-0.1196
"SGPL1",0.2929
"SGPP1",0
"SGPP2",-0.341
"SGPP2",-0.032
"SGRF",0
"SGSH",0.1453
"SGSM1",0
"SGSM2",0
"SGSM3",0
"SGT1",0
"SGTA",0
"SGTB",0
"SGY-1",0
"SH120",0
"SH2B",0
"SH2B1",-0.2891
"SH2B2",0
"SH2B3",-0.1943
"SH2D1A",0
"SH2D1B",0
"SH2D2A",0
"SH2D3A",0.4437
"SH2D3C",-0.4384
"SH2D4A",0.33
"SH2D5",-0.3417
"SH2D5",-0.3761
"SH2D7",0
"SH3BGR",0
"SH3BGRL",0
"SH3BGRL2",0
"SH3BGRL3",0
"SH3BP1",-0.2354
"SH3BP1",-0.2285
"SH3BP2",0
"SH3BP4",-0.6095
"SH3BP5",0
"SH3BP5L",0
"SH3D19",-1.117
"SH3D19",0.1566
"SH3D21",0
"SH3D5",0
"SH3GL1",0
"SH3GL2",0
"SH3GL3",0
"SH3GLB1",0
"SH3GLB2",0
"SH3KBP1",0.8771
"SH3KBP1",0.668
"SH3P12",0
"SH3PXD2A",0
"SH3PXD2B",-0.3717
"SH3PXD2B",-0.4605
"SH3RF1",-0.2161
"SH3RF1",-0.6409
"SH3RF2",0
"SH3RF3",0
"SH3TC1",0
"SH3TC2",0.2472
"SH3TC2",0.1437
"SH3YL1",-0.6042
"SHANK",0
"SHANK1",0
"SHANK3",0
"SHARPIN",0
"SHB",-0.331
"SHB",-0.2717
"SHBG",0
"SHC1",0.4818
"SHC1",-0.6051
"SHC2",0
"SHC3",0
"SHC4",-0.5081
"SHC4",-0.4426
"SHCBP1",-0.1762
"SHCBP1L",0
"SHD",0
"SHE",0
"SHF",-0.0831
"SHF",-0.1611
"SHFM1",0
"SHH",-0.2987
"SHISA2",0
"SHISA3",0
"SHISA4",0
"SHISA5",0
"SHISA6",0
"SHISA7",0
"SHISA9",0
"SHKBP1",0
"SHMT",0
"SHMT1",0
"SHMT2",-0.0333
"SHMT2",0.105
"SHOC2",0
"SHOX",0.2616
"SHOX",-0.035
"SHOX2",-0.1583
"SHPRH",0
"SHQ1",0
"SHROOM1",0.3793
"SHROOM2",0
"SHROOM3",0
"SHROOM4",0
"SHTN1",0
"SI",0
"SIAE",0
"SIAH1",-0.2933
"SIAH2",-0.7822
"SIAH3",0
"SIAHBP1",0.0496
"SIAHBP1",0.0475
"SIAT4A",0
"SIAT8B",0
"SIAT8C",0
"SIAT8D",0
"Sid1669",0
"SID6-306",0
"SIDT1",0
"SIDT2",-0.2698
"SIG11",0
"SIGIRR",-0.8948
"SIGLEC1",0.2559
"SIGLEC1",0.0473
"SIGLEC10",0
"SIGLEC11",0
"SIGLEC12",0
"SIGLEC14",0
"SIGLEC15",0
"SIGLEC5",0
"SIGLEC6",0
"SIGLEC7",0.021
"SIGLEC7",-0.1682
"SIGLEC8",0.2433
"SIGLEC9",0
"SIGLECL1",0
"SIGMAR1",0
"SIK1",0
"SIK2",0
"SIK3",0
"SIKE1",0
"sIL-6R",0
"SIL1",0
"SIM1",-0.6617
"SIM2",0.1863
"SIMC1",0
"SIN3A",-0.7917
"SIN3B",0
"SIP1",0
"SIP1-beta",0
"SIP1-delta",0
"SIP1-gamma",0
"SIPA1",0
"SIPA1L1",0
"SIPA1L2",0
"SIPA1L3",0
"SIRP-b2",0
"SIRP-BETA-1",0
"SIRPA",0
"SIRPB1",-0.1252
"SIRPB1",-0.1817
"SIRPB2",0
"SIRPD",0
"SIRPG",0
"SIRT1",-0.0195
"SIRT2",0.5113
"SIRT3",0.1271
"SIRT3",-0.1135
"SIRT3",1.0243
"SIRT4",0.266
"SIRT5",-0.2295
"SIRT5",0.0369
"SIRT6",-0.1428
"SIRT7",-0.2967
"SIT1",0
"SIVA1",-0.0484
"SIX1",0.1858
"SIX2",-0.0332
"SIX3",-0.3135
"SIX4",0.0045
"SIX5",0.0455
"SIX6",0.0954
"SKA1",0
"SKA2",0
"SKA3",0
"SKAP1",-0.5963
"SKAP2",0.437
"SKB1",0
"SKI",0.7044
"SKI",-0.2032
"SKIDA1",0
"SKIL",-0.1732
"SKIV2L",0
"SKIV2L2",0
"SKP1",0
"SKP1A",0
"SKP2",-0.8642
"SLA",0
"SLA/LP",-0.2316
"SLA/LP",-0.2834
"SLA2",0.1173
"SLAIN1",0
"SLAIN2",0
"SLAMF1",0
"SLAMF6",0
"SLAMF7",0
"SLAMF8",0
"SLAMF9",0
"SLBP",0.5387
"SLC10A1",0
"SLC10A2",0
"SLC10A3",0
"SLC10A4",0.0635
"SLC10A5",0
"SLC10A6",0
"SLC10A7",0.1994
"SLC10A7",0.137
"SLC11A1",-0.2971
"SLC11A1",0.0554
"SLC11A2",0
"SLC12A1",0
"SLC12A2",0
"SLC12A3",0
"SLC12A4",0
"SLC12A5",0
"SLC12A6",-0.1773
"SLC12A7",0
"SLC12A9",0
"SLC13A1",0
"SLC13A2",0
"SLC13A3",0
"SLC13A4",-0.3304
"SLC13A5",0
"SLC14A1",0
"SLC14A2",0
"SLC15A1",0
"SLC15A2",-0.3271
"SLC15A3",0
"SLC15A4",0
"SLC15A5",0
"SLC16A1",0
"SLC16A10",0.2122
"SLC16A11",0
"SLC16A12",0
"SLC16A13",0
"SLC16A14",0
"SLC16A2",0
"SLC16A3",-0.6466
"SLC16A4",-0.9204
"SLC16A5",-1.2212
"SLC16A6",0
"SLC16A7",0
"SLC16A8",0
"SLC16A9",-0.7803
"SLC17A1",0
"SLC17A2",0
"SLC17A3",0
"SLC17A4",0
"SLC17A5",0
"SLC17A6",0
"SLC17A7",-0.9702
"SLC17A8",0
"SLC18A1",0
"SLC18A2",0
"SLC18A3",0
"SLC18B1",0
"SLC19A1",0
"SLC19A2",0
"SLC19A3",0
"SLC1A1",-0.0245
"SLC1A1",-0.0167
"SLC1A2",0
"SLC1A3",-1.1881
"SLC1A3",-0.1171
"SLC1A4",-0.5189
"SLC1A4",-0.2764
"SLC1A5",0
"SLC1A6",0
"SLC1A7",0
"SLC20A1",-0.0457
"SLC20A1",-1.5214
"SLC20A2",-0.8019
"SLC21A11",0
"SLC21A12",0
"SLC21A14",0
"SLC21A3",0
"SLC21A8",0
"SLC22A1",0
"SLC22A10",0
"SLC22A11",-0.5266
"SLC22A12",0
"SLC22A13",0
"SLC22A14",0
"SLC22A15",-0.0481
"SLC22A16",0
"SLC22A17",-0.0628
"SLC22A18",0
"SLC22A18AS",0
"SLC22A2",0
"SLC22A20",0
"SLC22A23",0
"SLC22A24",0
"SLC22A25",0
"SLC22A3",0
"SLC22A4",-0.2775
"SLC22A5",0
"SLC22A6",0
"SLC22A7",0
"SLC22A8",0
"SLC22A9",0
"SLC23A1",0
"SLC23A2",0.0345
"SLC23A3",0
"SLC24A1",0
"SLC24A2",0
"SLC24A3",0.041
"SLC24A3",3e-04
"SLC24A4",0
"SLC24A5",0
"SLC24A6",0.3783
"SLC25A1",-0.2736
"SLC25A10",0
"SLC25A11",0
"SLC25A12",0
"SLC25A13",-2.4541
"SLC25A13",-0.0994
"SLC25A14",0
"SLC25A15",0
"SLC25A16",0.0729
"SLC25A17",0
"SLC25A18",0
"SLC25A19",0
"SLC25A2",0
"SLC25A20",-1.1895
"SLC25A21",0
"SLC25A22",0
"SLC25A23",-0.8632
"SLC25A23",-0.4788
"SLC25A24",0
"SLC25A25",-0.183
"SLC25A25",-0.3429
"SLC25A26",0
"SLC25A27",0
"SLC25A28",0
"SLC25A29",0
"SLC25A3",0
"SLC25A30",0
"SLC25A31",0
"SLC25A32",0
"SLC25A33",0
"SLC25A34",0
"SLC25A35",0
"SLC25A36",0
"SLC25A37",-0.4195
"SLC25A37",-0.128
"SLC25A38",-1.1418
"SLC25A39",0
"SLC25A4",-0.4723
"SLC25A40",-0.08
"SLC25A40",0.0989
"SLC25A40",0.0804
"SLC25A41",0.1529
"SLC25A42",0
"SLC25A43",0
"SLC25A44",0
"SLC25A45",0
"SLC25A46",0
"SLC25A47",0
"SLC25A5",0
"SLC25A5-AS1",0
"SLC25A51",0
"SLC25A52",0
"SLC25A53",0
"SLC25A5P1",0
"SLC25A6",0.0315
"SLC26A1",0
"SLC26A10",-0.2333
"SLC26A10",-0.1656
"SLC26A11",0
"SLC26A2",-0.2599
"SLC26A3",0
"SLC26A4",0
"SLC26A5",0
"SLC26A6",0
"SLC26A7",0
"SLC26A8",0
"SLC26A9",0
"SLC27A1",0
"SLC27A2",0
"SLC27A3",-0.4067
"SLC27A4",0
"SLC27A5",0
"SLC27A6",0
"SLC28A1",0
"SLC28A2",0
"SLC28A3",0
"SLC29A1",0
"SLC29A2",0
"SLC29A3",0
"SLC29A4",0
"SLC2A1",-0.1523
"SLC2A10",0
"SLC2A11",0
