"Gene","STAT1"
"GLIS1",-0.062827867
"GLIS2",3.063984784
"GLIS3",0.319856388
"GLRA3",0.387422812
"GLRX",0.042030556
"GLRX2",-0.178394189
"GLS",-4.841879205
"GLT25D2",-0.089862616
"GLTP",0.223684134
"GLTSCR2",-2.848769443
"GLUL",1.427307807
"GM632",-1.309302063
"GMCL1",0.528186033
"GMCL1L",0.781525556
"GMDS",0.1126937
"GMEB1",0.603753528
"GMEB2",0.437461228
"GMNN",-0.103908339
"GMPPB",-0.984232249
"GMPR",0.26098635
"GMPR2",-0.329934215
"GNA11",0.063347446
"GNA13",0.006409878
"GNA15",-0.828300374
"GNAL",0.357785712
"GNAO1",0.109494702
"GNAZ",1.602443699
"GNB2L1",-0.012731808
"GNB5",0.235483332
"GNG11",0.303360858
"GNG2",0.091572948
"GNPAT",-0.041595204
"GNPDA1",-0.248958765
"GNRH2",0.03733822
"GNRHR2",-0.166758634
"GNS",0.540698776
"GOLGA8A",-0.65750121
"GOLGB1",-0.533282789
"GOLPH2",0.241514935
"GOLPH3",2.021512245
"GOLPH3L",5.072630353
"GOLPH4",0.355249859
"GOLT1A",0.112679004
"GOLT1B",0.062262543
"GON4L",-1.062439147
"GORASP1",0.03290347
"GORASP2",0.048652478
"GOT2",0.083973946
"GPATCH2",0.081732468
"GPBP1",-0.162543649
"GPBP1L1",-1.887250653
"GPC1",-0.216287795
"GPC2",-0.084454486
"GPC4",-0.24476885
"GPC5",0.310877399
"GPD1L",-0.160756485
"GPD2",-0.181394908
"GPHN",-0.057040047
"GPM6B",0.526556285
"GPNMB",-0.137367471
"GPR109A",0.070831485
"GPR109B",4.957112579
"GPR110",-0.274757599
"GPR125",0.264768189
"GPR137C",0.463341787
"GPR153",-0.675349528
"GPR155",-0.390417224
"GPR157",0.244367063
"GPR161",0.393768496
"GPR18",0.279679941
"GPR180",-0.194740772
"GPR25",0.154976941
"GPR37",-0.123144188
"GPR44",0.872748755
"GPR50",0.232468709
"GPR64",0.032516556
"GPR65",0.016663776
"GPR88",0.80697859
"GPRC5A",0.267038076
"GPRC5B",-0.113837337
"GPS2",0.206133974
"GPSM1",-1.228330375
"GPT2",0.237417524
"GPX3",1.264955943
"GPX4",0.064684511
"GRAMD1B",0.752634729
"GRAMD2",-0.079830458
"GRAMD3",-0.601370325
"GRB10",-0.151955991
"GRB2",1.429009802
"GRHL1",-0.785792934
"GRHL3",-0.575219756
"GRHPR",0.386201474
"GRIA4",0.3462358
"GRIN1",5.367308214
"GRIN2C",0.18012289
"GRIN3B",0.568012748
"GRINL1A",0.182192559
"GRK1",0.251363063
"GRK5",0.005113767
"GRLF1",0.186344044
"GRM5",0.227092666
"GRM8",-0.293892731
"GRPEL2",1.016039527
"GRTP1",-0.363848671
"GSC",0.681543284
"GSCL",0.095210937
"GSG2",0.165700216
"GSH1",0.52327281
"GSH2",0.432937506
"GSK3B",0.632043521
"GSN",0.311121734
"GSR",-0.834874083
"GSTA4",-0.647201477
"GSTCD",-0.01226479
"GSTM3",1.107477581
"GSTO1",-0.129662238
"GSTZ1",1.906707889
"GTDC1",-0.372300987
"GTF2A1",0.685442668
"GTF2A2",0.321884393
"GTF2B",0.632060816
"GTF2E1",2.324343512
"GTF2E2",0.687613896
"GTF2F1",-0.243843865
"GTF2F2",0.492540533
"GTF2H1",-0.610146329
"GTF2H3",-0.017309521
"GTF2H4",0.154620715
"GTF2H5",-0.120716537
"GTF2I",0.53099978
"GTF2IRD1",-0.749232379
"GTF2IRD2",0.361920312
"GTPBP1",-2.071245709
"GTPBP3",1.569323249
"GTPBP4",0.151355816
"GTPBP6",0.035277111
"GTSE1",-0.271784987
"GUCY1A3",-0.171293575
"GUK1",-0.119317662
"GUP1",0.473252873
"GUSBL1",0.597166963
"GUSBP1",0.253699718
"GYG1",0.626851881
"GYG2",0.158561599
"GYLTL1B",-3.806840331
"GZF1",0.115337656
"H19",0.375939148
"H1F0",0.513082245
"H1FX",0.970381833
"H2-ALPHA",1.327054012
"H2AFX",-0.373001119
"H2AFY",-0.180206031
"H2AFY2",-0.365590369
"H6PD",-0.596326263
"HAAO",-0.33914047
"HAB1",0.288714078
"HABP4",-0.067018357
"HACE1",-0.112278852
"HADHA",0.04004393
"HAND1",-0.30547634
"HAND2",0.204826393
"HAP1",0.343882787
"HAPLN2",0.280456576
"HAPLN4",0.469428993
"HAS2",0.075276866
"HAS3",-4.962384381
"HAT1",-0.085566551
"HAX1",-0.009737712
"HBEGF",0.225889376
"HBP1",0.243687677
"HCFC1",-0.339453542
"HCFC2",0.208149423
"HCG12",-1.16286731
"HCG27",0.466823788
"HCG3",0.535488269
"HCLS1",-0.047102879
"HCST",0.798986759
"HDAC1",0.095958748
"HDAC10",0.25444869
"HDAC11",0.21619718
"HDAC2",0.120880421
"HDAC3",-0.190497628
"HDAC4",-0.325108973
"HDAC5",-0.636662476
"HDAC6",-0.805972142
"HDAC7A",2.703935223
"HDAC8",-0.090538567
"HDAC9",-0.147550193
"HDGF",0.181272805
"HEATR3",0.494643519
"HEATR5A",-0.469808936
"HEBP2",-0.112528761
"HECA",0.061700813
"HEG1",0.456850204
"HELLS",-0.283231641
"HEMK1",0.199721671
"HEPH",-1.002892509
"HERC3",0.249469234
"HERPUD1",-0.028636112
"HERPUD2",-0.043718501
"HES1",-0.207694498
"HES2",-0.719895656
"HES4",-0.443348772
"HES5",-0.111302087
"HES6",0.555808193
"HESX1",0.341718442
"HEXIM1",-0.116983629
"HEXIM2",-5.206852491
"HEY1",0.2709419
"HEY2",1.760662987
"HEYL",-0.065596322
"HFE",0.22346769
"HGS",-0.984798504
"HGSNAT",-1.071605272
"HHEX",0.322670751
"HIAT1",-0.247329236
"HIBCH",0.432465801
"HIC1",0.284215733
"HIC2",0.8526685
"HIF1A",1.209800075
"HIF1AN",-0.144410998
"HIF3A",0.619079139
"HIGD2A",-0.623662723
"HILS1",1.212631182
"HINT1",-0.059443761
"HIP1",0.343135699
"HIP2",-1.446913825
"HIPK1",-0.470142488
"HIPK2",3.263621763
"HIRA",-0.180436926
"HISPPD1",-0.572943151
"HIST1H1A",-0.704605781
"HIST1H1B",0.656939825
"HIST1H1C",-0.195270618
"HIST1H1D",-1.221263563
"HIST1H1E",7.57997162
"HIST1H2AB",0.379455671
"HIST1H2AH",-0.413526357
"HIST1H2AM",0.799567429
"HIST1H2BB",0.22637753
"HIST1H2BE",0.028934939
"HIST1H2BG",0.214095816
"HIST1H2BM",-0.663287214
"HIST1H3A",-0.031499527
"HIST1H3B",0.1049949
"HIST1H3D",0.242134082
"HIST1H3E",-0.048146932
"HIST1H4A",0.304582594
"HIST1H4B",-0.248984338
"HIST1H4D",-0.708687822
"HIST1H4H",0.22438675
"HIST1H4L",-0.206813464
"HIST2H2AA4",1.56546712
"HIST2H2AB",0.650503294
"HIST2H2BE",0.259176445
"HIST3H2A",0.049551342
"HIVEP1",-0.436688601
"HIVEP2",0.047881545
"HIVEP3",0.181130369
"HK1",0.182072061
"HK2",0.471378673
"HKR1",0.156131274
"HLA-DMB",1.053046349
"HLA-DQA1",0.217172808
"HLA-DQA2",0.486218367
"HLCS",0.47843512
"HLF",0.43468077
"HLTF",-0.136185554
"HLX1",1.337041164
"HLXB9",0.100138475
"HMBOX1",0.522740278
"HMG20A",-0.642527489
"HMG20B",-0.687692538
"HMG2L1",-0.555063641
"HMGA1",-0.143415425
"HMGA2",-2.080340653
"HMGB1",-0.158794079
"HMGB2",0.270609461
"HMGCL",-5.297719699
"HMGCR",0.190586702
"HMGCS1",-0.092342076
"HMGN2",0.117518289
"HMGN4",-1.18267979
"HMHB1",1.077057819
"HMOX1",-1.031251563
"HMX1",0.308134585
"HMX2",0.022660722
"HN1L",-0.312904626
"HNF4A",0.31085769
"HNF4G",-0.096714862
"HNMT",0.221721764
"HNRPA1",-0.065667381
"HNRPAB",1.382882861
"HNRPD",-1.267608388
"HNRPDL",-0.531123205
"HNRPH2",0.265210294
"HNRPUL1",0.021162398
"HNT",0.267613148
"HOOK1",0.445218682
"HOP",3.112284082
"HOXA1",-0.162835897
"HOXA10",0.569656464
"HOXA11",0.084277854
"HOXA13",0.22570191
"HOXA2",0.17259818
"HOXA3",0.04397744
"HOXA4",0.135424756
"HOXA5",0.301683733
"HOXA6",0.266796777
"HOXA7",-1.693213926
"HOXA9",0.155119967
"HOXB1",0.228694429
"HOXB13",-0.131167114
"HOXB2",0.408502474
"HOXB3",0.347606645
"HOXB4",0.165283904
"HOXB5",0.192394288
"HOXB6",0.516955699
"HOXB7",0.826591113
"HOXB8",0.559002067
"HOXB9",0.408421036
"HOXC10",0.251972059
"HOXC11",-0.027416684
"HOXC12",0.164815975
"HOXC13",-0.264731035
"HOXC4",0.47986659
"HOXC5",-0.075479634
"HOXC6",0.493099654
"HOXC8",-0.101077086
"HOXC9",1.056920521
"HOXD1",0.165012084
"HOXD10",0.687728725
"HOXD11",0.982651694
"HOXD12",0.9987746
"HOXD13",-0.420085984
"HOXD3",-0.279095082
"HOXD4",0.452654167
"HOXD8",0.147288853
"HOXD9",0.26534523
"HPCA",0.254821305
"HPGD",0.016566811
"HPRT1",-0.300719842
"HPS4",-2.143064378
"HPSE",0.018064165
"HPX",0.436437384
"HR",3.96825574
"HRH1",0.853767435
"HRSP12",0.719621977
"HS1BP3",0.311360595
"HS3ST1",-0.475985126
"HS3ST2",-0.004245249
"HS3ST3B1",-0.629846793
"HS3ST4",0.442703068
"HSBP1",0.373496156
"HSD17B1",-0.706971205
"HSD17B2",0.186865933
"HSD17B4",1.03628067
"HSD17B6",-0.255917909
"HSD17B8",3.148140548
"HSF1",-0.331911748
"HSF2",0.114423323
"HSF4",0.11537614
"HSF5",0.350301434
"HSFX1",0.1599818
"HSP90B1",-0.560420905
"HSPA12A",-0.503844614
"HSPA2",-3.415784011
"HSPA4L",-1.43589605
"HSPA5",-0.610792212
"HSPA8",-0.023125928
"HSPA9",0.240686148
"HSPB1",0.206833137
"HSPB2",0.01019025
"HSPB8",-0.258879187
"HSPBAP1",0.45794991
"HSPC105",0.103028426
"HSPC159",0.550873776
"HSPC171",-0.358898414
"HSPH1",-0.122197709
"HSU79275",0.254921389
"HSZFP36",0.261198591
"HTATIP",1.131423665
"HTATIP2",0.40281743
"HTATSF1",0.010157726
"HTR1A",0.562596681
"HTR1B",0.119903632
"HTR1D",-0.495370544
"HTR2C",0.360767229
"HTR7",-1.110200732
"HTRA1",-0.539160089
"HTRA3",0.66779986
"HUS1",-0.041499803
"HYAL1",-0.047314128
"HYI",0.226114008
"HYOU1",0.185573526
"IBRDC2",-1.518952542
"IBRDC3",0.256028472
"ICAM1",0.09192136
"ICAM5",0.382240885
"ICK",0.421632697
"ID1",0.053695439
"ID2",-0.170068005
"ID3",4.30785161
"ID4",0.716660356
"IDE",-0.778466332
"IDH2",-0.146190588
"IDH3A",-1.100131276
"IDH3B",0.011429901
"IDI1",0.099781759
"IDUA",0.398483434
"IER2",-0.149068511
"IER3",0.048891308
"IFI16",-0.048060218
"IFI30",-0.342059751
"IFIT1",-0.883768742
"IFIT2",0.884843828
"IFITM1",-0.715767204
"IFITM2",-0.395851672
"IFNAR2",0.141122342
"IFNB1",0.253525644
"IFNG",0.668887756
"IFNGR2",-2.597309416
"IFNK",0.524115765
"IFRD1",-1.669544568
"IFRD2",0.084765482
"IFT20",-0.10036142
"IFT57",0.611745202
"IFT80",-0.086959637
"IFT81",-0.019302471
"IFT88",-0.250317564
"IGBP1",-0.468450761
"IGF1",0.554503816
"IGF1R",0.361063305
"IGF2",0.196434637
"IGF2BP2",0.307093847
"IGF2BP3",-0.533973263
"IGFBP2",0.005153369
"IGFBP3",1.107408671
"IGFBP4",0.305590881
"IGFBP5",-0.247507157
"IGFBPL1",0.183724822
"IGFL2",3.985374363
"IGHD",0.386289208
"IGHMBP2",-0.015902576
"IGSF1",0.696067526
"IGSF22",0.232059209
"IGSF4",0.485945456
"IGSF4C",0.626692631
"IHPK1",0.070836978
"IK",0.103889463
"IKBKAP",0.102806745
"IKBKB",-0.092188864
"IKBKE",0.333008183
"IKBKG",-0.077443376
"IKZF1",0.313564038
"IKZF2",-0.733204952
"IKZF3",0.052042032
"IKZF4",0.157035415
"IKZF5",-0.029665416
"IL10",-0.056799038
"IL11",0.511466941
"IL12B",0.799910194
"IL12RB1",0.288264837
"IL16",0.04542324
"IL17A",-0.414848464
"IL17F",0.174367292
"IL17RB",0.090516245
"IL17RC",0.190447188
"IL17RD",0.399589
"IL1B",0.833107613
"IL1F5",0.067159607
"IL1F7",0.435500802
"IL1F9",-1.595962591
"IL1R1",-0.218598722
"IL1R2",-1.106375945
"IL1RAP",0.044376169
"IL1RAPL1",0.856931701
"IL1RL1",0.348750788
"IL1RN",-0.340278426
"IL2",0.273250169
"IL20",0.047639632
"IL20RA",-0.162163737
"IL20RB",-0.100324616
"IL22",0.659838032
"IL24",-0.431029443
"IL25",0.172250816
"IL29",0.497307296
"IL31RA",0.019395836
"IL32",0.431188777
"IL33",-0.8575623
"IL4",0.939747777
"IL4I1",0.025485284
"IL5",1.503589348
"IL5RA",0.4049833
"IL6",-1.619512821
"IL6R",0.246989611
"IL7R",0.303086797
"IL8",-2.291450043
"IL8RA",0.122224634
"ILF2",0.157859792
"ILF3",-0.072233001
"IMPA2",-0.09075022
"IMPACT",0.822678997
"IMPDH1",-0.277702173
"IMPDH2",0.118546985
"INA",-0.753034106
"INADL",0.238568397
"INCA",-0.037582289
"ING1",-0.469245443
"ING2",0.048042195
"ING3",-0.136452219
"ING4",-0.098603789
"ING5",0.313043338
"INHBA",0.438227139
"INOC1",0.064744372
"INPP4B",5.961002581
"INPP5F",-0.610233463
"INS",0.254624265
"INSIG1",-0.310880384
"INSIG2",-0.148219739
"INSL5",0.499938554
"INSM1",-0.222421689
"INSM2",0.408269456
"INSR",0.203829721
"INTS6",-0.489933141
"INTS8",-0.713910924
"INTU",-0.141889254
"IPMK",0.402119256
"IPO13",0.463484701
"IPO7",3.776313564
"IPO9",0.335221423
"IPP",-0.021816227
"IPPK",-0.67302843
"IQCK",-0.538380553
"IQGAP3",0.273450651
"IQSEC1",0.013870107
"IQSEC3",0.534456175
"IQWD1",-1.391131376
"IRAK1",-0.246038639
"IRAK1BP1",0.279886892
"IRAK2",0.106176376
"IRAK3",0.085418079
"IRAK4",-0.032186242
"IRF1",0.116973575
"IRF2",-0.03802265
"IRF2BP1",0.305610984
"IRF2BP2",0.086568285
"IRF3",0.360113168
"IRF4",0.380421738
"IRF5",0.215222623
"IRF6",0.020258402
"IRF7",-1.205424923
"IRF8",0.503961015
"IRGC",0.518374835
"IRS1",-2.2330537
"IRS2",-0.095113974
"IRX1",0.412331167
"IRX2",0.735774661
"IRX3",-1.806251481
"IRX4",-0.06399992
"IRX5",-0.09902633
"IRX6",-0.055532732
"ISGF3G",0.456199603
"ISL1",0.06477348
"ISL2",0.436658586
"ISOC1",-0.255948866
"ISX",0.748345881
"ISYNA1",0.251666337
"ITFG2",0.053589037
"ITGA6",-0.154530666
"ITGB1BP3",0.544478419
"ITGB3BP",1.211341263
"ITGB6",-0.098854149
"ITGB7",-1.04707083
"ITGB8",0.207402799
"ITGBL1",-0.302991374
"ITIH2",1.307036577
"ITIH4",-0.100706791
"ITIH5L",0.236163111
"ITM2A",0.749819722
"ITM2B",0.285414995
"ITPKA",0.392655621
"ITPKB",-0.028789914
"ITPKC",0.268423685
"ITPR3",-0.327892717
"ITSN1",0.271795475
"IVL",0.182485519
"IVNS1ABP",-1.681341199
"IXL",0.347164835
"JAG1",0.722942745
"JAK1",-0.374779465
"JAK2",0.07352647
"JARID1A",0.484692194
"JARID1B",0.768313346
"JARID1C",0.306555144
"JARID1D",-0.371399802
"JARID2",0.581782193
"JAZF1",-0.076254756
"JDP2",-0.117759538
"JMJD1A",-0.222331821
"JMJD1B",-0.82438387
"JMJD1C",0.193401181
"JMJD2A",0.250219041
"JMJD2C",-0.543916674
"JMJD2D",0.098149935
"JMJD3",-0.031415161
"JMY",0.097429758
"JOSD1",0.005668768
"JOSD3",0.504626255
"JPH1",0.201593138
"JPH2",0.107514687
"JRK",-0.206993577
"JRKL",-0.465405163
"JUN",-0.600810566
"JUP",-0.004224046
"KAL1",0.067586279
"KATNAL1",-0.123197328
"KAZALD1",0.562760228
"KBTBD10",0.391948399
"KBTBD11",0.448425299
"KBTBD4",0.28304694
"KCMF1",0.030060202
"KCNA1",0.893178703
"KCNAB2",0.607560229
"KCNB1",0.793156587
"KCND1",0.567052806
"KCNG2",0.062470264
"KCNH1",-0.169691767
"KCNH2",0.23876096
"KCNH3",0.017180777
"KCNH4",0.538196738
"KCNH5",1.246786333
"KCNH6",0.748827826
"KCNH7",0.182269164
"KCNH8",0.226964351
"KCNIP3",3.102639232
"KCNJ15",-1.941736594
"KCNK1",-1.365190011
"KCNK15",0.10349512
"KCNK7",0.05952947
"KCNMA1",0.092917406
"KCNMB3",0.323715504
"KCNMB4",-0.097545251
"KCNN1",0.409362584
"KCNN4",1.414686361
"KCNQ3",0.024441532
"KCNQ5",0.48317502
"KCNRG",0.110697913
"KCNS3",0.161220944
"KCNT1",0.186687584
"KCNV2",0.847853895
"KCTD1",-0.405345791
"KCTD10",-0.94891022
"KCTD12",0.261702202
"KCTD14",0.136542127
"KCTD15",0.17952874
"KCTD17",0.154505748
"KCTD5",-2.064453958
"KDELC1",-0.027255441
"KDELC2",0.154433589
"KDELR3",-0.489802873
"KEAP1",-0.150805367
"KGFLP1",-0.24373713
"KHDRBS1",0.129408005
"KHDRBS2",0.182609892
"KHDRBS3",-0.062872167
"KHSRP",0.200506205
"KIAA0020",0.019257221
"KIAA0100",0.162650182
"KIAA0101",-0.051231559
"KIAA0125",0.353657025
"KIAA0141",1.239527188
"KIAA0143",0.45014219
"KIAA0146",-0.567294236
"KIAA0182",0.094396426
"KIAA0232",1.095160607
"KIAA0241",0.176895287
"KIAA0265",0.194491786
"KIAA0274",0.040031449
"KIAA0284",-0.015401751
"KIAA0310",-3.928922136
"KIAA0355",-0.306823946
"KIAA0404",0.443922792
"KIAA0430",-1.849165691
"KIAA0494",-0.700045915
"KIAA0515",0.102598404
"KIAA0556",0.161865823
"KIAA0586",0.896616299
"KIAA0692",-0.519662788
"KIAA0738",0.294154891
"KIAA0746",-1.241437829
"KIAA0776",1.145572705
"KIAA0802",0.579455706
"KIAA0828",1.267135069
"KIAA0841",0.155419792
"KIAA0907",-0.571051546
"KIAA1005",0.017736056
"KIAA1147",-0.404845516
"KIAA1155",-0.033204057
"KIAA1199",0.239388595
"KIAA1305",0.673760797
"KIAA1324",0.433690333
"KIAA1333",-0.630607332
"KIAA1370",-0.097379188
"KIAA1394",0.443025747
"KIAA1411",-0.183528913
"KIAA1414",-0.236100751
"KIAA1443",0.413901323
"KIAA1450",-0.113561888
"KIAA1462",0.295723854
"KIAA1467",0.209945077
"KIAA1468",-0.634261613
"KIAA1505",0.157014203
"KIAA1522",-0.021230596
"KIAA1524",0.105713221
"KIAA1529",0.225072612
"KIAA1546",0.019542776
"KIAA1609",0.081516128
"KIAA1618",1.646335322
"KIAA1622",-0.209152695
"KIAA1632",-0.25831679
"KIAA1655",0.631144547
"KIAA1666",0.399641922
"KIAA1688",0.644436382
"KIAA1706",0.146234199
"KIAA1713",0.50062359
"KIAA1718",-0.340931503
"KIAA1727",-0.347262793
"KIAA1729",-0.639659739
"KIAA1731",0.06935239
"KIAA1751",0.314495802
"KIAA1754L",0.538592693
"KIAA1772",0.855015272
"KIAA1794",0.475809985
"KIAA1822",-0.094507644
"KIAA1841",-0.023081712
"KIAA1856",0.048921929
"KIAA1881",1.142959765
"KIAA1913",0.218565013
"KIAA1914",-0.278054177
"KIAA1920",0.567213997
"KIAA1946",0.025134667
"KIAA1949",-0.866063283
"KIAA2013",0.047260677
"KIAA2018",-0.170387329
"KIF1A",0.07034854
"KIF20A",-1.223373531
"KIF23",0.440466703
"KIF24",0.248815481
"KIF26A",0.366869674
"KIF27",0.688197184
"KIF5A",-0.262538211
"KIF5B",-0.721685589
"KIFAP3",0.225674725
"KIFC3",1.336944191
"KIR2DL4",0.259289875
"KIR3DL1",0.49958063
"KIRREL",0.104461884
"KIRREL2",0.322129965
"KISS1",-0.278200536
"KISS1R",-2.67306363
"KITLG",-0.127208186
"KL",0.51051482
"KLF1",0.896699378
"KLF10",3.117470226
"KLF11",-0.087323735
"KLF12",-0.216965292
"KLF13",0.109032531
"KLF14",0.05167324
"KLF15",0.401997263
"KLF16",-0.556107856
"KLF17",1.158563163
"KLF2",0.762071272
"KLF3",0.08804106
"KLF4",-2.022124615
"KLF5",0.980583107
"KLF6",-0.091545758
"KLF7",-0.150538156
"KLF8",-0.319690045
"KLF9",-0.313778776
"KLHDC1",0.144449268
"KLHDC2",-0.222219884
"KLHDC3",0.2586507
"KLHDC5",0.14316438
"KLHDC8B",-0.541555036
"KLHL11",0.299944751
"KLHL12",0.122768966
"KLHL13",-0.203550905
"KLHL14",0.55432647
"KLHL15",0.406502857
"KLHL20",0.312172989
"KLHL21",-0.476367796
"KLHL24",0.112597253
"KLHL4",0.010759726
"KLHL7",-3.889724068
"KLHL8",-0.02372372
"KLHL9",0.504953334
"KLK10",0.049913739
"KLK11",0.76988829
"KLK15",0.946543633
"KLK4",0.139041638
"KLK5",0.106330071
"KLK7",0.167273113
"KLK8",-0.008891181
"KMO",0.858887883
"KNS2",-0.125522295
"KNTC1",-0.124915572
"KPNA2",0.046544293
"KPNA3",0.059155257
"KPNB1",-0.105521082
"KRAS",0.747667635
"KRCC1",0.369638267
"KRR1",-0.29321695
"KRT1",1.364170459
"KRT10",0.411757422
"KRT12",0.1820327
"KRT13",0.024043751
"KRT14",-0.018015153
"KRT15",-0.354181965
"KRT16",0.169462676
"KRT17",0.045710361
"KRT18",-0.053623186
"KRT19",-0.187085368
"KRT2",-0.063360571
"KRT20",-0.212382433
"KRT23",-1.314175168
"KRT24",0.175702121
"KRT25",0.833572127
"KRT26",0.365028907
"KRT27",-0.027530293
"KRT28",0.32951329
"KRT3",1.812271125
"KRT31",-0.230481376
"KRT32",-0.34012047
"KRT33A",-0.061694562
"KRT33B",0.145360192
"KRT34",0.053646373
"KRT35",-0.278436187
"KRT36",0.680834342
"KRT37",0.350675655
"KRT38",0.099902534
"KRT4",0.046301904
"KRT40",0.565039322
"KRT5",0.013240847
"KRT6B",0.193604245
"KRT6C",0.010657359
"KRT6E",0.075238233
"KRT6L",0.176590922
"KRT7",0.011690641
"KRT71",0.156711121
"KRT72",0.267134917
"KRT73",-0.306982132
"KRT74",0.348886421
"KRT75",0.127139997
"KRT76",-0.088560768
"KRT77",0.770958043
"KRT78",0.050588644
"KRT8",0.377990615
"KRT80",0.310889886
"KRT81",-0.374408193
"KRT82",-0.029924928
"KRT83",-0.031033168
"KRT85",-1.156222578
"KRT86",0.283230438
"KRT9",-0.553926499
"KRTAP1-1",0.08964251
"KRTAP1-3",-0.069736985
"KRTAP1-5",-0.079304075
"KRTAP10-10",2.169658315
"KRTAP11-1",-0.695049251
"KRTAP12-1",0.425444783
"KRTAP12-2",0.499328939
"KRTAP13-1",0.262855127
"KRTAP13-2",-0.149448023
"KRTAP13-3",-0.159205218
"KRTAP13-4",-0.380034922
"KRTAP15-1",0.328244019
"KRTAP17-1",0.289109158
"KRTAP19-1",-0.451158072
"KRTAP2-1",-1.192749149
"KRTAP2-4",-0.047475968
"KRTAP3-1",-0.322032371
"KRTAP3-2",0.122428789
"KRTAP3-3",0.458868201
"KRTAP4-10",0.383913532
"KRTAP4-12",0.317667636
"KRTAP4-14",-0.808019718
"KRTAP4-2",0.435908734
"KRTAP4-3",-2.35e-05
"KRTAP4-4",0.265492078
"KRTAP4-5",0.413923023
"KRTAP4-7",0.260293243
"KRTAP5-9",2.763502972
"KRTAP6-3",0.085299075
"KRTAP7-1",0.343916928
"KRTAP8-1",0.226340598
"KRTAP9-2",-0.485405948
"KRTAP9-3",0.042148099
"KRTAP9-4",0.000988061
"KTN1",-0.231200851
"KY",0.258308618
"L3MBTL2",-0.101585756
"L3MBTL3",0.207779916
"L3MBTL4",-0.009939847
"LAIR1",0.618966022
"LAMA2",0.177891895
"LAMA3",0.360345822
"LAMA4",0.523324159
"LAMB3",-0.232189336
"LAMP1",-0.063558757
"LAMP2",0.700122367
"LANCL1",-0.01670583
"LAPTM4A",0.016362609
"LAPTM4B",0.107612654
"LAPTM5",0.362760545
"LAS1L",-0.071997647
"LASS2",0.016345299
"LASS3",-0.420676846
"LASS4",-0.301844945
"LASS5",-0.265318478
"LASS6",0.18136194
"LAT2",0.184395525
"LATS2",0.611016408
"LAYN",0.299344715
"LBH",4.120447577
"LBR",-0.035010699
"LBX1",-0.358770489
"LBX2",-0.482077531
"LCE1A",0.021687246
"LCE1B",0.007027002
"LCE1C",-0.244498062
"LCE1D",-0.318935743
"LCE1E",0.645211922
"LCE1F",0.133032954
"LCE2A",0.726742978
"LCE2B",0.585068359
"LCE2C",0.463222623
"LCE2D",2.241652844
"LCE3A",0.236771067
"LCE3B",-0.021281404
"LCE3C",0.085956944
"LCE3D",1.133502083
"LCE3E",-0.130986585
"LCE4A",0.007424908
"LCE5A",-0.498282505
"LCMT1",-0.159800525
"LCMT2",-0.23997703
"LCOR",-0.184217862
"LCORL",0.202494943
"LCP1",-0.49161556
"LDB1",0.215217071
"LDHA",0.023074807
"LDHC",0.223258828
"LDLR",-3.028168898
"LEF1",0.94489717
"LELP1",0.930324903
"LEO1",0.578112392
"LGALS1",-0.407741847
"LGALS7",0.012985197
"LGALS9",0.777010404
"LGI2",0.661032015
"LGMN",-0.120896916
"LGR4",1.119275761
"LGTN",1.553947251
"LHFPL2",0.98360646
"LHPP",-1.229299
"LHX1",1.72582537
"LHX2",0.091442471
"LHX3",0.451923961
"LHX4",0.842747923
"LHX5",0.722066687
"LHX6",0.475652
"LHX9",0.344493
"LIF",0.116077336
"LILRB4",0.347550389
"LIMD1",0.427076087
"LIMS1",-0.63853784
"LIMS3",0.086179123
"LIN28B",0.640496155
"LIPA",-0.084911691
"LIPG",2.23342979
"LIPH",0.494566942
"LITAF",-1.110534169
"LIX1L",0.060281581
"LLGL2",-0.580568653
"LMAN2",0.195638053
"LMAN2L",-1.033524633
"LMBR1",-0.275439671
"LMCD1",0.197572789
"LMO2",0.45994152
"LMO3",0.276662754
"LMO4",0.962499665
"LMO6",0.25211232
"LMO7",-0.354775161
"LMX1A",0.064957703
"LMX1B",0.343204712
"LNX2",0.049527627
"LOC123688",0.096071068
"LOC124976",-0.29763667
"LOC128977",-0.007199994
"LOC144233",0.240088002
"LOC146909",0.205347716
"LOC147804",-0.274222542
"LOC150223",0.068703374
"LOC152485",0.050145776
"LOC152719",0.822219462
"LOC153222",0.292593545
"LOC153346",-0.460883198
"LOC161635",-1.100043887
"LOC163233",0.410466835
"LOC200312",-0.201107381
"LOC202181",0.165580176
"LOC204010",0.06330347
"LOC253981",-0.091410149
"LOC283152",0.261902729
"LOC283537",0.060305986
"LOC283666",0.717028678
"LOC284371",-0.090534628
"LOC285016",0.254599507
"LOC285074",1.131904853
"LOC285813",0.741422465
"LOC338328",0.173528238
"LOC339229",-0.102836408
"LOC339344",0.380325613
"LOC342900",0.455923912
"LOC344167",0.117926128
"LOC375449",1.535949158
"LOC401233",-0.039565397
"LOC404266",0.335432974
"LOC440104",0.123101318
"LOC441383",0.105640697
"LOC442319",-0.062513135
"LOC51152",0.173881812
"LOC54103",0.052132284
"LOC541473",-0.024434213
"LOC554202",-0.099140257
"LOC55565",-0.120567955
"LOC55908",0.538451387
"LOC56757",0.204081581
"LOC57228",-1.956038254
"LOC643233",0.484933316
"LOC643641",0.340823115
"LOC644165",1.087777839
"LOC644538",-0.12299727
