"Gene","GABP1"
"SIRT1",0.2998
"SIRT2",-1.5223
"SIRT3",0.4726
"SIRT3",-0.26
"SIRT3",-3.0257
"SIRT4",0.2635
"SIRT5",-0.4776
"SIRT5",1.6616
"SIRT6",-0.2756
"SIRT7",0.7359
"SIT1",0
"SIVA1",-0.0253
"SIX1",0.0548
"SIX2",-0.0279
"SIX3",-0.2138
"SIX4",-0.1084
"SIX5",0.0662
"SIX6",-0.0428
"SKA1",0
"SKA2",0
"SKA3",0
"SKAP1",-0.7326
"SKAP2",0.2027
"SKB1",0
"SKI",0.2662
"SKI",0.7208
"SKIDA1",0
"SKIL",0.084
"SKIV2L",0
"SKIV2L2",0
"SKP1",0
"SKP1A",0
"SKP2",-1.215
"SLA",0
"SLA/LP",0.011
"SLA/LP",-0.1259
"SLA2",-0.0188
"SLAIN1",0
"SLAIN2",0
"SLAMF1",0
"SLAMF6",0
"SLAMF7",0
"SLAMF8",0
"SLAMF9",0
"SLBP",0.5957
"SLC10A1",0
"SLC10A2",0
"SLC10A3",0
"SLC10A4",-0.0677
"SLC10A5",0
"SLC10A6",0
"SLC10A7",0.021
"SLC10A7",0.0071
"SLC11A1",-0.2371
"SLC11A1",0.0701
"SLC11A2",0
"SLC12A1",0
"SLC12A2",0
"SLC12A3",0
"SLC12A4",0
"SLC12A5",0
"SLC12A6",-0.2769
"SLC12A7",0
"SLC12A9",0
"SLC13A1",0
"SLC13A2",0
"SLC13A3",0
"SLC13A4",-0.4226
"SLC13A5",0
"SLC14A1",0
"SLC14A2",0
"SLC15A1",0
"SLC15A2",-0.0524
"SLC15A3",0
"SLC15A4",0
"SLC15A5",0
"SLC16A1",0
"SLC16A10",0.0669
"SLC16A11",0
"SLC16A12",0
"SLC16A13",0
"SLC16A14",0
"SLC16A2",0
"SLC16A3",-0.476
"SLC16A4",-0.3827
"SLC16A5",1.0356
"SLC16A6",0
"SLC16A7",0
"SLC16A8",0
"SLC16A9",0.584
"SLC17A1",0
"SLC17A2",0
"SLC17A3",0
"SLC17A4",0
"SLC17A5",0
"SLC17A6",0
"SLC17A7",-1.0159
"SLC17A8",0
"SLC18A1",0
"SLC18A2",0
"SLC18A3",0
"SLC18B1",0
"SLC19A1",0
"SLC19A2",0
"SLC19A3",0
"SLC1A1",-0.0245
"SLC1A1",-0.1526
"SLC1A2",0
"SLC1A3",-0.8036
"SLC1A3",-0.0906
"SLC1A4",-0.0909
"SLC1A4",-0.3104
"SLC1A5",0
"SLC1A6",0
"SLC1A7",0
"SLC20A1",-0.2509
"SLC20A1",-1.4823
"SLC20A2",-0.4487
"SLC21A11",0
"SLC21A12",0
"SLC21A14",0
"SLC21A3",0
"SLC21A8",0
"SLC22A1",0
"SLC22A10",0
"SLC22A11",-0.3985
"SLC22A12",0
"SLC22A13",0
"SLC22A14",0
"SLC22A15",-3.3736
"SLC22A16",0
"SLC22A17",-0.1681
"SLC22A18",0
"SLC22A18AS",0
"SLC22A2",0
"SLC22A20",0
"SLC22A23",0
"SLC22A24",0
"SLC22A25",0
"SLC22A3",0
"SLC22A4",0.1818
"SLC22A5",0
"SLC22A6",0
"SLC22A7",0
"SLC22A8",0
"SLC22A9",0
"SLC23A1",0
"SLC23A2",-0.3333
"SLC23A3",0
"SLC24A1",0
"SLC24A2",0
"SLC24A3",0.4477
"SLC24A3",0.2426
"SLC24A4",0
"SLC24A5",0
"SLC24A6",-0.531
"SLC25A1",0.1851
"SLC25A10",0
"SLC25A11",0
"SLC25A12",0
"SLC25A13",-1.7573
"SLC25A13",0.3112
"SLC25A14",0
"SLC25A15",0
"SLC25A16",0.0174
"SLC25A17",0
"SLC25A18",0
"SLC25A19",0
"SLC25A2",0
"SLC25A20",-0.1092
"SLC25A21",0
"SLC25A22",0
"SLC25A23",1.6561
"SLC25A23",0.7175
"SLC25A24",0
"SLC25A25",0.4757
"SLC25A25",-0.8608
"SLC25A26",0
"SLC25A27",0
"SLC25A28",0
"SLC25A29",0
"SLC25A3",0
"SLC25A30",0
"SLC25A31",0
"SLC25A32",0
"SLC25A33",0
"SLC25A34",0
"SLC25A35",0
"SLC25A36",0
"SLC25A37",-0.2581
"SLC25A37",-0.2325
"SLC25A38",-1.2694
"SLC25A39",0
"SLC25A4",-4.2441
"SLC25A40",-0.1942
"SLC25A40",0.3117
"SLC25A40",0.2187
"SLC25A41",0.0271
"SLC25A42",0
"SLC25A43",0
"SLC25A44",0
"SLC25A45",0
"SLC25A46",0
"SLC25A47",0
"SLC25A5",0
"SLC25A5-AS1",0
"SLC25A51",0
"SLC25A52",0
"SLC25A53",0
"SLC25A5P1",0
"SLC25A6",0.1453
"SLC26A1",0
"SLC26A10",-0.2701
"SLC26A10",-0.237
"SLC26A11",0
"SLC26A2",-0.4341
"SLC26A3",0
"SLC26A4",0
"SLC26A5",0
"SLC26A6",0
"SLC26A7",0
"SLC26A8",0
"SLC26A9",0
"SLC27A1",0
"SLC27A2",0
"SLC27A3",0.1404
"SLC27A4",0
"SLC27A5",0
"SLC27A6",0
"SLC28A1",0
"SLC28A2",0
"SLC28A3",0
"SLC29A1",0
"SLC29A2",0
"SLC29A3",0
"SLC29A4",0
"SLC2A1",-0.3091
"SLC2A10",0
"SLC2A11",0
"SLC2A12",-0.1213
"SLC2A13",0
"SLC2A14",0
"SLC2A2",0
"SLC2A3",-0.2097
"SLC2A3",-0.3082
"SLC2A4",-0.4319
"SLC2A4",-0.0611
"SLC2A4RG",-0.1564
"SLC2A4RG",0.2794
"SLC2A5",0
"SLC2A6",0
"SLC2A7",0
"SLC2A8",0
"SLC2A9",0
"SLC30A1",-1.65
"SLC30A1",-1.0118
"SLC30A10",0
"SLC30A2",0
"SLC30A3",0
"SLC30A4",-0.2658
"SLC30A5",0
"SLC30A6",0
"SLC30A7",0
"SLC30A8",0
"SLC30A9",-0.4669
"SLC31A1",0
"SLC31A2",0
"SLC32A1",0
"SLC33A1",0.3915
"SLC34A1",0
"SLC34A3",0
"SLC35A1",1.5736
"SLC35A1",-0.1502
"SLC35A2",2.5179
"SLC35A2",-0.2655
"SLC35A3",0
"SLC35A4",0
"SLC35A5",0
"SLC35B1",1.0886
"SLC35B2",0.8098
"SLC35B3",0
"SLC35B4",-0.11
"SLC35B4",0.5096
"SLC35C1",0
"SLC35C2",0
"SLC35D1",0
"SLC35D2",-1.0672
"SLC35D3",0
"SLC35E1",0
"SLC35E2",0
"SLC35E2B",0
"SLC35E3",-0.0464
"SLC35E3",-0.3776
"SLC35E4",-0.0333
"SLC35F1",0
"SLC35F2",0
"SLC35F3",0
"SLC35F4",0
"SLC35F5",0
"SLC35F6",0
"SLC35G1",0
"SLC35G2",0
"SLC35G3",0
"SLC35G5",0
"SLC35G6",0
"SLC36A1",0.2191
"SLC36A2",0
"SLC36A3",0
"SLC36A4",0
"SLC37A1",0
"SLC37A2",0
"SLC37A3",-0.7122
"SLC37A3",-0.3877
"SLC37A3",-0.4692
"SLC37A4",0
"SLC38A1",0
"SLC38A10",0
"SLC38A11",0
"SLC38A2",1.3442
"SLC38A2",-0.0862
"SLC38A3",0
"SLC38A4",0
"SLC38A5",0.8555
"SLC38A6",0
"SLC38A7",0
"SLC38A8",0
"SLC38A9",0
"SLC39A1",0
"SLC39A10",0
"SLC39A11",0.453
"SLC39A11",-0.1581
"SLC39A12",0
"SLC39A14",0
"SLC39A2",0
"SLC39A3",-0.0099
"SLC39A3",-0.0754
"SLC39A3",0.1131
"SLC39A4",0
"SLC39A5",0
"SLC39A6",0.7534
"SLC39A6",0.0293
"SLC39A7",0
"SLC39A8",0.2107
"SLC39A9",0.0061
"SLC3A1",0
"SLC3A2",0
"SLC40A1",0
"SLC41A1",0
"SLC41A2",0
"SLC41A3",0
"SLC43A1",-0.214
"SLC43A2",2.0436
"SLC43A2",-0.4274
"SLC43A3",-3.0131
"SLC43A3",-2.5615
"SLC44A1",0
"SLC44A2",0
"SLC44A3",-1.1085
"SLC44A4",0
"SLC44A5",0
"SLC45A2",0
"SLC45A3",0
"SLC45A4",0
"SLC46A1",0
"SLC46A2",0
"SLC46A3",0
"SLC47A1",0
"SLC47A2",0
"SLC48A1",0
"SLC4A1",0
"SLC4A10",0
"SLC4A11",0
"SLC4A1AP",0
"SLC4A2",0
"SLC4A4",0.1378
"SLC4A4",0.15
"SLC4A5",0
"SLC4A7",0
"SLC4A8",-0.0942
"SLC4A9",0
"SLC50A1",0
"SLC51A",0
"SLC51B",0
"SLC52A1",0
"SLC52A2",0
"SLC52A3",0
"SLC5A1",0.1926
"SLC5A10",0
"SLC5A11",0
"SLC5A12",0
"SLC5A2",-0.9471
"SLC5A3",0.0381
"SLC5A4",0
"SLC5A5",0
"SLC5A6",4.8812
"SLC5A6",-1.3502
"SLC5A7",0
"SLC5A8",0
"SLC5A9",0
"SLC6A1",0
"SLC6A11",0
"SLC6A12",0
"SLC6A13",0
"SLC6A14",-0.6046
"SLC6A15",0.5462
"SLC6A15",-0.2514
"SLC6A15",0.1219
"SLC6A16",0
"SLC6A17",0
"SLC6A18",0.1525
"SLC6A19",0
"SLC6A2",0
"SLC6A20",0
"SLC6A3",0
"SLC6A4",0
"SLC6A5",0
"SLC6A6",0
"SLC6A7",0
"SLC6A8",1.7491
"SLC6A8",-1.4596
"SLC6A9",0
"SLC7A1",0
"SLC7A10",0.0622
"SLC7A11",-0.0969
"SLC7A13",0
"SLC7A14",0
"SLC7A2",-0.1724
"SLC7A3",0
"SLC7A4",0
"SLC7A5",-0.993
"SLC7A6",0.1849
"SLC7A6",-0.2138
"SLC7A6OS",0
"SLC7A7",0
"SLC7A8",-1.9474
"SLC7A9",0
"SLC8A1",-0.0793
"SLC8A1",0.3839
"SLC8A2",-0.129
"SLC8A3",0
"SLC8B1",0
"SLC9A1",0
"SLC9A2",0
"SLC9A3",-0.1419
"SLC9A3R1",0.183
"SLC9A3R2",0
"SLC9A4",0
"SLC9A5",0.2509
"SLC9A6",0
"SLC9A7",0
"SLC9A8",0
"SLC9A9",0.9072
"SLC9A9",0.0686
"SLC9B2",0
"SLC9C1",0
"SLC9C2",0
"SLCO1A2",-0.0709
"SLCO1B1",0
"SLCO1B3",0
"SLCO1B7",0
"SLCO1C1",0
"SLCO2A1",0
"SLCO2B1",0.0551
"SLCO3A1",0.6527
"SLCO4A1",-0.5993
"SLCO4C1",-0.2117
"SLCO4C1",-0.3081
"SLCO5A1",-3e-04
"SLCO6A1",0
"SLF1",0
"SLF2",0
"SLFN11",-0.1344
"SLFN12",0
"SLFN13",0
"SLFN14",0
"SLFN5",0.0682
"SLFNL1",0
"SLIRP",0
"SLIT1",0
"SLIT2",0
"SLITRK1",0
"SLITRK2",0
"SLITRK3",0
"SLITRK4",0
"SLITRK5",0
"SLITRK6",1.0012
"SLK",0
"SLMAP",0
"SLMO2",0
"SLN",0
"SLP65",0
"SLPI",-0.208
"SLPI",-0.0853
"SLTM",-0.7995
"SLTM",1.2851
"SLU7",0
"SLURP1",0.1719
"SLX1B",0
"SLX4",0
"SLX4IP",0
"SMA3",0
"SMA4",0
"SMA5",0
"SMAC",0
"SMAD1",-1.9456
"SMAD1",-0.2117
"SMAD2",0.2119
"SMAD3",0.6801
"SMAD3",3.3688
"SMAD4",0.2143
"SMAD5",0.2022
"SMAD6",-0.5392
"SMAD7",-0.005
"SMAD9",0.0397
"SMAGP",0
"sMAP",0
"smap-2b",0
"smap-3",0
"SMAP1",0
"SMAP2",0
"SMARCA1",2.0867
"SMARCA2",0.6946
"SMARCA2",0.1008
"SMARCA4",-1.1746
"SMARCA4",0.5081
"SMARCA5",0.5506
"SMARCA6",0
"SMARCAD1",-0.8583
"SMARCAL1",-0.3283
"SMARCB1",-1.3994
"SMARCC1",-0.985
"SMARCC1",-0.915
"SMARCC2",-0.1897
"SMARCC2",-0.7999
"SMARCD1",-0.097
"SMARCD1",-2.1932
"SMARCD2",-0.2356
"SMARCD3",0.9554
"SMARCE1",0
"SMARCF1",0
"SMART-3",0
"SMART-4",0
"SMC1A",-4.4595
"SMC1A",0.1124
"SMC2",0
"SMC3",0
"SMC4",0
"SMC5",0
"SMC6",0.162
"SMCHD1",0
"SMCO1",0
"SMCO2",0
"SMCO3",0
"SMCO4",0
"SMCP",0.0743
"SMCR7",0
"SMCR7L",-1.7191
"SMCR7L",-1.0072
"SMCR8",0
"SMCY",0
"SMDT1",0
"SMG1",0
"SMG5",3.7482
"SMG6",0
"SMG7",0
"SMG8",0
"SMG9",0
"SMIM1",0
"SMIM10",0
"SMIM10L2A",0
"SMIM10L2B",0
"SMIM11A",0
"SMIM12",0
"SMIM13",0
"SMIM14",0
"SMIM15",0
"SMIM19",0
"SMIM21",0
"SMIM24",0
"SMIM3",0
"SMIM4",0
"SMIM5",0
"SMIM6",0
"SMIM7",0
"SMIM8",0
"SMIM9",0
"SMKR1",0
"SMLR1",0
"SMN1",0
"SMN2",0
"SMNDC1",0
"SMO",-0.4126
"smoc1",0
"SMOC1",0.0927
"SMOC1",-1.6555
"SMOC2",0
"SMOH",0
"SMOX",0
"SMP1",0
"SMPD1",0
"SMPD2",0
"SMPD3",0
"SMPD4",0
"SMPDL3A",4.5343
"SMPDL3A",-0.3296
"SMPDL3B",-0.7365
"SMPX",0
"SMR3A",0
"SMR3B",0
"SMS",0
"SMS3",0
"SMTN",0
"SMTNL1",0
"SMTNL2",0
"SMU1",0
"SMUG1",0
"SMURF1",-0.033
"SMURF1",-0.3641
"SMURF2",-0.2334
"SMURF2",-0.0076
"SMYD1",0.0434
"SMYD2",0
"SMYD3",-0.3613
"SMYD3",-4.0111
"SMYD4",0.4045
"SMYD4",-0.1415
"SMYD5",-0.6708
"SN",0
"S0.0G1",0.0106
"S0.0I1",0
"S0.0I2",-0.1345
"S0.0I3",0
"S0.0P23",-0.5945
"S0.0P25",0
"S0.0P29",0
"S0.0P47",0
"S0.0P50",0
"S0.0P91",0
"S0.0PC1",0.1225
"S0.0PC2",-0.4779
"S0.0PC3",-0.2622
"S0.0PC4",0.1137
"S0.0PC4",-0.7624
"S0.0PC5",-1.1039
"S0.0PC5",-0.5965
"S0.0PIN",0
"SNCA",0
"SNCAIP",0
"SNCB",0.2754
"SNCG",0
"SND1",0.0833
"SND1-IT1",0
"SNED1",0
"SNF1LK",-0.6221
"SNF1LK",-1.0074
"SNF1LK",-3.5578
"SNF8",-0.1697
"SNFT",-0.2125
"SNHG5",0
"SNHG8",-1.1545
"SNIP1",-0.2278
"SNIP1",-0.4106
"SNN",0
"SNORA10",0
"SNORA14A",0
"SNORA15",0
"SNORA16B",0
"SNORA17",0
"SNORA20",0
"SNORA22",0
"SNORA24",0
"SNORA25",0
"SNORA27",0
"SNORA29",0
"SNORA33",0
"SNORA35",0
"SNORA36A",0
"SNORA52",0
"SNORA5A",0
"SNORA5B",0
"SNORA5C",0
"SNORA60",0
"SNORA63",0
"SNORA65",0
"SNORA67",0
"SNORA69",0
"SNORA70",0
"SNORA70C",0
"SNORA9",0
"SNORD103A",0
"SNORD103B",0
"SNORD116-10",0
"SNORD116-20",0
"SNORD116-4",0
"SNORD116-6",0
"SNORD123",0
"SNORD124",0
"SNORD125",0
"SNORD13",0
"SNORD13P2",0
"SNORD141A",0
"SNORD14A",0
"SNORD18C",0
"SNORD2",0
"SNORD22",-0.7877
"SNORD23",0
"SNORD24",0
"SNORD33",0
"SNORD36B",0
"SNORD46",0
"SNORD54",0
"SNORD61",0
"SNORD62A",0
"SNORD8",0
"SNORD83A",0
"SNORD96B",0
"SNPH",-0.1111
"SNRK",-0.0236
"SNRK",0.1847
"SNRNP200",0
"SNRNP25",0
"SNRNP27",0
"SNRNP35",0
"SNRNP40",0
"SNRNP48",0
"SNRNP70",0
"SNRPA",-6.7562
"SNRPA",0.4546
"SNRPA",0.7278
"SNRPA1",0
"SNRPB",0
"SNRPB2",0
"SNRPC",0
"SNRPD1",0
"SNRPD2",-0.1333
"SNRPD3",0
"SNRPE",0
"SNRPEP2",0
"SNRPF",0
"SNRPG",0
"SNRPN",-0.1914
"SNT-1",0
"SNT-2",0
"SNTA1",0
"SNTB1",0
"SNTB2",1.5504
"SNTG1",0
"SNTG2",0
"SNTN",0
"SNU13",0
"SNUPN",0
"SNURF",-0.022
"SNURFL",0
"SNW1",0.1098
"SNX 3A",0
"SNX1",1.722
"SNX10",0
"SNX11",-1.4607
"SNX12",0
"SNX13",0
"SNX14",0
"SNX15",0
"SNX16",0
"SNX17",-2.1448
"SNX18",0
"SNX19",0
"SNX2",0
"SNX20",0
"SNX21",0
"SNX22",0
"SNX24",0
"SNX25",0
"SNX27",0
"SNX29",0
"SNX3",0
"SNX30",0
"SNX31",0
"SNX32",0
"SNX33",0
"SNX4",0.8717
"SNX5",0
"SNX6",-0.437
"SNX7",0
"SNX8",0
"SNX9",-0.5222
"SNX9",-4.1361
"SOAT1",-1.5707
"SOAT1",-0.0266
"SOAT1",2.9887
"SOAT2",0
"SOBP",0
"SOCS-1",0
"SOCS1",0.0427
"SOCS1",1.1361
"SOCS2",-2.8514
"SOCS2",-0.0981
"SOCS3",-0.4003
"SOCS3",-0.2633
"SOCS4",0
"SOCS5",-0.0018
"SOCS5",-0.0196
"SOCS6",0
"SOCS7",0
"SOD1",0
"SOD2",0.9874
"SOD3",0
"SODD",0
"sOdftrance",0
"SOGA3",0
"SOHLH1",0.064
"SOHLH1",-0.0599
"SOHLH2",-0.043
"SOHLH2",-0.2617
"SOLH",0
"SON",0
"SORBS1",0.0515
"SORBS1",-0.0946
"SORBS1",-0.4614
"SORBS2",0
"SORBS3",-4.8706
"SORCS1",0
"SORCS2",0
"SORCS3",0
"SORD",0
"SORL1",0
"SORT1",-1.1456
"SORT1",-0.413
"SOS1",-0.5026
"SOS2",0
"SOST",0
"SOSTDC1",0
"SOWAHB",0
"SOWAHC",0
"SOWAHD",0
"SOX1",0.0696
"SOX1",-1.1694
"SOX10",-0.1945
"SOX10",-0.4274
"SOX11",0.9003
"SOX11",0.443
"SOX12",-0.0508
"SOX12",-0.4773
"SOX13",-0.2193
"SOX14",0.0592
"SOX15",-0.3513
"SOX17",-0.0641
"SOX17",2.6374
"SOX18",2.1532
"SOX2",0.0106
"SOX2",0.3086
"SOX21",-0.0681
"SOX21",-0.3451
"SOX3",-0.6684
"SOX3",0.1657
"SOX30",-0.4103
"SOX4",-1.4481
"SOX4",0.1907
"SOX5",0.047
"SOX5",-0.024
"SOX5",-0.1901
"SOX6",0.0665
"SOX7",-0.116
"SOX7",-0.024
"SOX8",-0.5965
"SOX8",-3.5626
"SOX9",-0.1274
"SP1",-0.2018
"SP1",0.0139
"SP100",0.0189
"SP100",0.0125
"SP100",-0.1029
"SP100-B",0
"SP110",3.1952
"SP140",0
"SP140L",0
"SP192",0
"SP2",-0.0776
"SP2",-0.2684
"SP3",0.5501
"SP3",-1.2318
"sp32",0
"SP329",0
"SP38",0
"SP4",0
"SP5",-0.0541
"SP5",-4.0316
"SP5",0.0509
"SP6",0
"SP7",0.0621
"SP8",0
"SP9",0
"SPA17",-1.4424
"SPACA1",0
"SPACA3",0
"SPACA4",0
"SPACA5",0
"SPACA5B",0
"SPACA7",0
"SPACA9",0
"SPACRCAN",0
"SPAG1",-0.2775
"SPAG1",-0.2175
"SPAG11A",0
"SPAG11B",0
"SPAG16",-0.455
"SPAG16",0.0191
"SPAG17",0
"SPAG4",0
"SPAG5",0
"SPAG6",0.0691
"SPAG6",0.0156
"SPAG7",0
"SPAG8",0
"SPAG9",0
"SPAM1",-0.4135
"SPANX",0
"SPANXA1",0
"SPANXA2-OT1",0
"SPANXB1",0
"SPANXC",0
"SPANXN1",0
"SPANXN2",0
"SPANXN3",0
"SPANXN4",0
"SPANXN5",0
"SPAP1",0
"SPAR",0
"SPARC",0
"SPARCL1",0
"SPAST",0
"SPATA1",0
"SPATA12",0
"SPATA13",0
"SPATA16",0
"SPATA17",0.0454
"SPATA18",1.2852
"SPATA18",-0.4011
"SPATA18",-0.5058
"SPATA19",0
"SPATA2",0
"SPATA20",-0.4319
"SPATA21",0
"SPATA22",0
"SPATA24",0
"SPATA25",0
"SPATA2L",0
"SPATA31A1",0
"SPATA31A3",0
"SPATA31A5",0
"SPATA31A6",0
"SPATA31A7",0
"SPATA31C1",0
"SPATA31C2",0
"SPATA31D1",0
"SPATA31D3",0
"SPATA31D4",0
"SPATA31D5P",0
"SPATA31E1",0
"SPATA32",0
"SPATA33",0
"SPATA4",0
"SPATA45",0
"SPATA5",0
"SPATA5L1",-1.661
"SPATA6",-0.0247
"SPATA6",0.4548
"SPATA6L",0
"SPATA7",0.3982
"SPATA8",0
"SPATA9",0
"SPATC1",0
"SPATC1L",0
"SPATS1",0
"SPATS2",-0.3745
"SPATS2L",0
"SPBC25",1.3894
"SPBPBP",0
"SPC25",0
"SPCS1",0
"SPCS2",-0.2442
"SPCS3",-0.2184
"SPDEF",0.0917
"SPDL1",0
"SPDYA",0
"SPDYC",0
"SPDYE1",0
"SPDYE2",0
"SPDYE2B",0
"SPDYE3",0
"SPDYE4",0
"SPDYE5",0
"SPDYE7P",0
"SPEC1",0
"SPECC1",0
"SPEF1",0
"SPEF2",0
"SPEG",0
"SPEM1",0
"SPEN",-0.1571
"SPEN",-0.4888
"SPEN",-0.7679
"spermidinespermine N1-acetyltransferase",0
"SPERT",0
"SPESP1",0
"SPF45",0
"SPG11",0
"SPG20",0
"SPG21",0.5233
"SPG4",0
"SPG7",-0.0706
"SPG7",0.1988
"SPG7",-1.2057
"SPHAR",10.606
"SPHK1",-0.4393
"SPHK2",0
"SPHKAP",0
"SPI1",0.1669
"SPIB",-0.5813
"SPIB",-0.1392
"SPIC",-0.2349
"SPICE1",0
"SPIDR",0
"SPIN",0
"SPIN1",0
"SPIN2",0
"SPIN2A",0
"SPIN2B",0
"SPIN3",0
"SPIN4",0
"SPINK1",0
"SPINK13",0
"SPINK14",0
"SPINK2",0
"SPINK4",0
"SPINK5",-0.1587
"SPINK5L3",0
"SPINK6",-0.2432
"SPINK7",0
"SPINK8",0
"SPINK9",0
"SPINLW1",-0.0736
"SPINT1",0
"SPINT2",0
"SPINT3",0
"SPINT4",0
"Spir-1",0
"SPIRE1",0
"SPIRE2",0
"SPN",-0.4625
"SPNS1",0
"SPNS2",0
"SPNS3",0
"SPO11",0
"SPOCD1",-2.7382
"SPOCK1",0
"SPOCK2",0
"SPOCK3",0
"SPON1",0
"SPON2",0
"SPOP",0
"SPOPL",0
"SPOUT1",0
"SPP1",-0.0529
"SPP2",0
"SPPL2A",-5.0963
"SPPL2B",0
"SPPL2C",0
"SPPL3",0
"SPR",0
"SPR1",0
"SPRED1",0.5435
"SPRED1",0.0982
"SPRED2",0
"SPRED3",0
"SPRN",0
"SPRR1A",-0.0883
"SPRR1A",-0.1515
"SPRR1B",-0.1918
"SPRR2A",0
"SPRR2B",0
"SPRR2C",-0.0405
"SPRR2D",0.036
"SPRR2E",-0.0422
"SPRR2F",0
"SPRR2G",1.6789
"SPRR3",0.5991
"SPRR4",-0.1943
"SPRTN",0
"SPRY1",0.0103
"SPRY2",0.4717
"SPRY3",0
"SPRY4",0
"SPRYD3",-0.6412
"SPRYD7",0
"SPSB1",-0.8514
"SPSB1",-0.1663
"SPSB2",0
"SPSB3",0
"SPSB4",0
"SPTA1",0
"SPTAN1",-2.2782
"SPTB",0
"SPTBN1",0
"SPTBN2",-1.5082
"SPTBN3",0
"SPTBN4",0
"SPTBN5",0.301
"SPTLC1",0
"SPTLC2",-0.0092
"SPTLC2",-0.3378
"SPTLC3",-0.3714
"SPTSSA",0
"SPTSSB",0
"SPTY2D1",0
"SPUF",0
"SPX",0
"SPZ1",0.164
"SQLE",0
"SQRDL",-0.1653
"SQSTM1",0.5287
"SR-A",0
"SR140",0
"SRA1",0.0434
"SRA1",-0.3144
"SRA1",-0.4315
"SRB7",0
"SRBD1",0
"SRC",0
"SRCAP",-0.4479
"SRCL",0
"SRD5A1",1.5829
"SRD5A2",0
"SRD5A2L",3.0747
"SRD5A3",0
"SREB3",0
"SREBF1",-4.0767
"SREBF1",-0.1181
"SREBF2",-0.7588
"SREBF2",1.3332
"SREC",0
"SREK1",0
"SREK1IP1",0
"SRF",-0.2374
"SRF",0.0675
"SRF",-0.921
"SRFBP1",-0.5271
"SRGAP1",0
"SRGAP2",0
"SRGAP3",-0.3642
"SRGN",0
"SRI",-0.2015
"SRI",-0.0462
"SRM",0
"SRM300",0
"SRMS",0
"SRP14",0
"SRP19",0
"SRP1gamma",0
"SRp40",0
"SRP54",0
"SRP68",0
"SRP72",0
"SRP9",-1.0308
"SRP9",-0.3791
"SRPK1",0
"SRPK2",0.7382
"SRPK2",0.2727
"SRPK3",0
"SRPRA",0
"SRPRB",0
"SRPSOX",0
"SRPX",3.4452
"SRPX2",0.5197
"SRR",0
"SRRD",0
"SRRM1",0
"SRRM2",0
"SRRM3",0
"SRRM4",0
"SRRM5",0
"SRRT",0
"SRSF1",0
"SRSF10",0
"SRSF11",0
"SRSF12",0
"SRSF2",0
"SRSF3",0
"SRSF4",0
"SRSF5",0
"SRSF6",0
"SRSF7",0
"SRSF8",0
"SRSF9",0
"SRXN1",-0.0189
"SRY",0.052
"SS18",-1.553
"SS18L1",0.07
"SS18L1",0.3209
"SS18L2",0
"SSB",0
"SSBP1",0
"SSBP2",-0.2712
"SSBP2",0.1688
"SSBP3",-0.4148
"SSBP3",0.0485
"SSBP4",0
"SSC4D",0
"SSC5D",0
"SSFA2",0
"SSH1",0
"SSH2",0
"SSH3",0
"SSI-3",0
"SSMEM1",0
"SS0.01",0
"SSPN",0
"SSPO",0
"SSR1",0.1988
"SSR2",-0.2078
"SSR2",0.7271
"SSR3",0
"SSR4",-0.352
"SSRP1",0.002
"SSSCA1",0
"SST",0
"SSTR1",0
"SSTR2",0
"SSTR3",0
"SSTR4",0
"SSTR5",0
"SSTRIP",0
"SSU72",0
"SSUH2",0
"SSX1",0.0581
"SSX2",0.3055
"SSX2",0.0792
"SSX2IP",0
"SSX3",-0.1378
"SSX4",0
"SSX4B",0
"SSX5",-0.1349
"SSX6",0
"SSX7",0.0097
"SSX8",0.064
"SSX9",0.029
"SSXTSSX4 fusion",0
"SSXTSSX4v fusion",0
"ST13",0
"ST14",0
"ST16",0
"ST18",-0.1571
"ST1B2",0
"st2",0
"ST20",0
"ST3Gal VI",0
"ST3GAL1",-0.0589
"ST3GAL1",-0.1867
"ST3GAL2",0.3645
"ST3GAL2",-0.0306
"ST3GAL3",0.1319
"ST3GAL3",-0.2083
"ST3GAL4",0
"ST3GAL5",0.3005
"ST3GAL6",0
"ST5",-1.5534
"ST6GAL1",0.1236
"ST6GAL1",0.2507
"ST6GAL2",0.074
"ST6GAL0.0C1",0
"ST6GAL0.0C2",2.1059
"ST6GAL0.0C2",0.6278
"ST6GAL0.0C3",0
"ST6Gal0.0c4",0
"ST6GAL0.0C4",-0.2092
"ST6GAL0.0C5",-0.3447
"ST6GAL0.0C6",0
"ST6GAL0.0CIV",0
"ST7",-0.4989
"ST7",-0.8113
"ST7L",0
"ST8SIA1",0
"ST8SIA2",0
"ST8SIA3",0
"ST8SIA4",0
"ST8SIA5",0
"ST8SIA6",0
"STAB1",-0.4538
"STAB1",-0.8007
"STAB2",0
"STAC",-0.3336
"STAC",-0.3748
"STAC2",0
"STAC3",0
"STAG1",0.0522
"STAG2",0
"STAG3",0
"STAG3L1",0
"STAG3L4",0
"STAM",0
"STAM2",0
"STAMBP",0
"STAMBPL1",-0.0373
"STAP1",0
"STAP2",-0.0131
"STAR",0
"STARD10",0
"STARD13",-0.0492
"STARD13",-0.5555
"STARD3",0
"STARD3NL",0
"STARD4",0.5615
"STARD5",0
"STARD6",0
"STARD7",0
"STARD8",0
"STARD9",0
"STAT1",1.2741
"STAT1",1.1437
