"Gene","SP3"
"LOC202181",-0.111830814
"LOC204010",-0.107143483
"LOC253981",-0.398270112
"LOC283152",-0.372575728
"LOC283537",-0.131820389
"LOC283666",0.146616172
"LOC284371",-0.11322401
"LOC285016",-0.069636789
"LOC285074",0.070504669
"LOC285813",0.172936854
"LOC338328",-0.756038325
"LOC339229",-0.439844118
"LOC339344",0.060937872
"LOC342900",0.363709632
"LOC344167",0.595116954
"LOC375449",0.417031599
"LOC401233",-0.217268343
"LOC404266",-0.420583755
"LOC440104",0.234040705
"LOC441383",-0.294874333
"LOC442319",-0.437929479
"LOC51152",-0.070585242
"LOC54103",-0.588572152
"LOC541473",0.011430772
"LOC554202",-0.198409805
"LOC55565",-0.312113864
"LOC55908",-0.381282593
"LOC56757",0.102156287
"LOC57228",-2.863146648
"LOC643233",-0.100007979
"LOC643641",0.417636733
"LOC644165",0.364273541
"LOC644538",-0.207313643
"LOC644617",0.061920636
"LOC645843",-0.069983311
"LOC650392",-1.455940204
"LOC653284",0.046949997
"LOC653499",-0.222368197
"LOC653866",-0.126868343
"LOC654433",-0.587422294
"LOC654780",0.659235085
"LOC728411",0.281596645
"LOC730498",-0.261905741
"LOC730766",0.026281163
"LOC731680",-0.463107533
"LOC81691",0.182492521
"LOC84661",0.12253241
"LOC90826",-0.338908994
"LOC91664",-0.255962831
"LOH11CR2A",-0.470821762
"LOR",0.354660615
"LOX",-0.24974953
"LOXL2",-0.167781307
"LOXL4",-0.060175809
"LPAAT-THETA",-1.574057734
"LPHN1",1.250393168
"LPHN2",-0.744975253
"LPIN1",-0.630419838
"LPIN2",-0.020004011
"LPXN",-0.055262193
"LQK1",0.218383958
"LRAP",0.211399445
"LRBA",2.213684416
"LRIG2",-0.201010669
"LRIG3",-1.039730233
"LRP11",-0.915369801
"LRP12",-0.077035256
"LRP5L",0.431295461
"LRPPRC",0.247356465
"LRRC1",3.033808613
"LRRC15",-0.436702556
"LRRC2",0.121080027
"LRRC20",0.397055786
"LRRC37A2",0.207638168
"LRRC50",-0.063585034
"LRRC51",0.329578583
"LRRC6",0.051985267
"LRRC7",0.117613694
"LRRC8A",-0.55360139
"LRRC8B",-0.006168198
"LRRC8C",-0.365937526
"LRRC8D",0.973544758
"LRRFIP1",-1.655959234
"LRRFIP2",1.52122075
"LRRIQ2",0.01892946
"LRRN6A",-0.051430342
"LRRTM4",0.149938119
"LRTM1",0.362620337
"LSM11",0.794892079
"LSM4",-0.655593205
"LSM6",-0.37553336
"LSMD1",-0.18602564
"LSS",-0.555174615
"LTA4H",0.02385416
"LTB",0.32582272
"LUC7L2",1.028156082
"LUZP1",-0.341959654
"LUZP4",0.351649587
"LY6D",-0.276897044
"LY6G6C",0.481759876
"LY6K",0.027115349
"LY96",-0.034969541
"LYL1",-0.443086206
"LYPD3",0.052471068
"LYPLA1",0.393761988
"LYPLA3",-1.236981379
"LYPLAL1",-1.113883247
"LYRM1",-1.499878482
"LYSMD3",-0.00795931
"LZTFL1",-0.132510886
"LZTR1",0.186915951
"LZTS1",0.090441271
"MACF1",0.312224012
"MAEL",0.164209471
"MAF",0.000235559
"MAF1",0.498392777
"MAFA",-0.133095783
"MAFB",4.677807147
"MAFF",-0.36482116
"MAFG",-0.19213632
"MAFK",-0.595572117
"MAGEA5",0.005753258
"MAGED1",0.163026373
"MAGED2",0.158602967
"MAGEF1",0.510089078
"MAL2",0.242868679
"MALAT1",2.443031732
"MALL",-0.226576539
"MALT1",-0.449166417
"MAMDC2",-0.399839876
"MAML1",-0.185858096
"MAML2",-0.195463821
"MAML3",0.22794758
"MAN1A1",-0.27144056
"MAN1C1",0.452130315
"MANBA",-0.335195154
"MANEAL",-0.344842177
"MANSC1",-0.398570075
"MAP1LC3B",0.389265454
"MAP2",-0.410649285
"MAP2K1",0.528395408
"MAP2K1IP1",-2.317314879
"MAP2K3",-0.092552054
"MAP2K7",-0.009219583
"MAP3K1",0.039698042
"MAP3K12",0.026257189
"MAP3K13",0.125131352
"MAP3K14",0.526188144
"MAP3K5",-0.7362551
"MAP3K6",-0.285384169
"MAP4K3",-0.229465175
"MAP6",0.090256891
"MAPK1",-4.891538891
"MAPK10",-0.387982308
"MAPK13",-0.13887451
"MAPK14",0.100315364
"MAPK3",-0.702836896
"MAPK6",-0.590132765
"MAPK8IP1",-0.039132847
"MAPK8IP3",-0.288729236
"MAPKBP1",-1.445830243
"MAPRE1",-0.141313893
"MAPRE3",0.089888453
"MARCKS",0.018857146
"MARK1",-0.049499121
"MARK3",-0.274454449
"MARK4",0.99152334
"MARS",-0.412612191
"MASK-BP3",0.359552778
"MAST3",-0.126837087
"MAST4",0.092737902
"MASTL",-0.036128329
"MAT2A",-0.122678377
"MAT2B",2.717768423
"MATK",0.198711324
"MATN2",-0.487547252
"MAZ",-0.054629332
"MBD1",-0.185750696
"MBD2",-0.907701573
"MBD3",0.102687222
"MBD3L1",-0.569544007
"MBD3L2",-0.0487358
"MBD4",0.403312354
"MBD5",-0.116803833
"MBNL2",0.520458877
"MBNL3",-0.058419652
"MBOAT1",0.035328225
"MC1R",0.144730152
"MCC",0.01673214
"MCCC1",-0.136282929
"MCCC2",-0.703876667
"MCEE",-0.114489464
"MCL1",-0.057884855
"MCM10",1.113106271
"MCM2",-1.250094108
"MCM3",-0.246873705
"MCM3APAS",-0.268455567
"MCM4",-2.223730638
"MCM5",-0.70365705
"MCM6",-0.139302056
"MCM7",-0.325124447
"MCM8",0.463069078
"MCMDC1",0.015039256
"MCOLN1",0.390695421
"MCTP1",-0.251558031
"MCTP2",-0.166095678
"MCTS1",-0.153830619
"MDC1",0.48642136
"MDFI",-0.618783348
"MDFIC",0.515724442
"MDM2",0.296483873
"MDM4",0.160137859
"ME1",0.82342797
"ME2",-1.297319935
"MECP2",-0.928960566
"MED10",-2.283475417
"MED11",-0.734324355
"MED12",0.26376017
"MED12L",0.286657222
"MED18",1.745007409
"MED19",-0.76807148
"MED25",0.018383301
"MED28",-0.053308957
"MED31",-1.183864392
"MED4",0.047463961
"MED6",0.299321353
"MED8",-0.703064865
"MED9",0.578158447
"MEF2A",-0.083288159
"MEF2C",-0.002886729
"MEF2D",0.189856205
"MEG3",0.07391416
"MEGF6",-0.054802842
"MEIS1",-0.047869036
"MEIS2",-0.056127139
"MEIS3",-0.447362402
"MEIS3P1",-0.718152827
"MEN1",-0.421583138
"MEOX1",-0.459410185
"MEOX2",-0.068830261
"MESDC1",1.130062503
"MESP1",0.158616319
"MEST",0.642632858
"METAP2",-0.298967183
"METT5D1",-0.075852154
"METTL7A",-0.420073608
"METTL7B",0.194389465
"METTL8",-0.348953573
"MFAP3L",0.050424442
"MFGE8",0.035667594
"MFNG",3.629247152
"MFSD1",0.948687513
"MFSD2",1.24153367
"MFSD3",0.646209195
"MGA",-0.270160262
"MGAT4B",-0.073886963
"MGAT4C",-0.046224138
"MGAT5",0.069203392
"MGC11257",-0.212419338
"MGC11332",0.181145944
"MGC15634",0.256378384
"MGC16169",-0.127809453
"MGC17330",-0.17315016
"MGC21874",-0.251628111
"MGC24039",0.3083943
"MGC24125",0.182227627
"MGC26356",0.194142485
"MGC26963",-0.172268986
"MGC29671",-0.452135549
"MGC29891",0.25615693
"MGC4859",-0.111973094
"MGC5139",-4.748894367
"MGC52110",-0.238458768
"MGC5370",-0.330378633
"MGC61571",-0.163157844
"MGC7036",-0.172565863
"MGC70870",0.19711674
"MGC9712",-0.951345818
"MIA2",-0.139774327
"MIB2",-0.62148743
"MICAL1",0.298497673
"MICAL2",-0.928707314
"MICALL2",-0.603576461
"MID1",-0.118503066
"MID1IP1",0.006365664
"MID2",0.685840981
"MIDN",-0.168151409
"MIER1",-0.577897248
"MIER2",-0.349219421
"MIF",-0.130677815
"MINPP1",-0.521345665
"MIP",-0.055699586
"MIPEP",-0.089216668
"MITF",-0.233463559
"MIXL1",-0.132828379
"MIZF",0.12494294
"MKI67",0.332139893
"MKKS",-0.639931219
"MKL1",0.309482095
"MKL2",-0.589894434
"MKNK2",1.997269525
"MKS1",0.037368417
"MKX",0.250155541
"MLF1IP",-0.027441987
"MLF2",-0.442838013
"MLH3",0.160222198
"MLL",-0.058844838
"MLL2",0.182974345
"MLL3",0.24704959
"MLL5",0.192081114
"MLLT1",0.01336524
"MLLT10",-0.255420156
"MLLT11",2.238172593
"MLLT3",0.057824398
"MLLT6",-0.046156977
"MLLT7",-0.147512632
"MLX",-0.042600936
"MLXIP",-1.381519563
"MLXIPL",-0.370752525
"MMAB",-0.387226195
"MMD",-0.783411494
"MMP1",0.401620756
"MMP10",-4.611643659
"MMP19",0.238342249
"MMP2",-0.090335385
"MMP24",-0.143631239
"MMP28",-0.512121725
"MMP3",-0.182318216
"MMRN2",0.615355278
"MMS19L",-1.226674554
"MN1",-0.216786149
"MNAB",0.006091184
"MNAT1",-0.072006115
"MNDA",-0.342703735
"MNT",-0.349250932
"MOBK1B",0.405107666
"MOBKL2B",0.573479863
"MOCOS",-0.316939972
"MOG",0.090956295
"MON1B",-1.787723067
"MORF4L1",0.233044518
"MORF4L2",-0.940342173
"MORN3",-0.146263248
"MOV10",1.773815207
"MPDZ",0.418816861
"MPG",-0.391595317
"MPHOSPH6",-0.616445109
"MPI",-1.585343378
"MPP3",-0.110711914
"MPP5",1.331110928
"MPP7",0.190572599
"MPPE1",-0.307628093
"MPPED2",-0.167016484
"MPV17",-1.59891099
"MR1",-0.335455569
"MRGPRE",-0.684462877
"MRGPRX4",-0.698455681
"MRLC2",0.071920824
"MRPL12",-0.283127002
"MRPL17",-0.18129266
"MRPL23",-0.243351947
"MRPL28",-0.122370614
"MRPL30",-0.08360402
"MRPS14",-0.106679265
"MRPS18B",-0.272023891
"MRPS26",-0.19047569
"MRPS27",0.691763173
"MRPS28",-0.213589677
"MRPS31",0.011308949
"MRS2L",-1.103535924
"MS4A4A",0.17178263
"MSC",-0.045153578
"MSH2",-0.124770849
"MSH3",0.315051336
"MSH6",-0.24016077
"MSI2",0.435768236
"MSL3L1",-0.601001115
"MSRA",1.442060488
"MSRB2",0.189189107
"MSTO1",0.376274514
"MSTP9",0.173107358
"MSX1",0.211433416
"MSX2",-0.311449808
"MT1E",-0.375255002
"MTA1",-1.194619381
"MTA2",-1.51342118
"MTA3",-1.882853521
"MTAP",0.176193678
"MTBP",0.211111195
"MTDH",0.158059133
"MTERF",-0.441719753
"MTERFD3",-0.128951132
"MTF1",-9.978547629
"MTG1",0.50743539
"MTHFD1",-0.327564075
"MTHFD1L",-0.057385981
"MTMR11",0.034589904
"MTMR2",-1.351535672
"MTMR3",-0.631391105
"MTMR4",-0.079137177
"MTMR6",-0.16695394
"MTMR9",-0.180278056
"MTUS1",-0.242316148
"MUC1",-1.444473649
"MUC15",-0.588811756
"MUC5B",-0.279526319
"MVK",-0.20283969
"MXD1",0.275700315
"MXD3",0.281008937
"MXD4",0.078576312
"MXI1",-0.289413016
"MXRA8",0.388864768
"MYB",-0.052306328
"MYBBP1A",2.485889266
"MYBL1",0.092734167
"MYBL2",-2.87014895
"MYBPC3",-0.427499947
"MYC",-0.663769806
"MYCBP",0.134859308
"MYCBP2",0.766928982
"MYCL1",-0.09555753
"MYCN",5.577414537
"MYEF2",-0.240313843
"MYF5",0.026378669
"MYF6",0.452012852
"MYH10",0.187215451
"MYH14",0.758464168
"MYH15",0.428076417
"MYH2",0.502901522
"MYH7",0.19698188
"MYL9",-0.530694828
"MYLIP",0.222503154
"MYLK",-2.149292593
"MYNN",-0.166037691
"MYO10",0.213001515
"MYO15B",0.265134196
"MYO18A",-1.364198549
"MYO1E",-1.292918009
"MYO1F",0.294858922
"MYO3B",-0.136269375
"MYO5A",0.907189495
"MYO5B",0.947412298
"MYO5C",-0.431383044
"MYO6",-2.405899129
"MYO7B",-0.617460139
"MYOCD",0.01139184
"MYOD1",4.182376968
"MYOG",-0.082138016
"MYOHD1",-1.033218897
"MYST1",0.772926215
"MYST2",-0.079245929
"MYST3",0.535976124
"MYST4",0.107997071
"MYT1",-0.296258714
"MYT1L",0.630186298
"MZF1",0.536691298
"N-PAC",-0.147543547
"N4BP1",-0.15774029
"N4BP2",-0.229133902
"NAB1",-0.237655741
"NAB2",0.018632373
"NADK",-0.012621792
"NADSYN1",1.008915878
"NAG",0.779110068
"NANOG",0.302976038
"NANOS3",-0.281978129
"NAP1L2",-0.295770059
"NAP1L5",-0.059789472
"NAP5",0.40087782
"NAPG",-0.916590964
"NARF",-0.728063276
"NARFL",-0.040938296
"NARG1",-0.130081496
"NARG1L",0.500723607
"NARS",0.159674692
"NARS2",-0.348164883
"NAT14",-1.3916069
"NAT9",-0.312424721
"NAV3",-0.451937285
"NBEAL2",0.031398478
"NBPF10",0.560228918
"NBPF11",-0.838114695
"NBPF14",-2.713890069
"NBPF15",-0.094653887
"NBPF20",2.664396378
"NBR1",0.219144492
"NBR2",0.034698491
"NCALD",-0.572661823
"NCAPD2",-1.475014379
"NCAPD3",0.205397995
"NCAPG",-0.358334787
"NCAPG2",-0.039004826
"NCAPH",3.96550652
"NCAPH2",-0.433642021
"NCBP1",0.034300678
"NCBP2",-0.220358212
"NCF2",4.51803418
"NCK1",-1.262720975
"NCKIPSD",0.10783457
"NCLN",2.282416562
"NCOA1",-0.012902037
"NCOA2",-0.089459167
"NCOA3",2.506726871
"NCOA4",-0.913589388
"NCOA5",0.044505612
"NCOA6",-0.428179186
"NCOA7",-0.226456574
"NCOR1",-0.892479513
"NCOR2",-0.196973967
"NCR3",0.08643945
"NDE1",0.244267827
"NDEL1",-0.398391201
"NDN",-0.274044308
"NDNL2",-0.386349348
"NDRG1",-0.015544468
"NDRG2",0.835820959
"NDRG4",0.102237935
"NDST1",-0.168935825
"NDUFA1",-0.286114446
"NDUFA10",-0.177281416
"NDUFA11",-0.236341364
"NDUFA13",-0.026503825
"NDUFA2",-0.171775845
"NDUFA3",-0.760967879
"NDUFA4",-0.1453401
"NDUFA5",-0.079590522
"NDUFA6",-0.103384656
"NDUFA7",-0.295822788
"NDUFA8",-0.081108235
"NDUFB10",-0.139770046
"NDUFB11",-0.096551493
"NDUFB2",-0.088710596
"NDUFB3",-0.160349549
"NDUFB4",-0.075461708
"NDUFB6",-0.314532067
"NDUFC1",-0.070071474
"NDUFS3",-0.134695431
"NDUFS5",-0.053134694
"NDUFS7",-0.128740532
"NDUFV1",-0.189582467
"NDUFV2",0.024800134
"NEB",0.075383777
"NEBL",-2.41611979
"NECAP2",-0.568017525
"NEDD4",-3.660984662
"NEDD4L",1.367344434
"NEDD8",-0.103288038
"NEDD9",-0.202950775
"NEFL",-0.354648846
"NEFM",0.901029437
"NEGR1",-0.064831209
"NEIL3",0.092645001
"NEK4",-0.226007325
"NEK6",4.502453518
"NEO1",0.045979247
"NES",-0.490542227
"NET1",-0.208410005
"NETO1",-0.04688102
"NETO2",0.253831501
"NEU4",0.412248726
"NEUROD1",-0.168888015
"NEUROD2",0.133185404
"NEUROD4",0.147852262
"NEUROD6",0.137131404
"NEUROG1",3.745333709
"NEUROG2",-0.058506954
"NEUROG3",-1.97740981
"NFAM1",0.156895493
"NFAT5",2.039687802
"NFATC1",0.195072862
"NFATC2",0.170487345
"NFATC2IP",0.192333595
"NFATC3",0.126421023
"NFATC4",0.292084322
"NFE2",-0.177945946
"NFE2L1",-0.596946078
"NFE2L2",0.132284487
"NFE2L3",-0.464644019
"NFIA",1.136930871
"NFIB",0.202726807
"NFIC",0.158274241
"NFIL3",-0.20557893
"NFIX",2.757720608
"NFKB1",-0.019185302
"NFKB2",-0.158465667
"NFKBIA",0.359819799
"NFKBIB",0.052440813
"NFKBIL2",0.678614502
"NFKBIZ",-0.500654305
"NFRKB",-0.087942894
"NFX1",0.312902672
"NFXL1",-0.272332653
"NFYA",-0.095723983
"NFYB",0.293030776
"NFYC",-1.193040596
"NGB",-0.360309961
"NGFB",0.240703413
"NGFRAP1",-0.117540393
"NHEJ1",0.054231167
"NHLH1",-0.200006215
"NHLH2",-0.149421053
"NIBP",-0.167047227
"NIF3L1",-0.264789196
"NIN",-0.25586345
"NINJ1",0.471397209
"NIP7",-0.058267293
"NIPA2",-1.085211941
"NIPBL",-0.128832351
"NIPSNAP1",-1.363247474
"NISCH",-0.996700248
"NIT2",-0.203147236
"NKRF",-0.424272431
"NKTR",1.042404429
"NKX1-2",-1.330817391
"NKX2-2",0.1559872
"NKX2-3",-0.023028101
"NKX2-5",-1.158565046
"NKX2-8",3.417446328
"NKX3-1",-0.107661862
"NKX6-1",0.345431576
"NKX6-2",-0.253390814
"NLGN1",-0.051869171
"NLK",0.035922255
"NLRC3",-0.205970959
"NLRC5",-0.028654481
"NLRP1",-0.214139306
"NLRP10",0.220974459
"NLRP3",-0.383646783
"NLRP6",0.072787677
"NME2",-0.024055323
"NME4",-0.095150762
"NMI",-1.326375818
"NMU",-0.003704089
"NNAT",0.061840338
"NNMT",-0.443907222
"NOC3L",-1.293116154
"NOD2",-1.587956864
"NODAL",0.365794416
"NOG",0.112495082
"NOL4",0.130574806
"NOL7",-0.285907221
"NOL8",0.277627297
"NOL9",0.103583509
"NONO",0.093690088
"NOP17",-0.609159388
"NOTCH1",0.195873793
"NOTCH2",0.030046155
"NOTCH3",0.159684467
"NOTCH4",0.1410317
"NOV",0.237656447
"NOXO1",-0.826328669
"NPAS1",-0.107611448
"NPAS2",-0.720595487
"NPAS3",-0.699416186
"NPAS4",0.187106244
"NPAT",0.055485077
"NPC2",-0.114193144
"NPEPPS",-0.053534637
"NPHP4",0.22659664
"NPLOC4",0.396439176
"NPM1",-0.032685165
"NPM3",-0.446669252
"NPNT",0.553467033
"NPTX1",0.073833678
"NPTXR",-0.784592484
"NQO1",-0.274647692
"NR0B1",-0.30793661
"NR0B2",1.009537334
"NR1D1",-0.170681983
"NR1D2",-0.16022535
"NR1H2",-0.605111666
"NR1H3",-1.136448638
"NR1H4",0.1335253
"NR1I2",-0.122643615
"NR1I3",-0.156118945
"NR2C1",-0.050091347
"NR2C2",-0.06170157
"NR2E1",0.39011221
"NR2E3",-0.04805695
"NR2F1",-0.103323483
"NR2F2",0.600481887
"NR2F6",2.958080752
"NR3C1",-0.09643001
"NR3C2",-0.320866885
"NR4A1",0.106948543
"NR4A2",0.006134087
"NR4A3",-0.212861766
"NR5A1",0.421321607
"NR5A2",-0.112850349
"NR6A1",0.169283326
"NRAP",-0.065891462
"NRBF2",-0.670712123
"NRF1",-0.123575715
"NRG1",1.236880034
"NRG2",0.249662394
"NRIP1",5.60626256
"NRIP2",0.094552891
"NRP1",0.115653156
"NSBP1",0.165521676
"NSD1",1.00232589
"NSMAF",5.146496766
"NSMCE1",-0.528838425
"NSUN7",-0.114142076
"NT5C1A",0.556859083
"NT5DC3",0.090044262
"NTF3",0.207423908
"NTNG1",0.309058006
"NTRK3",-0.794073432
"NUAK1",0.457588576
"NUAK2",0.647778994
"NUBPL",0.109254591
"NUCB1",0.067853338
"NUCB2",-0.108160543
"NUDCD3",-0.103587727
"NUDT2",-0.139433199
"NUDT3",0.102677161
"NUFIP1",-0.04594024
"NUMA1",0.664605681
"NUMB",-1.907530763
"NUP107",-0.121641173
"NUP160",-0.388094692
"NUP210",-0.235858618
"NUP43",-0.057809199
"NUP50",-0.333639225
"NUP54",-0.122988731
"NUP62",-0.392139992
"NUP85",-0.399303337
"NUPL1",-0.045240872
"NUPR1",-0.425185859
"NUS1",-1.147270584
"NUTF2",0.124572976
"NXN",0.3213819
"NXT1",-0.378958176
"OAS1",-0.167211772
"OAS2",0.014974126
"OAZ1",-0.085122274
"OBFC1",0.651751575
"OBFC2A",-0.103389052
"OCEL1",0.364365996
"OCLN",-0.335340658
"OCRL",0.050237473
"ODC1",-0.10607995
"ODF2",-0.468587274
"ODZ4",0.070828513
"OGT",-0.14298465
"OLFML1",0.825593797
"OLIG1",-0.313892639
"OLIG2",-0.154173395
"OLIG3",-0.035255279
"OLR1",-0.305240124
"OMA1",1.966257029
"ONECUT1",0.124165359
"ONECUT2",-0.341680993
"OPCML",-0.069939349
"OPHN1",-0.152409052
"OPLAH",-0.062734838
"OPN1MW",0.488775868
"OPN3",-0.438618893
"OPRD1",-0.675056919
"OPRL1",0.090188891
"OPTN",0.07807613
"OR10H3",-1.12136591
"OR1E1",-0.532208139
"OR2A7",-0.101582059
"OR3A2",-0.475881822
"OR52A1",-0.090070068
"OR5T2",-0.05825595
"OR7D2",-0.018781834
"ORC1L",0.431993475
"ORC6L",-1.074666701
"ORMDL2",0.663340434
"OS9",0.181823489
"OSAP",-0.809333729
"OSBP",-1.971064296
"OSBPL10",-0.624539586
"OSBPL3",-0.22085102
"OSBPL8",-0.112967793
"OSGEPL1",-0.029996493
"OSGIN2",0.128421783
"OSM",-0.265958693
"OSMR",0.023243944
"OSR2",-0.021391944
"OSTF1",0.300167866
"OTEX",0.035523964
"OTOP1",-0.334253259
"OTP",0.228588316
"OTUD1",-0.698689659
"OTUD7A",3.031495778
"OTX1",0.995970071
"OTX2",0.098136624
"OVOL1",0.102471479
"OVOL2",3.545629506
"OXCT2",-0.223363456
"OXR1",0.035747034
"OXSR1",0.760139491
"OXTR",0.650747976
"P18SRP",-0.310485353
"P2RY1",0.388351193
"P2RY2",-0.201374015
"P2RY5",0.001357759
"P4HA2",-0.782108151
"P4HB",-0.033225249
"P53AIP1",1.488587651
"PA2G4",-0.109202221
"PABPC1",0.017301059
"PACS1",0.460739961
"PACS2",-0.056658333
"PADI3",0.564837752
"PADI4",-0.0939781
"PAF1",-1.870863609
"PAFAH2",0.220034878
"PAG1",1.042019478
"PAH",-0.053690573
"PAICS",-0.101993853
"PAIP1",0.302696472
"PAK1",-0.02924091
"PAK2",-0.615068172
"PALMD",-0.140313149
"PAN3",0.087295332
"PANK1",-0.344317535
"PAOX",0.905814294
"PAP2D",0.265177774
"PAPD1",-0.489305634
"PAPPA",0.425484027
"PAPSS1",-0.575992206
"PAPSS2",-0.136838728
"PAQR6",-0.210939293
"PARC",-0.411458813
"PARD6G",-0.890928575
"PARP1",-0.133611074
"PARP11",-0.155150534
"PARP14",0.175865555
"PARP15",0.116429858
"PARP4",-0.206404023
"PARP8",-0.092595482
"PARS2",-0.14046532
"PARVB",-0.171054393
"PASK",0.326996025
"PATZ1",0.418445576
"PAWR",-0.324209228
"PAX1",0.315768947
"PAX2",-0.252021203
"PAX3",0.640425001
"PAX4",0.263478132
"PAX5",0.196940877
"PAX6",0.241987811
"PAX7",0.04532228
"PAX8",0.013629168
"PAX9",-0.057605952
"PB1",-0.216779238
"PBLD",-0.112851482
"PBX1",-0.100031956
"PBX2",0.09497223
"PBX3",-0.805682275
"PBX4",0.019307718
"PBXIP1",-0.130004002
"PCAF",-0.136142517
"PCBD1",0.489509386
"PCBD2",-0.124345609
"PCBP1",0.060377549
"PCBP2",-0.11457529
"PCBP4",0.043602901
"PCCA",-0.360313819
"PCCB",-0.037695431
"PCDH1",-0.592165217
"PCDH12",-0.074143538
"PCDH7",0.134381076
"PCDHB1",0.669959026
"PCGF1",0.068524085
"PCGF2",0.312652842
"PCGF3",1.259365411
"PCGF5",0.19814634
"PCGF6",-0.114226073
"PCID1",-0.123733305
"PCID2",0.235206638
"PCK2",-0.256644708
"PCMT1",0.57884175
"PCMTD1",-0.160171098
"PCMTD2",-0.116194105
"PCNT",-1.259242031
"PCNXL2",0.483322194
"PCOLN3",-0.226774009
"PCQAP",0.348692059
"PCSK6",-0.184724816
"PCTK2",-0.226622756
"PCTK3",-0.013602289
"PCYT1A",-1.092424431
"PDCD1",-0.403032575
"PDCD1LG2",0.017306508
"PDCD2",1.233462786
"PDCD4",-1.295960981
"PDCD6IP",-1.095214912
"PDCL",-0.0264127
"PDE3B",-0.379840092
"PDE4A",0.204612586
"PDE4B",-0.432000607
"PDE4D",0.161949455
"PDE5A",-0.141119961
"PDE6D",-0.302691141
"PDE8A",-0.201118433
"PDE8B",0.11539398
"PDGFA",0.293334368
"PDGFD",-0.234748899
"PDGFRA",-0.241276951
"PDIA3",0.655202388
"PDIA4",0.87155915
"PDIA5",-1.151102297
"PDIA6",0.255629366
"PDK1",0.102927527
"PDK2",0.27835375
"PDLIM1",-0.165456461
"PDLIM2",0.30480489
"PDLIM4",0.095020984
"PDLIM5",-0.543074254
"PDPN",-0.823814586
"PDSS1",2.154643297
"PDX1",-0.292656204
"PEAR1",-0.317634671
"PECAM1",-0.049535725
"PECI",0.077824962
"PEG10",-0.089618208
"PEG3",-0.143077329
"PELI1",-0.460733335
"PELI2",-0.367208636
"PEPP-2",-0.210385128
"PER1",0.012514541
"PER2",0.122582311
"PER3",-0.206586294
"PEX10",1.021640052
"PEX11B",-0.115628767
"PEX14",-0.646397886
"PEX26",-0.962174667
"PEX5",-0.365118087
"PEX6",2.1043209
"PFAAP5",-0.444052955
"PFDN5",-0.091389242
"PFKFB3",-0.258753822
"PFKL",-1.038255554
"PFKM",0.002193669
"PFN1",0.419576737
"PFTK1",0.308072924
"PGAP1",-0.024410725
"PGBD1",-0.11113804
"PGBD4",0.083918839
"PGC",0.291309877
"PGCP",-0.383126025
"PGEA1",-2.333521963
"PGF",0.684171275
"PGK1",0.048002706
"PGLYRP3",0.31462389
"PGLYRP4",-0.327137334
"PGM1",-0.335647662
"PGM2L1",-0.367900972
"PGM3",-0.086242929
"PGR",-0.056246675
"PGRMC2",0.018315328
"PGS1",0.333011279
"PH-4",-0.170932377
"PHB",-0.211497228
"PHB2",-0.205202853
"PHC3",-0.147663327
"PHF1",-0.151650604
"PHF10",-0.549804496
"PHF11",-0.581436722
"PHF12",-0.351641907
"PHF15",0.005474442
"PHF17",-0.041099529
"PHF19",-0.604044009
"PHF20",-0.072597713
"PHF21A",-0.06476787
"PHF3",0.139693619
"PHF5A",0.934121635
"PHF6",-0.462600278
"PHF7",0.16391203
"PHF8",-0.044537027
"PHGDH",-0.311771853
"PHGDHL1",-0.121266737
"PHIP",-0.069011126
"PHKB",0.400803977
"PHLDA1",-0.776862856
"PHLDA2",0.033391926
"PHLDB1",0.591381869
"PHLPPL",0.039337572
"PHOX2A",-0.370587694
"PHOX2B",0.365621998
"PHPT1",-0.118954438
"PHTF1",-0.577510728
"PHTF2",-0.34991859
"PHYH",-0.536954885
"PI16",0.380841538
"PI3",0.073503706
"PI4KII",-0.014700273
"PIAS1",8.243765747
"PIAS2",0.046272121
"PIAS3",-0.054113655
"PIAS4",0.166812651
"PIB5PA",0.322164109
"PICALM",-0.958049246
"PIF1",-2.668045847
"PIGC",0.061466455
"PIGG",-0.101528805
"PIGN",-0.446687236
"PIGR",-0.403063973
"PIGV",0.397160053
"PIGW",-0.220351092
"PIK3C2B",1.01551766
"PIK3C2G",-0.129320327
"PIK3C3",0.449952014
"PIK3CD",0.307314475
"PIK3R1",-0.171621259
"PIK4CA",1.475927654
"PILRA",-0.03526504
"PIM1",-0.2938803
"PINK1",0.727300876
"PIP5K1A",-0.286594796
"PIP5K1C",-2.099883115
"PIP5K2A",0.339748062
"PIP5K2B",-1.137817248
"PIPOX",-0.213638466
"PIR",1.097114489
"PITPNA",-0.356315103
"PITPNB",-0.571491397
"PITPNC1",0.00327845
"PITPNM1",0.144750411
"PITPNM2",-0.100590097
"PITPNM3",0.077673505
"PITX1",0.149008718
"PITX2",0.215774124
"PITX3",-0.691254407
"PJA1",-0.156048597
"PKD1L2",0.449568024
"PKD2",-0.04807084
"PKIA",0.574572064
"PKIB",-0.302291958
"PKIG",-0.686614629
"PKMYT1",1.906762544
"PKN1",-0.640480404
"PKN2",-1.150977537
"PKNOX1",0.157715998
"PKNOX2",0.030950058
"PKP1",1.075642125
"PLA1A",0.40389594
"PLA2G12A",-2.353386728
"PLA2G12B",0.109960596
"PLA2G1B",-0.968055689
"PLA2G3",-0.149415245
"PLA2G4A",-0.051099185
