"","Gene","KLF","ZNF","ACTL","GRHL","MLL2","SNAI2_Over","SNAI2_Knockdown","DMNT1","CBX4_Over","CBX4_Knockdown","MAFB1","MPZL3","FDXR","TINCR"
"1","02547",NA,NA,NA,NA,NA,-0.66724385144683,0.0326673738001604,-0.355165798690531,NA,NA,0.0216451173397039,NA,NA,-0.0348457578179679
"2","02619",NA,NA,NA,NA,NA,-0.0622375748684324,0.00930180249022379,-0.34033907145237,NA,NA,0.0124159265029355,NA,NA,0.397380613193723
"3","02761",NA,NA,NA,NA,NA,-0.0902748955122148,0.400981801458158,-0.0330249652860774,NA,NA,0.0068666701555178,NA,NA,-0.0705196161465348
"4","03271",NA,NA,NA,NA,NA,-0.942999044066136,0.0864988535074968,-0.11945981845635,NA,NA,-0.0133598587996449,NA,NA,-0.0403338878631924
"5","03553",NA,NA,NA,NA,NA,-0.712959054282749,0.0335783581155318,0.279853272245198,NA,NA,0.048740719873513,NA,NA,0.160414551891297
"6","04177",NA,NA,NA,NA,NA,-3.30756896397964,0.592470484994736,-0.7192233272826,NA,NA,0.0458435078146622,NA,NA,0.0965263767138147
"7","06147",NA,NA,NA,NA,NA,-1.07339684686198,-0.120340347570124,0.0322060860956948,NA,NA,0.0602688125881653,NA,NA,0.379983298245905
"8","07139",NA,NA,NA,NA,NA,-0.797915875908809,0.0138848712564832,-0.792999995968572,NA,NA,-0.00621290468876156,NA,NA,-0.0710966968714317
"9","07592",NA,NA,NA,NA,NA,-0.309960421022381,-0.687961980538247,0.859416696702627,NA,NA,0.0997240686361876,NA,NA,0.0555292960254689
"10","07846",NA,NA,NA,NA,NA,-0.387593840618928,0.273047352022781,-1.56481598644175,NA,NA,-0.0281451271191594,NA,NA,-0.308030338640502
"11","08438",NA,NA,NA,NA,NA,-0.914334941468851,-0.185779334721303,0.153457128066095,NA,NA,-0.0384347154893206,NA,NA,-0.129160847732021
"12","08835",NA,NA,NA,NA,NA,-0.912265278312575,0.126125423371129,-0.280259124719009,NA,NA,-0.0513097769052351,NA,NA,-0.0274235967260421
"13","09366",NA,NA,NA,NA,NA,-0.400263416151434,0.125414475551148,-0.0126188190476047,NA,NA,-0.00275234095146245,NA,NA,-0.0753646986496902
"14","101F6",-0.004957189,-0.037352689,-0.0404134495234567,NA,NA,-1.07339315386259,0.121581211679366,-0.599862094848333,NA,NA,-0.0294844867399108,NA,NA,-0.0273229479431155
"15","10343",0.263814591,-1.841239526,-0.137529798591218,NA,NA,1.1928090741903,-3.16789587420447,1.58492876841342,NA,NA,-0.047957320294366,NA,NA,0.0483976849029556
"16","10485",-0.382992252,-0.085157808,0.123379021160505,NA,NA,-1.2777569531905,0.536629258495688,-0.182086678162462,NA,NA,0.711010168012005,NA,NA,1.05443703304244
"17","10931",0.001744308,-0.006331725,0.00119705879881781,NA,NA,-0.999931712423535,0.0108488593102319,-0.142239029508258,NA,NA,-0.0612185010809112,NA,NA,0.035025289522631
"18","12707",0.000946522,-0.003562924,-0.000214965928728246,NA,NA,-0.764163963253107,0.167210667601954,0.0374288268053351,NA,NA,-0.0713917217624282,NA,NA,-0.115906549035452
"19","13022",-0.042787275,-0.063513406,-0.0797067426107426,NA,NA,-1.04710723972378,0.223154843503057,-0.144713389625642,NA,NA,-0.066925217398394,NA,NA,-0.124106720703548
"20","13149",0.214775302,0.008438869,0.0266682470821613,NA,NA,-0.642536049817902,0.041192079088628,0.101236605940467,NA,NA,-0.0411478173963985,NA,NA,-0.0171309246233849
"21","13640",0.140109708,0.1513729,0.0225361650224131,NA,NA,-0.821320834371499,0.0366817533733007,-0.056412076189848,NA,NA,-0.0485244862320306,NA,NA,0.0303088371143619
"22","13710",-0.108480643,0.053488685,0.0238106486937186,NA,NA,-0.915841978657626,-0.00735539270700949,0.0826359084083778,NA,NA,-0.0193041828275262,NA,NA,-0.0030425272670903
"23","14-3-3gamma",0.118146474,-0.000968523,-0.00530750063266117,NA,NA,-0.57410858182821,0.0946698059770283,-0.104099912874718,NA,NA,0.00467326746071503,NA,NA,0.0546074345354753
"24","14000",-0.670213164,3.093431941,0.0036697288889624,NA,NA,-0.618303969781094,-0.000943591916446313,0.0876513221138277,NA,NA,-0.0314894229611893,NA,NA,-0.0711910764846835
"25","14754",0.003236249,0.12365647,-0.00538117890451682,NA,NA,-1.04809518192859,-0.123007185744036,0.0164680739059319,NA,NA,-0.0259280006042993,NA,NA,-0.00233932529352863
"26","15306",-0.341892304,-0.338023827,-0.249619225298238,NA,NA,-0.945253804207765,-0.527303049022268,0.000410593117099122,NA,NA,0.377162573716261,NA,NA,0.194436075573639
"27","15330",-2.554639988,0.727048732,-3.92395157629342,NA,NA,-0.42887975887865,-0.273826488948614,0.0278700788434413,NA,NA,-0.269651813968641,NA,NA,-0.416303600537728
"28","15357",0.244385267,0.036039936,-0.016172859245601,NA,NA,-0.826944799509817,0.104571599748371,0.0976919713079621,NA,NA,-0.0355781015041525,NA,NA,-0.0104256159990206
"29","15521",-0.496134908,-0.148180513,-0.0258569538362992,NA,NA,-1.17227059714796,0.254975130494209,-0.624306804930265,NA,NA,-0.0966265637919949,NA,NA,0.00663676884485559
"30","16-5-5",-0.284543908,-0.0917823,0.21005232210417,NA,NA,-1.17006949500743,-0.196354830215397,-0.132589331455557,NA,NA,0.059384357123292,NA,NA,0.0995053836267038
"31","16135",0.080042708,-3.460916616,0.125163142954006,NA,NA,-0.63168926217544,0.0361791835275328,-0.335160572027088,NA,NA,-0.00920263332522863,NA,NA,0.0711402077993975
"32","16522",-0.205049808,-0.159064695,0.154150679827258,NA,NA,-0.577741923452994,0.244074146407672,-0.203626618583129,NA,NA,-0.023314717072224,NA,NA,-0.219144481016022
"33","16G2",0.000680384000000001,0.022893062,0.151606912411149,NA,NA,-0.904611644748243,-1.22002562934746,0.240328141062058,NA,NA,0.135240570085784,NA,NA,1.46202545598293
"34","16G2",0.000680384000000001,0.022893062,0.151606912411149,NA,NA,-0.904611644748243,-1.22002562934746,0.240328141062058,NA,NA,0.135240570085784,NA,NA,0.08438252267436
"35","19185",-0.313657559,-0.294239473,-0.0303053494953289,NA,NA,-0.524080708039886,-0.0295086626797332,-0.957259350431411,NA,NA,0.0788481156381865,NA,NA,0.181381270873959
"36","19267",0.106174848,0.114354853,-0.0485408186999941,NA,NA,-0.765910443162738,-0.139443806812515,-0.0918014058352972,NA,NA,-0.0408504369644487,NA,NA,0.0663898452447601
"37","199G4",0.018251628,0.004247102,0.00555091496535034,NA,NA,-0.60694876928407,-0.0299348897202867,0.142736951426693,NA,NA,-0.0171436496863015,NA,NA,-0.0290293754487374
"38","19A24",0.025309228,0.031779591,0.00609822887982172,NA,NA,0.155352972357467,-0.224968969502378,1.09587549542908,NA,NA,0.0530934357961137,NA,NA,0.299909085591223
"39","1D12A",0.017900239,0.06242498,0.226373210794961,NA,NA,0.498503337518594,1.00465911540239,-0.00731963306872602,NA,NA,0.0530650422552829,NA,NA,0.0465618492447357
"40","21851",0.172045894,-0.088314648,0.0720678490387776,NA,NA,-0.654460993788487,0.182110681159852,-0.249658245050868,NA,NA,-0.0561397897173485,NA,NA,-0.33394838711245
"41","21990",0.001358842,-0.003709521,0.000980928833373844,NA,NA,-0.408096966526488,-0.377432323879015,-0.133122028212937,NA,NA,-0.119129726226291,NA,NA,-0.0817926943363512
"42","22117",0.163325056,0,0.0266682470821613,NA,NA,0.498047627368662,0.0658054368839497,0.1276413484643,NA,NA,-0.0093759336356811,NA,NA,-0.000177776309428929
"43","22625",-0.019389123,-0.004507896,0.036609745612561,NA,NA,-0.573581759409254,0.226609372211863,0.033377024552455,NA,NA,0.00607460421031311,NA,NA,-0.0802819762440106
"44","22690",0.117783036,-0.044735894,-0.00619197024792111,NA,NA,-0.354510062740539,0.300179695965548,0.226613155080522,NA,NA,0.0064578243268894,NA,NA,-0.327502873170522
"45","22924",-0.164418265,-0.139927245,-0.00798088833101288,NA,NA,-0.992064238779715,0.241130027349776,-0.336124507953716,NA,NA,0.0181906669731203,NA,NA,-0.265987607653761
"46","24899",0.116921338,0.105360516,-0.00819676720417851,NA,NA,-1.00505863750729,0.18181701445244,0.243606097389368,NA,NA,-0.0300580952585625,NA,NA,-0.0442450144977752
"47","25216",0.392393027,0.035718083,-0.0461620417631625,NA,NA,-0.811426877105984,0.0862726434418248,-0.0914568427100012,NA,NA,-0.0183981359939026,NA,NA,0.0132196143048
"48","26260",0.025063969,0.016219944,-0.0132955424812446,NA,NA,-0.812873516470788,-0.270063746827811,0.748543964436123,NA,NA,0.0660417261889275,NA,NA,0.347684377351793
"49","28049",0.052268429,-0.022884294,0.00506330195654663,NA,NA,-0.723646022748802,0.120776516520862,0.098501990707789,NA,NA,-0.0430682920999911,NA,NA,-0.0804102753611172
"50","28124",0.543383347,3.244265059,5.07767069543241,NA,NA,-0.588503644396267,0.398918654819355,-0.416957722521006,NA,NA,-0.0941756251083062,NA,NA,-0.176923912722899
"51","28483",0.323592574,0.407451206,-0.0794535366201417,NA,NA,-0.564012647088841,0.238624110898416,0.147474323308296,NA,NA,-0.0184805670984577,NA,NA,-0.0139701904621369
"52","29642",0.159064695,0.065098902,0.0516720105443209,NA,NA,-0.0984510437941422,0.350319768714237,-0.711258419970341,NA,NA,-0.0965861982711451,NA,NA,-0.0167718376470544
"53","29725",-0.040066993,0.088728116,-0.0478560211776351,NA,NA,-0.676229205355631,0.224960987050063,-0.159132174715149,NA,NA,0.0020743745074748,NA,NA,0.484891349989634
"54","307241",0.089570326,0.055034519,-0.0648735856406222,NA,NA,-0.566068441964797,-0.266855087967513,0.0494180656270013,NA,NA,-0.146666326385307,NA,NA,-0.26263139870955
"55","308840",0.124549296,0.001316656,0.00444774639823627,NA,NA,-0.962870589128636,0.333712415626741,-0.561642053307421,NA,NA,-0.0204392395364306,NA,NA,0.265558058454216
"56","30894",-0.204794413,-0.099191796,0.128900563664694,NA,NA,-0.88455079841224,0.131011533634616,-0.253652625676403,NA,NA,-0.0492782226675742,NA,NA,0.199053478982674
"57","31501",-0.041987696,-0.083861768,0.0360649349207959,NA,NA,-0.694821296907165,-0.0972594360867116,-0.273746514423749,NA,NA,-0.0398800239406534,NA,NA,-0.0641085426085679
"58","31840",0.182321557,0.182321557,-0.017699577099401,NA,NA,-0.797064157427932,0.262336670815731,-0.117598346312152,NA,NA,-0.0684399394667013,NA,NA,-0.0663625858455894
"59","32645",-0.306324423,-0.333652083,-0.0196727655987048,NA,NA,-0.679307638786389,0.0976971745588505,-0.450858742773348,NA,NA,-0.0888888138262403,NA,NA,-0.144712018883323
"60","34249",0.187861737,0.039441732,0.00647251450561752,NA,NA,-1.34155914391173,0.25526968587724,0.129013589361566,NA,NA,-0.0339082898555777,NA,NA,0.0581957185132249
"61","36769",0.061368946,-0.023530497,0.0250013022054172,NA,NA,-0.778670570518173,-0.585919246809072,0.0202584147657233,NA,NA,0.000949137808904421,NA,NA,0.0998771697525299
"62","36803",0.177942444,0.185461277,-0.0229895182246987,NA,NA,-1.12064916389229,-0.166066466127135,0.230129260302613,NA,NA,-0.0367787514412069,NA,NA,-0.0911750167373889
"63","37012",-0.108462496,-0.058452075,-0.0250507496304527,NA,NA,-0.956295393917764,-0.262459450461299,-0.694198007732349,NA,NA,-0.0969032292874292,NA,NA,-0.0922007019709696
"64","37033",0.056213145,0.119392046,0.0626837022936867,NA,NA,-0.867527103655906,-0.0326531470938415,-0.0639228295158772,NA,NA,-0.149361162869549,NA,NA,0.150612519168369
"65","38276",-1.098612289,-1.098612289,0.386772975096012,NA,NA,0.0326798279498223,0.432663765109955,-0.509116022467429,NA,NA,-0.0178465981740851,NA,NA,0.0842373970628714
"66","38535",0.114410351,0.041385216,-0.00790517950711326,NA,NA,-0.519330408822323,0.080392070090685,0.154448896871331,NA,NA,-0.00378315994640239,NA,NA,0.0352005289133785
"67","38548",0.023682485,0.023682485,-0.137741925160866,NA,NA,-1.25146424504691,0.00195140332534966,0.0133111275503941,NA,NA,-0.0883053641239428,NA,NA,0.0662020096368721
"68","39226",0.2135741,0.073122265,0.0524464753725425,NA,NA,-0.358727106899527,-0.0992150406433017,-0.165453148687128,NA,NA,-0.081658074532688,NA,NA,0.00221516530481041
"69","3Cl",-0.09790375,-0.015598159,-0.0595852771898741,NA,NA,-0.698270859985804,0.533463964937161,0.102078368219815,NA,NA,0.00531665966967844,NA,NA,-0.0894204761530949
"70","3OST4",0.101303007,0.025000281,-0.11985054932972,NA,NA,-0.35813635809842,-0.389197783749228,0.0606248491211181,NA,NA,-0.0372055015967637,NA,NA,0.0870512013561887
"71","41344",-0.018018506,-0.087011377,-0.00917437627604127,NA,NA,-0.344907354657945,0.412209969780669,0.093012182220995,NA,NA,-0.118766606321348,NA,NA,-0.144992413206818
"72","46024",0.342613505,0.280902385,-0.185938197264143,NA,NA,-0.756340895738797,0.255085349357134,0.515745153038491,NA,NA,-0.00848613992598436,NA,NA,-0.177891676498632
"73","46622",-0.217541296,-0.257194068,0.100541229221877,NA,NA,-0.591113639506184,0.262537209392509,-0.283907841474682,NA,NA,-0.0418103394500405,NA,NA,-0.326690506407775
"74","4E-T",0.008917553,-0.003871756,0.00741173734332483,NA,NA,-0.528535606494324,-0.101495016509657,-0.17040302844601,NA,NA,0.0206638835968195,NA,NA,-0.0970958879249254
"75","5-HT1D~",-0.017308674,-0.114974438,0.0246257419682825,NA,NA,-0.779700793644387,-0.134025780316113,0.325891536919089,NA,NA,-0.023533089672456,NA,NA,-0.122966816944687
"76","50928",0.135301479,-0.037791272,-0.0100251466193788,NA,NA,-0.628682389921401,-0.00927326249040963,0.12807711884622,NA,NA,-0.0178692501889826,NA,NA,-0.137251842827425
"77","55448",-0.041484758,-0.079617628,0.0815392047897704,NA,NA,-0.93179688573137,0.0805521070308595,-0.0493540508007757,NA,NA,0.00925169300310835,NA,NA,0.188181631810915
"78","55777",-0.631375813,-0.623542875,-0.0296987611447495,NA,NA,-0.857945801678578,-0.177346036260652,0.192163068157482,NA,NA,-0.0431957903030545,NA,NA,0.035291788324598
"79","56417",-0.077799716,-0.088224233,-0.0407715518861301,NA,NA,-0.924949934956116,0.363395401706446,-0.413139395185505,NA,NA,-0.135373926817026,NA,NA,-0.0744827537729577
"80","56418",-0.161228963,-0.020055367,0,NA,NA,-0.303300325490697,0.175884019194004,-0.119699075952219,NA,NA,-0.0967985104524283,NA,NA,-0.191648914471649
"81","56692",0.152016207,-0.050010421,0.0125787822068602,NA,NA,-0.319990685413381,-0.229186835401234,-0.00944830200611643,NA,NA,-0.00506695959530404,NA,NA,0.0116374320449972
"82","57348",0.0030603115,-0.002735788,0.00067337439001139,NA,NA,-0.267368106316998,-0.0418495692322595,-0.156509810100686,NA,NA,0.0125525968582695,NA,NA,0.0147944918330403
"83","57348",0.0030603115,-0.002735788,0.00067337439001139,NA,NA,-0.267368106316998,-0.0418495692322595,-0.156509810100686,NA,NA,0.0125525968582695,NA,NA,0.0375735401201611
"84","58297",0.190808171,0.098601977,0.0224099013995841,NA,NA,-0.801984025240098,0.169461800935296,0.260334909961032,NA,NA,0.031712877814067,NA,NA,0.0678891374989742
"85","58766",-0.154377772,-0.143418758,0,NA,NA,-0.770386693070323,0.22873107756079,-0.421723985349077,NA,NA,-0.134882842571765,NA,NA,-0.225043451525241
"86","59350",0.13119221,0.089996454,0.0103627870355467,NA,NA,-0.74827444957088,0.0681775716577692,0.275309068756654,NA,NA,-0.024131704975271,NA,NA,-0.0689851525646574
"87","5HT2",0.00243377,-0.011805562,0.00696602145629221,NA,NA,-0.874483788967378,-0.522646407937073,0.0207795118017866,NA,NA,0.00158130516666695,NA,NA,0.0417295234222917
"88","60278",0.339867826,-0.570965867,0.533224812079617,NA,NA,-0.677527434080354,-0.28648686719121,0.972185401232279,NA,NA,-0.0863103792340261,NA,NA,0.0317071371312218
"89","60459",0.005602256,0.093635605,0.133531392624523,NA,NA,-1.16030570553829,-0.327608916733359,0.11634959937861,NA,NA,0.0228382379328243,NA,NA,-0.0556304359031735
"90","60592",-0.042711118,-0.053109825,0.036904556935451,NA,NA,-1.15842976117355,0.0750722239794888,0.0605921612191364,NA,NA,-0.0398907291567965,NA,NA,-0.0973285670362315
"91","61094",0.000472275,-0.004824446,0.000242467464193794,NA,NA,-1.20684499097484,-0.154942717100302,0.457802078412384,NA,NA,0.0601290961262499,NA,NA,0.347391803739189
"92","62078",0.022472856,-0.304211374,-0.615185639090233,NA,NA,-0.991633396711073,-0.144840813168344,0.0348281739829543,NA,NA,0.0286911542389082,NA,NA,0.176921870364734
"93","62317",-0.038946011,0.0630541325,-0.0424334722786355,NA,NA,-0.707986296579846,0.0877931463131816,-0.191134090108471,NA,NA,-0.0589741925844717,NA,NA,-0.0394162230328035
"94","62317",-0.038946011,0.0630541325,-0.0424334722786355,NA,NA,-0.707986296579846,0.0877931463131816,-0.191134090108471,NA,NA,-0.0589741925844717,NA,NA,0.0196533977704179
"95","62325",-0.01754431,-0.084796537,-0.147593279281099,NA,NA,-1.11411024144181,0.415958809447291,-0.157975072949707,NA,NA,-0.00270172349267415,NA,NA,-0.00344208225526303
"96","62762",0.348306694,-0.038466281,0.0504308536268919,NA,NA,-0.595578110824861,-0.0518083920966985,0.133025002630669,NA,NA,-0.0232213587021398,NA,NA,0.137878407676117
"97","63824",0.212296553,0.113597178,0.0640788566845224,NA,NA,-0.420866539049902,-0.372453849579247,-0.748763150075174,NA,NA,-0.00441113874770026,NA,NA,-0.307168129396868
"98","64116",0.006282713,-0.000746687,0.000672933082872685,NA,NA,-0.738801867125269,0.139080515917357,0.517131039705995,NA,NA,-0.0332058239343865,NA,NA,-0.025833876490651
"99","67743",0.151040257,0.074827138,-0.110370103267258,NA,NA,-0.750084594631338,-0.103917421692942,-0.0791979480925844,NA,NA,-0.0166585945549287,NA,NA,0.288655762096053
"100","69013",-0.050759106,-0.077059934,4.08957128346944,NA,NA,-0.851896684078804,-0.0769900702996744,-0.690321734314691,NA,NA,-0.0697495040231281,NA,NA,-0.292247955077326
"101","69190",-0.021192846,-0.073534084,-0.0239055208535544,NA,NA,-0.629479828611747,-0.152892071081075,-0.0540187342591209,NA,NA,-0.0461081146859373,NA,NA,-0.0118514045001943
"102","69232",0.398483169,0.123211757,-0.114340691465411,NA,NA,-0.944565394580707,-0.192841108204506,0.861852278494737,NA,NA,0.24060237139876,NA,NA,0.9088155305449
"103","6H9A",0.045938958,0.018211914,-0.0421958676138862,NA,NA,-0.540714856371354,0.293935447405158,0.197276072276036,NA,NA,-0.0197366865183299,NA,NA,0.00768611604373943
"104","72631",0.002160029,-0.002625797,-0.000555195720747804,NA,NA,-0.823143947509319,-0.696320054771854,0.327829155413074,NA,NA,-0.070222390059365,NA,NA,0.327605818696632
"105","72904",-0.284179442,-0.526093096,-0.0701221770841029,NA,NA,-0.643782588635371,0.117420493159478,0.0575290395651177,NA,NA,0.0801685369282772,NA,NA,-0.244884964588432
"106","74496",-0.564427939,-0.336472237,-0.0025608208616737,NA,NA,-0.899500252739215,0.359508080764446,-0.874985311021352,NA,NA,0.0773501318557274,NA,NA,0.324514886189336
"107","75174",0.002029935,-0.003165327,0.00105290126684458,NA,NA,-0.788938295102644,-0.211747527738222,0.211655875727097,NA,NA,-0.0780005092016788,NA,NA,0.17733657443111
"108","77566",-0.006779687,-0.025521869,-0.00848661387731869,NA,NA,-0.829137383749793,0.174697660394049,-0.0784638919178285,NA,NA,-0.0301226097036046,NA,NA,-0.0622766558098367
"109","77970",0.394654192,0.177983155,-0.686145985100962,NA,NA,-0.710543943500972,-0.313133527503992,0.527323964928934,NA,NA,-0.012702896393191,NA,NA,-0.145941447452584
"110","78181",-0.013765216,-0.003315677,-0.00010018677686046,NA,NA,-0.769917849406214,0.547811181120923,-0.0800513219511251,NA,NA,-0.0654860370548732,NA,NA,-0.182852560328654
"111","78349",0.054573166,0.145087174,-0.0482780002657908,NA,NA,-0.809733617983782,-0.0259466337865543,0.146832824068851,NA,NA,-0.0140069583788065,NA,NA,0.169366058019746
"112","79256",0.01569891,0.057708318,0.373769377298032,NA,NA,-0.769460008321513,-0.557278609912338,0.218793769011847,NA,NA,0.0100532909783618,NA,NA,-0.224682951568382
"113","79510",0.295286672,0.530912382,-0.305046360361117,NA,NA,-0.974030927134037,0.216322632841004,-0.114463202141734,NA,NA,0.335131439625312,NA,NA,1.88815795146942
"114","79751",0.326586061,0.161376145,-0.0963606000689767,NA,NA,-0.428597547778412,0.349434540471848,0.145406765565365,NA,NA,0.338710318478562,NA,NA,-0.0808857760598501
"115","79780",0.232193387,-0.077961541,-0.0112360732669258,NA,NA,-0.82319580671075,-0.0224085084111393,0.151696982166197,NA,NA,-0.0761933607979315,NA,NA,0.224691780184021
"116","79987",0.157880422,0.779221789,0.0449973659307357,NA,NA,-0.980909447328493,-0.687085272535007,-0.763299361137842,NA,NA,-0.0111050167297091,NA,NA,0.315001292802653
"117","79998",-0.081716858,0.110876249,-0.0527594876237617,NA,NA,-1.1526924548049,0.0387012142747045,-0.0678269559447517,NA,NA,0.0256884188852041,NA,NA,0.320556708377564
"118","80034",-0.708918117,-0.299890483,0.225194834084767,NA,NA,-0.51166563810846,-0.0390273712550719,-0.341282133561985,NA,NA,0.0352010207654918,NA,NA,0.00213015738801349
"119","82319",-0.139933778,0.121743437,-0.0043196611445164,NA,NA,-1.30001038536378,-0.174496857189857,0.326509820290741,NA,NA,0.0118488430926816,NA,NA,-0.0841910872065911
"120","83425",0.062370331,-0.002322881,0.389891934645194,NA,NA,0.578768633937689,-0.64245449781518,0.114475626945671,NA,NA,-0.0135911089986546,NA,NA,-0.0382756583581055
"121","83772",0.163325056,-0.053345981,0.0137933221323358,NA,NA,-0.150539911820541,0.156026758192397,-0.287105226096928,NA,NA,-0.0164733823546834,NA,NA,-0.0992054640402799
"122","83778",0.118290264,0.02672307,0.0155645165411115,NA,NA,-0.601522563776067,0.197532365631129,-0.452673594147461,NA,NA,-0.0459279280398927,NA,NA,-0.246165878743971
"123","83838",-0.212525195,-0.145596308,0.124591877585714,NA,NA,1.48071117523774,-0.0979436606202909,-0.38228233974758,NA,NA,-0.088333256353277,NA,NA,-0.328425036526113
"124","83981",0.089835931,-0.432928584,-0.0228022908739805,NA,NA,-1.03530069415916,-0.235187316126881,1.94406714707786,NA,NA,-0.00634530093807719,NA,NA,0.181545828866655
"125","85276",0.098117856,0.00938974,-0.0432968057533242,NA,NA,-0.848422913031898,-0.0735093505988757,0.0480138418563661,NA,NA,0.0105200518763523,NA,NA,-0.009051680105557
"126","85995",-0.075349437,-0.16034265,-0.0149256502166757,NA,NA,-1.42397256657214,0.80704197644355,-0.840826776974835,NA,NA,-0.00354858192527161,NA,NA,-0.172790623059462
"127","87073",0.024692613,-0.140115362,0.0867093990317257,NA,NA,-0.170552338195851,-0.0598795563884769,-0.336210773743639,NA,NA,-0.0427241249979604,NA,NA,-0.302623002523789
"128","87077",-0.063351108,-0.055398779,-0.0239402075460084,NA,NA,-1.03937645010464,0.262090558948239,0.205049421034197,NA,NA,0.0875641818974096,NA,NA,0.0633080147996639
"129","87408",-0.005222697,-0.008053464,0.000271515846046657,NA,NA,-1.17727403393112,0.517610798353077,-0.924502663039181,NA,NA,-0.0071947834660925,NA,NA,0.0738135673041358
"130","87433",0.060624622,0.214196765,0.00437637459979878,NA,NA,-0.586126885418783,-0.127193179760786,0.00250244560410144,NA,NA,-0.0571389101919064,NA,NA,-0.00471235452213831
"131","87469",0.609660036,3.922633185,0.102857385439708,NA,NA,0.280490766956131,-0.899308684661183,0.612622894518691,NA,NA,-0.00019067225497854,NA,NA,0.205158721428486
"132","87470",-0.567546784,-0.219859476,-0.11097850796205,NA,NA,-1.0711363569974,0.440868481354545,-0.441434960789577,NA,NA,0.030568195292942,NA,NA,-0.234577348232562
"133","88435",-4.134550983,0.167054085,-0.0184393669457999,NA,NA,-0.533565778259056,0.169262767035638,-0.0724218016526981,NA,NA,0.0187840111759345,NA,NA,0.102927710147601
"134","88468",-0.123686856,0.039973347,-0.0013937284486038,NA,NA,-0.791471581593186,-0.118286722991381,-0.292881123307286,NA,NA,-0.0336638873352606,NA,NA,0.333896939302694
"135","88964",-3.096708191,-3.222203615,-0.374525424573335,NA,NA,-1.00730973077558,0.505674727990166,-0.502787009954309,NA,NA,0.0251628450057124,NA,NA,0.213244619119529
"136","89281",-0.128381167,-0.27388875,0.118783535989967,NA,NA,-1.76520613870764,0.148082885202732,-0.142469084120337,NA,NA,0.0243220461934205,NA,NA,-0.0557814674752137
"137","8B7",0.443429185,0.134635255,-0.000241523207528766,NA,NA,-1.25469707352025,1.29790704583186,0.846245072252834,NA,NA,0.079524507863226,NA,NA,0.0829119114641819
"138","90268",-0.003388763,-0.006080092,0.000995746821204054,NA,NA,-0.629734602263697,0.0883047501615244,-0.209096438962392,NA,NA,0.138354560287882,NA,NA,-0.565555961845714
"139","90539",0.15415068,0,-0.110203140133614,NA,NA,-0.374985298258749,-0.0551072639939102,0.0837386856785409,NA,NA,0.0387470585186019,NA,NA,0.186116424739735
"140","90548",-0.47445798,-0.112477983,0.607134305899905,NA,NA,-1.74759435270893,0.691748975887861,-1.64620089612933,NA,NA,-0.0280066914738319,NA,NA,-0.0745053742846217
"141","91083",0.042780341,0.070989061,-0.00273597981887475,NA,NA,-0.238430920180939,0.032029050918204,-0.199662021783916,NA,NA,-0.0562250197741302,NA,NA,0.0866364252025033
"142","92762",0.103827613,0.0547249,0.113597177723705,NA,NA,-0.838445979947205,0.027873071912105,0.0340248164368485,NA,NA,-0.0460680853037512,NA,NA,-0.128785908826245
"143","9306",-0.001262182,-0.006068694,-0.142649644392933,NA,NA,-0.805036799718618,-0.236446592859634,0.498766152779031,NA,NA,-0.0265633718702093,NA,NA,-0.0186859060549537
"144","93181",0.232622295,0.083928655,-0.0165714435892622,NA,NA,-0.929855118377248,-0.345426145692604,0.507299045838419,NA,NA,-0.0548903700922881,NA,NA,0.180123474216614
"145","93651",0.099090903,-0.204095356,-0.0294138852062933,NA,NA,-0.66330618267872,0.174246386622296,0.240480983279119,NA,NA,-0.0394265623991977,NA,NA,-0.419043694520143
"146","96789",0.11506933,-0.035590945,-0.0689928714869514,NA,NA,-0.882029686182424,-0.402530762140762,-0.0531977990071864,NA,NA,-0.0679660162072615,NA,NA,0.219817550495349
"147","97630",0.0074375185,-0.045040444,0.0462585550175926,NA,NA,-0.827873336409746,-0.160752811027994,0.129999454314446,NA,NA,-0.0555596501123309,NA,NA,-0.213217753081384
"148","97630",0.0074375185,-0.045040444,0.0462585550175926,NA,NA,-0.827873336409746,-0.160752811027994,0.129999454314446,NA,NA,-0.0555596501123309,NA,NA,-0.229430720019697
"149","98507",0,0.137399869,-0.628608659422374,NA,NA,-1.08351944884687,0.164435975330069,-0.520831578042142,NA,NA,-0.112759372674827,NA,NA,-0.199419885593232
"150","99436",-0.011342277,0.034819765,0.00491401480242916,NA,NA,-1.13651712837983,0.155215554741431,0.132938791169022,NA,NA,-0.0427909873667816,NA,NA,-0.0385122956863874
"151","A14GALT",0.098758421,0.028438887,-0.0948481888203315,NA,NA,0.0700018068456747,-0.352195233943518,0.0251537943823381,NA,NA,-0.167859857621452,NA,NA,0.043151982390984
"152","A1BG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9908,4.457245,NA
"153","A1CF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00793611,0,NA
"154","A225490",0.005215136,0.039793049,-0.0117821686982602,NA,NA,-0.604129965198326,-0.0640318222356916,-0.152337592900749,NA,NA,-0.0734632105912808,NA,NA,0.183106724923117
"155","A2BP1",0.0040158,-0.006096543,0.00163835026047799,NA,NA,-0.897456126652631,0.115872541857179,0.0394043084618921,NA,NA,-0.0512935841864377,NA,NA,0.0463987198283796
