"Gene","TCF7L2"
"MPV17L2",0
"MPZ",0
"MPZL1",0
"MPZL2",0
"MPZL3",0
"MR1",-0.3337
"MR1",0.34
"MR1B",0
"MR1C",0
"MR1D",0
"MRAP",0
"MRAP2",0
"MRAS",0
"MRC1",0
"MRC2",0
"MRE11A",0
"MREG",0
"MRF-1",0
"MRFAP1",0
"MRFAP1L1",0
"MRG1",0
"MRG15",0
"MRGBP",0
"MRGPRD",0
"MRGPRE",0.3001
"MRGPRF",0
"MRGPRG",0
"MRGPRX1",0
"MRGPRX2",0
"MRGPRX3",0
"MRGPRX4",0.1241
"MRI1",0
"MRLC2",0.0233
"MRLC2",0.0071
"MRM1",0
"MRM2",0
"MRM3",0
"MRO",0
"MROH1",0
"MROH2B",0
"MROH5",0
"MROH6",0
"MROH7",0
"MROH9",0
"MRP3",0
"MRPL1",0
"MRPL10",0
"MRPL11",0
"MRPL12",-0.2266
"MRPL13",0
"MRPL14",0
"MRPL15",0
"MRPL16",0
"MRPL17",-0.2278
"MRPL18",0
"MRPL19",0
"MRPL2",0
"MRPL20",0
"MRPL21",0
"MRPL22",0
"MRPL23",-0.5204
"MRPL24",0
"MRPL27",0
"MRPL28",-0.1407
"MRPL3",0
"MRPL30",-0.0478
"MRPL30",-0.3077
"MRPL30",0.5336
"MRPL32",0
"MRPL33",0
"MRPL34",0
"MRPL35",0
"MRPL36",0
"MRPL37",0
"MRPL38",0
"MRPL4",0
"MRPL40",0
"MRPL41",0
"MRPL42",0
"MRPL43",0
"MRPL44",0
"MRPL46",0
"MRPL47",0
"MRPL48",0
"MRPL49",0
"MRPL50",0
"MRPL51",0
"MRPL52",0
"MRPL53",0
"MRPL54",0
"MRPL55",0
"MRPL57",0
"MRPL58",0
"MRPL9",0
"MRPS10",0
"MRPS11",0
"MRPS12",0
"MRPS14",-0.2718
"MRPS15",0
"MRPS16",0
"MRPS17",0
"MRPS18a",0
"MRPS18A",0
"MRPS18B",-0.3303
"MRPS18C",0
"MRPS2",0
"MRPS21",0
"MRPS22",0
"MRPS23",0
"MRPS24",0
"MRPS25",0
"MRPS26",-0.1063
"MRPS27",2.5688
"MRPS28",-0.1175
"MRPS30",0
"MRPS31",0.1207
"MRPS33",0
"MRPS34",0
"MRPS35",0
"MRPS36",0
"MRPS5",0
"MRPS6",0
"MRPS7",0
"MRPS9",0
"MRRF",0
"MRRFP1",0
"MRS2",0
"MRS2L",0.3821
"MRTO4",0
"MRVI1",0
"MS4A1",0
"MS4A10",0
"MS4A12",0
"MS4A13",0
"MS4A14",0
"MS4A15",0
"MS4A2",0
"MS4A3",0
"MS4A4",0
"MS4A4A",0.998
"MS4A5",0
"MS4A6",0
"MS4A6A",0
"MS4A6E",0
"MS4A7",0
"MS4A8",0
"MSANTD1",0
"MSANTD2",0
"MSANTD3",0
"MSANTD3-TMEFF1",0
"MSANTD4",0
"MSC",0.9835
"MSF",0
"MSGN1",0
"MSH2",0.3968
"MSH3",-0.3226
"MSH3",-0.6085
"MSH4",0
"MSH5",0
"MSH6",-0.0206
"MSI1",0
"MSI2",0.2336
"MSI2",1.1429
"MSL1",0
"MSL2",0
"MSL3",0
"MSL3L1",-0.4616
"MSL3L1",0.6838
"MSLN",0
"MSMB",0
"MSMO1",0
"MSMP",0
"MSN",0
"mspl",0
"msps",0
"MSR1",0
"MSRA",-3.4339
"MSRA",0.9296
"MSRB1",0
"MSRB2",-0.2146
"MSRB3",0
"MSS51",0
"MST1",0
"MST1R",0
"MST4",0
"MSTN",0
"MSTO1",0.0053
"MSTP032",0
"MSTP9",0.3835
"MSX1",0.1496
"MSX1",-2.58
"MSX2",0.1778
"MT1A",0
"MT1B",0
"MT1E",-0.4247
"MT1F",0
"MT1H",0
"MT1P1",0
"MT1X",0
"MT2A",0
"MT3",0
"MT4",0
"MTA1",-2.1794
"MTA1",0.1431
"MTA2",-1.6122
"MTA3",-1.5001
"MTA3",0.3371
"MTAP",-0.6857
"MTAP",-0.1935
"MTAP",0.3255
"MTAP44",0
"MTBP",0.2945
"MTBP",0.2719
"MTBT1",0
"MTCH1",0
"MTCH2",0
"MTCL1",0
"MTCP1",0
"MTCP1NB",0
"MTDH",-0.8056
"MTERF",-0.1651
"MTERF",0.0187
"MTERF",0.6204
"MTERF1",0
"MTERF2",0
"MTERF3",0
"MTERF4",0
"MTERFD1",0
"MTERFD3",-0.4652
"MTF1",-9.2703
"MTF2",0
"MTFMT",0
"MTFP1",0
"MTFR1",0
"MTFR1L",0
"MTFR2",0
"MTG1",0.0176
"MTG2",0
"MTG8",0
"MTHFD1",0.2719
"MTHFD1L",0.3774
"MTHFD1L",-2.0054
"MTHFD2",0
"MTHFD2L",0
"MTHFR",0
"MTHFS",0
"MTHFSD",0
"MTIF2",0
"MTIF3",0
"MTL5",0
"MTM1",0
"MTMR1",0
"MTMR10",0
"MTMR11",0.4073
"MTMR11",0.1611
"MTMR12",0
"MTMR14",0
"MTMR2",-1.3987
"MTMR2",-0.19
"MTMR3",-0.5425
"MTMR4",0.2903
"MTMR4",-0.312
"MTMR6",-0.1433
"MTMR6",0.3017
"MTMR7",0
"MTMR8",0
"MTMR9",0.0658
"MTMR9",-0.3385
"MTNR1A",0
"MTNR1B",0
"MTO1",0
"MTOR",0
"MTPAP",0
"MTPN",0
"MTR",0
"MTR1",0
"MTRF1",0
"MTRF1L",0
"MTRNR2L1",0
"MTRNR2L10",0
"MTRNR2L2",0
"MTRNR2L3",0
"MTRNR2L4",0
"MTRNR2L5",0
"MTRNR2L6",0
"MTRNR2L7",0
"MTRNR2L8",0
"MTRR",0
"MTSS1",0
"MTSS1L",0
"MTTP",0
"MTURN",0
"MTUS1",-0.6485
"MTUS2",0
"MTX1",0
"MTX2",0
"MTX3",0
"MUC1",-0.907
"MUC12",0
"MUC15",0.5812
"MUC16",0
"MUC17",0
"MUC20",0
"MUC21",0
"MUC22",0
"MUC3",0
"MUC3A",0
"MUC3B",0
"MUC4",0
"MUC5AC",0
"MUC5B",0.5101
"MUC5B",1.5346
"MUC5B",0.9887
"MUC6",0
"MUC7",0
"MUC8",0
"MUCDHL",0
"MUCL1",0
"MUL1",0
"MUM1",0
"MUM1L1",0
"MURC",0
"MUS81",0
"MUSK",0
"MUSTN1",0
"MUT",0
"MUTYH",0
"MVB12A",0
"MVB12B",0
"MVD",0
"MVK",-0.2782
"MVK",0.1438
"MVP",0
"MX1",0
"MX2",0
"MXD1",0.5279
"MXD1",-0.6662
"MXD3",0.4493
"MXD3",0.0191
"MXD4",1.5217
"MXD4",-0.166
"MXI1",-0.0019
"MXRA5",0
"MXRA7",0
"MXRA8",0.3428
"MXRA8",2.2191
"MY014",0
"MYADM",0
"MYADML2",0
"MYB",0.5521
"MYBBP1A",-1.2866
"MYBL1",1.8379
"MYBL1",-0.2287
"MYBL2",0.4874
"MYBPC1",0
"MYBPC2",0
"MYBPC3",0.1834
"MYBPH",0
"MYBPHL",0
"MYC",-0.1721
"MYC",0.3165
"MYCBP",0.1101
"MYCBP",-2.6961
"MYCBP2",0.1903
"MYCBP2",6.1972
"MYCBP2-AS1",0
"MYCL",0
"MYCL1",0.2658
"MYCL1",1.0291
"MYCL2",0
"MYCN",6.154
"MYCN",0.1908
"MYCT1",0
"MYD88",0
"MYDGF",0
"MYEF2",0.0696
"MYEOV",0
"MYF5",1.1294
"MYF6",0.2855
"MYG1",0
"MYH1",0
"MYH10",0.9458
"MYH10",-0.4885
"MYH10",-0.6451
"MYH11",0
"MYH13",0
"MYH14",1.207
"MYH14",-0.8943
"MYH15",1.0734
"MYH16",0
"MYH2",1.1656
"MYH3",0
"MYH4",0
"MYH6",0
"MYH7",0.7381
"MYH7B",0
"MYH8",0
"MYH9",0
"MYL1",0
"MYL10",0
"MYL12A",0
"MYL2",0
"MYL3",0
"MYL4",0
"MYL5",0
"MYL6",0
"MYL6B",0
"MYL7",0
"MYL9",0.4327
"MYLIP",0.3112
"MYLK",-1.8065
"MYLK2",0
"MYLK3",0
"MYLK4",0
"MYLPF",0
"MYNN",-0.3212
"MYO10",1.4402
"MYO10",0.0874
"MYO10",-0.5921
"MYO15",0
"MYO15A",0
"MYO15B",0.4815
"MYO16",0
"MYO18A",-2.0973
"MYO18B",0
"MYO19",0
"MYO1A",0
"MYO1B",0
"MYO1C",0
"MYO1D",0
"MYO1E",-1.7227
"MYO1F",1.0305
"MYO1F",0.5605
"MYO1G",0
"MYO3A",0
"MYO3B",0.9026
"MYO3B",0.2721
"MYO5A",0.2334
"MYO5A",-0.5599
"MYO5B",0.0178
"MYO5C",0.4531
"MYO6",-1.2458
"MYO6",-3.181
"MYO7A",0
"MYO7B",0.2701
"MYO9A",0
"MYO9b",0
"MYO9B",0.4413
"MYO9B",2.529
"MYOC",0
"MYOCD",0.9661
"MYOD1",0.06
"MYOF",0
"MYOG",0.1741
"MYOG",0.1408
"MYOHD1",-0.2988
"MYOHD1",0.0957
"MYOM1",0
"MYOM2",0
"MYOM3",0
"MYOT",0
"MYOZ",0
"MYOZ1",0
"MYOZ2",0
"MYOZ3",0
"MYPN",0
"MYPOP",0
"MYRF",0
"MYRIP",0
"MYSM1",0
"MYST1",-0.2227
"MYST2",-0.9786
"MYST3",-0.1718
"MYST4",0.3805
"MYST4",1.5821
"MYT1",0.2736
"MYT1L",0.9739
"MYT1L",0.7053
"MYT2",0
"MZB1",0
"MZF1",1.541
"MZT1",0
"MZT2A",0
"MZT2B",0
"N-PAC",-0.3007
"N-PAC",0.6028
"N1",0
"N2",0
"N33",0
"N4BP1",-0.1295
"N4BP2",0.583
"N4BP2",0.6223
"N4BP2L1",0
"N4BP2L2",0
"N4BP3",0
"N6AMT1",0
"N6AMT2",0
"0.0A10",0
"0.0A11",0
"0.0A15",0
"0.0A16",0
"0.0A20",0
"0.0A25",0
"0.0A30",0
"0.0A35",0
"0.0A38",0
"0.0A40",0
"0.0A50",0
"0.0A60",0
"0.0AA",0
"0.0ALAD2",0
"0.0aladase II",0
"0.0ALADASEL",0
"0.0ALADL1",0
"0.0ALADL2",0
"0.0B1",-1.2372
"0.0B1",-1.9574
"0.0B2",0.0897
"0.0B2",-1.0663
"0.0BP1",0
"0.0BP2",0
"0.0C",0
"0.0CA",0
"0.0CA2",0
"0.0CAD",0
"0.0CAP1",0
"0.0CC1",0
"0.0CC2",0
"0.0ChR",0
"0.0CP",0
"0.0D(P)+ -dependent malic enzyme",0
"0.0DK",-0.1918
"0.0DK",-5.1126
"0.0DK2",0
"0.0DSYN1",-1.7523
"0.0000",0
"0.0F1",0
"0.0G",2.0899
"0.0G",0.3868
"0.0G-7",0
"0.0G13",0
"0.0G14",0
"0.0G18",0
"0.0G19",0
"0.0G8",0
"0.0GA",0
"0.0GK",0
"0.0GLU",0
"0.0GPA",0
"0.0GS",0
"0.0IF1",0
"0.0IP",0
"0.0K1",0
"0.0KAP95",0
"0.0LCN",0
"0.0MPT",0
"0.0NOG",0.5308
"0.0NOGNB",0
"0.0NOS1",0
"0.0NOS2",0
"0.0NOS3",1.1147
"0.0NP",0
"0.0NS",0
"0.0P1L1",0
"0.0P1L2",-0.2558
"0.0P1L3",0
"0.0P1L4",0
"0.0P1L5",0.4308
"0.0P1L5",-0.8581
"0.0P5",0.8617
"0.0PA",0
"0.0PB",0
"0.0PEPLD",0
"0.0PG",-0.9788
"0.0PG",0.0942
"0.0PRT",0
"0.0PRT1",0
"0.0PSA",0
"0.0RF",-0.0882
"0.0RFL",-2.3091
"0.0RG1",-0.7242
"0.0RG1",-0.1148
"0.0RG1L",0.3776
"0.0RR",0
"0.0RS",0.149
"0.0RS2",-2.4686
"0.0SP",0
"0.0T1",0
"0.0T10",0
"0.0T11",0
"0.0T12",0
"0.0T14",-2.1129
"0.0T15",0
"0.0T16",0
"0.0T2",0
"0.0T6",0
"0.0T8",0
"0.0T8L",0
"0.0T9",-0.6916
"0.0TD1",0
"0.0V1",0
"0.0V2",0
"0.0V3",-0.4061
"0.0XD",0
"0.0XE",0
"NB-1",0
"NBAS",0
"NBC",0
"NBC4",0
"NBEA",0
"NBEAL1",0
"NBEAL2",-0.7759
"NBN",0
"NBPF1",0
"NBPF10",-0.1742
"NBPF10",-0.0243
"NBPF11",-0.0562
"NBPF11",-0.2043
"NBPF14",-4.1226
"NBPF15",-0.1135
"NBPF20",-0.0855
"NBPF22P",0
"NBPF3",0
"NBPF4",0
"NBPF6",0
"NBPF7",0
"NBPF9",0
"NBR",0
"NBR1",-0.0617
"NBR2",0.0258
"NCA",0
"NCALD",0.1953
"NCAM",0
"NCAM1",0
"NCAM2",0
"NCAN",0
"NCAPD2",-7.0372
"NCAPD3",-1.378
"NCAPG",-0.1203
"NCAPG2",-0.1454
"NCAPH",1.0462
"NCAPH2",-0.464
"NCAPH2",0.8355
"NCBP1",0.1572
"NCBP2",-0.009
"NCBP2",-0.5717
"NCBP2L",0
"NCBP3",0
"NCCRP1",0
"NCDN",0
"NCEH1",0
"NCF1",0
"NCF1B",0
"NCF2",-0.2804
"NCF4",0
"NCK1",-0.8677
"NCK2",0
"NCKAP1",0
"NCKAP1L",0
"NCKAP5",0
"NCKIPSD",1.0947
"NCKX",0
"NCKX3",0
"NCL",0
"NCLN",-0.571
"NCLN",-0.2581
"NCMAP",0
"NCOA1",-0.2144
"NCOA2",0.5287
"NCOA3",-0.0148
"NCOA3",-0.1881
"NCOA3",-0.4123
"NCOA4",-1.2129
"NCOA4",-4.8483
"NCOA5",-0.0064
"NCOA5",-0.2106
"NCOA6",2.0727
"NCOA7",-0.0341
"NCOA7",-1.9947
"NCOA7",0.0233
"NCOR1",-1.4381
"NCOR1",-0.3183
"NCOR2",-0.1592
"NCR1",0
"NCR2",0
"NCR3",0.2741
"NCR3LG1",0
"NCR0.000085",0
"NCR0.000116",0
"NCR0.000152",0
"NCR0.000174",0
"NCR0.000185",0
"NCS1",0
"NCSTN",0
"NCX",0
"NCX1",0
"NCYM",0
"ND1",0
"ND2",0
"ND3",0
"ND4L",0
"ND5",0
"ND6",0
"NDC1",0
"NDC80",0
"NDE1",-0.0775
"NDE1",-0.528
"NDEL1",-0.768
"NDFIP1",0
"NDFIP2",0
"NDN",-0.0318
"NDNF",0
"NDNL2",-0.3886
"NDNL2",0.732
"NDNL2",0.3318
"NDOR1",0
"NDP",0
"NDRF",0
"NDRG1",0.2687
"NDRG1",0.1595
"NDRG2",-0.2981
"NDRG2",-0.4991
"NDRG3",0
"NDRG4",0.6392
"NDST1",-0.4348
"NDST1",0.4746
"NDST2",0
"NDST3",0
"NDST4",0
"NDUFA1",-0.3062
"NDUFA1",-0.3598
"NDUFA10",1.7335
"NDUFA11",-0.321
"NDUFA12",0
"NDUFA13",-0.1942
"NDUFA2",-0.4199
"NDUFA2",-0.3123
"NDUFA3",-1.1005
"NDUFA4",-0.2618
"NDUFA4",-0.3399
"NDUFA4L2",0
"NDUFA5",-0.2496
"NDUFA6",-0.1365
"NDUFA6",-0.233
"NDUFA7",-0.4085
"NDUFA8",-0.0619
"NDUFA9",0
"NDUFAB1",0
"NDUFAF1",0
"NDUFAF2",0
"NDUFAF3",0
"NDUFAF4",0
"NDUFAF5",0
"NDUFAF6",0
"NDUFAF7",0
"NDUFAF8",0
"NDUFB1",0
"NDUFB10",-0.1591
"NDUFB11",-0.4276
"NDUFB2",-0.1255
"NDUFB3",-0.3358
"NDUFB4",-0.2634
"NDUFB5",0
"NDUFB6",-0.2545
"NDUFB7",0
"NDUFB8",0
"NDUFB9",0
"NDUFC1",-0.1138
"NDUFC2",0
"NDUFC2-KCTD14",0
"NDUFS1",0
"NDUFS2",0
"NDUFS3",-0.0219
"NDUFS4",0
"NDUFS5",-0.1475
"NDUFS6",0
"NDUFS7",-0.3026
"NDUFS7",-0.5514
"NDUFS8",0
"NDUFV1",-0.2737
"NDUFV2",0.0707
"NDUFV3",0
"NEAT1",0
"NEB",-0.2551
"NEBL",-1.174
"NEBL",-0.0991
"NECAB1",0
"NECAB2",0
"NECAB3",0
"NECAP1",0
"NECAP2",-0.546
"NECAP2",0.1512
"NECL1",0
"NECL2",0
"NECTIN1",0
"NECTIN2",0
"NECTIN3",0
"NECTIN4",0
"NEDD1",0
"NEDD4",-4.0448
"NEDD4",-2.0242
"NEDD4L",-0.4213
"NEDD8",-0.0764
"NEDD8",-0.1662
"NEDD8",0.0162
"NEDD9",0.5271
"NEDL1",0
"NEFH",0
"NEFL",-0.2288
"NEFL",-0.5813
"NEFM",0.1006
"NEFM",-0.4868
"NEGR1",0.723
"NEIL1",0
"NEIL2",0
"NEIL3",-0.013
"NEK1",0
"NEK10",0
"NEK11",0
"NEK2",0
"NEK3",0
"NEK4",-0.5068
"NEK4",0.7446
"NEK5",0
"NEK6",0.0531
"NEK7",0
"NEK8",0
"NEK9",0
"NELFA",0
"NELFB",0
"NELFCD",0
"NELFE",0
"NELL1",0
"NELL2",0
"NEMF",0
"NEMO",0
"NEMP1",0
"NEMP2",0
"NENF",0
"NEO1",-0.0026
"nephropontin",0
"NEPRO",0
"NES",0.3212
"NESCA",0
"NESG1",0
"neshbp",0
"NET-2",0
"NET-6",0
"NET-7",0
"NET1",-0.2035
"NETO1",0.0778
"NETO2",-0.9022
"NETO2",0.0459
"NEU1",0
"NEU2",0
"NEU3",0
"NEU4",0.8625
"NEU4",0.6388
"NEUD4",0
"NEUREXIN II",0
"NEURL1",0
"NEURL1B",0
"NEURL2",0
"NEURL3",0
"NEURL4",0
"NEUROD1",0.0458
"NEUROD2",0.329
"NEUROD2",0.6247
"NEUROD4",0.5371
"NEUROD4",0.3519
"NEUROD6",0.7913
"NEUROG1",4.2251
"NEUROG2",0.9993
"NEUROG3",-2.3928
"NEXN",0
"NF-ATcC",0
"NF-kappa-B",0
"NF1",0
"NF2",0
"NFAM1",0.8047
"NFASC",0
"NFAT1",0
"NFAT5",0.6277
"NFAT5",0.1962
"NFATC1",0.839
"NFATC1",0.6808
"NFATC2",0.9567
"NFATC2IP",-0.1565
"NFATC2IP",0.1124
"NFATC3",-0.6148
"NFATC3",-0.6406
"NFATC4",0.5303
"NFE2",0.8869
"NFE2L1",-0.7651
"NFE2L1",0.1659
"NFE2L1",-0.2443
"NFE2L2",0.1904
"NFE2L3",1.4417
"NFE2L3",0.0186
"NFE4",0
"NFI",0
"NFIA",0.1882
"NFIB",0.6607
"NFIB",1.1946
"NFIB",-0.285
"NFIC",0.2057
"NFIL3",-0.3011
"NFIX",0.7004
"NFIX",0.5633
"NFKB1",1.4626
"NFKB2",0.2778
"NFKBIA",-0.056
"NFKBIB",0.0187
"NFKBIB",0.555
"NFKBID",0
"NFKBIE",0
"NFKBIL1",0
"NFKBIL2",1.1913
"NFKBIL2",0.6289
"NFKBIZ",-0.0688
"NFRKB",0.0315
"NFS1",0
"NFU1",0
"NFX1",-0.3877
"NFX1",0.0367
"NFX2",0
"NFXL1",0.1075
"NFYA",-0.1248
"NFYA",-0.5278
"NFYB",1.1975
"NFYB",0.1645
"NFYB",0.246
"NFYC",-0.1984
"NFYC",-0.9965
"NG23",0
"NG3",0
"NG36",0
"NG5",0
"NG7",0
"NGAP",0
"NGB",0.1319
"NGDN",0
"NGEF",0
"NGF",0
"NGFB",0.3643
"NGFR",0
"NGFRAP1",-0.0672
"NGLY1",0
"NGRN",0
"NGS-17",0
"NHE2",0
"NHEJ1",0.196
"NHERF-2",0
"NHLH1",0.7447
"NHLH2",0.8752
"NHLRC1",0
"NHLRC2",0
"NHLRC3",0
"NHLRC4",0
"NHP2",0
"NHS",0
"NHSL1",0
"NHSL2",0
"NIBAN",0
"NIBP",2.2901
"NICE-1",0
"NICN1",0
"NID1",0
"NID2",0
"NIF3L1",0.051
"NIFK",0
"NIFS",0
"NILR",0
"NIM1K",0
"NIN",-0.1834
"NIN",-0.5136
"NINJ1",5.5314
"NINJ2",0
"NINL",0
"NIP7",0.4373
"NIPA1",0
"NIPA2",-1.8322
"NIPAL1",0
"NIPAL2",0
"NIPAL3",0
"NIPAL4",0
"NIPBL",-0.0169
"NIPBL",0.0144
"NIPBL",0.2476
"NIPS0.0P1",1.2701
"NIPS0.0P1",-0.2033
"NIPS0.0P3A",0
"NIPS0.0P3B",0
"NIR1",0
"NISCH",-1.2175
"NISCH",5.1987
"NIT1",0
"NIT2",-0.2445
"NJAC",0
"NKAIN1",0
"NKAIN2",0
"NKAIN3",0
"NKAIN4",0
"NKAP",0
"NKAPL",0
"NKAPP1",0
"NKD1",0
"NKD2",0
"NKEFA",0
"NKEFB",0
"NKG2-F",0
"NKG7",0
"NKIRAS1",0
"NKIRAS2",0
"NKp46",0
"NKPD1",0
"NKRF",-1.0988
"NKTR",0.3582
"NKTR",-0.4387
"NKTR",0.064
"NKX1-2",-1.6783
"NKX2-1",0
"NKX2-2",1.4862
"NKX2-3",1.1747
"NKX2-3",1.1725
"NKX2-4",0
"NKX2-5",1.3793
"NKX2-6",0
"NKX2-8",4.8231
"NKX2.8",0
"NKX2B",0
"NKX3-1",0.3323
"NKX3-2",0
"NKX3A",0
"NKX6-1",1.3373
"NKX6-2",1.006
"NKX6-3",0
"NKX6A",0
"NLE1",0
"NLGN1",0.2376
"NLGN2",0
"NLGN3",0
"NLGN4X",0
"NLGN4Y",0
"NLI-IF",0
"NLK",-0.2034
"NLN",0
"NLRC3",0.7157
"NLRC3",0.2589
"NLRC4",0
"NLRC5",0.4943
"NLRP1",-0.5715
"NLRP1",0.0775
"NLRP10",0.736
"NLRP11",0
"NLRP12",0
"NLRP13",0
"NLRP14",0
"NLRP2",0
"NLRP3",0.3934
"NLRP4",0
"NLRP5",0
"NLRP6",1.5746
"NLRP7",0
"NLRP8",0
"NLRP9",0
"NLRX1",0
"NMB",0
"NMBR",0
"NMD3",0
"NME1",0
"NME2",-0.0418
"NME2P1",0
"NME3",0
"NME4",3.3982
"NME5",0
"NME6",0
"NME7",0
"NME8",0
"NME9",0
"NMES1",0
"NMI",-2.8439
"NM0.0T1",0
"NM0.0T2",0
"NM0.0T3",0
"NMRAL1",0
"NMRK1",0
"NMRK2",0
"NMS",0
"NMT1",0
"NMT2",0
"NMU",0.0549
"NMUR1",0
"NMUR2",0
"NN8-4AG",0
"N0.0T",2.1295
"NNMT",0.3815
"NNT",0
"NOA1",0
"NOB1",0
"NOBOX",0
"NOC2L",0
"NOC3L",-1.186
"NOC4",0
"NOC4L",0
"NOCT",0
"NOD1",0
"NOD2",-0.126
"NODAL",1.3444
"NOG",0.326
"NOGOR",0
"NOH1",0
"NOH61",0
"NOL1",0
"NOL10",0
"NOL11",0
"NOL12",0
"NOL3",0
"NOL4",0.3091
"NOL4L",0
"NOL6",0
"NOL7",0.8007
"NOL7",0.3132
"NOL8",-0.3659
"NOL8",0.0763
"NOL8",0.3148
"NOL9",-0.393
"NOL9",-0.0448
"NOLA3",0
"NOLC1",0
"NOM1",0
"NOMO1",0
"NOMO2",0
"NOMO3",0
"NONO",0.8872
"NONO",0.8285
"NOP",0
"NOP10",0
"NOP14",0
"NOP16",0
"NOP17",1.0843
"NOP2",0
"NOP56",0
"NOP58",0
"NOP9",0
"NOS",0
"NOS1",0
"NOS1AP",0
"NOS2",0
"NOS3",0
"NOSIP",0
"NOSTRIN",0
"NOT3",0
"NOT4-N",0
"NOT4H",0
"NOT56L",0
"NOTCH1",-0.8883
"NOTCH2",-0.2098
"NOTCH2NL",0
"NOTCH3",1.3135
"NOTCH4",0.4065
"NOTCH4",0.9186
"NOTO",0
"NOTUM",0
"NOV",0.6224
"NOV",-0.128
"NOVA1",0
"NOVA2",0
"NOX1",0
"NOX3",0
"NOX4",0
"NOX5",0
"NOXA1",0
"NOXO1",4.4356
"NOXRED1",0
"NP101106",0
"NP389850",0
"NP94",0
"NPAP1",0
"NPAS1",1.131
"NPAS2",-0.1451
"NPAS2",0.5766
"NPAS3",-0.8491
"NPAS3",0.5343
"NPAS4",0.8083
"NPAT",0.0051
"NPAT",-0.1889
"NPB",0
"NPBWR1",0
"NPBWR2",0
"NPC1",0
"NPC1L1",0
"NPC2",-0.1887
"NPC3",0
"NPCR",0
"NPD011",0
"NPD012",0
"NPD014",0
"NPD016",0
"NPDC1",0
"NPEPL1",0
"NPEPPS",-0.2095
"NPEPPS",-0.7695
"NPEPPS",0.8714
"NPFF",0
"NPFFR1",0
"NPFFR2",0
"NPHP1",0
"NPHP3",0
"NPHP4",0.0432
"NPHS1",0
"NPHS2",0
"NPIPA1",0
"NPIPA3",0
"NPIPA5",0
"NPIPA7",0
"NPIPB15",0
"NPIPB5",0
"NPIPB6",0
"NPIPB9",0
"NPL",0
"NPLOC4",0.1403
"NPM1",0.1438
"NPM1",0.2546
"NPM1",0.8094
"NPM2",0
"NPM3",-0.0123
"NPNT",-0.6413
"NPPB",0
"NPPC",0
"NPR1",0
"NPR2",0
"NPR3",0
"NPRL2",0
"NPRL3",0
"NPS",0
"NPSR1",0
"NPSR1-AS1",0
"NPTN",0
"NPTX1",0.0046
"NPTX1",0.4735
"NPTX2",0
"NPTXR",0.2327
"NPVF",0
"NPW",0
"NPY",0
"NPY1R",0
"NPY2R",0
"NPY4R",0
"NPY5R",0
"NPYR",0
"NQO1",0.0285
"NQO2",0
"NR0B1",0.8277
"NR0B2",0.3456
"NR1",0
"NR1D1",-0.0544
"NR1D1",4.385
"NR1D2",-0.3233
"NR1H2",2.0322
"NR1H2",0.6006
"NR1H3",-1.3961
"NR1H4",0.3032
"NR1I2",0.9863
"NR1I3",0.8681
"NR2C1",0.069
"NR2C1",0.0343
"NR2C2",0.0755
"NR2C2AP",0
"NR2E1",1.0274
"NR2E3",0.9463
"NR2E3",1.0311
"NR2F1",0.8847
"NR2F2",1.2579
"NR2F2",-0.1052
"NR2F6",1.2982
"NR3C1",0.3024
"NR3C1",-0.1414
"NR3C2",0.4991
"NR4A1",0.1579
"NR4A2",0.6814
"NR4A3",0.5334
"NR4A3",0.7125
"NR5A1",0.3412
"NR5A2",0.5846
"NR5A2",0.357
"NR6A1",0.9378
"NR6A1",0.7164
"NRAMP1",0
"NRAMP2",0
"NRAP",1.6217
"NRAP",1.3924
"NRAP",1.3333
"NRARP",0
"NRAS",0
"NRBF2",-0.505
"NRBP",0
"NRBP1",0
"NRBP2",0
"NRCAM",0
"NRD1",0
"NRDC",0
"NRDE2",0
"NREP",0
"NRF1",-0.0219
"NRG1",0.411
"NRG1",1.8679
"NRG2",0.9342
"NRG2",0.4603
"NRG3",0
"NRG4",0
"NRGN",0
"NRIP1",0.1138
"NRIP2",0.4107
"NRIP2",0.9163
"NRIP3",0
"NRK",0
"nrl",0
"NRL",0.6665
"NRM",0
"NRN1",0
"NRN1L",0
"NRP1",0.3967
"NRP1",1.0791
"NRP2",0
"NRROS",0
"NRSN1",0
"NRSN2",0
"NRTN",0
"NRXN1",0
"NRXN2",0
"NRXN3",0
"NSA2",0
"NSAP1",0
"NSAP11",0
"NSBP1",0.2311
"NSBP1",0.2773
"NSD1",-0.3113
"NSD1",-0.2085
"NSD1",1.0957
"NSDHL",0
"NSF",0
"NSFL1C",0
"NSG1",0
"NSL1",0
"NSMAF",-0.6302
"NSMCE1",-0.094
"NSMCE2",0
"NSMCE3",0
"NSMCE4A",0
"NSMF",0
"NSP1",0
"NSRP1",0
"NSUN2",0
"NSUN3",0
"NSUN4",0
"NSUN5",0
"NSUN5P1",0
"NSUN6",0
"NSUN7",0.2554
"NSUN7",-0.2825
"NT5C",0
"NT5C1A",1.3837
"NT5C1B",0
"NT5C2",0
"NT5C3",0
"NT5C3A",0
"NT5C3B",0
"NT5DC1",0
"NT5DC2",0
"NT5DC3",0.1384
"NT5E",0
"NT5M",0
"NTAN1",0
"NTF3",1.307
"NTF4",0
"NTF5",0
"NTHL1",0
"NTM",0
"NTMT1",0
"NTN1",0
"NTN2L",0
"NTN3",0
