"Gene","FOXN2"
"REL",-0.2975
"RELA",-2.1078
"RELB",-1.7397
"RELL1",0
"RELL2",0
"RELN",0
"RELT",0
"REM1",0.5544
"REM2",0
"REN",0
"RENBP",0
"Rep-8",0
"REP15",0
"REPIN1",0
"REPRIMO",0
"REPS1",0
"REPS2",-0.0596
"RER1",0
"RERE",0.179
"RERE",-0.1868
"RERG",0
"RERGL",0
"RESP18",0
"REST",0.0216
"REST",0.043
"RET",-0.0839
"retII",0
"RETN",0
"RETNLB",0
"RETSAT",0
"REV1",0.1326
"REV1",0.0068
"REV1L",0
"REV3L",0.8667
"REXO1",0
"REXO1L1",0
"REXO1L1P",0
"REXO1L2P",0
"REXO1L8P",0
"REXO2",0.0078
"REXO2",-0.0383
"REXO4",-0.0463
"RFC1",-1.5809
"RFC1",1.0726
"RFC2",0
"RFC3",-0.3015
"RFC3",-0.5966
"RFC4",-0.2416
"RFC5",-0.9931
"RFESD",0
"RFFL",0
"RFK",0
"RFLNB",0
"RFNG",0
"RFP",0
"RFPL1",0
"RFPL2",-0.1514
"RFPL3",0
"RFPL3S",0
"RFPL4A",0
"RFPL4AL1",0
"RFPL4B",0
"RFRP",0
"RFT1",0
"RFTN1",0
"RFTN2",0
"RFWD2",0
"RFWD3",0
"RFX1",-0.304
"RFX2",0.0913
"RFX3",-0.1009
"RFX3",-0.086
"RFX4",-0.3222
"RFX4",-0.4526
"RFX5",-0.4168
"RFX6",0
"RFXANK",-0.057
"RFXAP",0.0061
"RFXDC1",0.019
"RFXDC2",0.0035
"RG9MTD2",0
"RGAG1",0
"RGAG4",0
"RGC32",0
"RGCC",0
"RGL",0
"RGL1",0
"RGL2",0.3811
"RGL3",0
"RGL4",0
"RGMA",0
"RGMB",0.0526
"RGMB",-0.7042
"RGN",0
"RGNEF",-0.319
"RGNEF",-1.0211
"RGP1",0
"RGPD1",0
"RGPD2",0
"RGPD3",0
"RGPD4",0
"RGPD5",0
"RGPD8",0
"RGR",0
"RGS",0
"RGS1",0
"RGS10",0
"RGS11",0
"RGS12",0.4721
"RGS12",-0.3752
"RGS12",-0.2368
"RGS13",0
"RGS14",0
"RGS16",0
"RGS17",0
"RGS18",0
"RGS19",0
"RGS2",-0.1077
"RGS20",-0.4299
"RGS21",0
"RGS22",0
"RGS3",0
"RGS4",0
"RGS5",0
"RGS6",0
"RGS7",0
"RGS7BP",0
"RGS8",0
"RGS9",0
"RGS9BP",0
"RGSL1",0.036
"RGSZ1",0
"Rh50",0
"RHAG",0
"RHAMM",0
"RHBDD1",0
"RHBDD2",0
"RHBDD3",0
"RHBDF1",0
"RHBDF2",0
"RHBDL",0
"RHBDL1",0
"RHBDL2",-3.3902
"RHBDL2",-0.3919
"RHBDL3",0
"RHBG",0
"RHCE",0
"RHCG",0
"RHD",0
"RHEB",-0.3432
"RHEB",0.2036
"RHEBL1",-0.1455
"RHLP",0
"RHNO1",0
"RHO",0
"RHOA",1.0701
"RHOA",-0.0385
"RHOB",-0.2986
"RHOBTB1",0
"RHOBTB2",0
"RHOBTB3",-0.1024
"RHOC",0
"RHOD",0.3508
"RHOF",-0.0561
"RHOF",-0.5685
"RHOF",-0.3388
"RHOG",-0.1324
"RHOH",-0.5063
"RHOJ",-0.245
"RHOJ",-0.0493
"RHOK",0
"RHOQ",0.0675
"RHOT1",-0.0523
"RHOT2",0
"RHOU",0
"RHOV",0
"RHOXF1",0
"RHOXF2",0
"RHOXF2B",0
"RHPN1",0
"RHPN1-AS1",0
"RHPN2",0
"RIBC1",0
"RIBC2",0
"RIC1",0
"RIC3",0
"RIC8A",-0.2719
"RIC8A",0.5572
"RIC8B",0
"RICK",0
"RICTOR",-2.7921
"RICTOR",0.3292
"RIDA",0
"RIF",0
"RIF1",0
"RIG",0
"RIG-I",0
"RIIAD1",0
"RIL",0
"RILP",0
"RILPL1",0
"RILPL2",0
"RIMBP2",0
"RIMBP3",0
"RIMBP3B",0
"RIMBP3C",0
"RIMKLA",0
"RIMKLB",0
"RIMS1",0
"RIMS2",0.03
"RIMS2",-0.317
"RIMS3",0
"RIMS4",0
"RIN",0
"RIN1",1.6307
"RIN2",-0.4754
"RIN2",-0.3545
"RIN3",-0.1114
"RIN3",-0.117
"RING1",0.3542
"RINL",0
"RINT1",0
"RIOK1",-4.075
"RIOK2",0
"RIOK3",0
"RIPK1",-0.0601
"RIPK2",0.4323
"RIPK2",0.6564
"RIPK3",0
"RIPK4",-0.0107
"RIPK4",-1.8794
"RIPK5",-0.0125
"RIPK5",-0.7439
"RIPPLY1",0
"RIPPLY2",0
"RIPPLY3",0
"RIT1",0
"RIT2",0
"RITA1",0
"RKHD2",-0.1966
"RKHD2",0.9529
"RKHD3",-0.0989
"RKHD3",-0.1356
"RLBP1",0
"RLF",0.9877
"RLIM",0
"RLN1",-0.1312
"RLN2",0
"RLN3",0
"RMDN1",0
"RMDN2",0
"RMDN3",0
"RMI1",-0.8834
"RMI2",0
"RMND1",0
"RMND5A",0
"RMND5B",0
"RMP",0
"RMRP",0
"RN7SL1",0
"R0.05-8S5",0
"R0.0C",0
"R0.0SE1",-0.2132
"R0.0SE1",0.0235
"R0.0SE10",0
"R0.0SE11",0
"R0.0SE12",0
"R0.0SE13",0
"R0.0SE2",0
"R0.0SE3",0
"R0.0SE3L",0
"R0.0SE4",0
"R0.0SE6",0
"R0.0SE6PL",0
"R0.0SE7",-0.0298
"R0.0SE8",-0.3901
"R0.0SE9",0
"R0.0SEH1",0
"R0.0SEH2A",-0.2958
"R0.0SEH2B",1.0241
"R0.0SEH2C",0
"R0.0SEK",0
"R0.0SEL",0
"R0.0SET2",-1.6407
"RNB6",0
"RND1",0
"RND2",0
"RND3",-0.2884
"RNF",0
"RNF10",-0.1285
"RNF10",-0.1208
"RNF103",0
"RNF11",0.1169
"RNF111",0
"RNF112",0
"RNF113A",0
"RNF113B",0
"RNF114",0
"RNF115",0
"RNF12",0.3063
"RNF121",-0.3541
"RNF121",-0.4952
"RNF122",0
"RNF123",0
"RNF125",0
"RNF126",-0.3617
"RNF128",-0.418
"RNF128",-0.2126
"RNF13",-0.2446
"RNF13",0.7506
"RNF130",0
"RNF133",0
"RNF135",0
"RNF138",0
"RNF139",-0.8452
"RNF14",-5.043
"RNF14",-0.1739
"RNF141",-0.0253
"RNF141",8.2497
"RNF144",0.1907
"RNF144",0.0146
"RNF144A",0
"RNF144B",0
"RNF145",0
"RNF146",0.2702
"RNF148",0
"RNF149",0
"RNF150",0
"RNF151",0
"RNF152",-0.0482
"RNF152",-0.08
"RNF157",0
"RNF16",0
"RNF165",0
"RNF166",0
"RNF167",0
"RNF168",0
"RNF169",-0.2177
"RNF17",0
"RNF170",-0.0266
"RNF170",1.6469
"RNF18",0
"RNF180",0
"RNF181",0
"RNF182",-0.0791
"RNF183",0
"RNF185",0
"RNF186",0
"RNF187",0.7567
"RNF19A",0
"RNF19B",0
"RNF2",0.1285
"RNF2",0.2741
"RNF20",-0.5287
"RNF207",0
"RNF208",0
"RNF21",0
"RNF212",0
"RNF213",0
"RNF214",0
"RNF215",0
"RNF216",0
"RNF216L",0
"RNF216P1",0
"RNF217",0
"RNF219",0
"RNF220",0
"RNF222",0
"RNF223",0
"RNF224",0
"RNF24",-0.5618
"RNF25",0
"RNF26",0
"RNF31",0
"RNF32",0
"RNF34",1.1453
"RNF34",0.3381
"RNF38",0
"RNF39",-0.4244
"RNF4",1.7003
"RNF4",-0.2418
"RNF40",0
"RNF41",0
"RNF43",0
"RNF44",-0.4629
"RNF5",-0.1655
"RNF5",0.3649
"RNF5",-1.0557
"RNF5P1",0
"RNF6",0.8943
"RNF6",-0.1845
"RNF7",0
"RNF8",0
"RNFT1",0
"RNFT2",0
"RNGTT",-0.0409
"RNH1",0
"RNLS",0
"RNMT",0
"RNMTL1",0
"RNPC3",0
"RNPEP",-0.9194
"RNPEP",-2.3138
"RNPEPL1",0
"RNPS1",0.8943
"RNU105C",0
"RNU12",0
"RNU2-1",0
"RNU6-10P",0
"RNU6-14P",0
"RNU6-16P",0
"RNU6-2",0
"RNU6-28P",0
"RNU6-33P",0
"RNU6-35P",0
"RNU6-39P",0
"RNUT1",0
"ROBO1",-0.0109
"ROBO1",-0.0864
"ROBO2",0
"ROBO3",0
"ROBO4",0
"ROC1",0
"ROCK1",0
"ROCK2",-0.1877
"ROCK2",-0.0674
"ROD1",0
"ROGDI",0
"ROMK1",0
"ROMO1",0
"ROPN1",0
"ROPN1B",0
"ROPN1L",0
"ROR1",-0.0581
"ROR1",-0.357
"ROR1",-0.1249
"ROR2",-0.9609
"ROR2",0.0518
"RORA",0.0178
"RORB",-0.0321
"RORB",0.0201
"RORC",-0.168
"RORC",0.0282
"ROS1",-0.2351
"RP1",0
"RP11-125A7.3",-0.1695
"RP11-125A7.3",0.228
"RP11-130N24.1",0.0422
"RP11-130N24.1",0.0373
"RP11-159J2.1",0
"RP11-217H1.1",-0.0283
"RP11-217H1.1",-0.2528
"RP11-298P3.3",-0.9392
"RP11-321G1.2",0.0077
"RP11-35N6.1",-0.0543
"RP11-529I10.4",-0.7069
"RP11-54H7.1",-0.0207
"RP11-82K18.3",0.6655
"RP11-93B10.1",1.1097
"RP11-93B10.1",0.143
"RP11-94I2.2",0
"RP1L1",0
"RP2",-0.4694
"RP2",0.0858
"RP42",0
"RP5-1022P6.2",-0.0695
"RP5-1022P6.2",1.0052
"RP5-860F19.3",-0.4532
"RP5-875H10.1",-0.1334
"RP9",0
"RP9P",0
"RPA1",0
"RPA2",-0.0311
"RPA3",-0.9119
"RPA4",0
"RPA40",0
"RPAIN",-0.1062
"RPAIN",0.0067
"RPAP1",0
"RPAP2",0
"RPAP3",0
"RPB3",0
"RPC32",0
"RPC62",0
"RPE",0.9052
"RPE",0.3704
"RPE65",0
"RPEL1",0
"RPF-1",0
"RPF1",0
"RPF2",0
"RPGR",-0.0106
"RPGRIP1",0
"RPGRIP1L",0
"RPH3A",0
"RPH3AL",0.231
"RPIA",-0.3711
"RPL10",0
"RPL10A",0
"RPL10AP2",0
"RPL10L",0
"RPL11",0
"RPL12",0
"RPL13",0
"RPL13A",0
"RPL13AP17",0
"RPL14",-0.1061
"RPL14",-0.0184
"RPL14",-0.0751
"RPL15",0
"RPL17",0.0671
"RPL18",0
"RPL18A",0
"RPL19",0
"RPL21",0
"RPL22",-0.0683
"RPL22L1",0
"RPL23",0
"RPL23A",0
"RPL23AP53",0
"RPL23P8",0
"RPL24",0
"RPL26",0
"RPL26L1",0
"RPL27",0
"RPL27A",-0.1661
"RPL28",0
"RPL29",0.0903
"RPL29",0.0653
"RPL3",0
"RPL30",0
"RPL31",-0.1031
"RPL31P11",0
"RPL32",0
"RPL32P3",0.1235
"RPL34",0
"RPL35",-0.0049
"RPL35",-0.4285
"RPL35A",0
"RPL36",0
"RPL36A",0
"RPL36AL",0
"RPL36AP6",0
"RPL37",-0.2061
"RPL37",-0.1332
"RPL37A",0
"RPL38",0
"RPL39",0
"RPL39L",0
"RPL3L",-0.8858
"RPL4",0
"RPL41",0
"RPL5",0.2405
"RPL6",-0.1238
"RPL6",0.0385
"RPL7",0
"RPL7A",0
"RPL7L1",0
"RPL8",-0.0193
"RPL9",0
"RPLP0",0
"RPLP1",-0.1777
"RPLP1",-0.2318
"RPLP2",0
"RPML2",0
"RPN1",-0.1009
"RPN1",-2.791
"RPN1",-2.2747
"RPN2",0
"RPP14",0
"RPP21",0
"RPP25",0
"RPP25L",0
"RPP30",0
"RPP38",0
"RPP40",0.1054
"RPRC1",0.0974
"RPRC1",0.0618
"RPRD1A",0
"RPRD1B",0
"RPRD2",0
"RPRM",0
"RPRML",0
"RPS10",0
"RPS11",0
"RPS12",0
"RPS13",-0.011
"RPS13",-0.1356
"RPS14",-0.1056
"RPS14",1.4089
"RPS15",0
"RPS15A",0
"RPS15AP25",0
"RPS16",0
"RPS18",-0.0936
"RPS19",0
"RPS19BP1",0
"RPS2",-0.0987
"RPS2",1.0842
"RPS2",0.0229
"RPS20",0
"RPS21",-0.1319
"RPS23",0
"RPS24",0
"RPS25",0
"RPS26",0
"RPS26P2",0
"RPS27",0
"RPS27A",-0.135
"RPS27L",0
"RPS28",0
"RPS29",-0.091
"RPS2P32",0
"RPS2P35",0
"rpS3",0
"RPS3",-0.0468
"RPS3",-0.3399
"RPS3A",-0.0115
"RPS3A",0.124
"RPS4X",0
"RPS4Y1",0.13
"RPS4Y2",0.1168
"RPS5",0.1312
"RPS5",0.16
"RPS6",-0.0775
"RPS6KA1",0.6225
"RPS6KA2",0.4454
"RPS6KA3",0
"RPS6KA4",0.312
"RPS6KA5",0.0907
"RPS6KA5",0.0224
"RPS6KA6",0
"RPS6KB1",0
"RPS6KB2",0
"RPS6KC1",0
"RPS6KL1",0.0839
"RPS6KL1",0.0442
"RPS7",0
"RPS8",0
"RPS9",0
"RPSA",0
"RPSAP15",0
"RPSAP52",0
"RPSAP58",0
"RPTN",0.1056
"RPTOR",0
"RPUSD1",0
"RPUSD2",0
"RPUSD3",0
"RPUSD4",0
"RQCD1",2.209
"RRAD",0
"RRAGA",-0.1333
"RRAGB",0
"RRAGC",0.635
"RRAGC",-0.5466
"RRAGD",0
"RRAS",0
"RRAS2",0
"RRBP1",0
"RREB1",0
"RRH",0
"RRM1",0
"RRM2",-0.3202
"RRM2",0.4301
"RRM2B",0.2666
"RRN3",-0.2114
"RRN3",-0.3147
"RR0.0D1",0
"RRP1",0
"RRP12",0
"RRP15",0
"RRP1B",0
"RRP22",0
"RRP36",0
"RRP4",0
"RRP46",0
"RRP7A",0
"RRP8",0
"RRP9",0
"RRS1",-0.1971
"RS1",-0.0434
"RS1",-0.1366
"RSAD1",1.3481
"RSAD2",0
"RSBN1",0
"RSBN1L",0
"RSC1A1",0.0865
"rse",0
"RSF1",-0.3034
"RSF1",-1.2355
"RSG1",0
"RSHL1",0
"RSHL2",0.49
"RSL1D1",0
"RSL24D1",0
"RSNL2",-0.6924
"RSP3",0
"RSPH1",0
"RSPH10B",0
"RSPH10B2",0
"RSPH14",0
"RSPH3",0
"RSPH4A",0
"RSPH6A",0
"RSPH9",0
"RSPO1",0
"RSPO2",0
"RSPO3",0
"RSPO4",0
"RSPRY1",0
"RSRC1",0
"RSRC2",0
"RSRFC4",0
"RSRP1",0
"RSU1",0
"RTBDN",0
"RTCA",0
"RTCB",0
"RTCD1",0.5071
"RTCD1",-0.1096
"RTDR1",0
"RTEL1",1.0259
"RTF1",0
"RTFDC1",0
"RTKN",0
"RTKN2",0
"RTL1",0
"RTN1",0
"RTN2",-0.2341
"RTN3",0
"RTN4",0.4474
"RTN4IP1",0
"RTN4R",0
"RTN4RL1",0
"RTN4RL2",0
"RTP1",0
"RTP2",0
"RTP3",0
"RTP4",-0.2662
"RTP5",0
"RTTN",-2.7038
"RU2",0
"RUBCN",0
"RUBCNL",0
"RUFY1",0
"RUFY2",0
"RUFY3",0
"RUFY4",0
"RUNDC1",0
"RUNDC2A",-0.1349
"RUNDC2B",-0.0463
"RUNDC2C",-0.2382
"RUNDC2C",-0.2393
"RUNDC3A",0
"RUNDC3B",0
"RUNX1",-3.3882
"RUNX1T1",0.035
"RUNX2",-0.3285
"RUNX2",0.3731
"RUNX3",-0.2105
"RUSC1",0
"RUSC1-AS1",0
"RUSC2",0
"RUTBC1",-0.7883
"RUTBC3",-0.1756
"RUTBC3",0.2067
"RUVBL1",-0.4387
"RUVBL1",-2.3284
"RUVBL2",0.1203
"RWDD1",0
"RWDD2A",0
"RWDD2B",0
"RWDD3",0
"RWDD4",0
"RWDD4A",-0.2148
"RWDD4A",0.3138
"RX",0
"RXFP1",0
"RXFP2",0
"RXFP3",-0.6199
"RXFP4",0
"RXRA",1.3658
"RXRA",-0.8719
"RXRB",-0.4733
"RXRG",-0.0297
"RY-1",0
"RYBP",0.1358
"RYBP",0.4503
"RYBP",0.8882
"RYR1",0
"RYR2",0
"RYR3",0
"S-MAG",0
"S100A1",0.0361
"S100A10",-0.3281
"S100A11",0.0505
"S100A11",0.0707
"S100A12",6e-04
"S100A13",-0.1231
"S100A14",0.0252
"S100A16",0.1259
"S100A2",-0.1221
"S100A3",-0.7872
"S100A4",2.041
"S100A5",0.1662
"S100A6",0.077
"S100A7",-0.2747
"S100A7A",0.434
"S100A7L2",0
"S100A8",-0.1389
"S100A9",-0.1219
"S100B",0
"S100G",0
"S100P",-0.3504
"S100PBP",-0.1382
"S100PBP",0.0065
"S100PBP",1.3795
"S100Z",0
"S1PR1",0
"S1PR2",0
"S1PR3",0
"S1PR4",0
"S1PR5",0
"S2P",0
"S81524",0
"SA",0
"SAA1",0
"SAA2",0
"SAA2-SAA4",0
"SAA3P",0.1545
"SAA4",0.0347
"SAAL1",0
"SAAS",0
"SAC",0
"SACM1L",0
"SACS",0
"SAD1",0
"SAE1",0
"SAF-A",0
"SAFB",1.0235
"SAFB",0.1619
"SAFB2",1.0727
"SAFB2",-0.3758
"SAG",0
"SAGE",0
"SAGE1",0
"SAGE2P",0
"SALF",0
"SALL1",0.2473
"SALL2",0.1959
"SALL3",-0.0814
"SALL4",0.0303
"SAMD1",0.0743
"SAMD1",0.0109
"SAMD10",1.1728
"SAMD11",0
"SAMD12",0
"SAMD13",0
"SAMD14",0
"SAMD15",0
"SAMD3",0
"SAMD4A",0
"SAMD4B",0
"SAMD5",0
"SAMD7",0
"SAMD8",0
"SAMD9",0.341
"SAMD9",-0.8763
"SAMD9",-0.2007
"SAMD9L",1.1967
"SAMHD1",0
"SAMM50",0
"SAMSN1",0
"SAP130",0.2519
"SAP18",0.1267
"SAP18",0.1428
"SAP25",0
"SAP30",-1.4192
"SAP30BP",-0.4381
"SAP30BP",-0.2008
"SAP30L",0.0954
"SAPCD1",0
"SAPCD2",0
"SAR1A",0
"SAR1B",0
"SARAF",0
"SARCOSIN",0
"SARDH",0
"SARM1",-0.067
"SARNP",0
"SARS",0.3547
"SARS2",0
"SART-2",0
"SART1",0
"SART2",0.0226
"SART3",0
"SAS",0
"SASH1",-0.9952
"SASH1",-0.1745
"SASH3",0
"SASS6",0
"SAT1",0
"SAT2",-0.1865
"SATB1",0.3962
"SATB2",-0.2335
"SATB2",0.0024
"SATL1",0
"SAV1",0.0595
"SAV1",-1.6906
"SAXO1",0
"SAXO2",0
"SAYSD1",0
"SBBI26",0
"SBBI31",0
"SBBI42",0
"SBDS",0.1285
"SBDS",0.2143
"SBF1",0
"SBF2",0.0123
"SBK1",0
"SBK2",0
"SBK3",0
"SBNO1",0
"SBNO2",-0.1327
"SBSN",0
"SBSPON",0
"SC4MOL",0.6021
"SC4MOL",-1.1463
"SC5D",0
"SC5DL",0
"SCA7",0
"SCAD-SRL",0
"SCAF1",0
"SCAF11",0
"SCAF4",0
"SCAF8",0
"SCAI",0
"SCAM-1",0
"SCAMP1",-0.1741
"SCAMP1",-1.2828
"SCAMP1",0.2804
"SCAMP2",0
"SCAMP3",1.7653
"SCAMP4",0
"SCAMP5",0
"SCAND1",-0.4131
"SCAND1",-0.432
"SCAND2",-0.5418
"SCAND2",-0.1193
"SCAP",0.0168
"SCAPER",0
"SCARA3",0
"SCARA5",0
"SCARB1",0
"SCARB2",0
"SCARF1",-0.4467
"SCARF2",0
"SCAR0.017",0
"SCAR0.023",0
"SCAR0.08",0
"SCAR0.09L",0
"SCCA1",0
"SCCA2",0
"SCCPDH",0.3487
"SCD",0
"SCD5",-0.5293
"SCD5",2.5376
"SCDGF-B",0
"SCEL",-0.0532
"SCFD1",-0.0731
"SCFD2",-1.3992
"SCG2",0
"SCG3",0
"SCG5",-0.3661
"SCGB1A1",-0.2963
"SCGB1C1",0
"SCGB1D1",0
"SCGB1D2",0
"SCGB1D4",0
"SCGB2A1",0
"SCGB2A2",0.2498
"SCGB2B2",0
"SCGB3A1",0
"SCGB3A2",0
"SCGN",0
"SCHIP1",0
"SCIMP",0
"SCIN",0
"SCLIP",0
"SCLT1",0.021
"SCLT1",0.1177
"SCLY",0
"SCMH1",-0.0628
"SCML1",0.1364
"SCML1",-0.1736
"SCML2",-0.5128
"SCML2",0.0398
"SCML4",0.0249
"SCN10A",0
"SCN11A",0
"SCN12A",0
"SCN1A",0
"SCN1B",-0.2466
"SCN2A",0
"SCN2A2",0
"SCN2B",0
"SCN3A",0
"SCN3B",0
"SCN4A",0
"SCN4B",0.7983
"SCN5A",0
"SCN6A",0
"SCN7A",0
"SCN8A",0
"SCN9A",0
"SCNM1",0
"SCNN1A",-0.37
"SCNN1B",0
"SCNN1D",-0.5299
"SCNN1G",0
"SCO1",0
"SCO2",0
"SCOC",0
"SCP1",0
"SCP2",0
"SCP2D1",0
"SCPEP1",-0.5634
"scr2",0
"SCRG1",0
"SCRIB",0
"SCRN1",0
"SCRN2",0
"SCRN3",0
"SCRT",0
"SCRT1",-0.4384
"SCRT2",-1.4322
"SCT",0
"SCTR",-0.2152
"SCUBE1",-0.0098
"SCUBE3",-0.4779
"SCX",0
"SCYA1",0
"SCYA13",0
"SCYA16",0
"SCYA17",0
"SCYA22",0
"SCYA24",0
"SCYA25",0
"SCYA27",0
"SCYA7",0
"SCYB14",0
"SCYB5",0
"SCYB6",0
"SCYC1",0
"SCYC2",0
"SCYL1",-1.0853
"SCYL2",0
"SCYL3",0
"SDAD1",0
"SDC1",-0.049
"SDC1",-2.0214
"SDC2",-0.0657
"SDC3",0
"SDC4",0
"SDCBP",0
"SDCBP2",1.2785
"SDCCAG1",0
"SDCCAG16",0
"SDCCAG3",0
"SDCCAG8",0
"SDE2",0
"SDF2",-0.8632
"SDF2",-0.7879
"SDF2L1",-0.2748
"SDF4",0
"SDHA",0.4228
"SDHA",0.1668
"SDHAF2",0
"SDHAF3",0
"SDHAF4",0
"SDHALP2",-0.3054
"SDHB",0.0569
"SDHC",1.654
"SDHD",0.1875
"SDHD",-2.4408
"SDK1",-0.2466
"SDK1",-0.2439
"SDK1",-0.2592
"SDK2",0
"sdp35",0
"SDPR",0
"SDR16C5",0
"SDR39U1",0
"SDR42E1",0
"SDR9C7",0
"SDS",0
"SDSL",0
"SE20-4",0
"SE57-1",0
"SE70-2",0
"SEC10L1",0
"SEC11A",0
"SEC11C",-0.0939
"SEC13",0
"SEC13L1",0
"SEC14L1",-0.1403
"SEC14L1",0.2222
"SEC14L2",-0.4811
"SEC14L3",0
"SEC14L4",0
"SEC14L5",0
"SEC14L6",0
"SEC16A",0
"SEC16B",0
"SEC22A",0
"SEC22C",0.236
"SEC22C",-1.2722
"SEC22C",-0.5328
"SEC23A",0
"SEC23B",-4.0434
"SEC23IP",0
"SEC24A",0
"SEC24B",-0.0493
"SEC24C",-0.7827
"SEC24D",-0.261
"SEC24D",-0.07
"SEC31A",0
"SEC31B",0.2709
"SEC34",0
"SEC61A1",0.8626
"SEC61A2",0
"SEC61B",0
"SEC61G",0
"Sec62",0
"SEC62",0
"SEC63",-0.4185
"SEC63",-0.0851
"SECISBP2",-0.3484
"SECISBP2",3.0408
"SECISBP2L",0
"SECP43",0
"SECTM1",0
"SEDL",0
"SEEK1",0
"SEH1L",0
"SEL1L",-0.0391
"SEL1L2",0
"SEL1L3",0
"SELE",0
"SELENBP1",0
"SELENOF",0
"SELENOH",0
"SELENOI",0
"SELENOK",0
"SELENOM",0
"SELENON",0
"SELENOO",0
"SELENOP",0
"SELENOS",0
"SELENOT",0
"SELENOV",0
"SELENOW",0
"SELK",0
"SELL",0
"SELM",0
"SELPLG",-0.4606
"SELS",0.1223
"SELS",-0.1232
"SEMA3A",-0.2407
"SEMA3B",0
"SEMA3C",1.7395
"SEMA3D",-0.3082
"SEMA3D",-0.572
"SEMA3D",0.0187
"SEMA3E",0
"SEMA3F",-0.263
"SEMA3F",-0.128
"SEMA3G",0
"SEMA4A",0
"SEMA4B",0
"SEMA4C",-0.2558
"SEMA4C",-1.8717
"SEMA4D",0
"SEMA4F",0
"SEMA4G",0
"SEMA5A",0.0066
"SEMA5A",0.026
"SEMA5B",0
"SEMA6A",0
"SEMA6B",-0.065
"SEMA6C",0
"SEMA6D",0
"SEMA7A",0.3291
"SEMAY",0
"semaZ",0
"SEMG1",-0.0391
"SEMG2",0
"SEMP1",0
"SENP1",0
"SENP2",0
"SENP3",0
"SENP5",0
"SENP6",0.2677
"SENP6",0.2653
"SENP7",0.1181
"SENP7",0.4584
"SENP8",0
"SEPHS1",0
"SEPHS2",1.0972
"SEPP1",0.0264
"SEPSECS",0
"42988.0000",0
"42989.0000",0
"42990.0000",0
"42992.0000",0
"42980.0000",0
"42981.0000",0
"42982.0000",0
"42983.0000",0
"SEPT5-GP1BB",0
"42984.0000",0
"42985.0000",0
"42986.0000",0
"42987.0000",0
"SEPX1",0
"SERAC1",0
"SERBP1",-0.5452
"SERF1",0
"SERF1A",0
"SERF1B",0
"SERF2",0
"SERGEF",-2.8143
"SERHL2",0
"SERINC1",0
"SERINC2",0
"SERINC3",-1.07
"SERINC3",-0.3987
"SERINC4",0
"SERINC5",0
"SERP1",0
"SERP2",0
"SERPI0.01",-0.5857
"SERPI0.010",0
"SERPI0.011",0
"SERPI0.012",0
"SERPI0.02",0
"SERPI0.03",0
"SERPI0.04",0
"SERPI0.05",0
"SERPI0.06",0
"SERPI0.07",0
"SERPI0.09",0
"SERPINB1",-1.5942
"SERPINB1",-0.0928
"SERPINB10",0
"SERPINB11",0
"SERPINB12",0
"SERPINB13",0.8346
"SERPINB13",-0.4533
"SERPINB2",-0.1543
"SERPINB2",0.04
"SERPINB3",0.2675
"SERPINB4",0.1779
"SERPINB5",0
"SERPINB6",-0.0366
"SERPINB6",-0.0511
"SERPINB7",0.0498
"SERPINB8",-0.1162
"SERPINB8",-0.0711
"SERPINB9",0.4617
"SERPINB9",0.1485
"SERPINB9P1",0
"SERPINC1",0
"SERPIND1",-0.181
"SERPINE1",0
"SERPINE2",-0.3595
"SERPINE3",0
"SERPINF1",-0.2295
"SERPINF2",0
"SERPING1",0
"SERPINH1",0
"SERPINI1",0
"SERPINI2",0
"SERTAD1",-0.7053
"SERTAD2",-0.1096
"SERTAD3",-0.0175
"SERTAD4",-0.0767
"SERTM1",0
"SESN1",0.4252
"SESN1",0.1419
"SESN2",0
"SESN3",-0.159
"SESTD1",0
"set",0
"SET",0
"SET07",0
"SETBP1",0.1053
"SETD1A",-0.1569
"SETD1B",-0.1698
"SETD2",-0.2481
"SETD2",-0.6774
"SETD3",-0.2172
"SETD4",0
"SETD5",0
"SETD6",0
"SETD7",-0.224
"SETD7",-0.1842
"SETD8",-0.8845
"SETD8",-0.0763
"SETD9",0
"SETDB1",-0.5882
"SETDB1",-1.4596
"SETDB2",0
"SETMAR",0
"SETX",-0.054
"SEZ6",0
"SEZ6L",0
"SEZ6L2",0
"SF1",-0.2032
"SF3A1",0
"SF3A2",0
"SF3A3",0
"SF3B1",0
"SF3B2",0
"SF3B3",0
"SF3B4",0
"SF3B5",0
"SF3B6",0
"SFI1",0
"sflt",0
"SFMBT1",0.25
"SFMBT2",-0.017
"SFN",0
"SFPQ",0.077
"SFR1",0
"SFRP1",0
"SFRP2",0
"SFRP4",0
"SFRP5",0
"SFRS1",0
"SFRS12",2.0814
"SFRS15",-0.218
"SFRS17A",0
"SFRS2",0
"SFRS2IP",0
"SFRS3",0
"SFRS6",-1.8975
"SFRS6",-0.4828
"SFRS7",0
"SFRS9",0.0586
"SFSWAP",0
"SFT2D1",0
"SFT2D2",0
"SFT2D3",0
"SFTA1P",0
"SFTA2",0
"SFTA3",0
"SFTP1",0
"SFTP3",0
"SFTPA1",0
"SFTPA2",0
"SFTPB",0
"SFTPC",0
"SFTPD",0
"SFXN1",0
"SFXN2",0.0281
"SFXN3",-1.1452
"SFXN3",-0.5578
"SFXN4",0
"SFXN5",0
"SGCA",0
"SGCB",0.2009
"SGCD",0
"SGCE",0
