"Gene","SP1"
"GLI2",0.860001082
"GLI3",0.955719369
"GLIPR1",0.358056677
"GLIS1",0.031009353
"GLIS2",0.362573248
"GLIS3",0.104479147
"GLRA3",0.0071027
"GLRX",0.617473698
"GLRX2",1.109665215
"GLS",0.453913189
"GLT25D2",0.167324369
"GLTP",-0.484032871
"GLTSCR2",-3.162295569
"GLUL",0.341586429
"GM632",-0.152747566
"GMCL1",0.75761221
"GMCL1L",0.160696325
"GMDS",0.107036837
"GMEB1",1.591127828
"GMEB2",0.296442161
"GMNN",0.183689437
"GMPPB",0.156890791
"GMPR",-0.212326275
"GMPR2",-0.31437
"GNA11",-2.201588325
"GNA13",-0.16912057
"GNA15",0.126683475
"GNAL",0.011681747
"GNAO1",-0.003525836
"GNAZ",2.908296473
"GNB2L1",-0.010032941
"GNB5",0.239915221
"GNG11",-0.507881686
"GNG2",0.018332741
"GNPAT",-0.310703226
"GNPDA1",-0.324075392
"GNRH2",0.170147126
"GNRHR2",-0.145926503
"GNS",0.590708406
"GOLGA8A",-0.205796676
"GOLGB1",-0.533223305
"GOLPH2",-0.128613726
"GOLPH3",2.947291893
"GOLPH3L",-0.36885036
"GOLPH4",-0.060636717
"GOLT1A",-0.165641911
"GOLT1B",-0.616819576
"GON4L",-1.242463455
"GORASP1",-0.070040746
"GORASP2",0.012498479
"GOT2",0.147326968
"GPATCH2",-0.054067012
"GPBP1",0.069772446
"GPBP1L1",1.092536832
"GPC1",-0.224745172
"GPC2",-0.242962833
"GPC4",-0.126107036
"GPC5",0.129209763
"GPD1L",-0.457566056
"GPD2",-0.692138509
"GPHN",-0.319255315
"GPM6B",0.367644378
"GPNMB",-0.606447272
"GPR109A",-0.037987642
"GPR109B",5.804368385
"GPR110",-0.603097929
"GPR125",0.400038024
"GPR137C",-0.102683563
"GPR153",-0.679155016
"GPR155",0.262405599
"GPR157",0.213135299
"GPR161",-0.228190405
"GPR18",0.104405521
"GPR180",-0.514582738
"GPR25",0.14631997
"GPR37",-0.255506356
"GPR44",0.714570735
"GPR50",-0.191692974
"GPR64",0.144740931
"GPR65",0.00793722
"GPR88",0.510374847
"GPRC5A",-0.055450876
"GPRC5B",-0.055241045
"GPS2",0.127819885
"GPSM1",-4.6891537
"GPT2",0.280741824
"GPX3",0.529495427
"GPX4",-0.391406857
"GRAMD1B",0.616948107
"GRAMD2",0.137341105
"GRAMD3",-0.947651786
"GRB10",0.43948708
"GRB2",1.988441262
"GRHL1",-0.027148972
"GRHL3",-1.219250675
"GRHPR",0.030519943
"GRIA4",-0.045260427
"GRIN1",5.306933975
"GRIN2C",0.084194379
"GRIN3B",0.163880085
"GRINL1A",-0.009833378
"GRK1",0.140167523
"GRK5",-1.058116746
"GRLF1",0.42938111
"GRM5",-0.14211451
"GRM8",0.005884103
"GRPEL2",1.880509431
"GRTP1",-0.463324786
"GSC",0.261967437
"GSCL",0.163589844
"GSG2",0.021093845
"GSH1",-0.345190436
"GSH2",0.000356668
"GSK3B",1.914529632
"GSN",0.703560003
"GSR",3.858652937
"GSTA4",-0.272868001
"GSTCD",-0.055240494
"GSTM3",0.968440516
"GSTO1",0.163514752
"GSTZ1",-0.715949409
"GTDC1",0.934337828
"GTF2A1",0.619890277
"GTF2A2",0.079029596
"GTF2B",0.658092569
"GTF2E1",2.819879068
"GTF2E2",0.17758377
"GTF2F1",-0.233797498
"GTF2F2",-0.06836142
"GTF2H1",-0.535990778
"GTF2H3",-0.029850763
"GTF2H4",-0.139054044
"GTF2H5",0.022166617
"GTF2I",0.592822503
"GTF2IRD1",-0.77400165
"GTF2IRD2",0.222205718
"GTPBP1",-1.594426534
"GTPBP3",0.495436254
"GTPBP4",0.013742846
"GTPBP6",-0.153265334
"GTSE1",-0.439956526
"GUCY1A3",0.380969714
"GUK1",-0.134503355
"GUP1",0.307939235
"GUSBL1",-0.155786835
"GUSBP1",0.170549744
"GYG1",0.495057473
"GYG2",0.437493232
"GYLTL1B",-1.265314696
"GZF1",0.162941763
"H19",-0.027810638
"H1F0",-0.212751275
"H1FX",-1.001233025
"H2-ALPHA",-0.253974953
"H2AFX",0.073695349
"H2AFY",0.028020581
"H2AFY2",-0.424830944
"H6PD",-0.036464566
"HAAO",0.089100675
"HAB1",0.000141956
"HABP4",0.071050363
"HACE1",-0.315371993
"HADHA",-0.063890719
"HAND1",0.764397601
"HAND2",0.151090029
"HAP1",0.257422123
"HAPLN2",0.12890535
"HAPLN4",0.036414333
"HAS2",0.231528065
"HAS3",-4.006428092
"HAT1",0.158320192
"HAX1",-0.020822835
"HBEGF",-0.158600874
"HBP1",0.054998247
"HCFC1",-0.330531224
"HCFC2",-0.388042415
"HCG12",-2.926740577
"HCG27",0.085039822
"HCG3",0.337798722
"HCLS1",0.272201036
"HCST",-0.179417807
"HDAC1",0.109751903
"HDAC10",0.242113918
"HDAC11",0.122143967
"HDAC2",0.021506265
"HDAC3",0.015975343
"HDAC4",0.133908698
"HDAC5",0.252107991
"HDAC6",1.243235581
"HDAC7A",1.547117255
"HDAC8",-0.127715514
"HDAC9",-0.175244058
"HDGF",0.03982558
"HEATR3",0.124185059
"HEATR5A",-0.727531418
"HEBP2",-0.150151811
"HECA",-0.014693126
"HEG1",0.24184147
"HELLS",-0.400182773
"HEMK1",0.120934895
"HEPH",0.202659837
"HERC3",-0.060534749
"HERPUD1",0.045725385
"HERPUD2",-0.027069662
"HES1",0.259642992
"HES2",0.012566634
"HES4",-0.539834129
"HES5",-0.311525535
"HES6",0.319625534
"HESX1",0.082314248
"HEXIM1",-0.231514901
"HEXIM2",-1.905735644
"HEY1",0.30380906
"HEY2",2.039689656
"HEYL",-0.132139699
"HFE",-0.045584818
"HGS",-1.153387957
"HGSNAT",1.347510846
"HHEX",0.173813738
"HIAT1",-0.863282867
"HIBCH",0.913074154
"HIC1",0.174544636
"HIC2",1.657884429
"HIF1A",-0.371246663
"HIF1AN",-0.201473385
"HIF3A",0.073988867
"HIGD2A",-0.11614442
"HILS1",1.326879537
"HINT1",-0.012280249
"HIP1",0.086451926
"HIP2",-2.462461385
"HIPK1",1.450673205
"HIPK2",1.750222526
"HIRA",-0.107988545
"HISPPD1",-1.632615832
"HIST1H1A",0.036280399
"HIST1H1B",-0.015013776
"HIST1H1C",1.403416775
"HIST1H1D",3.670954551
"HIST1H1E",-7.967514179
"HIST1H2AB",-0.196895992
"HIST1H2AH",-0.074147511
"HIST1H2AM",0.576519904
"HIST1H2BB",-0.95802744
"HIST1H2BE",2.364121889
"HIST1H2BG",-0.472256063
"HIST1H2BM",3.667474434
"HIST1H3A",-0.030444063
"HIST1H3B",0.023041249
"HIST1H3D",0.090786813
"HIST1H3E",-0.108030516
"HIST1H4A",0.236618089
"HIST1H4B",-0.174132764
"HIST1H4D",-0.653592303
"HIST1H4H",0.085669474
"HIST1H4L",-0.162709957
"HIST2H2AA4",-1.345884275
"HIST2H2AB",0.291853597
"HIST2H2BE",-1.168849488
"HIST3H2A",2.49266061
"HIVEP1",-0.253063197
"HIVEP2",-0.548678874
"HIVEP3",-0.267430459
"HK1",0.16607556
"HK2",0.560291395
"HKR1",0.282122409
"HLA-DMB",0.997255157
"HLA-DQA1",0.502180747
"HLA-DQA2",0.300333062
"HLCS",-0.393582184
"HLF",0.346068828
"HLTF",-0.07440856
"HLX1",1.389601383
"HLXB9",0.1800005
"HMBOX1",6.110929935
"HMG20A",-0.154430678
"HMG20B",1.836073517
"HMG2L1",-0.584072668
"HMGA1",-0.059312158
"HMGA2",-1.448119644
"HMGB1",-0.085283946
"HMGB2",0.190609462
"HMGCL",0.948590268
"HMGCR",0.084826773
"HMGCS1",0.313981208
"HMGN2",0.115770163
"HMGN4",-0.832801709
"HMHB1",0.177817146
"HMOX1",2.286847612
"HMX1",-0.056770386
"HMX2",-0.030446727
"HN1L",-0.292774023
"HNF4A",0.012024116
"HNF4G",0.139040841
"HNMT",0.631499745
"HNRPA1",0.163412766
"HNRPAB",-1.445485961
"HNRPD",-0.698986831
"HNRPDL",0.468879121
"HNRPH2",0.181020788
"HNRPUL1",0.613928029
"HNT",-0.389202009
"HOOK1",0.44561347
"HOP",-1.07739858
"HOXA1",-0.144013293
"HOXA10",-0.061269218
"HOXA11",-0.03656709
"HOXA13",0.152561592
"HOXA2",0.042953603
"HOXA3",-0.0857247
"HOXA4",0.37487593
"HOXA5",0.34673916
"HOXA6",0.039442315
"HOXA7",-1.261167189
"HOXA9",0.299306216
"HOXB1",0.057890881
"HOXB13",0.134540978
"HOXB2",0.073860769
"HOXB3",0.28025079
"HOXB4",0.136886823
"HOXB5",0.065645088
"HOXB6",0.040425463
"HOXB7",0.559361659
"HOXB8",0.562208827
"HOXB9",0.31745087
"HOXC10",0.004326376
"HOXC11",-0.137870837
"HOXC12",0.260051472
"HOXC13",0.133199359
"HOXC4",0.049067559
"HOXC5",0.040938749
"HOXC6",0.270640857
"HOXC8",-0.272638881
"HOXC9",-0.33067709
"HOXD1",0.086245554
"HOXD10",0.956535715
"HOXD11",0.722033635
"HOXD12",0.724767685
"HOXD13",0.281273937
"HOXD3",0.108010781
"HOXD4",0.211261944
"HOXD8",-0.013927759
"HOXD9",0.18677296
"HPCA",0.215396231
"HPGD",0.32433672
"HPRT1",-0.156611997
"HPS4",-1.495795537
"HPSE",-0.287546579
"HPX",0.115812164
"HR",3.846085846
"HRH1",0.682857826
"HRSP12",0.288435248
"HS1BP3",0.323777506
"HS3ST1",0.10575939
"HS3ST2",-0.87748127
"HS3ST3B1",0.113217407
"HS3ST4",0.051717724
"HSBP1",0.17218741
"HSD17B1",-1.105103381
"HSD17B2",-0.03760706
"HSD17B4",0.398290587
"HSD17B6",-0.329913695
"HSD17B8",-1.122099784
"HSF1",-0.185605805
"HSF2",0.116510365
"HSF4",0.004847757
"HSF5",0.003319083
"HSFX1",0.174154684
"HSP90B1",-0.048555167
"HSPA12A",-0.089177863
"HSPA2",0.795432249
"HSPA4L",-0.075888386
"HSPA5",-1.410490962
"HSPA8",0.059950278
"HSPA9",0.053265407
"HSPB1",-0.182222792
"HSPB2",0.963340586
"HSPB8",-1.872982629
"HSPBAP1",0.033903734
"HSPC105",0.39602754
"HSPC159",0.10943685
"HSPC171",-0.160414992
"HSPH1",-0.002120394
"HSU79275",0.21224917
"HSZFP36",0.170354207
"HTATIP",-3.111566305
"HTATIP2",0.161281848
"HTATSF1",0.155091377
"HTR1A",0.3074435
"HTR1B",0.029365186
"HTR1D",-0.20545597
"HTR2C",0.117980179
"HTR7",3.499322711
"HTRA1",-0.220232442
"HTRA3",0.203597952
"HUS1",-0.75987196
"HYAL1",-0.413253817
"HYI",2.741331152
"HYOU1",0.629104122
"IBRDC2",0.339508237
"IBRDC3",0.046206148
"ICAM1",-0.177990788
"ICAM5",0.354040266
"ICK",-0.244354513
"ID1",-0.078349152
"ID2",0.214482004
"ID3",3.253743452
"ID4",0.909020198
"IDE",-2.091718769
"IDH2",0.643245905
"IDH3A",-0.68489953
"IDH3B",-0.091130676
"IDI1",0.277767353
"IDUA",0.290717859
"IER2",0.001330121
"IER3",0.075459222
"IFI16",0.048636025
"IFI30",0.05435419
"IFIT1",0.623073681
"IFIT2",0.479778718
"IFITM1",0.337465195
"IFITM2",0.188869537
"IFNAR2",0.066240058
"IFNB1",0.055726737
"IFNG",0.320044646
"IFNGR2",-3.716087417
"IFNK",0.248644619
"IFRD1",-0.93236784
"IFRD2",0.138587383
"IFT20",-0.028703619
"IFT57",0.529818739
"IFT80",-0.251576066
"IFT81",-0.116327233
"IFT88",0.215522526
"IGBP1",-0.429361967
"IGF1",-0.027234603
"IGF1R",0.14404022
"IGF2",0.118620193
"IGF2BP2",0.148519545
"IGF2BP3",-0.606464149
"IGFBP2",-0.135435262
"IGFBP3",-0.114861411
"IGFBP4",0.192435115
"IGFBP5",-0.32670048
"IGFBPL1",0.09297809
"IGFL2",-1.031647833
"IGHD",0.303307536
"IGHMBP2",-0.038611261
"IGSF1",0.606171608
"IGSF22",0.224234975
"IGSF4",-0.045690609
"IGSF4C",0.318276303
"IHPK1",-0.069920859
"IK",0.058424039
"IKBKAP",1.02929752
"IKBKB",0.027094602
"IKBKE",0.164307623
"IKBKG",0.352625199
"IKZF1",0.009863884
"IKZF2",-1.791080827
"IKZF3",0.076000935
"IKZF4",0.06353268
"IKZF5",-0.031614654
"IL10",0.117726694
"IL11",0.953293673
"IL12B",0.551833547
"IL12RB1",0.295572399
"IL16",0.256813598
"IL17A",-0.464932607
"IL17F",0.198376611
"IL17RB",-0.162798645
"IL17RC",-0.063381334
"IL17RD",0.27487127
"IL1B",-0.322594926
"IL1F5",0.871214617
"IL1F7",0.066146686
"IL1F9",-2.15381005
"IL1R1",-0.157616166
"IL1R2",-0.249032347
"IL1RAP",-0.021495901
"IL1RAPL1",0.662695258
"IL1RL1",0.938310694
"IL1RN",-0.682568132
"IL2",-0.049263489
"IL20",0.138088079
"IL20RA",0.311947279
"IL20RB",-0.251918098
"IL22",0.416381004
"IL24",-0.41663354
"IL25",0.066967045
"IL29",0.376108009
"IL31RA",-0.001019183
"IL32",0.102844444
"IL33",-0.43568101
"IL4",0.554741146
"IL4I1",-0.185549808
"IL5",2.055060176
"IL5RA",-0.451955423
"IL6",-0.624163038
"IL6R",0.575475749
"IL7R",-0.029266255
"IL8",-1.927883941
"IL8RA",0.026468236
"ILF2",0.09785607
"ILF3",0.51215324
"IMPA2",-0.695433968
"IMPACT",0.22445427
"IMPDH1",0.258614553
"IMPDH2",-0.020237666
"INA",-0.492879347
"INADL",0.004343163
"INCA",0.433391947
"ING1",-0.388034054
"ING2",0.277271384
"ING3",0.1445633
"ING4",0.520230065
"ING5",0.197937753
"INHBA",0.477863182
"INOC1",-0.16315181
"INPP4B",-5.542159325
"INPP5F",-0.376722725
"INS",0.055850408
"INSIG1",5.273143288
"INSIG2",-0.498808893
"INSL5",0.292409128
"INSM1",0.455569622
"INSM2",-0.060603016
"INSR",0.144356152
"INTS6",-0.356646234
"INTS8",-0.019022296
"INTU",0.390265867
"IPMK",0.393829747
"IPO13",0.666360388
"IPO7",3.731050113
"IPO9",-0.027461575
"IPP",-0.259286522
"IPPK",2.613563831
"IQCK",1.418486461
"IQGAP3",0.343266173
"IQSEC1",-0.117660288
"IQSEC3",0.500203616
"IQWD1",-1.247678017
"IRAK1",0.236035053
"IRAK1BP1",0.04123294
"IRAK2",-0.109353234
"IRAK3",-0.017736374
"IRAK4",-0.001736505
"IRF1",-0.441107525
"IRF2",0.172158295
"IRF2BP1",0.356707315
"IRF2BP2",-0.04236668
"IRF3",0.550157923
"IRF4",0.13960265
"IRF5",-0.057312105
"IRF6",0.070774216
"IRF7",0.190212589
"IRF8",-0.078448747
"IRGC",-0.014214263
"IRS1",1.112662663
"IRS2",0.084315888
"IRX1",0.000889665
"IRX2",0.784622561
"IRX3",1.130691194
"IRX4",0.004075518
"IRX5",4.287284695
"IRX6",0.086072964
"ISGF3G",-1.051563803
"ISL1",0.260549546
"ISL2",0.542146619
"ISOC1",0.67314198
"ISX",0.338536569
"ISYNA1",-0.602765593
"ITFG2",-0.131562829
"ITGA6",0.365411928
"ITGB1BP3",0.165248537
"ITGB3BP",-0.400815722
"ITGB6",-0.616651892
"ITGB7",4.44698127
"ITGB8",-0.142944555
"ITGBL1",-0.163651448
"ITIH2",1.25616535
"ITIH4",0.492318283
"ITIH5L",0.856743819
"ITM2A",0.9451178
"ITM2B",-0.235451818
"ITPKA",-0.352169274
"ITPKB",-0.47702102
"ITPKC",0.322643476
"ITPR3",-0.082844513
"ITSN1",0.149801145
"IVL",-0.353686029
"IVNS1ABP",-5.33110155
"IXL",0.30029384
"JAG1",0.81247564
"JAK1",-0.276977786
"JAK2",0.062968671
"JARID1A",0.3784723
"JARID1B",0.144930654
"JARID1C",0.137624616
"JARID1D",-0.445490861
"JARID2",1.862778642
"JAZF1",-0.111848791
"JDP2",-0.660327275
"JMJD1A",0.146789799
"JMJD1B",-1.067048235
"JMJD1C",0.267276857
"JMJD2A",0.52700395
"JMJD2C",-0.585438707
"JMJD2D",0.197312353
"JMJD3",0.047588218
"JMY",0.011874698
"JOSD1",-0.142965031
"JOSD3",0.257828598
"JPH1",-0.079093955
"JPH2",-0.367498754
"JRK",0.170158803
"JRKL",0.41221339
"JUN",-0.824926669
"JUP",-0.230458559
"KAL1",-0.122449017
"KATNAL1",-1.078682517
"KAZALD1",0.134483828
"KBTBD10",0.4041288
"KBTBD11",0.355288356
"KBTBD4",0.128055303
"KCMF1",0.099523549
"KCNA1",0.744103653
"KCNAB2",0.46298898
"KCNB1",0.525687788
"KCND1",-0.127021843
"KCNG2",-0.012328109
"KCNH1",0.015129064
"KCNH2",0.123165496
"KCNH3",0.697932236
"KCNH4",0.001645397
"KCNH5",0.711612841
"KCNH6",0.675201988
"KCNH7",-0.003825714
"KCNH8",0.164369862
"KCNIP3",-1.482290817
"KCNJ15",-0.94754064
"KCNK1",-0.754687382
"KCNK15",-0.088041549
"KCNK7",0.204871376
"KCNMA1",-0.04078607
"KCNMB3",0.117827075
"KCNMB4",-0.569685905
"KCNN1",0.423750788
"KCNN4",-0.621834531
"KCNQ3",0.465112263
"KCNQ5",0.364860453
"KCNRG",0.148824394
"KCNS3",0.033256889
"KCNT1",0.02028638
"KCNV2",0.966436541
"KCTD1",-0.363529845
"KCTD10",0.557795999
"KCTD12",1.647354254
"KCTD14",-0.631365282
"KCTD15",0.260911204
"KCTD17",-0.011579627
"KCTD5",-2.516997589
"KDELC1",-0.381053766
"KDELC2",0.007070097
"KDELR3",-0.102767376
"KEAP1",0.029499751
"KGFLP1",-0.359677351
"KHDRBS1",0.097420624
"KHDRBS2",0.03795063
"KHDRBS3",0.035484686
"KHSRP",0.075428536
"KIAA0020",0.043097701
"KIAA0100",0.164019074
"KIAA0101",0.005676812
"KIAA0125",-0.020037784
"KIAA0141",-1.770144769
"KIAA0143",2.008462062
"KIAA0146",-0.277169758
"KIAA0182",0.086001487
"KIAA0232",-1.451136877
"KIAA0241",-0.038659329
"KIAA0265",0.031643926
"KIAA0274",-0.26049015
"KIAA0284",-0.084593599
"KIAA0310",-0.061972443
"KIAA0355",1.114001758
"KIAA0404",0.202338113
"KIAA0430",-2.29092667
"KIAA0494",-0.841491475
"KIAA0515",-0.053517818
"KIAA0556",0.072607535
"KIAA0586",2.966150936
"KIAA0692",-0.462955442
"KIAA0738",0.250782739
"KIAA0746",-1.151763567
"KIAA0776",0.063922576
"KIAA0802",-0.048957898
"KIAA0828",0.440787366
"KIAA0841",0.011811809
"KIAA0907",-0.099757876
"KIAA1005",-0.035531675
"KIAA1147",-0.28031
"KIAA1155",0.227303476
"KIAA1199",-0.09846656
"KIAA1305",-0.298200619
"KIAA1324",0.161796563
"KIAA1333",-0.440108817
"KIAA1370",0.307997219
"KIAA1394",0.019128811
"KIAA1411",-0.078616228
"KIAA1414",-0.091198039
"KIAA1443",1.0715073
"KIAA1450",0.038431865
"KIAA1462",0.220275834
"KIAA1467",-0.210335547
"KIAA1468",-0.352324806
"KIAA1505",0.248565144
"KIAA1522",-0.204562021
"KIAA1524",0.055930355
"KIAA1529",-0.525602228
"KIAA1546",0.247900067
"KIAA1609",-0.414657216
"KIAA1618",0.477790264
"KIAA1622",0.37667139
"KIAA1632",-0.02061879
"KIAA1655",0.212456422
"KIAA1666",0.181952468
"KIAA1688",0.785131389
"KIAA1706",0.311625178
"KIAA1713",0.339131951
"KIAA1718",0.01280743
"KIAA1727",-0.15222667
"KIAA1729",2.324374797
"KIAA1731",0.241970472
"KIAA1751",0.126680234
"KIAA1754L",0.716727299
"KIAA1772",1.028767525
"KIAA1794",0.06490965
"KIAA1822",0.364765218
"KIAA1841",-0.233634309
"KIAA1856",0.138169212
"KIAA1881",1.221474929
"KIAA1913",-0.171658603
"KIAA1914",-1.941821594
"KIAA1920",0.369272559
"KIAA1946",-0.163935537
"KIAA1949",0.586458682
"KIAA2013",0.010600614
"KIAA2018",0.322505304
"KIF1A",0.110763571
"KIF20A",-1.622881458
"KIF23",0.870381828
"KIF24",0.13341479
"KIF26A",0.061137501
"KIF27",0.733329419
"KIF5A",0.215336068
"KIF5B",-1.95835094
"KIFAP3",0.213163084
"KIFC3",0.404455863
"KIR2DL4",0.120457225
"KIR3DL1",-0.094421818
"KIRREL",0.002516524
"KIRREL2",0.065757208
"KISS1",-0.007913076
"KISS1R",-2.706401169
"KITLG",0.080732174
"KL",0.452830516
"KLF1",0.920737211
"KLF10",2.777201296
"KLF11",-0.311912135
"KLF12",-0.557884836
"KLF13",-0.319622534
"KLF14",0.16985128
"KLF15",0.42822268
"KLF16",-0.544553701
"KLF17",0.780609536
"KLF2",0.884536227
"KLF3",0.121257045
"KLF4",-0.004438662
"KLF5",1.878988401
"KLF6",-0.144916664
"KLF7",-0.192221928
"KLF8",-0.020695099
"KLF9",-0.161745307
"KLHDC1",-0.025329785
"KLHDC2",0.069364948
"KLHDC3",-0.261778713
"KLHDC5",-0.103223371
"KLHDC8B",-0.543336337
"KLHL11",0.017964333
"KLHL12",-0.50969654
"KLHL13",-0.34528971
"KLHL14",0.162381088
"KLHL15",0.241101396
"KLHL20",-0.015586009
"KLHL21",-0.044598644
"KLHL24",-0.003395414
"KLHL4",0.28445828
"KLHL7",2.446776817
"KLHL8",-0.272326005
"KLHL9",-0.119566623
"KLK10",-0.347749387
"KLK11",-0.736163914
"KLK15",0.735909145
"KLK4",-2.067518278
"KLK5",-0.275344039
"KLK7",-0.113327947
"KLK8",-0.075623799
"KMO",0.646089785
"KNS2",-0.035441672
"KNTC1",-0.124492155
"KPNA2",0.131561242
"KPNA3",0.008421072
"KPNB1",-0.034385361
"KRAS",0.661417208
"KRCC1",2.146024079
"KRR1",-0.668656164
"KRT1",-0.258403611
"KRT10",-0.317240092
"KRT12",0.002692959
"KRT13",-0.115540368
"KRT14",-0.052836123
"KRT15",0.02223983
"KRT16",-0.084315439
"KRT17",-0.024376712
"KRT18",0.172146812
"KRT19",0.089530079
"KRT2",-0.011220893
"KRT20",-0.331151265
"KRT23",-2.153820783
"KRT24",0.789732824
"KRT25",0.620019878
"KRT26",-0.011826687
"KRT27",0.350249372
"KRT28",0.127358481
"KRT3",2.784811137
"KRT31",-0.655582982
"KRT32",-0.192735164
"KRT33A",-0.08629518
"KRT33B",0.576175862
"KRT34",-1.516146181
"KRT35",0.20566562
"KRT36",0.717411809
"KRT37",0.315895561
"KRT38",-0.021318927
"KRT4",-1.08683158
"KRT40",0.563803027
"KRT5",-0.045746928
"KRT6B",-0.056253358
"KRT6C",-0.026570074
"KRT6E",-0.011174832
"KRT6L",-0.063267225
"KRT7",0.803897637
"KRT71",-0.05310778
"KRT72",0.242972732
"KRT73",0.011350757
"KRT74",-0.154344797
"KRT75",-0.035988637
"KRT76",0.101538685
"KRT77",0.858888426
"KRT78",-5.944857256
"KRT8",3.4486358
"KRT80",-0.649600341
"KRT81",-0.335198923
"KRT82",-0.016922563
"KRT83",-0.220802086
"KRT85",0.309149312
"KRT86",0.903498287
"KRT9",-0.18836443
"KRTAP1-1",0.158388211
"KRTAP1-3",-0.237935866
"KRTAP1-5",0.249760788
"KRTAP10-10",-0.624755583
"KRTAP11-1",0.257044141
"KRTAP12-1",-0.058353033
"KRTAP12-2",0.320946935
"KRTAP13-1",0.079632964
"KRTAP13-2",0.100385467
"KRTAP13-3",0.219752006
"KRTAP13-4",0.204937666
"KRTAP15-1",0.137321738
"KRTAP17-1",0.090649472
"KRTAP19-1",0.244814008
"KRTAP2-1",0.215943794
"KRTAP2-4",-0.250792005
"KRTAP3-1",-0.000332184
"KRTAP3-2",0.151468048
"KRTAP3-3",0.565017575
"KRTAP4-10",0.006117246
"KRTAP4-12",-0.187744082
"KRTAP4-14",0.435484447
"KRTAP4-2",0.203263565
"KRTAP4-3",-0.000556688
"KRTAP4-4",0.112630287
"KRTAP4-5",-0.039378795
"KRTAP4-7",-0.017109287
"KRTAP5-9",1.313128206
"KRTAP6-3",0.137828497
"KRTAP7-1",0.192127683
"KRTAP8-1",0.205132603
"KRTAP9-2",0.212831838
"KRTAP9-3",-0.009793577
"KRTAP9-4",0.007343037
"KTN1",-0.021179693
"KY",0.148590031
"L3MBTL2",0.146341927
"L3MBTL3",-0.319978524
"L3MBTL4",-0.016820118
"LAIR1",0.148240986
"LAMA2",0.114064558
"LAMA3",-1.082168002
"LAMA4",0.055469375
"LAMB3",-0.019609928
"LAMP1",-0.102383676
"LAMP2",0.979112265
"LANCL1",-0.233818261
"LAPTM4A",-0.012776864
"LAPTM4B",0.012460446
"LAPTM5",0.301431325
"LAS1L",-0.030351398
"LASS2",2.474773365
"LASS3",0.046772377
"LASS4",0.0877539
"LASS5",-0.265107853
"LASS6",-0.310760003
"LAT2",0.455868493
"LATS2",0.897916576
"LAYN",-0.519245338
"LBH",4.441295588
"LBR",0.351194416
"LBX1",-0.385184905
"LBX2",0.175772806
"LCE1A",-0.044875883
"LCE1B",0.008344023
"LCE1C",-0.319274846
"LCE1D",-0.358869046
"LCE1E",0.710801144
"LCE1F",0.271976073
"LCE2A",-3.13025333
"LCE2B",0.529319336
"LCE2C",0.698713807
"LCE2D",-2.226265715
"LCE3A",0.887026523
"LCE3B",0.382687612
"LCE3C",0.672889435
"LCE3D",-0.764639662
"LCE3E",-0.46093063
"LCE4A",0.141150689
"LCE5A",-0.49354801
"LCMT1",-0.1661708
"LCMT2",-0.506373775
"LCOR",-0.380665877
"LCORL",-0.0866126
"LCP1",0.240571856
"LDB1",0.156507827
"LDHA",0.123926797
"LDHC",0.052448978
"LDLR",0.335229676
"LEF1",1.037074557
"LELP1",0.987060928
"LEO1",0.578870358
"LGALS1",1.160184658
"LGALS7",-0.084542135
"LGALS9",0.129369798
"LGI2",0.240276055
"LGMN",-0.277012592
"LGR4",1.767570481
"LGTN",2.731579795
"LHFPL2",-1.150664872
"LHPP",-1.573592827
"LHX1",1.472321715
"LHX2",-0.196492601
"LHX3",0.494701176
"LHX4",0.284010255
"LHX5",0.010844248
"LHX6",-0.144572429
"LHX9",-0.020779527
"LIF",-0.286886882
"LILRB4",-0.118116468
"LIMD1",0.060092141
"LIMS1",-0.656639477
"LIMS3",0.382212237
"LIN28B",0.487393935
"LIPA",0.203462799
"LIPG",-2.040328092
"LIPH",1.160699834
"LITAF",-1.257179486
"LIX1L",-0.050347428
"LLGL2",0.664440904
"LMAN2",0.086404166
"LMAN2L",-1.766550092
"LMBR1",-0.207891648
"LMCD1",-0.349115221
"LMO2",0.033028421
"LMO3",0.005533001
"LMO4",0.573321549
"LMO6",0.257301089
"LMO7",-1.199217361
"LMX1A",0.327761332
"LMX1B",0.269143985
"LNX2",-0.132173833
"LOC123688",0.697612312
"LOC124976",0.320141305
"LOC128977",0.094111498
"LOC144233",-2.418972324
"LOC146909",-0.482615268
"LOC147804",-0.651160533
"LOC150223",0.294244585
"LOC152485",-0.024049895
"LOC152719",0.632214061
"LOC153222",0.210612599
"LOC153346",-0.271567111
"LOC161635",-0.879502643
"LOC163233",0.272856103
"LOC200312",0.263506143
"LOC202181",0.229042633
"LOC204010",-0.071630998
"LOC253981",0.082097637
"LOC283152",0.290339708
"LOC283537",-0.156424098
"LOC283666",0.558247753
"LOC284371",0.079318754
"LOC285016",0.008913328
"LOC285074",0.534655419
"LOC285813",1.083024797
"LOC338328",0.055021082
"LOC339229",-0.535015438
"LOC339344",0.265299828
"LOC342900",-0.182318957
"LOC344167",0.184552679
"LOC375449",1.00723906
"LOC401233",-0.043616573
"LOC404266",0.37197745
"LOC440104",0.350062241
"LOC441383",-0.225523368
"LOC442319",-1.106621367
"LOC51152",-0.016291005
"LOC54103",-0.136683306
"LOC541473",0.067272986
"LOC554202",-0.497135347
"LOC55565",0.336181416
"LOC55908",0.231929422
