"Gene","CREB5"
"RPL27",0
"RPL27A",-0.0829
"RPL28",0
"RPL29",-0.0441
"RPL29",-0.1285
"RPL3",0
"RPL30",0
"RPL31",-0.0411
"RPL31P11",0
"RPL32",0
"RPL32P3",0.5572
"RPL34",0
"RPL35",-0.0473
"RPL35",-0.4201
"RPL35A",0
"RPL36",0
"RPL36A",0
"RPL36AL",0
"RPL36AP6",0
"RPL37",-0.1996
"RPL37",-0.1404
"RPL37A",0
"RPL38",0
"RPL39",0
"RPL39L",0
"RPL3L",-0.2227
"RPL4",0
"RPL41",0
"RPL5",-0.0544
"RPL6",-0.0308
"RPL6",-0.0385
"RPL7",0
"RPL7A",0
"RPL7L1",0
"RPL8",-0.0469
"RPL9",0
"RPLP0",0
"RPLP1",-0.0977
"RPLP1",-0.1381
"RPLP2",0
"RPML2",0
"RPN1",0.0071
"RPN1",-2.1294
"RPN1",0.8135
"RPN2",0
"RPP14",0
"RPP21",0
"RPP25",0
"RPP25L",0
"RPP30",0
"RPP38",0
"RPP40",0.2196
"RPRC1",0.0651
"RPRC1",0.0094
"RPRD1A",0
"RPRD1B",0
"RPRD2",0
"RPRM",0
"RPRML",0
"RPS10",0
"RPS11",0
"RPS12",0
"RPS13",-0.0695
"RPS13",-0.0339
"RPS14",-0.0539
"RPS14",0.5967
"RPS15",0
"RPS15A",0
"RPS15AP25",0
"RPS16",0
"RPS18",-0.0413
"RPS19",0
"RPS19BP1",0
"RPS2",-0.0572
"RPS2",0.4184
"RPS2",0.0032
"RPS20",0
"RPS21",-0.0783
"RPS23",0
"RPS24",0
"RPS25",0
"RPS26",0
"RPS26P2",0
"RPS27",0
"RPS27A",-0.0191
"RPS27L",0
"RPS28",0
"RPS29",-0.0582
"RPS2P32",0
"RPS2P35",0
"rpS3",0
"RPS3",-0.0868
"RPS3",-0.2996
"RPS3A",-0.0193
"RPS3A",-0.0574
"RPS4X",0
"RPS4Y1",0.0086
"RPS4Y2",0.0033
"RPS5",-0.1214
"RPS5",0.0052
"RPS6",-0.0481
"RPS6KA1",-0.3653
"RPS6KA2",0.1147
"RPS6KA3",0
"RPS6KA4",-0.3997
"RPS6KA5",-0.4867
"RPS6KA5",0.2084
"RPS6KA6",0
"RPS6KB1",0
"RPS6KB2",0
"RPS6KC1",0
"RPS6KL1",0.6795
"RPS6KL1",0.7805
"RPS7",0
"RPS8",0
"RPS9",0
"RPSA",0
"RPSAP15",0
"RPSAP52",0
"RPSAP58",0
"RPTN",0.8363
"RPTOR",0
"RPUSD1",0
"RPUSD2",0
"RPUSD3",0
"RPUSD4",0
"RQCD1",0.0918
"RRAD",0
"RRAGA",-0.1307
"RRAGB",0
"RRAGC",0.6068
"RRAGC",-0.0564
"RRAGD",0
"RRAS",0
"RRAS2",0
"RRBP1",0
"RREB1",0
"RRH",0
"RRM1",0
"RRM2",-0.1555
"RRM2",-0.556
"RRM2B",-0.1102
"RRN3",-0.1521
"RRN3",-0.4068
"RR0.0D1",0
"RRP1",0
"RRP12",0
"RRP15",0
"RRP1B",0
"RRP22",0
"RRP36",0
"RRP4",0
"RRP46",0
"RRP7A",0
"RRP8",0
"RRP9",0
"RRS1",0.0581
"RS1",0.9555
"RS1",-0.027
"RSAD1",-1.0258
"RSAD2",0
"RSBN1",0
"RSBN1L",0
"RSC1A1",-0.0129
"rse",0
"RSF1",0.4012
"RSF1",-0.6882
"RSG1",0
"RSHL1",0
"RSHL2",0.2952
"RSL1D1",0
"RSL24D1",0
"RSNL2",-0.219
"RSP3",0
"RSPH1",0
"RSPH10B",0
"RSPH10B2",0
"RSPH14",0
"RSPH3",0
"RSPH4A",0
"RSPH6A",0
"RSPH9",0
"RSPO1",0
"RSPO2",0
"RSPO3",0
"RSPO4",0
"RSPRY1",0
"RSRC1",0
"RSRC2",0
"RSRFC4",0
"RSRP1",0
"RSU1",0
"RTBDN",0
"RTCA",0
"RTCB",0
"RTCD1",0.0917
"RTCD1",0.1195
"RTDR1",0
"RTEL1",0.9715
"RTF1",0
"RTFDC1",0
"RTKN",0
"RTKN2",0
"RTL1",0
"RTN1",0
"RTN2",0.1601
"RTN3",0
"RTN4",0.423
"RTN4IP1",0
"RTN4R",0
"RTN4RL1",0
"RTN4RL2",0
"RTP1",0
"RTP2",0
"RTP3",0
"RTP4",0.1306
"RTP5",0
"RTTN",-0.6557
"RU2",0
"RUBCN",0
"RUBCNL",0
"RUFY1",0
"RUFY2",0
"RUFY3",0
"RUFY4",0
"RUNDC1",0
"RUNDC2A",0.0192
"RUNDC2B",0.497
"RUNDC2C",0.605
"RUNDC2C",0.0124
"RUNDC3A",0
"RUNDC3B",0
"RUNX1",-3.1873
"RUNX1T1",1.3482
"RUNX2",0.2403
"RUNX2",0.7665
"RUNX3",0.449
"RUSC1",0
"RUSC1-AS1",0
"RUSC2",0
"RUTBC1",-0.085
"RUTBC3",-0.0716
"RUTBC3",-1.245
"RUVBL1",0.4486
"RUVBL1",1.6408
"RUVBL2",-0.0705
"RWDD1",0
"RWDD2A",0
"RWDD2B",0
"RWDD3",0
"RWDD4",0
"RWDD4A",-0.5701
"RWDD4A",1.3246
"RX",0
"RXFP1",0
"RXFP2",0
"RXFP3",-0.2596
"RXFP4",0
"RXRA",1.9549
"RXRA",1.0435
"RXRB",0.182
"RXRG",1.0182
"RY-1",0
"RYBP",-0.4211
"RYBP",0.5648
"RYBP",0.4535
"RYR1",0
"RYR2",0
"RYR3",0
"S-MAG",0
"S100A1",0.6799
"S100A10",-0.1943
"S100A11",-0.0408
"S100A11",-0.1119
"S100A12",-0.532
"S100A13",-0.1211
"S100A14",-0.05
"S100A16",0.0198
"S100A2",-0.0642
"S100A3",-0.2759
"S100A4",0.7549
"S100A5",1.0994
"S100A6",0.0551
"S100A7",1.048
"S100A7A",-0.0358
"S100A7L2",0
"S100A8",0.0266
"S100A9",-0.0902
"S100B",0
"S100G",0
"S100P",-0.183
"S100PBP",0.0957
"S100PBP",0.0303
"S100PBP",-2.6257
"S100Z",0
"S1PR1",0
"S1PR2",0
"S1PR3",0
"S1PR4",0
"S1PR5",0
"S2P",0
"S81524",0
"SA",0
"SAA1",0
"SAA2",0
"SAA2-SAA4",0
"SAA3P",-0.1148
"SAA4",-0.1934
"SAAL1",0
"SAAS",0
"SAC",0
"SACM1L",0
"SACS",0
"SAD1",0
"SAE1",0
"SAF-A",0
"SAFB",-2.0504
"SAFB",0.3712
"SAFB2",0.0128
"SAFB2",-0.4081
"SAG",0
"SAGE",0
"SAGE1",0
"SAGE2P",0
"SALF",0
"SALL1",0.0379
"SALL2",0.9149
"SALL3",-0.043
"SALL4",0.7284
"SAMD1",0.0775
"SAMD1",-0.0699
"SAMD10",0.5799
"SAMD11",0
"SAMD12",0
"SAMD13",0
"SAMD14",0
"SAMD15",0
"SAMD3",0
"SAMD4A",0
"SAMD4B",0
"SAMD5",0
"SAMD7",0
"SAMD8",0
"SAMD9",0.5622
"SAMD9",-0.8164
"SAMD9",0.3274
"SAMD9L",0.2808
"SAMHD1",0
"SAMM50",0
"SAMSN1",0
"SAP130",0.2069
"SAP18",0.0721
"SAP18",0.0731
"SAP25",0
"SAP30",-0.1567
"SAP30BP",-0.685
"SAP30BP",-1.4264
"SAP30L",-0.1535
"SAPCD1",0
"SAPCD2",0
"SAR1A",0
"SAR1B",0
"SARAF",0
"SARCOSIN",0
"SARDH",0
"SARM1",0.7236
"SARNP",0
"SARS",-0.0958
"SARS2",0
"SART-2",0
"SART1",0
"SART2",-0.1311
"SART3",0
"SAS",0
"SASH1",-0.301
"SASH1",-0.5335
"SASH3",0
"SASS6",0
"SAT1",0
"SAT2",-0.1541
"SATB1",-0.3258
"SATB2",-0.0026
"SATB2",1.3945
"SATL1",0
"SAV1",-0.3097
"SAV1",1.3053
"SAXO1",0
"SAXO2",0
"SAYSD1",0
"SBBI26",0
"SBBI31",0
"SBBI42",0
"SBDS",0.2659
"SBDS",0.357
"SBF1",0
"SBF2",-0.1207
"SBK1",0
"SBK2",0
"SBK3",0
"SBNO1",0
"SBNO2",-0.0372
"SBSN",0
"SBSPON",0
"SC4MOL",0.0114
"SC4MOL",-1.6128
"SC5D",0
"SC5DL",0
"SCA7",0
"SCAD-SRL",0
"SCAF1",0
"SCAF11",0
"SCAF4",0
"SCAF8",0
"SCAI",0
"SCAM-1",0
"SCAMP1",-0.5514
"SCAMP1",-2.0354
"SCAMP1",-0.0907
"SCAMP2",0
"SCAMP3",-0.2473
"SCAMP4",0
"SCAMP5",0
"SCAND1",0.5526
"SCAND1",0.2196
"SCAND2",-0.1561
"SCAND2",0.3492
"SCAP",-0.0747
"SCAPER",0
"SCARA3",0
"SCARA5",0
"SCARB1",0
"SCARB2",0
"SCARF1",-0.1106
"SCARF2",0
"SCAR0.017",0
"SCAR0.023",0
"SCAR0.08",0
"SCAR0.09L",0
"SCCA1",0
"SCCA2",0
"SCCPDH",1.3489
"SCD",0
"SCD5",0.2389
"SCD5",1.903
"SCDGF-B",0
"SCEL",0.044
"SCFD1",0.4359
"SCFD2",-0.1905
"SCG2",0
"SCG3",0
"SCG5",-0.1244
"SCGB1A1",0.4946
"SCGB1C1",0
"SCGB1D1",0
"SCGB1D2",0
"SCGB1D4",0
"SCGB2A1",0
"SCGB2A2",0.7476
"SCGB2B2",0
"SCGB3A1",0
"SCGB3A2",0
"SCGN",0
"SCHIP1",0
"SCIMP",0
"SCIN",0
"SCLIP",0
"SCLT1",0.2023
"SCLT1",-0.1137
"SCLY",0
"SCMH1",0.3274
"SCML1",-0.0729
"SCML1",-0.1097
"SCML2",0.1074
"SCML2",0.0828
"SCML4",0.7785
"SCN10A",0
"SCN11A",0
"SCN12A",0
"SCN1A",0
"SCN1B",0.7802
"SCN2A",0
"SCN2A2",0
"SCN2B",0
"SCN3A",0
"SCN3B",0
"SCN4A",0
"SCN4B",1.6033
"SCN5A",0
"SCN6A",0
"SCN7A",0
"SCN8A",0
"SCN9A",0
"SCNM1",0
"SCNN1A",0.274
"SCNN1B",0
"SCNN1D",0.6262
"SCNN1G",0
"SCO1",0
"SCO2",0
"SCOC",0
"SCP1",0
"SCP2",0
"SCP2D1",0
"SCPEP1",-0.5291
"scr2",0
"SCRG1",0
"SCRIB",0
"SCRN1",0
"SCRN2",0
"SCRN3",0
"SCRT",0
"SCRT1",0.0841
"SCRT2",-0.7472
"SCT",0
"SCTR",0.7208
"SCUBE1",0.2921
"SCUBE3",0.3952
"SCX",0
"SCYA1",0
"SCYA13",0
"SCYA16",0
"SCYA17",0
"SCYA22",0
"SCYA24",0
"SCYA25",0
"SCYA27",0
"SCYA7",0
"SCYB14",0
"SCYB5",0
"SCYB6",0
"SCYC1",0
"SCYC2",0
"SCYL1",0.304
"SCYL2",0
"SCYL3",0
"SDAD1",0
"SDC1",-0.0808
"SDC1",0.4663
"SDC2",0.4667
"SDC3",0
"SDC4",0
"SDCBP",0
"SDCBP2",-1.3472
"SDCCAG1",0
"SDCCAG16",0
"SDCCAG3",0
"SDCCAG8",0
"SDE2",0
"SDF2",-0.7269
"SDF2",0.3397
"SDF2L1",-0.0811
"SDF4",0
"SDHA",-0.2922
"SDHA",-0.0449
"SDHAF2",0
"SDHAF3",0
"SDHAF4",0
"SDHALP2",0.5145
"SDHB",-0.1008
"SDHC",1.3596
"SDHD",-0.0824
"SDHD",-2.4801
"SDK1",0.6731
"SDK1",1.6609
"SDK1",0.3466
"SDK2",0
"sdp35",0
"SDPR",0
"SDR16C5",0
"SDR39U1",0
"SDR42E1",0
"SDR9C7",0
"SDS",0
"SDSL",0
"SE20-4",0
"SE57-1",0
"SE70-2",0
"SEC10L1",0
"SEC11A",0
"SEC11C",0.0905
"SEC13",0
"SEC13L1",0
"SEC14L1",-0.1564
"SEC14L1",-1.3231
"SEC14L2",0.3274
"SEC14L3",0
"SEC14L4",0
"SEC14L5",0
"SEC14L6",0
"SEC16A",0
"SEC16B",0
"SEC22A",0
"SEC22C",0.363
"SEC22C",-0.2159
"SEC22C",-0.2959
"SEC23A",0
"SEC23B",-0.0112
"SEC23IP",0
"SEC24A",0
"SEC24B",-0.4945
"SEC24C",0.1297
"SEC24D",-0.4838
"SEC24D",0.3288
"SEC31A",0
"SEC31B",-0.066
"SEC34",0
"SEC61A1",-0.2459
"SEC61A2",0
"SEC61B",0
"SEC61G",0
"Sec62",0
"SEC62",0
"SEC63",0.7222
"SEC63",0.0126
"SECISBP2",-0.228
"SECISBP2",-0.4396
"SECISBP2L",0
"SECP43",0
"SECTM1",0
"SEDL",0
"SEEK1",0
"SEH1L",0
"SEL1L",-0.1283
"SEL1L2",0
"SEL1L3",0
"SELE",0
"SELENBP1",0
"SELENOF",0
"SELENOH",0
"SELENOI",0
"SELENOK",0
"SELENOM",0
"SELENON",0
"SELENOO",0
"SELENOP",0
"SELENOS",0
"SELENOT",0
"SELENOV",0
"SELENOW",0
"SELK",0
"SELL",0
"SELM",0
"SELPLG",0.1169
"SELS",0.143
"SELS",-0.0487
"SEMA3A",0.0373
"SEMA3B",0
"SEMA3C",2.077
"SEMA3D",1.1306
"SEMA3D",-0.953
"SEMA3D",0.5384
"SEMA3E",0
"SEMA3F",0.422
"SEMA3F",0.8827
"SEMA3G",0
"SEMA4A",0
"SEMA4B",0
"SEMA4C",0.0269
"SEMA4C",-1.0741
"SEMA4D",0
"SEMA4F",0
"SEMA4G",0
"SEMA5A",1.1714
"SEMA5A",-0.0645
"SEMA5B",0
"SEMA6A",0
"SEMA6B",0.509
"SEMA6C",0
"SEMA6D",0
"SEMA7A",0.258
"SEMAY",0
"semaZ",0
"SEMG1",0.6075
"SEMG2",0
"SEMP1",0
"SENP1",0
"SENP2",0
"SENP3",0
"SENP5",0
"SENP6",0.0587
"SENP6",-0.085
"SENP7",0.0449
"SENP7",-0.0998
"SENP8",0
"SEPHS1",0
"SEPHS2",0.9171
"SEPP1",-0.1774
"SEPSECS",0
"42988.0000",0
"42989.0000",0
"42990.0000",0
"42992.0000",0
"42980.0000",0
"42981.0000",0
"42982.0000",0
"42983.0000",0
"SEPT5-GP1BB",0
"42984.0000",0
"42985.0000",0
"42986.0000",0
"42987.0000",0
"SEPX1",0
"SERAC1",0
"SERBP1",-1.9117
"SERF1",0
"SERF1A",0
"SERF1B",0
"SERF2",0
"SERGEF",-4.0237
"SERHL2",0
"SERINC1",0
"SERINC2",0
"SERINC3",0.2438
"SERINC3",-0.2337
"SERINC4",0
"SERINC5",0
"SERP1",0
"SERP2",0
"SERPI0.01",0.0107
"SERPI0.010",0
"SERPI0.011",0
"SERPI0.012",0
"SERPI0.02",0
"SERPI0.03",0
"SERPI0.04",0
"SERPI0.05",0
"SERPI0.06",0
"SERPI0.07",0
"SERPI0.09",0
"SERPINB1",0.0144
"SERPINB1",0.1194
"SERPINB10",0
"SERPINB11",0
"SERPINB12",0
"SERPINB13",0.6504
"SERPINB13",-0.434
"SERPINB2",-0.1385
"SERPINB2",-0.2486
"SERPINB3",-0.0511
"SERPINB4",-0.129
"SERPINB5",0
"SERPINB6",0.7536
"SERPINB6",0.5312
"SERPINB7",-0.1804
"SERPINB8",-0.4319
"SERPINB8",0.2969
"SERPINB9",-0.0785
"SERPINB9",0.5875
"SERPINB9P1",0
"SERPINC1",0
"SERPIND1",0.6082
"SERPINE1",0
"SERPINE2",0.215
"SERPINE3",0
"SERPINF1",-0.0465
"SERPINF2",0
"SERPING1",0
"SERPINH1",0
"SERPINI1",0
"SERPINI2",0
"SERTAD1",-0.4605
"SERTAD2",0.06
"SERTAD3",-0.0043
"SERTAD4",0.1832
"SERTM1",0
"SESN1",-0.2554
"SESN1",-0.2399
"SESN2",0
"SESN3",0.0995
"SESTD1",0
"set",0
"SET",0
"SET07",0
"SETBP1",0.3056
"SETD1A",0.1587
"SETD1B",-0.224
"SETD2",0.1519
"SETD2",-0.8746
"SETD3",-0.2316
"SETD4",0
"SETD5",0
"SETD6",0
"SETD7",-0.8278
"SETD7",-0.0335
"SETD8",-0.6598
"SETD8",-0.1385
"SETD9",0
"SETDB1",0.1134
"SETDB1",-0.9517
"SETDB2",0
"SETMAR",0
"SETX",0.3063
"SEZ6",0
"SEZ6L",0
"SEZ6L2",0
"SF1",-0.0031
"SF3A1",0
"SF3A2",0
"SF3A3",0
"SF3B1",0
"SF3B2",0
"SF3B3",0
"SF3B4",0
"SF3B5",0
"SF3B6",0
"SFI1",0
"sflt",0
"SFMBT1",0.4886
"SFMBT2",-0.1018
"SFN",0
"SFPQ",-0.4711
"SFR1",0
"SFRP1",0
"SFRP2",0
"SFRP4",0
"SFRP5",0
"SFRS1",0
"SFRS12",-0.2951
"SFRS15",-0.2394
"SFRS17A",0
"SFRS2",0
"SFRS2IP",0
"SFRS3",0
"SFRS6",-2.2152
"SFRS6",-5.1712
"SFRS7",0
"SFRS9",0.4009
"SFSWAP",0
"SFT2D1",0
"SFT2D2",0
"SFT2D3",0
"SFTA1P",0
"SFTA2",0
"SFTA3",0
"SFTP1",0
"SFTP3",0
"SFTPA1",0
"SFTPA2",0
"SFTPB",0
"SFTPC",0
"SFTPD",0
"SFXN1",0
"SFXN2",0.4196
"SFXN3",0.079
"SFXN3",-0.0905
"SFXN4",0
"SFXN5",0
"SGCA",0
"SGCB",-0.1463
"SGCD",0
"SGCE",0
"SGCG",0
"SGCZ",0
"SGEF",0
"SGF29",0
"SGIP1",0.2586
"SGIP1",0.379
"SGK",0.6665
"SGK1",0
"SGK2",0.8044
"SGK2",0.9555
"SGK223",0
"SGK3",-0.2775
"SGKL",0
"SGLT2",0
"SGMS1",0
"SGMS2",0
"SGO1",0
"SGO2",0
"SGOL1",0.3463
"SGOL1",0.0818
"SGOL2",0
"SGP28",0
"SGPL1",0.0822
"SGPL1",0.3966
"SGPP1",0
"SGPP2",0.0294
"SGPP2",0.3468
"SGRF",0
"SGSH",0.0024
"SGSM1",0
"SGSM2",0
"SGSM3",0
"SGT1",0
"SGTA",0
"SGTB",0
"SGY-1",0
"SH120",0
"SH2B",0
"SH2B1",-0.0162
"SH2B2",0
"SH2B3",0.1524
"SH2D1A",0
"SH2D1B",0
"SH2D2A",0
"SH2D3A",0.23
"SH2D3C",0.5087
"SH2D4A",0.0443
"SH2D5",-0.4435
"SH2D5",0.5829
"SH2D7",0
"SH3BGR",0
"SH3BGRL",0
"SH3BGRL2",0
"SH3BGRL3",0
"SH3BP1",0.1694
"SH3BP1",0.0923
"SH3BP2",0
"SH3BP4",-0.5269
"SH3BP5",0
"SH3BP5L",0
"SH3D19",-0.2146
"SH3D19",0.0411
"SH3D21",0
"SH3D5",0
"SH3GL1",0
"SH3GL2",0
"SH3GL3",0
"SH3GLB1",0
"SH3GLB2",0
"SH3KBP1",0.8326
"SH3KBP1",-1.3781
"SH3P12",0
"SH3PXD2A",0
"SH3PXD2B",0.2074
"SH3PXD2B",-0.1803
"SH3RF1",0.2301
"SH3RF1",0.6684
"SH3RF2",0
"SH3RF3",0
"SH3TC1",0
"SH3TC2",0.5676
"SH3TC2",-0.0157
"SH3YL1",1.1214
"SHANK",0
"SHANK1",0
"SHANK3",0
"SHARPIN",0
"SHB",0.1829
"SHB",0.2428
"SHBG",0
"SHC1",0.0477
"SHC1",-0.0407
"SHC2",0
"SHC3",0
"SHC4",0.2003
"SHC4",0.1315
"SHCBP1",-0.1103
"SHCBP1L",0
"SHD",0
"SHE",0
"SHF",2.9242
"SHF",0.4647
"SHFM1",0
"SHH",-0.1057
"SHISA2",0
"SHISA3",0
"SHISA4",0
"SHISA5",0
"SHISA6",0
"SHISA7",0
"SHISA9",0
"SHKBP1",0
"SHMT",0
"SHMT1",0
"SHMT2",-0.3355
"SHMT2",-0.5216
"SHOC2",0
"SHOX",0.9885
"SHOX",1.0022
"SHOX2",0.3647
"SHPRH",0
"SHQ1",0
"SHROOM1",0.2669
"SHROOM2",0
"SHROOM3",0
"SHROOM4",0
"SHTN1",0
"SI",0
"SIAE",0
"SIAH1",-0.4666
"SIAH2",0.4028
"SIAH3",0
"SIAHBP1",-0.0337
"SIAHBP1",0.0219
"SIAT4A",0
"SIAT8B",0
"SIAT8C",0
"SIAT8D",0
"Sid1669",0
"SID6-306",0
"SIDT1",0
"SIDT2",-0.1249
"SIG11",0
"SIGIRR",3.2299
"SIGLEC1",0.8679
"SIGLEC1",1.1234
"SIGLEC10",0
"SIGLEC11",0
"SIGLEC12",0
"SIGLEC14",0
"SIGLEC15",0
"SIGLEC5",0
"SIGLEC6",0
"SIGLEC7",1.1122
"SIGLEC7",0.2871
"SIGLEC8",0.3872
"SIGLEC9",0
"SIGLECL1",0
"SIGMAR1",0
"SIK1",0
"SIK2",0
"SIK3",0
"SIKE1",0
"sIL-6R",0
"SIL1",0
"SIM1",-0.1861
"SIM2",0.2489
"SIMC1",0
"SIN3A",-0.0968
"SIN3B",0
"SIP1",0
"SIP1-beta",0
"SIP1-delta",0
"SIP1-gamma",0
"SIPA1",0
"SIPA1L1",0
"SIPA1L2",0
"SIPA1L3",0
"SIRP-b2",0
"SIRP-BETA-1",0
"SIRPA",0
"SIRPB1",0.573
"SIRPB1",0.2462
"SIRPB2",0
"SIRPD",0
"SIRPG",0
"SIRT1",-0.2417
"SIRT2",-0.954
"SIRT3",0.5921
"SIRT3",0.4947
"SIRT3",1.1613
"SIRT4",0.0562
"SIRT5",-0.2203
"SIRT5",0.5507
"SIRT6",0.0882
"SIRT7",-1.5067
"SIT1",0
"SIVA1",-0.2464
"SIX1",0.6295
"SIX2",0.6021
"SIX3",0.4612
"SIX4",0.0165
"SIX5",1.1534
"SIX6",0.632
"SKA1",0
"SKA2",0
"SKA3",0
"SKAP1",0.6256
"SKAP2",-0.3332
"SKB1",0
"SKI",0.0954
"SKI",-0.2654
"SKIDA1",0
"SKIL",0.6203
"SKIV2L",0
"SKIV2L2",0
"SKP1",0
"SKP1A",0
"SKP2",0.157
"SLA",0
"SLA/LP",0.0677
"SLA/LP",0.0537
"SLA2",1.0846
"SLAIN1",0
"SLAIN2",0
"SLAMF1",0
"SLAMF6",0
"SLAMF7",0
"SLAMF8",0
"SLAMF9",0
"SLBP",0.137
"SLC10A1",0
"SLC10A2",0
"SLC10A3",0
"SLC10A4",0.2034
"SLC10A5",0
"SLC10A6",0
"SLC10A7",0.1652
"SLC10A7",0.3839
"SLC11A1",0.0879
"SLC11A1",0.6068
"SLC11A2",0
"SLC12A1",0
"SLC12A2",0
"SLC12A3",0
"SLC12A4",0
"SLC12A5",0
"SLC12A6",-0.1017
"SLC12A7",0
"SLC12A9",0
"SLC13A1",0
"SLC13A2",0
"SLC13A3",0
"SLC13A4",0.6142
"SLC13A5",0
"SLC14A1",0
"SLC14A2",0
"SLC15A1",0
"SLC15A2",0.2026
"SLC15A3",0
"SLC15A4",0
"SLC15A5",0
"SLC16A1",0
"SLC16A10",0.2079
"SLC16A11",0
"SLC16A12",0
"SLC16A13",0
"SLC16A14",0
"SLC16A2",0
"SLC16A3",-0.1869
"SLC16A4",-0.4077
"SLC16A5",-2.9557
"SLC16A6",0
"SLC16A7",0
"SLC16A8",0
"SLC16A9",-0.4826
"SLC17A1",0
"SLC17A2",0
"SLC17A3",0
"SLC17A4",0
"SLC17A5",0
"SLC17A6",0
"SLC17A7",0.2472
"SLC17A8",0
"SLC18A1",0
"SLC18A2",0
"SLC18A3",0
"SLC18B1",0
"SLC19A1",0
"SLC19A2",0
"SLC19A3",0
"SLC1A1",0.1642
"SLC1A1",0.4042
"SLC1A2",0
"SLC1A3",0.0014
"SLC1A3",0.3334
"SLC1A4",-0.0018
"SLC1A4",0.3766
"SLC1A5",0
"SLC1A6",0
"SLC1A7",0
"SLC20A1",-0.0103
"SLC20A1",-1.0013
"SLC20A2",-0.4357
"SLC21A11",0
"SLC21A12",0
"SLC21A14",0
"SLC21A3",0
"SLC21A8",0
"SLC22A1",0
"SLC22A10",0
"SLC22A11",0.1832
"SLC22A12",0
"SLC22A13",0
"SLC22A14",0
"SLC22A15",-0.6073
"SLC22A16",0
"SLC22A17",0.6727
"SLC22A18",0
"SLC22A18AS",0
"SLC22A2",0
"SLC22A20",0
"SLC22A23",0
"SLC22A24",0
"SLC22A25",0
"SLC22A3",0
"SLC22A4",0.757
"SLC22A5",0
"SLC22A6",0
"SLC22A7",0
"SLC22A8",0
"SLC22A9",0
"SLC23A1",0
"SLC23A2",0.1342
"SLC23A3",0
"SLC24A1",0
"SLC24A2",0
"SLC24A3",0.1444
"SLC24A3",0.5113
"SLC24A4",0
"SLC24A5",0
"SLC24A6",-0.3035
"SLC25A1",-0.2214
"SLC25A10",0
"SLC25A11",0
"SLC25A12",0
"SLC25A13",-2.1288
"SLC25A13",-0.2266
"SLC25A14",0
"SLC25A15",0
"SLC25A16",-0.3552
"SLC25A17",0
"SLC25A18",0
"SLC25A19",0
"SLC25A2",0
"SLC25A20",-0.146
"SLC25A21",0
"SLC25A22",0
"SLC25A23",-1.5561
"SLC25A23",3.4937
"SLC25A24",0
"SLC25A25",0.8141
"SLC25A25",0.081
"SLC25A26",0
"SLC25A27",0
"SLC25A28",0
"SLC25A29",0
"SLC25A3",0
"SLC25A30",0
"SLC25A31",0
"SLC25A32",0
"SLC25A33",0
"SLC25A34",0
"SLC25A35",0
"SLC25A36",0
"SLC25A37",-0.0713
"SLC25A37",0.493
"SLC25A38",-0.6292
"SLC25A39",0
"SLC25A4",-0.2136
"SLC25A40",-0.0215
"SLC25A40",0.3064
"SLC25A40",0.12
"SLC25A41",0.1593
"SLC25A42",0
"SLC25A43",0
"SLC25A44",0
"SLC25A45",0
"SLC25A46",0
"SLC25A47",0
"SLC25A5",0
"SLC25A5-AS1",0
"SLC25A51",0
"SLC25A52",0
"SLC25A53",0
"SLC25A5P1",0
"SLC25A6",-0.1002
"SLC26A1",0
"SLC26A10",0.3746
"SLC26A10",0.4091
"SLC26A11",0
"SLC26A2",-0.2857
"SLC26A3",0
"SLC26A4",0
"SLC26A5",0
"SLC26A6",0
"SLC26A7",0
"SLC26A8",0
"SLC26A9",0
"SLC27A1",0
"SLC27A2",0
"SLC27A3",-0.5119
"SLC27A4",0
"SLC27A5",0
"SLC27A6",0
"SLC28A1",0
"SLC28A2",0
"SLC28A3",0
"SLC29A1",0
"SLC29A2",0
"SLC29A3",0
"SLC29A4",0
"SLC2A1",-0.0492
"SLC2A10",0
"SLC2A11",0
"SLC2A12",0.3722
"SLC2A13",0
"SLC2A14",0
"SLC2A2",0
"SLC2A3",0.0846
"SLC2A3",-0.2547
"SLC2A4",-0.0376
"SLC2A4",-0.0636
"SLC2A4RG",0.6779
"SLC2A4RG",0.1468
"SLC2A5",0
"SLC2A6",0
"SLC2A7",0
"SLC2A8",0
"SLC2A9",0
"SLC30A1",0.6975
"SLC30A1",-0.1286
"SLC30A10",0
"SLC30A2",0
"SLC30A3",0
"SLC30A4",0.1767
"SLC30A5",0
"SLC30A6",0
"SLC30A7",0
"SLC30A8",0
"SLC30A9",-0.2266
"SLC31A1",0
"SLC31A2",0
"SLC32A1",0
"SLC33A1",-0.2684
"SLC34A1",0
"SLC34A3",0
"SLC35A1",-1.8118
"SLC35A1",0.2067
"SLC35A2",2.1566
"SLC35A2",0.2198
"SLC35A3",0
"SLC35A4",0
"SLC35A5",0
"SLC35B1",-0.279
"SLC35B2",-0.5759
"SLC35B3",0
"SLC35B4",0.002
"SLC35B4",-0.4307
"SLC35C1",0
"SLC35C2",0
"SLC35D1",0
"SLC35D2",-0.2867
"SLC35D3",0
"SLC35E1",0
"SLC35E2",0
"SLC35E2B",0
"SLC35E3",-0.1505
"SLC35E3",-0.2224
"SLC35E4",-0.0437
"SLC35F1",0
"SLC35F2",0
"SLC35F3",0
"SLC35F4",0
"SLC35F5",0
"SLC35F6",0
"SLC35G1",0
"SLC35G2",0
"SLC35G3",0
"SLC35G5",0
